test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 4, 64], [1, 1024, 4, 64], [1, 1024, 4, 64]]        |  bf16  |      13.52       |       13.57       |      13.62       |       22.71       |  [28672]  |    [524288, 524288]    |  [4096]   |      2.20e-04      |      2.80e-04      |      4.53e-04       |  1.18e+06  |       0.02%        |       0.03%        |        0.05%        |    8.57%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 4, 64], [2, 1024, 4, 64], [2, 1024, 4, 64]]        |  bf16  |      14.44       |       14.47       |      14.49       |       43.43       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.12e-04      |      5.24e-04      |      8.48e-04       |  2.23e+06  |       0.04%        |       0.05%        |        0.08%        |    15.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 4, 64], [4, 1024, 4, 64], [4, 1024, 4, 64]]        |  bf16  |      14.54       |       14.54       |      14.54       |       84.85       | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.19e-04      |      1.04e-03      |      1.68e-03       |  4.33e+06  |       0.08%        |       0.10%        |        0.17%        |    29.21%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 4, 64], [8, 1024, 4, 64], [8, 1024, 4, 64]]        |  bf16  |      18.02       |       18.07       |      18.12       |      167.71       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.32e-03      |      1.68e-03      |      2.72e-03       |  8.53e+06  |       0.13%        |       0.17%        |        0.27%        |    46.41%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 4, 64], [16, 1024, 4, 64], [16, 1024, 4, 64]]       |  bf16  |      26.01       |       26.05       |      26.11       |      333.41       | [458752]  |   [8388608, 8388608]   |  [65536]  |      1.83e-03      |      2.33e-03      |      3.77e-03       |  1.69e+07  |       0.18%        |       0.23%        |        0.38%        |    63.83%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 4, 64], [32, 1024, 4, 64], [32, 1024, 4, 64]]       |  bf16  |      56.93       |       56.96       |      56.99       |      664.83       | [917504]  |  [16777216, 16777216]  | [131072]  |      1.67e-03      |      2.13e-03      |      3.44e-03       |  3.37e+07  |       0.17%        |       0.21%        |        0.34%        |    58.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 8, 64], [1, 1, 4, 64], [1, 1, 4, 64]]           |  bf16  |       9.11       |       9.18        |       9.22       |       2.04        |   [56]    |      [1024, 1024]      |    [8]    |      6.38e-07      |      8.10e-07      |      1.31e-06       |  4.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 8, 64], [2, 1, 4, 64], [2, 1, 4, 64]]           |  bf16  |       9.11       |       9.16        |       9.22       |       2.08        |   [112]   |      [2048, 2048]      |   [16]    |      1.28e-06      |      1.62e-06      |      2.63e-06       |  8.32e+03  |       0.00%        |       0.00%        |        0.00%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 8, 64], [4, 1, 4, 64], [4, 1, 4, 64]]           |  bf16  |       9.11       |       9.16        |       9.16       |       2.16        |   [224]   |      [4096, 4096]      |   [32]    |      2.55e-06      |      3.24e-06      |      5.25e-06       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 8, 64], [8, 1, 4, 64], [8, 1, 4, 64]]           |  bf16  |       9.22       |       9.26        |       9.32       |       2.32        |   [448]   |      [8192, 8192]      |   [64]    |      5.05e-06      |      6.41e-06      |      1.04e-05       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 8, 64], [16, 1, 4, 64], [16, 1, 4, 64]]          |  bf16  |       9.37       |       9.37        |       9.37       |       2.64        |   [896]   |     [16384, 16384]     |   [128]   |      9.93e-06      |      1.26e-05      |      2.04e-05       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    0.69%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 8, 64], [32, 1, 4, 64], [32, 1, 4, 64]]          |  bf16  |      12.49       |       12.54       |      12.60       |       3.29        |  [1792]   |     [32768, 32768]     |   [256]   |      1.49e-05      |      1.89e-05      |      3.06e-05       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    1.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 8, 64], [1, 4, 4, 64], [1, 4, 4, 64]]           |  bf16  |       9.11       |       9.16        |       9.22       |       2.16        |   [224]   |      [4096, 4096]      |   [32]    |      2.55e-06      |      3.24e-06      |      5.25e-06       |  1.08e+04  |       0.00%        |       0.00%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 8, 64], [2, 4, 4, 64], [2, 4, 4, 64]]           |  bf16  |       9.16       |       9.20        |       9.22       |       2.32        |   [448]   |      [8192, 8192]      |   [64]    |      5.08e-06      |      6.45e-06      |      1.04e-05       |  2.10e+04  |       0.00%        |       0.00%        |        0.00%        |    0.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 8, 64], [4, 4, 4, 64], [4, 4, 4, 64]]           |  bf16  |       9.16       |       9.19        |       9.22       |       2.64        |   [896]   |     [16384, 16384]     |   [128]   |      1.02e-05      |      1.29e-05      |      2.09e-05       |  4.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 8, 64], [8, 4, 4, 64], [8, 4, 4, 64]]           |  bf16  |       9.27       |       9.27        |       9.32       |       3.29        |  [1792]   |     [32768, 32768]     |   [256]   |      2.01e-05      |      2.55e-05      |      4.13e-05       |  8.24e+04  |       0.00%        |       0.00%        |        0.00%        |    0.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 8, 64], [16, 4, 4, 64], [16, 4, 4, 64]]          |  bf16  |       9.37       |       9.39        |       9.42       |       4.57        |  [3584]   |     [65536, 65536]     |   [512]   |      3.97e-05      |      5.04e-05      |      8.17e-05       |  1.64e+05  |       0.00%        |       0.01%        |        0.01%        |    1.72%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 8, 64], [32, 4, 4, 64], [32, 4, 4, 64]]          |  bf16  |      12.49       |       12.52       |      12.54       |       7.14        |  [7168]   |    [131072, 131072]    |  [1024]   |      5.96e-05      |      7.57e-05      |      1.23e-04       |  3.28e+05  |       0.01%        |       0.01%        |        0.01%        |    2.58%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 8, 64], [1, 8, 4, 64], [1, 8, 4, 64]]           |  bf16  |       9.11       |       9.16        |       9.22       |       2.32        |   [448]   |      [8192, 8192]      |   [64]    |      5.10e-06      |      6.48e-06      |      1.05e-05       |  1.95e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 8, 64], [2, 8, 4, 64], [2, 8, 4, 64]]           |  bf16  |       9.11       |       9.17        |       9.22       |       2.65        |   [896]   |     [16384, 16384]     |   [128]   |      1.02e-05      |      1.30e-05      |      2.10e-05       |  3.79e+04  |       0.00%        |       0.00%        |        0.00%        |    0.41%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 8, 64], [4, 8, 4, 64], [4, 8, 4, 64]]           |  bf16  |       9.16       |       9.20        |       9.22       |       3.29        |  [1792]   |     [32768, 32768]     |   [256]   |      2.03e-05      |      2.58e-05      |      4.18e-05       |  7.48e+04  |       0.00%        |       0.00%        |        0.00%        |    0.80%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 8, 64], [8, 8, 4, 64], [8, 8, 4, 64]]           |  bf16  |       9.27       |       9.28        |       9.32       |       4.57        |  [3584]   |     [65536, 65536]     |   [512]   |      4.02e-05      |      5.10e-05      |      8.26e-05       |  1.48e+05  |       0.00%        |       0.01%        |        0.01%        |    1.57%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 8, 64], [16, 8, 4, 64], [16, 8, 4, 64]]          |  bf16  |       9.37       |       9.41        |       9.47       |       7.15        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.94e-05      |      1.01e-04      |      1.63e-04       |  2.96e+05  |       0.01%        |       0.01%        |        0.02%        |    3.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 8, 64], [32, 8, 4, 64], [32, 8, 4, 64]]          |  bf16  |      12.54       |       12.57       |      12.60       |       12.29       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.19e-04      |      1.51e-04      |      2.44e-04       |  5.91e+05  |       0.01%        |       0.02%        |        0.02%        |    4.62%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 8, 64], [1, 16, 4, 64], [1, 16, 4, 64]]          |  bf16  |       9.16       |       9.22        |       9.27       |       2.65        |   [896]   |     [16384, 16384]     |   [128]   |      1.02e-05      |      1.29e-05      |      2.09e-05       |  3.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 8, 64], [2, 16, 4, 64], [2, 16, 4, 64]]          |  bf16  |       9.16       |       9.21        |       9.22       |       3.29        |  [1792]   |     [32768, 32768]     |   [256]   |      2.03e-05      |      2.58e-05      |      4.18e-05       |  7.17e+04  |       0.00%        |       0.00%        |        0.00%        |    0.77%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 8, 64], [4, 16, 4, 64], [4, 16, 4, 64]]          |  bf16  |       9.22       |       9.22        |       9.27       |       4.58        |  [3584]   |     [65536, 65536]     |   [512]   |      4.04e-05      |      5.13e-05      |      8.31e-05       |  1.41e+05  |       0.00%        |       0.01%        |        0.01%        |    1.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 8, 64], [8, 16, 4, 64], [8, 16, 4, 64]]          |  bf16  |       9.27       |       9.33        |       9.37       |       7.15        |  [7168]   |    [131072, 131072]    |  [1024]   |      8.03e-05      |      1.02e-04      |      1.65e-04       |  2.81e+05  |       0.01%        |       0.01%        |        0.02%        |    2.97%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 8, 64], [16, 16, 4, 64], [16, 16, 4, 64]]         |  bf16  |       9.42       |       9.45        |       9.47       |       12.29       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.58e-04      |      2.01e-04      |      3.25e-04       |  5.59e+05  |       0.02%        |       0.02%        |        0.03%        |    5.82%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 8, 64], [32, 16, 4, 64], [32, 16, 4, 64]]         |  bf16  |      12.60       |       12.65       |      12.70       |       22.58       |  [28672]  |    [524288, 524288]    |  [4096]   |      2.36e-04      |      3.00e-04      |      4.86e-04       |  1.12e+06  |       0.02%        |       0.03%        |        0.05%        |    8.69%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 8, 64], [1, 32, 4, 64], [1, 32, 4, 64]]          |  bf16  |       9.22       |       9.26        |       9.27       |       3.30        |  [1792]   |     [32768, 32768]     |   [256]   |      2.02e-05      |      2.56e-05      |      4.15e-05       |  7.17e+04  |       0.00%        |       0.00%        |        0.00%        |    0.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 8, 64], [2, 32, 4, 64], [2, 32, 4, 64]]          |  bf16  |       9.32       |       9.33        |       9.37       |       4.58        |  [3584]   |     [65536, 65536]     |   [512]   |      3.99e-05      |      5.07e-05      |      8.22e-05       |  1.39e+05  |       0.00%        |       0.01%        |        0.01%        |    1.47%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 8, 64], [4, 32, 4, 64], [4, 32, 4, 64]]          |  bf16  |       9.27       |       9.30        |       9.32       |       7.15        |  [7168]   |    [131072, 131072]    |  [1024]   |      8.03e-05      |      1.02e-04      |      1.65e-04       |  2.74e+05  |       0.01%        |       0.01%        |        0.02%        |    2.90%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 8, 64], [8, 32, 4, 64], [8, 32, 4, 64]]          |  bf16  |       9.37       |       9.38        |       9.42       |       12.30       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.59e-04      |      2.02e-04      |      3.27e-04       |  5.45e+05  |       0.02%        |       0.02%        |        0.03%        |    5.70%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 8, 64], [16, 32, 4, 64], [16, 32, 4, 64]]         |  bf16  |       9.52       |       9.54        |       9.57       |       22.58       |  [28672]  |    [524288, 524288]    |  [4096]   |      3.13e-04      |      3.97e-04      |      6.43e-04       |  1.09e+06  |       0.03%        |       0.04%        |        0.06%        |    11.18%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 8, 64], [32, 32, 4, 64], [32, 32, 4, 64]]         |  bf16  |      12.75       |       12.80       |      12.85       |       43.15       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.67e-04      |      5.93e-04      |      9.61e-04       |  2.17e+06  |       0.05%        |       0.06%        |        0.10%        |    16.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 8, 64], [1, 64, 4, 64], [1, 64, 4, 64]]          |  bf16  |       9.32       |       9.35        |       9.37       |       4.59        |  [3584]   |     [65536, 65536]     |   [512]   |      3.99e-05      |      5.07e-05      |      8.22e-05       |  1.41e+05  |       0.00%        |       0.01%        |        0.01%        |    1.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 8, 64], [2, 64, 4, 64], [2, 64, 4, 64]]          |  bf16  |       9.37       |       9.40        |       9.42       |       7.16        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.94e-05      |      1.01e-04      |      1.63e-04       |  2.74e+05  |       0.01%        |       0.01%        |        0.02%        |    2.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 8, 64], [4, 64, 4, 64], [4, 64, 4, 64]]          |  bf16  |       9.32       |       9.33        |       9.37       |       12.31       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.60e-04      |      2.03e-04      |      3.29e-04       |  5.41e+05  |       0.02%        |       0.02%        |        0.03%        |    5.69%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 8, 64], [8, 64, 4, 64], [8, 64, 4, 64]]          |  bf16  |       9.37       |       9.39        |       9.42       |       22.59       |  [28672]  |    [524288, 524288]    |  [4096]   |      3.18e-04      |      4.04e-04      |      6.54e-04       |  1.07e+06  |       0.03%        |       0.04%        |        0.07%        |    11.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 8, 64], [16, 64, 4, 64], [16, 64, 4, 64]]         |  bf16  |       9.52       |       9.54        |       9.57       |       43.16       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      6.25e-04      |      7.94e-04      |      1.29e-03       |  2.14e+06  |       0.06%        |       0.08%        |        0.13%        |    22.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 8, 64], [32, 64, 4, 64], [32, 64, 4, 64]]         |  bf16  |      12.90       |       12.92       |      12.95       |       84.30       | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.23e-04      |      1.17e-03      |      1.90e-03       |  4.27e+06  |       0.09%        |       0.12%        |        0.19%        |    32.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 8, 64], [1, 128, 4, 64], [1, 128, 4, 64]]         |  bf16  |       9.42       |       9.43        |       9.47       |       7.18        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.90e-05      |      1.00e-04      |      1.63e-04       |  2.81e+05  |       0.01%        |       0.01%        |        0.02%        |    2.92%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 8, 64], [2, 128, 4, 64], [2, 128, 4, 64]]         |  bf16  |       9.42       |       9.43        |       9.47       |       12.33       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.58e-04      |      2.01e-04      |      3.25e-04       |  5.45e+05  |       0.02%        |       0.02%        |        0.03%        |    5.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 8, 64], [4, 128, 4, 64], [4, 128, 4, 64]]         |  bf16  |       9.42       |       9.44        |       9.47       |       22.61       |  [28672]  |    [524288, 524288]    |  [4096]   |      3.16e-04      |      4.01e-04      |      6.50e-04       |  1.07e+06  |       0.03%        |       0.04%        |        0.07%        |    11.17%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 8, 64], [8, 128, 4, 64], [8, 128, 4, 64]]         |  bf16  |       9.52       |       9.55        |       9.57       |       43.18       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      6.25e-04      |      7.94e-04      |      1.29e-03       |  2.13e+06  |       0.06%        |       0.08%        |        0.13%        |    21.94%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 64], [16, 128, 4, 64], [16, 128, 4, 64]]        |  bf16  |       9.78       |       9.81        |       9.83       |       84.32       | [114688]  |   [2097152, 2097152]   |  [16384]  |      1.22e-03      |      1.55e-03      |      2.51e-03       |  4.24e+06  |       0.12%        |       0.15%        |        0.25%        |    42.56%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 64], [32, 128, 4, 64], [32, 128, 4, 64]]        |  bf16  |      13.16       |       13.21       |      13.26       |      166.60       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.81e-03      |      2.30e-03      |      3.72e-03       |  8.47e+06  |       0.18%        |       0.23%        |        0.37%        |    63.14%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 8, 64], [1, 256, 4, 64], [1, 256, 4, 64]]         |  bf16  |      13.57       |       13.60       |      13.62       |       12.37       |  [14336]  |    [262144, 262144]    |  [2048]   |      1.10e-04      |      1.39e-04      |      2.26e-04       |  5.59e+05  |       0.01%        |       0.01%        |        0.02%        |    4.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 8, 64], [2, 256, 4, 64], [2, 256, 4, 64]]         |  bf16  |      13.57       |       13.60       |      13.62       |       22.65       |  [28672]  |    [524288, 524288]    |  [4096]   |      2.19e-04      |      2.79e-04      |      4.51e-04       |  1.09e+06  |       0.02%        |       0.03%        |        0.05%        |    7.85%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 8, 64], [4, 256, 4, 64], [4, 256, 4, 64]]         |  bf16  |      13.62       |       13.64       |      13.67       |       43.22       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.37e-04      |      5.55e-04      |      8.99e-04       |  2.14e+06  |       0.04%        |       0.06%        |        0.09%        |    15.40%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 8, 64], [8, 256, 4, 64], [8, 256, 4, 64]]         |  bf16  |      13.67       |       13.73       |      13.77       |       84.36       | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.71e-04      |      1.11e-03      |      1.79e-03       |  4.24e+06  |       0.09%        |       0.11%        |        0.18%        |    30.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 64], [16, 256, 4, 64], [16, 256, 4, 64]]        |  bf16  |      14.03       |       14.03       |      14.03       |      166.64       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.70e-03      |      2.16e-03      |      3.49e-03       |  8.45e+06  |       0.17%        |       0.22%        |        0.35%        |    59.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 64], [32, 256, 4, 64], [32, 256, 4, 64]]        |  bf16  |      19.35       |       19.38       |      19.40       |      331.21       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.46e-03      |      3.13e-03      |      5.06e-03       |  1.69e+07  |       0.25%        |       0.31%        |        0.51%        |    85.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 8, 64], [1, 512, 4, 64], [1, 512, 4, 64]]         |  bf16  |      13.21       |       13.21       |      13.21       |       22.73       |  [28672]  |    [524288, 524288]    |  [4096]   |      2.25e-04      |      2.86e-04      |      4.64e-04       |  1.12e+06  |       0.02%        |       0.03%        |        0.05%        |    8.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 8, 64], [2, 512, 4, 64], [2, 512, 4, 64]]         |  bf16  |      13.47       |       13.47       |      13.52       |       43.43       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.42e-04      |      5.62e-04      |      9.10e-04       |  2.17e+06  |       0.04%        |       0.06%        |        0.09%        |    15.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 8, 64], [4, 512, 4, 64], [4, 512, 4, 64]]         |  bf16  |      13.77       |       13.80       |      13.82       |       84.85       | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.65e-04      |      1.10e-03      |      1.78e-03       |  4.27e+06  |       0.09%        |       0.11%        |        0.18%        |    30.40%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 8, 64], [8, 512, 4, 64], [8, 512, 4, 64]]         |  bf16  |      14.28       |       14.31       |      14.34       |      167.71       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.67e-03      |      2.12e-03      |      3.43e-03       |  8.47e+06  |       0.17%        |       0.21%        |        0.34%        |    58.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 8, 64], [16, 512, 4, 64], [16, 512, 4, 64]]        |  bf16  |      21.50       |       21.51       |      21.56       |      333.41       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.22e-03      |      2.81e-03      |      4.56e-03       |  1.69e+07  |       0.22%        |       0.28%        |        0.46%        |    76.98%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 8, 64], [32, 512, 4, 64], [32, 512, 4, 64]]        |  bf16  |      31.49       |       31.52       |      31.59       |      664.83       | [917504]  |  [16777216, 16777216]  | [131072]  |      3.03e-03      |      3.84e-03      |      6.22e-03       |  3.37e+07  |       0.30%        |       0.38%        |        0.62%        |   104.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 8, 64], [1, 1024, 4, 64], [1, 1024, 4, 64]]        |  bf16  |      13.82       |       13.89       |      13.93       |       84.85       |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.31e-04      |      5.47e-04      |      8.86e-04       |  2.23e+06  |       0.04%        |       0.05%        |        0.09%        |    15.82%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 8, 64], [2, 1024, 4, 64], [2, 1024, 4, 64]]        |  bf16  |      14.28       |       14.30       |      14.34       |      167.71       | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.34e-04      |      1.06e-03      |      1.72e-03       |  4.33e+06  |       0.08%        |       0.11%        |        0.17%        |    29.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 8, 64], [4, 1024, 4, 64], [4, 1024, 4, 64]]        |  bf16  |      14.69       |       14.73       |      14.80       |      333.41       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.62e-03      |      2.06e-03      |      3.33e-03       |  8.53e+06  |       0.16%        |       0.21%        |        0.33%        |    56.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 8, 64], [8, 1024, 4, 64], [8, 1024, 4, 64]]        |  bf16  |      18.07       |       18.16       |      18.23       |      664.83       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.64e-03      |      3.35e-03      |      5.42e-03       |  1.69e+07  |       0.26%        |       0.33%        |        0.54%        |    91.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 8, 64], [16, 1024, 4, 64], [16, 1024, 4, 64]]       |  bf16  |      26.01       |       26.03       |      26.06       |      1327.66      | [917504]  |  [16777216, 16777216]  | [131072]  |      3.66e-03      |      4.65e-03      |      7.54e-03       |  3.37e+07  |       0.37%        |       0.47%        |        0.75%        |   127.16%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 8, 64], [32, 1024, 4, 64], [32, 1024, 4, 64]]       |  bf16  |      56.58       |       56.69       |      56.73       |      2653.32      | [1835008] |  [33554432, 33554432]  | [262144]  |      3.37e-03      |      4.28e-03      |      6.93e-03       |  6.73e+07  |       0.34%        |       0.43%        |        0.69%        |   116.69%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 32, 64], [1, 1, 4, 64], [1, 1, 4, 64]]           |  bf16  |       9.16       |       9.19        |       9.22       |       2.00        |   [224]   |      [4096, 4096]      |   [32]    |      2.54e-06      |      3.22e-06      |      5.22e-06       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 32, 64], [2, 1, 4, 64], [2, 1, 4, 64]]           |  bf16  |       9.16       |       9.17        |       9.22       |       2.00        |   [448]   |      [8192, 8192]      |   [64]    |      5.08e-06      |      6.45e-06      |      1.04e-05       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 32, 64], [4, 1, 4, 64], [4, 1, 4, 64]]           |  bf16  |       9.16       |       9.19        |       9.22       |       2.01        |   [896]   |     [16384, 16384]     |   [128]   |      1.02e-05      |      1.29e-05      |      2.09e-05       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    0.70%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 32, 64], [8, 1, 4, 64], [8, 1, 4, 64]]           |  bf16  |       9.22       |       9.25        |       9.27       |       2.01        |  [1792]   |     [32768, 32768]     |   [256]   |      2.02e-05      |      2.56e-05      |      4.15e-05       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    1.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 32, 64], [16, 1, 4, 64], [16, 1, 4, 64]]         |  bf16  |       9.37       |       9.40        |       9.42       |       2.02        |  [3584]   |     [65536, 65536]     |   [512]   |      3.97e-05      |      5.04e-05      |      8.17e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.01%        |    2.75%     |
