Test Case: A100SXM_aten_mm
| B |  M   |  K   |   N   |          input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 |  4   | 6144 |  32   |    [[4, 6144], [6144, 32]]    | bf16  |      22.37       |       22.54       |      22.94       |        2.27        | 1.57e+06 | 2.21e+05 |      0.02%       |     0.97%     |
| 1 |  8   | 6144 |  32   |    [[8, 6144], [6144, 32]]    | bf16  |      22.73       |       22.84       |      23.09       |        2.3         | 3.15e+06 | 2.46e+05 |      0.04%       |     1.06%     |
| 1 |  32  | 6144 |  32   |   [[32, 6144], [6144, 32]]    | bf16  |      22.32       |       22.43       |      22.73       |        2.48        | 1.26e+07 | 3.94e+05 |      0.18%       |     1.73%     |
| 1 |  64  | 6144 |  32   |   [[64, 6144], [6144, 32]]    | bf16  |      22.43       |       22.54       |      22.84       |        2.73        | 2.52e+07 | 5.92e+05 |      0.36%       |     2.59%     |
| 1 | 128  | 6144 |  32   |   [[128, 6144], [6144, 32]]   | bf16  |      24.01       |       24.36       |      24.58       |        3.21        | 5.03e+07 | 9.87e+05 |      0.67%       |     4.03%     |
| 1 | 256  | 6144 |  32   |   [[256, 6144], [6144, 32]]   | bf16  |      24.06       |       24.2        |      24.37       |        4.18        | 1.01e+08 | 1.78e+06 |      1.34%       |     7.25%     |
| 1 | 512  | 6144 |  32   |   [[512, 6144], [6144, 32]]   | bf16  |      24.17       |       24.57       |      24.99       |        6.12        | 2.01e+08 | 3.36e+06 |      2.67%       |    13.63%     |
| 1 | 1024 | 6144 |  32   |  [[1024, 6144], [6144, 32]]   | bf16  |      24.27       |       24.41       |      24.52       |        10.0        | 4.03e+08 | 6.52e+06 |      5.32%       |    26.35%     |
| 1 | 2048 | 6144 |  32   |  [[2048, 6144], [6144, 32]]   | bf16  |      27.85       |       27.88       |       27.9       |       17.75        | 8.05e+08 | 1.28e+07 |      9.27%       |    45.24%     |
| 1 | 4096 | 6144 |  32   |  [[4096, 6144], [6144, 32]]   | bf16  |      52.12       |       52.19       |      52.33       |       33.26        | 1.61e+09 | 2.55e+07 |       9.9%       |    47.98%     |
| 1 | 8192 | 6144 |  32   |  [[8192, 6144], [6144, 32]]   | bf16  |      91.55       |       91.74       |      91.96       |       64.27        | 3.22e+09 | 5.08e+07 |      11.28%      |    54.42%     |
| 1 |  1   | 7168 |  32   |    [[1, 7168], [7168, 32]]    | bf16  |      21.56       |       21.77       |      21.91       |        2.29        | 4.59e+05 | 2.37e+05 |      0.01%       |     1.08%     |
| 1 |  2   | 7168 |  32   |    [[2, 7168], [7168, 32]]    | bf16  |      22.32       |       22.48       |      22.63       |        2.3         | 9.18e+05 | 2.44e+05 |      0.01%       |     1.07%     |
| 1 |  4   | 7168 |  32   |    [[4, 7168], [7168, 32]]    | bf16  |      22.32       |       22.53       |      22.73       |        2.32        | 1.84e+06 | 2.58e+05 |      0.03%       |     1.13%     |
| 1 |  8   | 7168 |  32   |    [[8, 7168], [7168, 32]]    | bf16  |      22.43       |       22.81       |      23.24       |        2.35        | 3.67e+06 | 2.87e+05 |      0.05%       |     1.25%     |
| 1 |  32  | 7168 |  32   |   [[32, 7168], [7168, 32]]    | bf16  |      22.37       |       22.56       |      22.84       |        2.56        | 1.47e+07 | 4.60e+05 |      0.21%       |     2.02%     |
| 1 |  64  | 7168 |  32   |   [[64, 7168], [7168, 32]]    | bf16  |      22.53       |       22.68       |      22.89       |        2.85        | 2.94e+07 | 6.90e+05 |      0.42%       |     3.0%      |
| 1 | 128  | 7168 |  32   |   [[128, 7168], [7168, 32]]   | bf16  |      23.96       |       24.09       |      24.22       |        3.41        | 5.87e+07 | 1.15e+06 |      0.79%       |     4.71%     |
| 1 | 256  | 7168 |  32   |   [[256, 7168], [7168, 32]]   | bf16  |      24.12       |       24.23       |      24.37       |        4.54        | 1.17e+08 | 2.07e+06 |      1.56%       |     8.43%     |
