Test Case: A100SXM_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|   8   | 16384 | N/A |       [[8, 16384], [8, 16384]]       | bf16  |       2.66       |       2.71        |       2.76       |        2.48        | 1.31e+05 | 3.93e+05 |      0.25%       |     14.5%     |
|  16   | 16384 | N/A |      [[16, 16384], [16, 16384]]      | bf16  |       3.48       |        3.5        |       3.53       |        2.96        | 2.62e+05 | 7.86e+05 |      0.39%       |    22.17%     |
|  32   | 16384 | N/A |      [[32, 16384], [32, 16384]]      | bf16  |       4.04       |       4.07        |       4.1        |        3.93        | 5.24e+05 | 1.57e+06 |      0.67%       |    38.19%     |
|  64   | 16384 | N/A |      [[64, 16384], [64, 16384]]      | bf16  |       5.07       |        5.1        |       5.12       |        5.86        | 1.05e+06 | 3.15e+06 |      1.06%       |    60.86%     |
|  128  | 16384 | N/A |     [[128, 16384], [128, 16384]]     | bf16  |       7.07       |       7.09        |       7.12       |        9.71        | 2.10e+06 | 6.29e+06 |      1.52%       |    87.29%     |
|  256  | 16384 | N/A |     [[256, 16384], [256, 16384]]     | bf16  |      13.93       |       14.05       |      14.18       |       17.43        | 4.19e+06 | 1.26e+07 |      1.54%       |     88.6%     |
|  512  | 16384 | N/A |     [[512, 16384], [512, 16384]]     | bf16  |      40.55       |       40.66       |      40.76       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.87%     |
| 1024  | 16384 | N/A |    [[1024, 16384], [1024, 16384]]    | bf16  |      76.29       |       76.41       |      76.49       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.71%     |
| 2048  | 16384 | N/A |    [[2048, 16384], [2048, 16384]]    | bf16  |      148.02      |      148.13       |      148.22      |       125.42       | 3.36e+07 | 1.01e+08 |      1.16%       |    66.71%     |
| 4096  | 16384 | N/A |    [[4096, 16384], [4096, 16384]]    | bf16  |      291.94      |      292.06       |      292.2       |       248.84       | 6.71e+07 | 2.01e+08 |      1.18%       |    67.64%     |
| 8192  | 16384 | N/A |    [[8192, 16384], [8192, 16384]]    | bf16  |      579.74      |      580.25       |      580.81      |       495.69       | 1.34e+08 | 4.03e+08 |      1.19%       |    68.13%     |
| 16384 | 16384 | N/A |   [[16384, 16384], [16384, 16384]]   | bf16  |     1155.69      |      1169.94      |     1183.59      |       989.38       | 2.68e+08 | 8.05e+08 |      1.19%       |    68.35%     |
| 32768 | 16384 | N/A |   [[32768, 16384], [32768, 16384]]   | bf16  |     2329.75      |      2349.43      |     2364.01      |      1976.76       | 5.37e+08 | 1.61e+09 |      1.18%       |    67.81%     |
|  128  |  768  |  1  |    [[1, 128, 768], [1, 128, 768]]    | bf16  |       2.46       |        2.6        |       2.71       |        2.36        | 9.83e+04 | 2.95e+05 |       0.2%       |    11.76%     |
|  128  |  768  |  2  |    [[2, 128, 768], [2, 128, 768]]    | bf16  |       2.76       |        2.8        |       2.82       |        2.72        | 1.97e+05 | 5.90e+05 |      0.37%       |    20.96%     |
|  128  |  768  |  4  |    [[4, 128, 768], [4, 128, 768]]    | bf16  |       3.17       |        3.2        |       3.23       |        3.45        | 3.93e+05 | 1.18e+06 |      0.64%       |     36.5%     |
|  128  |  768  |  8  |    [[8, 128, 768], [8, 128, 768]]    | bf16  |       3.74       |       3.77        |       3.79       |        4.89        | 7.86e+05 | 2.36e+06 |      1.08%       |    61.88%     |
|  128  |  768  | 16  |   [[16, 128, 768], [16, 128, 768]]   | bf16  |       6.09       |       6.11        |       6.14       |        7.79        | 1.57e+06 | 4.72e+06 |      1.32%       |     76.0%     |
|  128  |  768  | 32  |   [[32, 128, 768], [32, 128, 768]]   | bf16  |       9.37       |       9.42        |       9.47       |       13.57        | 3.15e+06 | 9.44e+06 |      1.72%       |    98.79%     |
| 1024  |  768  |  1  |   [[1, 1024, 768], [1, 1024, 768]]   | bf16  |       4.56       |       4.59        |       4.61       |        4.89        | 7.86e+05 | 2.36e+06 |      0.88%       |    50.75%     |
| 1024  |  768  |  2  |   [[2, 1024, 768], [2, 1024, 768]]   | bf16  |       6.14       |       6.14        |       6.14       |        7.79        | 1.57e+06 | 4.72e+06 |      1.31%       |    75.38%     |
| 1024  |  768  |  4  |   [[4, 1024, 768], [4, 1024, 768]]   | bf16  |       9.37       |       9.42        |       9.47       |       13.57        | 3.15e+06 | 9.44e+06 |      1.72%       |    98.79%     |
| 1024  |  768  |  8  |   [[8, 1024, 768], [8, 1024, 768]]   | bf16  |      31.64       |       31.72       |       31.8       |       25.14        | 6.29e+06 | 1.89e+07 |      1.02%       |    58.51%     |
| 1024  |  768  | 16  |  [[16, 1024, 768], [16, 1024, 768]]  | bf16  |      58.52       |       58.6        |      58.68       |       48.28        | 1.26e+07 | 3.77e+07 |       1.1%       |    63.27%     |
| 1024  |  768  | 32  |  [[32, 1024, 768], [32, 1024, 768]]  | bf16  |      112.23      |      112.37       |      112.54      |       94.57        | 2.52e+07 | 7.55e+07 |      1.15%       |    65.98%     |
| 4096  |  768  |  1  |   [[1, 4096, 768], [1, 4096, 768]]   | bf16  |       9.42       |       9.47        |       9.52       |       13.57        | 3.15e+06 | 9.44e+06 |      1.71%       |    98.27%     |
| 4096  |  768  |  2  |   [[2, 4096, 768], [2, 4096, 768]]   | bf16  |      31.59       |       31.67       |      31.74       |       25.14        | 6.29e+06 | 1.89e+07 |      1.02%       |    58.61%     |
| 4096  |  768  |  4  |   [[4, 4096, 768], [4, 4096, 768]]   | bf16  |      58.52       |       58.6        |      58.68       |       48.28        | 1.26e+07 | 3.77e+07 |       1.1%       |    63.27%     |
| 4096  |  768  |  8  |   [[8, 4096, 768], [8, 4096, 768]]   | bf16  |      112.13      |      112.34       |      112.54      |       94.57        | 2.52e+07 | 7.55e+07 |      1.15%       |    66.04%     |
| 4096  |  768  | 16  |  [[16, 4096, 768], [16, 4096, 768]]  | bf16  |      220.21      |      220.35       |      220.47      |       187.13       | 5.03e+07 | 1.51e+08 |      1.17%       |    67.26%     |
| 4096  |  768  | 32  |  [[32, 4096, 768], [32, 4096, 768]]  | bf16  |      435.76      |      435.87       |      435.97      |       372.27       | 1.01e+08 | 3.02e+08 |      1.18%       |    67.98%     |
|  128  | 4096  |  1  |   [[1, 128, 4096], [1, 128, 4096]]   | bf16  |       3.64       |       3.66        |       3.69       |        3.93        | 5.24e+05 | 1.57e+06 |      0.74%       |    42.38%     |
|  128  | 4096  |  2  |   [[2, 128, 4096], [2, 128, 4096]]   | bf16  |       4.51       |       4.53        |       4.56       |        5.86        | 1.05e+06 | 3.15e+06 |      1.19%       |    68.42%     |
|  128  | 4096  |  4  |   [[4, 128, 4096], [4, 128, 4096]]   | bf16  |       6.2        |       6.23        |       6.25       |        9.71        | 2.10e+06 | 6.29e+06 |      1.73%       |    99.53%     |
|  128  | 4096  |  8  |   [[8, 128, 4096], [8, 128, 4096]]   | bf16  |      13.98       |       14.05       |      14.13       |       17.43        | 4.19e+06 | 1.26e+07 |      1.54%       |    88.28%     |
|  128  | 4096  | 16  |  [[16, 128, 4096], [16, 128, 4096]]  | bf16  |      40.55       |       40.61       |      40.65       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.87%     |
|  128  | 4096  | 32  |  [[32, 128, 4096], [32, 128, 4096]]  | bf16  |      76.39       |       76.47       |      76.54       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.63%     |
| 1024  | 4096  |  1  |  [[1, 1024, 4096], [1, 1024, 4096]]  | bf16  |      13.67       |       14.09       |      14.64       |       17.43        | 4.19e+06 | 1.26e+07 |      1.57%       |    90.29%     |
| 1024  | 4096  |  2  |  [[2, 1024, 4096], [2, 1024, 4096]]  | bf16  |      40.65       |       40.7        |      40.76       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.72%     |
| 1024  | 4096  |  4  |  [[4, 1024, 4096], [4, 1024, 4096]]  | bf16  |      76.34       |       76.42       |      76.49       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.67%     |
| 1024  | 4096  |  8  |  [[8, 1024, 4096], [8, 1024, 4096]]  | bf16  |      148.17      |      148.23       |      148.28      |       125.42       | 3.36e+07 | 1.01e+08 |      1.16%       |    66.64%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096], [16, 1024, 4096]] | bf16  |      291.99      |      292.07       |      292.15      |       248.84       | 6.71e+07 | 2.01e+08 |      1.18%       |    67.63%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096], [32, 1024, 4096]] | bf16  |      579.74      |      579.82       |      579.89      |       495.69       | 1.34e+08 | 4.03e+08 |      1.19%       |    68.13%     |
| 4096  | 4096  |  1  |  [[1, 4096, 4096], [1, 4096, 4096]]  | bf16  |      79.16       |       79.23       |      79.31       |       63.71        | 1.68e+07 | 5.03e+07 |      1.09%       |    62.37%     |
| 4096  | 4096  |  2  |  [[2, 4096, 4096], [2, 4096, 4096]]  | bf16  |      148.12      |      148.21       |      148.28      |       125.42       | 3.36e+07 | 1.01e+08 |      1.16%       |    66.66%     |
| 4096  | 4096  |  4  |  [[4, 4096, 4096], [4, 4096, 4096]]  | bf16  |      292.15      |      292.21       |      292.3       |       248.84       | 6.71e+07 | 2.01e+08 |      1.18%       |    67.59%     |
| 4096  | 4096  |  8  |  [[8, 4096, 4096], [8, 4096, 4096]]  | bf16  |      579.84      |      580.03       |      580.2       |       495.69       | 1.34e+08 | 4.03e+08 |      1.19%       |    68.11%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096], [16, 4096, 4096]] | bf16  |     1159.22      |      1165.81      |     1170.69      |       989.38       | 2.68e+08 | 8.05e+08 |      1.19%       |    68.14%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096], [32, 4096, 4096]] | bf16  |     2307.94      |      2343.2       |     2373.48      |      1976.76       | 5.37e+08 | 1.61e+09 |      1.19%       |    68.45%     |
|  128  | 8192  |  1  |   [[1, 128, 8192], [1, 128, 8192]]   | bf16  |       4.15       |       4.18        |       4.2        |        5.86        | 1.05e+06 | 3.15e+06 |       1.3%       |    74.35%     |
|  128  | 8192  |  2  |   [[2, 128, 8192], [2, 128, 8192]]   | bf16  |       5.68       |       5.71        |       5.73       |        9.71        | 2.10e+06 | 6.29e+06 |      1.89%       |    108.65%    |
|  128  | 8192  |  4  |   [[4, 128, 8192], [4, 128, 8192]]   | bf16  |      13.72       |       13.8        |      13.88       |       17.43        | 4.19e+06 | 1.26e+07 |      1.57%       |    89.96%     |
|  128  | 8192  |  8  |   [[8, 128, 8192], [8, 128, 8192]]   | bf16  |      40.55       |       40.68       |      40.81       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.87%     |
|  128  | 8192  | 16  |  [[16, 128, 8192], [16, 128, 8192]]  | bf16  |      76.34       |       76.43       |      76.54       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.67%     |
|  128  | 8192  | 32  |  [[32, 128, 8192], [32, 128, 8192]]  | bf16  |      147.97      |      148.11       |      148.22      |       125.42       | 3.36e+07 | 1.01e+08 |      1.16%       |    66.73%     |
| 1024  | 8192  |  1  |  [[1, 1024, 8192], [1, 1024, 8192]]  | bf16  |       40.7       |       41.1        |      41.65       |       32.86        | 8.39e+06 | 2.52e+07 |      1.06%       |    60.65%     |
| 1024  | 8192  |  2  |  [[2, 1024, 8192], [2, 1024, 8192]]  | bf16  |      76.39       |       76.5        |       76.6       |       63.71        | 1.68e+07 | 5.03e+07 |      1.13%       |    64.63%     |
| 1024  | 8192  |  4  |  [[4, 1024, 8192], [4, 1024, 8192]]  | bf16  |      148.07      |      148.17       |      148.28      |       125.42       | 3.36e+07 | 1.01e+08 |      1.16%       |    66.68%     |
| 1024  | 8192  |  8  |  [[8, 1024, 8192], [8, 1024, 8192]]  | bf16  |      291.99      |      292.07       |      292.15      |       248.84       | 6.71e+07 | 2.01e+08 |      1.18%       |    67.63%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192], [16, 1024, 8192]] | bf16  |      579.84      |      580.17       |      580.61      |       495.69       | 1.34e+08 | 4.03e+08 |      1.19%       |    68.11%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192], [32, 1024, 8192]] | bf16  |     1155.33      |      1159.38      |     1165.72      |       989.38       | 2.68e+08 | 8.05e+08 |      1.19%       |    68.37%     |
| 4096  | 8192  |  1  |  [[1, 4096, 8192], [1, 4096, 8192]]  | bf16  |      151.5       |      151.63       |      151.76      |       125.42       | 3.36e+07 | 1.01e+08 |      1.14%       |    65.17%     |
| 4096  | 8192  |  2  |  [[2, 4096, 8192], [2, 4096, 8192]]  | bf16  |      291.89      |      292.01       |      292.1       |       248.84       | 6.71e+07 | 2.01e+08 |      1.18%       |    67.65%     |
| 4096  | 8192  |  4  |  [[4, 4096, 8192], [4, 4096, 8192]]  | bf16  |      579.53      |      579.71       |      579.89      |       495.69       | 1.34e+08 | 4.03e+08 |      1.19%       |    68.15%     |
| 4096  | 8192  |  8  |  [[8, 4096, 8192], [8, 4096, 8192]]  | bf16  |     1155.28      |      1165.73      |     1174.99      |       989.38       | 2.68e+08 | 8.05e+08 |      1.19%       |    68.37%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192], [16, 4096, 8192]] | bf16  |     2307.33      |      2338.67      |     2373.12      |      1976.76       | 5.37e+08 | 1.61e+09 |      1.19%       |    68.47%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192], [32, 4096, 8192]] | bf16  |     4717.82      |      4729.7       |     4743.94      |      3951.52       | 1.07e+09 | 3.22e+09 |      1.17%       |    66.97%     |
