test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D     |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    16    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]    |  bf16  |     20241.66     |     20294.46      |     20367.05     |      3305.82      |    8.80e+12    |   8.39e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       5.48e-01       |       1.57e+00       |       6.27e-01        |  6.71e+08  |    3.25%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]    |  bf16  |     40066.41     |     40241.23      |     40348.82     |      6609.64      |    1.76e+13    |   1.68e+07   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.54e-01       |       1.58e+00       |       6.33e-01        |  1.34e+09  |    3.29%     |
|    8     |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]    |  bf16  |     40844.29     |     40994.84      |     41213.03     |      6609.64      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.44e-01       |       1.55e+00       |       6.21e-01        |  6.71e+08  |    1.61%     |
|    16    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]    |  bf16  |     80872.39     |     81210.34      |     81520.18     |     13217.28      |    3.52e+13    |   1.68e+07   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       5.49e-01       |       1.57e+00       |       6.27e-01        |  1.34e+09  |    1.63%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]    |  bf16  |    160947.67     |     161765.12     |    162181.67     |     26432.57      |    7.04e+13    |   3.36e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.52e-01       |       1.58e+00       |       6.31e-01        |  2.68e+09  |    1.64%     |
|    8     |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]  |  bf16  |    167425.84     |     167865.67     |    168113.61     |     26432.57      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.30e-01       |       1.52e+00       |       6.06e-01        |  1.34e+09  |    0.79%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]     |  bf16  |      297.27      |      298.08       |      298.96      |     52863.14      |    6.87e+10    |   2.62e+05   |  0.00e+00  |   [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       2.92e-01       |       8.34e-01       |       3.33e-01        |  5.87e+07  |    19.38%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      501.40      |      502.81       |      503.91      |     105724.27     |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]   |     [68719476736, 68719476736]     |   [268435456]    |       3.46e-01       |       9.88e-01       |       3.95e-01        |  1.17e+08  |    22.97%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |      912.90      |      915.02       |      916.89      |     105724.27     |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       3.80e-01       |       1.09e+00       |       4.34e-01        |  2.35e+08  |    25.24%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |      740.40      |      825.20       |      906.80      |     211446.54     |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       4.69e-01       |       1.34e+00       |       5.35e-01        |  1.17e+08  |    15.56%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |     1364.84      |      1369.85      |     1377.23      |     422891.09     |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]   |    [274877906944, 274877906944]    |   [1073741824]   |       5.08e-01       |       1.45e+00       |       5.81e-01        |  2.35e+08  |    16.88%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |     2562.55      |      2638.76      |     2665.37      |     422891.09     |    1.10e+12    |   2.10e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       5.41e-01       |       1.55e+00       |       6.19e-01        |  4.70e+08  |    17.98%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |     2644.22      |      2844.33      |     3255.45      |      414.98       |    1.10e+12    |   1.05e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       5.25e-01       |       1.50e+00       |       6.00e-01        |  2.35e+08  |    8.71%     |
|    64    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     5097.32      |      5110.19      |     5117.49      |      827.96       |    2.20e+12    |   2.10e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       5.44e-01       |       1.56e+00       |       6.22e-01        |  4.70e+08  |    9.04%     |
|   128    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     10012.83     |     10060.81      |     10088.04     |      1653.91      |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.54e-01       |       1.58e+00       |       6.34e-01        |  9.40e+08  |    9.20%     |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]   |  bf16  |     10057.06     |     10068.93      |     10087.17     |      1653.91      |    4.40e+12    |   2.10e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.52e-01       |       1.58e+00       |       6.31e-01        |  4.70e+08  |    4.58%     |
|    64    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]   |  bf16  |     19799.04     |     19848.11      |     19874.56     |      3305.82      |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       5.61e-01       |       1.60e+00       |       6.41e-01        |  9.40e+08  |    4.65%     |
|   128    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]   |  bf16  |     39500.34     |     39644.37      |     39768.63     |      6609.64      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.62e-01       |       1.61e+00       |       6.42e-01        |  1.88e+09  |    4.67%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]   |  bf16  |     39523.74     |     39568.38      |     39626.60     |      6609.64      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.62e-01       |       1.60e+00       |       6.42e-01        |  9.40e+08  |    2.33%     |
|    64    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]   |  bf16  |     79118.84     |     79343.95      |     79493.17     |     13217.28      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       5.61e-01       |       1.60e+00       |       6.41e-01        |  1.88e+09  |    2.33%     |
|   128    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]   |  bf16  |    158425.08     |     158825.03     |    159086.08     |     26432.57      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.61e-01       |       1.60e+00       |       6.41e-01        |  3.76e+09  |    2.33%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]   |  bf16  |    158571.58     |     159257.94     |    159621.02     |     26432.57      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.60e-01       |       1.60e+00       |       6.40e-01        |  1.88e+09  |    1.16%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]    |  bf16  |      238.34      |      239.11       |      240.08      |     52863.14      |    6.87e+10    |   2.62e+05   |  0.00e+00  |   [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       3.64e-01       |       1.04e+00       |       4.16e-01        |  8.39e+07  |    34.52%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]    |  bf16  |      397.52      |      398.87       |      400.69      |     105724.27     |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]   |     [68719476736, 68719476736]     |   [268435456]    |       4.36e-01       |       1.25e+00       |       4.99e-01        |  1.68e+08  |    41.40%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]    |  bf16  |      721.87      |      739.15       |      758.58      |     105724.27     |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       4.81e-01       |       1.37e+00       |       5.49e-01        |  3.36e+08  |    45.59%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]    |  bf16  |      740.66      |      743.47       |      746.96      |     211446.54     |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]   |    [137438953472, 137438953472]    |   [536870912]    |       4.68e-01       |       1.34e+00       |       5.35e-01        |  1.68e+08  |    22.22%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]    |  bf16  |     1345.51      |      1381.52      |     1399.04      |     422891.09     |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]   |    [274877906944, 274877906944]    |   [1073741824]   |       5.16e-01       |       1.47e+00       |       5.89e-01        |  3.36e+08  |    24.46%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]    |  bf16  |     2569.94      |      2664.43      |     2690.00      |     422891.09     |    1.10e+12    |   2.10e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       5.40e-01       |       1.54e+00       |       6.17e-01        |  6.71e+08  |    25.61%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 8192, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]    |  bf16  |     2608.56      |      2663.37      |     2684.16      |      105.24       |    1.10e+12    |   1.05e+06   |  0.00e+00  |  [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       5.32e-01       |       1.52e+00       |       6.08e-01        |  3.36e+08  |    12.62%    |
|    64    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]    |  bf16  |     5089.03      |      5147.72      |     5177.96      |      208.49       |    2.20e+12    |   2.10e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       5.45e-01       |       1.56e+00       |       6.23e-01        |  6.71e+08  |    12.93%    |
|   128    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]    |  bf16  |     10031.72     |     10131.84      |     10160.69     |      414.98       |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.53e-01       |       1.58e+00       |       6.32e-01        |  1.34e+09  |    13.12%    |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]  |  bf16  |     10120.66     |     10159.78      |     10189.72     |      414.98       |    4.40e+12    |   2.10e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.48e-01       |       1.57e+00       |       6.27e-01        |  6.71e+08  |    6.50%     |
|    64    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 16384, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]  |  bf16  |     19797.05     |     19995.62      |     20055.19     |      827.96       |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       5.61e-01       |       1.60e+00       |       6.41e-01        |  1.34e+09  |    6.65%     |
|   128    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 16384, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]  |  bf16  |     39528.50     |     39702.59      |     39793.30     |      1653.91      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.62e-01       |       1.60e+00       |       6.42e-01        |  2.68e+09  |    6.66%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 32768, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]  |  bf16  |     39662.85     |     40115.36      |     40268.49     |      1653.91      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.60e-01       |       1.60e+00       |       6.40e-01        |  1.34e+09  |    3.32%     |
|    64    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 32768, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]  |  bf16  |     79423.13     |     79598.80      |     79716.81     |      3305.82      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       5.59e-01       |       1.60e+00       |       6.39e-01        |  2.68e+09  |    3.32%     |
|   128    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 32768, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]  |  bf16  |    158288.33     |     158803.80     |    159175.17     |      6609.64      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.61e-01       |       1.60e+00       |       6.41e-01        |  5.37e+09  |    3.33%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 65536, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]  |  bf16  |    161403.28     |     161770.80     |    162059.27     |      6609.64      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.50e-01       |       1.57e+00       |       6.29e-01        |  2.68e+09  |    1.63%     |
|    8     |   True   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      139.06      |      139.14       |      139.21      |     13217.28      |    2.58e+10    |   3.93e+05   |  0.00e+00  |   [234881024]    |     [12884901888, 12884901888]     |    [33554432]    |       1.56e-01       |       6.68e-01       |       1.78e-01        |  3.15e+07  |    22.19%    |
|    16    |   True   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |      221.49      |      221.58       |      221.64      |     26432.57      |    5.15e+10    |   7.86e+05   |  0.00e+00  |   [469762048]    |     [25769803776, 25769803776]     |    [67108864]    |       1.96e-01       |       8.39e-01       |       2.24e-01        |  6.29e+07  |    27.86%    |
|    32    |   True   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |      365.16      |      365.22       |      365.31      |     26432.57      |    1.03e+11    |   1.57e+06   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       2.38e-01       |       1.02e+00       |       2.71e-01        |  1.26e+08  |    33.80%    |
|    8     |   True   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |      410.47      |      410.62       |      410.83      |     52863.14      |    1.03e+11    |   7.86e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       2.11e-01       |       9.05e-01       |       2.41e-01        |  6.29e+07  |    15.03%    |
|    16    |   True   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |      676.71      |      769.97       |      842.14      |     105724.27     |    2.06e+11    |   1.57e+06   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       2.56e-01       |       1.10e+00       |       2.93e-01        |  1.26e+08  |    18.24%    |
|    32    |   True   |   192    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     1205.09      |      1269.14      |     1541.48      |     105724.27     |    4.12e+11    |   3.15e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.88e-01       |       1.23e+00       |       3.29e-01        |  2.52e+08  |    20.48%    |
|    8     |   True   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     1292.85      |      1299.70      |     1337.24      |     211446.54     |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.68e-01       |       1.15e+00       |       3.07e-01        |  1.26e+08  |    9.55%     |
|    16    |   True   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     2311.48      |      2311.80      |     2312.19      |     422891.09     |    8.25e+11    |   3.15e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       3.00e-01       |       1.29e+00       |       3.43e-01        |  2.52e+08  |    10.68%    |
|    32    |   True   |   192    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     4357.73      |      4390.63      |     4399.82      |     422891.09     |    1.65e+12    |   6.29e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.18e-01       |       1.36e+00       |       3.64e-01        |  5.03e+08  |    11.33%    |
|    8     |   True   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]    |  bf16  |     4509.29      |      4511.63      |     4516.86      |      414.98       |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.08e-01       |       1.32e+00       |       3.52e-01        |  2.52e+08  |    5.47%     |
|    16    |   True   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]    |  bf16  |     8533.27      |      8607.95      |     8644.66      |      827.96       |    3.30e+12    |   6.29e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       3.25e-01       |       1.39e+00       |       3.72e-01        |  5.03e+08  |    5.79%     |
|    32    |   True   |   192    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]    |  bf16  |     16677.15     |     16856.76      |     16899.48     |      1653.91      |    6.60e+12    |   1.26e+07   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.33e-01       |       1.43e+00       |       3.80e-01        |  1.01e+09  |    5.92%     |
|    8     |   True   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]    |  bf16  |     17021.71     |     17249.32      |     17313.43     |      1653.91      |    6.60e+12    |   6.29e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.26e-01       |       1.40e+00       |       3.73e-01        |  5.03e+08  |    2.90%     |
|    16    |   True   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]    |  bf16  |     33633.39     |     33912.45      |     34001.10     |      3305.82      |    1.32e+13    |   1.26e+07   |  0.00e+00  |  [120259084288]  |   [6597069766656, 6597069766656]   |  [17179869184]   |       3.30e-01       |       1.41e+00       |       3.77e-01        |  1.01e+09  |    2.94%     |
|    32    |   True   |   192    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]    |  bf16  |     66813.38     |     67149.98      |     67289.75     |      6609.64      |    2.64e+13    |   2.52e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       3.32e-01       |       1.42e+00       |       3.80e-01        |  2.01e+09  |    2.96%     |
|    8     |   True   |   192    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]    |  bf16  |     69983.38     |     70319.41      |     70476.39     |      6609.64      |    2.64e+13    |   1.26e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       3.17e-01       |       1.36e+00       |       3.63e-01        |  1.01e+09  |    1.41%     |
