test case : H100PCIE_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |        input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 8, 80]]     |  bf16  |       5.76       |       5.78        |       5.85       |       2.03        |  [1792]  |   [40960, 40960]   |   [256]   |      1.24e-05      |      2.12e-05      |      2.54e-05       |  2.18e+04  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 8, 80]]     |  bf16  |       5.80       |       5.82        |       5.83       |       2.05        |  [3584]  |   [81920, 81920]   |   [512]   |      2.45e-05      |      4.20e-05      |      5.05e-05       |  4.22e+04  |       0.00%        |       0.00%        |        0.01%        |    0.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[16, 64, 3, 8, 80]]    |  bf16  |       7.60       |       7.62        |       7.65       |       2.10        |  [7168]  |  [163840, 163840]  |  [1024]   |      3.74e-05      |      6.41e-05      |      7.70e-05       |  8.32e+04  |       0.00%        |       0.01%        |        0.01%        |    1.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[32, 64, 3, 8, 80]]    |  bf16  |      10.81       |       10.86       |      10.91       |       2.21        | [14336]  |  [327680, 327680]  |  [2048]   |      5.27e-05      |      9.02e-05      |      1.08e-04       |  1.65e+05  |       0.01%        |       0.01%        |        0.01%        |    1.53%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[1, 128, 3, 8, 80]]    |  bf16  |       8.46       |       8.47        |       8.48       |       2.01        |  [448]   |   [10240, 10240]   |   [64]    |      2.10e-06      |      3.60e-06      |      4.33e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[2, 128, 3, 8, 80]]    |  bf16  |       8.48       |       8.49        |       8.52       |       2.01        |  [896]   |   [20480, 20480]   |   [128]   |      4.20e-06      |      7.19e-06      |      8.63e-06       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[4, 128, 3, 8, 80]]    |  bf16  |       8.73       |       8.75        |       8.76       |       2.03        |  [1792]  |   [40960, 40960]   |   [256]   |      8.15e-06      |      1.40e-05      |      1.68e-05       |  2.18e+04  |       0.00%        |       0.00%        |        0.00%        |    0.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[8, 128, 3, 8, 80]]    |  bf16  |       8.90       |       8.93        |       8.96       |       2.05        |  [3584]  |   [81920, 81920]   |   [512]   |      1.60e-05      |      2.74e-05      |      3.29e-05       |  4.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.47%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 8, 80]]    |  bf16  |      11.20       |       11.25       |      11.28       |       2.10        |  [7168]  |  [163840, 163840]  |  [1024]   |      2.54e-05      |      4.35e-05      |      5.23e-05       |  8.32e+04  |       0.00%        |       0.00%        |        0.01%        |    0.74%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 8, 80]]    |  bf16  |      17.62       |       17.68       |      17.75       |       2.21        | [14336]  |  [327680, 327680]  |  [2048]   |      3.23e-05      |      5.53e-05      |      6.64e-05       |  1.65e+05  |       0.00%        |       0.01%        |        0.01%        |    0.94%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[1, 256, 3, 8, 80]]    |  bf16  |      10.49       |       10.51       |      10.52       |       2.01        |  [448]   |   [10240, 10240]   |   [64]    |      1.70e-06      |      2.91e-06      |      3.49e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[2, 256, 3, 8, 80]]    |  bf16  |      11.87       |       11.89       |      11.92       |       2.01        |  [896]   |   [20480, 20480]   |   [128]   |      3.00e-06      |      5.14e-06      |      6.17e-06       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[4, 256, 3, 8, 80]]    |  bf16  |      12.38       |       12.40       |      12.42       |       2.03        |  [1792]  |   [40960, 40960]   |   [256]   |      5.75e-06      |      9.85e-06      |      1.18e-05       |  2.18e+04  |       0.00%        |       0.00%        |        0.00%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[8, 256, 3, 8, 80]]    |  bf16  |      16.53       |       16.56       |      16.58       |       2.05        |  [3584]  |   [81920, 81920]   |   [512]   |      8.61e-06      |      1.47e-05      |      1.77e-05       |  4.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.26%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 8, 80]]    |  bf16  |      21.99       |       22.23       |      22.36       |       2.10        |  [7168]  |  [163840, 163840]  |  [1024]   |      1.29e-05      |      2.22e-05      |      2.66e-05       |  8.32e+04  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 8, 80]]    |  bf16  |      43.32       |       43.52       |      43.72       |       2.21        | [14336]  |  [327680, 327680]  |  [2048]   |      1.31e-05      |      2.25e-05      |      2.70e-05       |  1.65e+05  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[1, 512, 3, 8, 80]]    |  bf16  |      14.80       |       14.85       |      14.89       |       2.01        |  [448]   |   [10240, 10240]   |   [64]    |      1.20e-06      |      2.06e-06      |      2.47e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[2, 512, 3, 8, 80]]    |  bf16  |      18.51       |       18.54       |      18.57       |       2.01        |  [896]   |   [20480, 20480]   |   [128]   |      1.92e-06      |      3.29e-06      |      3.95e-06       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[4, 512, 3, 8, 80]]    |  bf16  |      25.36       |       25.40       |      25.45       |       2.03        |  [1792]  |   [40960, 40960]   |   [256]   |      2.81e-06      |      4.81e-06      |      5.77e-06       |  2.18e+04  |       0.00%        |       0.00%        |        0.00%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[8, 512, 3, 8, 80]]    |  bf16  |      31.70       |       31.77       |      31.83       |       2.05        |  [3584]  |   [81920, 81920]   |   [512]   |      4.49e-06      |      7.69e-06      |      9.23e-06       |  4.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.13%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 8, 80]]    |  bf16  |      58.51       |       58.76       |      58.99       |       2.10        |  [7168]  |  [163840, 163840]  |  [1024]   |      4.86e-06      |      8.33e-06      |      1.00e-05       |  8.32e+04  |       0.00%        |       0.00%        |        0.00%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 8, 80]]    |  bf16  |      101.78      |      102.15       |      102.58      |       2.21        | [14336]  |  [327680, 327680]  |  [2048]   |      5.59e-06      |      9.58e-06      |      1.15e-05       |  1.65e+05  |       0.00%        |       0.00%        |        0.00%        |    0.16%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 8, 80]]    |  bf16  |      31.55       |       31.60       |      31.64       |       2.01        |  [448]   |   [10240, 10240]   |   [64]    |      5.64e-07      |      9.66e-07      |      1.16e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 8, 80]]    |  bf16  |      42.98       |       43.04       |      43.13       |       2.01        |  [896]   |   [20480, 20480]   |   [128]   |      8.28e-07      |      1.42e-06      |      1.70e-06       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 8, 80]]    |  bf16  |      53.30       |       53.38       |      53.44       |       2.03        |  [1792]  |   [40960, 40960]   |   [256]   |      1.33e-06      |      2.29e-06      |      2.75e-06       |  2.18e+04  |       0.00%        |       0.00%        |        0.00%        |    0.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 8, 80]]    |  bf16  |      92.93       |       93.47       |      93.84       |       2.05        |  [3584]  |   [81920, 81920]   |   [512]   |      1.53e-06      |      2.62e-06      |      3.15e-06       |  4.22e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 8, 80]]   |  bf16  |      160.25      |      161.44       |      162.27      |       2.10        |  [7168]  |  [163840, 163840]  |  [1024]   |      1.78e-06      |      3.04e-06      |      3.65e-06       |  8.32e+04  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 8, 80]]   |  bf16  |      285.18      |      286.41       |      287.65      |       2.21        | [14336]  |  [327680, 327680]  |  [2048]   |      2.00e-06      |      3.42e-06      |      4.11e-06       |  1.65e+05  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[1, 1, 3, 32, 80]]     |  bf16  |       5.16       |       5.19        |       5.20       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      5.51e-05      |      9.44e-05      |      1.13e-04       |  2.56e+04  |       0.01%        |       0.01%        |        0.01%        |    0.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[2, 1, 3, 32, 80]]     |  bf16  |       5.28       |       5.29        |       5.30       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.08e-04      |      1.85e-04      |      2.22e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[4, 1, 3, 32, 80]]     |  bf16  |       6.75       |       6.76        |       6.77       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.69e-04      |      2.89e-04      |      3.47e-04       |  8.70e+04  |       0.02%        |       0.03%        |        0.03%        |    1.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[8, 1, 3, 32, 80]]     |  bf16  |       9.41       |       9.42        |       9.44       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.42e-04      |      4.15e-04      |      4.98e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.05%        |    1.80%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 32, 80]]    |  bf16  |      13.29       |       13.31       |      13.33       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      3.43e-04      |      5.87e-04      |      7.05e-04       |  3.33e+05  |       0.03%        |       0.06%        |        0.07%        |    2.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 32, 80]]    |  bf16  |      21.61       |       21.72       |      21.81       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      4.21e-04      |      7.22e-04      |      8.67e-04       |  6.60e+05  |       0.04%        |       0.07%        |        0.09%        |    3.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[1, 4, 3, 32, 80]]     |  bf16  |       5.39       |       5.40        |       5.41       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      5.28e-05      |      9.05e-05      |      1.09e-04       |  2.56e+04  |       0.01%        |       0.01%        |        0.01%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[2, 4, 3, 32, 80]]     |  bf16  |       5.42       |       5.43        |       5.45       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.05e-04      |      1.80e-04      |      2.16e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.85%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[4, 4, 3, 32, 80]]     |  bf16  |       6.86       |       6.89        |       6.91       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.66e-04      |      2.84e-04      |      3.41e-04       |  8.70e+04  |       0.02%        |       0.03%        |        0.03%        |    1.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[8, 4, 3, 32, 80]]     |  bf16  |       9.61       |       9.62        |       9.64       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.37e-04      |      4.06e-04      |      4.87e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.05%        |    1.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 32, 80]]    |  bf16  |      13.73       |       13.77       |      13.81       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      3.32e-04      |      5.68e-04      |      6.82e-04       |  3.33e+05  |       0.03%        |       0.06%        |        0.07%        |    2.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 32, 80]]    |  bf16  |      22.12       |       22.17       |      22.22       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      4.12e-04      |      7.05e-04      |      8.47e-04       |  6.60e+05  |       0.04%        |       0.07%        |        0.08%        |    2.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[1, 8, 3, 32, 80]]     |  bf16  |       5.32       |       5.34        |       5.36       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      5.35e-05      |      9.17e-05      |      1.10e-04       |  2.56e+04  |       0.01%        |       0.01%        |        0.01%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[2, 8, 3, 32, 80]]     |  bf16  |       5.36       |       5.39        |       5.41       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.06e-04      |      1.82e-04      |      2.19e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[4, 8, 3, 32, 80]]     |  bf16  |       6.89       |       6.90        |       6.91       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.65e-04      |      2.83e-04      |      3.40e-04       |  8.70e+04  |       0.02%        |       0.03%        |        0.03%        |    1.26%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[8, 8, 3, 32, 80]]     |  bf16  |       9.57       |       9.58        |       9.61       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.38e-04      |      4.08e-04      |      4.90e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.05%        |    1.77%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[16, 8, 3, 32, 80]]    |  bf16  |      13.70       |       13.73       |      13.76       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      3.32e-04      |      5.70e-04      |      6.84e-04       |  3.33e+05  |       0.03%        |       0.06%        |        0.07%        |    2.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[32, 8, 3, 32, 80]]    |  bf16  |      22.06       |       22.09       |      22.12       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      4.13e-04      |      7.07e-04      |      8.49e-04       |  6.60e+05  |       0.04%        |       0.07%        |        0.08%        |    2.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[1, 16, 3, 32, 80]]    |  bf16  |       5.35       |       5.36        |       5.37       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      5.32e-05      |      9.11e-05      |      1.09e-04       |  2.56e+04  |       0.01%        |       0.01%        |        0.01%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[2, 16, 3, 32, 80]]    |  bf16  |       5.38       |       5.40        |       5.41       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.06e-04      |      1.81e-04      |      2.17e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[4, 16, 3, 32, 80]]    |  bf16  |       7.00       |       7.02        |       7.04       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.63e-04      |      2.79e-04      |      3.34e-04       |  8.70e+04  |       0.02%        |       0.03%        |        0.03%        |    1.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[8, 16, 3, 32, 80]]    |  bf16  |       9.73       |       9.76        |       9.80       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.34e-04      |      4.01e-04      |      4.81e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.05%        |    1.74%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |   [[16, 16, 3, 32, 80]]    |  bf16  |      13.97       |       13.99       |      14.03       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      3.26e-04      |      5.58e-04      |      6.70e-04       |  3.33e+05  |       0.03%        |       0.06%        |        0.07%        |    2.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |   [[32, 16, 3, 32, 80]]    |  bf16  |      22.44       |       22.49       |      22.53       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      4.06e-04      |      6.95e-04      |      8.35e-04       |  6.60e+05  |       0.04%        |       0.07%        |        0.08%        |    2.94%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[1, 32, 3, 32, 80]]    |  bf16  |       5.48       |       5.50        |       5.52       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      5.19e-05      |      8.89e-05      |      1.07e-04       |  2.56e+04  |       0.01%        |       0.01%        |        0.01%        |    0.47%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 32, 80]]    |  bf16  |       5.56       |       5.59        |       5.60       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.02e-04      |      1.75e-04      |      2.11e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.83%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 32, 80]]    |  bf16  |       7.23       |       7.24        |       7.26       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.58e-04      |      2.70e-04      |      3.24e-04       |  8.70e+04  |       0.02%        |       0.03%        |        0.03%        |    1.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 32, 80]]    |  bf16  |      10.10       |       10.13       |      10.16       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.25e-04      |      3.86e-04      |      4.64e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.05%        |    1.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |   [[16, 32, 3, 32, 80]]    |  bf16  |      14.55       |       14.57       |      14.59       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      3.13e-04      |      5.36e-04      |      6.44e-04       |  3.33e+05  |       0.03%        |       0.05%        |        0.06%        |    2.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |   [[32, 32, 3, 32, 80]]    |  bf16  |      24.61       |       24.67       |      24.71       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      3.70e-04      |      6.34e-04      |      7.61e-04       |  6.60e+05  |       0.04%        |       0.06%        |        0.08%        |    2.68%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 32, 80]]    |  bf16  |       5.78       |       5.79        |       5.82       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      4.93e-05      |      8.44e-05      |      1.01e-04       |  2.56e+04  |       0.00%        |       0.01%        |        0.01%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 32, 80]]    |  bf16  |       5.85       |       5.86        |       5.88       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      9.73e-05      |      1.67e-04      |      2.00e-04       |  4.61e+04  |       0.01%        |       0.02%        |        0.02%        |    0.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 32, 80]]    |  bf16  |       7.66       |       7.67        |       7.68       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.49e-04      |      2.55e-04      |      3.06e-04       |  8.70e+04  |       0.01%        |       0.03%        |        0.03%        |    1.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 32, 80]]    |  bf16  |      10.94       |       10.98       |      11.03       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      2.08e-04      |      3.57e-04      |      4.28e-04       |  1.69e+05  |       0.02%        |       0.04%        |        0.04%        |    1.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |   [[16, 64, 3, 32, 80]]    |  bf16  |      16.30       |       16.37       |      16.41       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      2.79e-04      |      4.79e-04      |      5.75e-04       |  3.33e+05  |       0.03%        |       0.05%        |        0.06%        |    2.04%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |   [[32, 64, 3, 32, 80]]    |  bf16  |      38.77       |       38.84       |      38.89       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      2.35e-04      |      4.03e-04      |      4.83e-04       |  6.60e+05  |       0.02%        |       0.04%        |        0.05%        |    1.70%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[1, 128, 3, 32, 80]]    |  bf16  |       8.60       |       8.61        |       8.63       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      3.31e-05      |      5.67e-05      |      6.81e-05       |  2.56e+04  |       0.00%        |       0.01%        |        0.01%        |    0.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[2, 128, 3, 32, 80]]    |  bf16  |       8.89       |       8.91        |       8.95       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      6.40e-05      |      1.10e-04      |      1.32e-04       |  4.61e+04  |       0.01%        |       0.01%        |        0.01%        |    0.52%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[4, 128, 3, 32, 80]]    |  bf16  |      11.29       |       11.31       |      11.39       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.01e-04      |      1.73e-04      |      2.07e-04       |  8.70e+04  |       0.01%        |       0.02%        |        0.02%        |    0.77%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[8, 128, 3, 32, 80]]    |  bf16  |      18.22       |       18.34       |      18.51       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      1.25e-04      |      2.14e-04      |      2.57e-04       |  1.69e+05  |       0.01%        |       0.02%        |        0.03%        |    0.93%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 32, 80]]   |  bf16  |      38.54       |       38.59       |      38.67       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      1.18e-04      |      2.02e-04      |      2.43e-04       |  3.33e+05  |       0.01%        |       0.02%        |        0.02%        |    0.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 32, 80]]   |  bf16  |      66.75       |       66.89       |      66.98       |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      1.36e-04      |      2.34e-04      |      2.81e-04       |  6.60e+05  |       0.01%        |       0.02%        |        0.03%        |    0.99%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[1, 256, 3, 32, 80]]    |  bf16  |      12.36       |       12.39       |      12.43       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      2.30e-05      |      3.94e-05      |      4.74e-05       |  2.56e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[2, 256, 3, 32, 80]]    |  bf16  |      16.48       |       16.51       |      16.54       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      3.45e-05      |      5.92e-05      |      7.11e-05       |  4.61e+04  |       0.00%        |       0.01%        |        0.01%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[4, 256, 3, 32, 80]]    |  bf16  |      22.85       |       23.20       |      23.60       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      4.98e-05      |      8.54e-05      |      1.03e-04       |  8.70e+04  |       0.00%        |       0.01%        |        0.01%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[8, 256, 3, 32, 80]]    |  bf16  |      42.68       |       42.75       |      42.85       |       2.21        | [57344]  | [1310720, 1310720] |  [8192]   |      5.33e-05      |      9.14e-05      |      1.10e-04       |  1.69e+05  |       0.01%        |       0.01%        |        0.01%        |    0.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 32, 80]]   |  bf16  |      75.05       |       75.17       |      75.25       |       2.42        | [114688] | [2621440, 2621440] |  [16384]  |      6.07e-05      |      1.04e-04      |      1.25e-04       |  3.33e+05  |       0.01%        |       0.01%        |        0.01%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 32, 80]]   |  bf16  |      137.15      |      137.41       |      137.54      |       2.83        | [229376] | [5242880, 5242880] |  [32768]  |      6.64e-05      |      1.14e-04      |      1.37e-04       |  6.60e+05  |       0.01%        |       0.01%        |        0.01%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[1, 512, 3, 32, 80]]    |  bf16  |      25.90       |       25.96       |      26.04       |       2.03        |  [7168]  |  [163840, 163840]  |  [1024]   |      1.10e-05      |      1.88e-05      |      2.26e-05       |  2.56e+04  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[2, 512, 3, 32, 80]]    |  bf16  |      32.25       |       32.29       |      32.33       |       2.06        | [14336]  |  [327680, 327680]  |  [2048]   |      1.76e-05      |      3.02e-05      |      3.63e-05       |  4.61e+04  |       0.00%        |       0.00%        |        0.00%        |    0.14%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[4, 512, 3, 32, 80]]    |  bf16  |      59.27       |       59.63       |      59.83       |       2.11        | [28672]  |  [655360, 655360]  |  [4096]   |      1.92e-05      |      3.29e-05      |      3.95e-05       |  8.70e+04  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
