Test Case: H100PCIE_aten_mm
| B |  M   |  K   |  N   |         input_shape          | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 1 | 2048 | 128  | 3072 |  [[2048, 128], [128, 3072]]  | bf16  |      25.44       |       25.63       |      25.79       |       10.68        | 1.61e+09 | 6.95e+06 |      8.37%       |    27.31%     |
| 1 |  1   | 512  | 3072 |   [[1, 512], [512, 3072]]    | bf16  |      25.37       |       25.49       |      25.68       |        3.97        | 3.15e+06 | 1.58e+06 |      0.02%       |     6.21%     |
| 1 |  2   | 512  | 3072 |   [[2, 512], [512, 3072]]    | bf16  |      25.27       |       25.45       |      25.76       |        3.98        | 6.29e+06 | 1.58e+06 |      0.03%       |     6.25%     |
| 1 |  4   | 512  | 3072 |   [[4, 512], [512, 3072]]    | bf16  |      25.33       |       25.46       |      25.68       |        3.98        | 1.26e+07 | 1.59e+06 |      0.07%       |     6.27%     |
| 1 |  8   | 512  | 3072 |   [[8, 512], [512, 3072]]    | bf16  |       25.3       |       25.46       |      25.65       |        4.0         | 2.52e+07 | 1.60e+06 |      0.13%       |     6.33%     |
| 1 |  32  | 512  | 3072 |   [[32, 512], [512, 3072]]   | bf16  |      25.63       |       25.76       |      25.95       |        4.11        | 1.01e+08 | 1.69e+06 |      0.52%       |     6.58%     |
| 1 |  64  | 512  | 3072 |   [[64, 512], [512, 3072]]   | bf16  |      25.55       |       25.64       |      25.78       |        4.25        | 2.01e+08 | 1.80e+06 |      1.04%       |     7.05%     |
| 1 | 128  | 512  | 3072 |  [[128, 512], [512, 3072]]   | bf16  |      25.62       |       25.7        |       25.8       |        4.54        | 4.03e+08 | 2.03e+06 |      2.08%       |     7.93%     |
| 1 | 256  | 512  | 3072 |  [[256, 512], [512, 3072]]   | bf16  |      25.29       |       25.36       |      25.43       |        5.11        | 8.05e+08 | 2.49e+06 |      4.21%       |     9.85%     |
| 1 | 512  | 512  | 3072 |  [[512, 512], [512, 3072]]   | bf16  |      25.44       |       25.56       |      25.83       |        6.26        | 1.61e+09 | 3.41e+06 |      8.37%       |     13.4%     |
| 1 | 1024 | 512  | 3072 |  [[1024, 512], [512, 3072]]  | bf16  |      25.69       |       25.8        |      25.95       |        8.55        | 3.22e+09 | 5.24e+06 |      16.59%      |    20.41%     |
| 1 | 2048 | 512  | 3072 |  [[2048, 512], [512, 3072]]  | bf16  |      25.77       |       26.08       |      26.32       |       13.14        | 6.44e+09 | 8.91e+06 |      33.07%      |    34.59%     |
| 1 |  1   | 768  | 3072 |   [[1, 768], [768, 3072]]    | bf16  |       25.3       |       25.5        |      25.67       |        4.95        | 4.72e+06 | 2.36e+06 |      0.02%       |     9.34%     |
| 1 |  2   | 768  | 3072 |   [[2, 768], [768, 3072]]    | bf16  |      25.34       |       25.55       |      25.84       |        4.96        | 9.44e+06 | 2.37e+06 |      0.05%       |     9.34%     |
| 1 |  4   | 768  | 3072 |   [[4, 768], [768, 3072]]    | bf16  |      25.46       |       25.55       |      25.65       |        4.97        | 1.89e+07 | 2.37e+06 |       0.1%       |     9.33%     |
| 1 |  8   | 768  | 3072 |   [[8, 768], [768, 3072]]    | bf16  |      25.28       |       25.41       |      25.54       |        4.99        | 3.77e+07 | 2.39e+06 |       0.2%       |     9.45%     |
| 1 |  32  | 768  | 3072 |   [[32, 768], [768, 3072]]   | bf16  |      25.29       |       25.49       |      25.67       |        5.1         | 1.51e+08 | 2.48e+06 |      0.79%       |     9.81%     |
| 1 |  64  | 768  | 3072 |   [[64, 768], [768, 3072]]   | bf16  |      25.13       |       25.25       |      25.32       |        5.26        | 3.02e+08 | 2.61e+06 |      1.59%       |    10.37%     |
| 1 | 128  | 768  | 3072 |  [[128, 768], [768, 3072]]   | bf16  |      25.28       |       25.4        |       25.6       |        5.56        | 6.04e+08 | 2.85e+06 |      3.16%       |    11.28%     |
| 1 | 256  | 768  | 3072 |  [[256, 768], [768, 3072]]   | bf16  |      25.54       |       25.67       |      25.88       |        6.18        | 1.21e+09 | 3.34e+06 |      6.26%       |    13.09%     |
| 1 | 512  | 768  | 3072 |  [[512, 768], [768, 3072]]   | bf16  |      25.45       |       25.6        |      25.75       |        7.41        | 2.42e+09 | 4.33e+06 |      12.56%      |     17.0%     |
| 1 | 1024 | 768  | 3072 |  [[1024, 768], [768, 3072]]  | bf16  |       25.3       |       25.53       |      25.68       |        9.86        | 4.83e+09 | 6.29e+06 |      25.26%      |    24.87%     |
| 1 | 2048 | 768  | 3072 |  [[2048, 768], [768, 3072]]  | bf16  |      29.15       |       29.25       |      29.31       |        16.2        | 9.66e+09 | 1.02e+07 |      43.85%      |    35.07%     |
| 1 |  1   | 2048 | 3072 |  [[1, 2048], [2048, 3072]]   | bf16  |      25.22       |       25.43       |      25.58       |        9.87        | 1.26e+07 | 6.30e+06 |      0.07%       |    24.97%     |
| 1 |  2   | 2048 | 3072 |  [[2, 2048], [2048, 3072]]   | bf16  |      25.49       |       25.69       |      25.97       |        9.88        | 2.52e+07 | 6.30e+06 |      0.13%       |    24.72%     |
| 1 |  4   | 2048 | 3072 |  [[4, 2048], [2048, 3072]]   | bf16  |      25.31       |       25.44       |       25.7       |        9.89        | 5.03e+07 | 6.31e+06 |      0.26%       |    24.94%     |
| 1 |  8   | 2048 | 3072 |  [[8, 2048], [2048, 3072]]   | bf16  |      25.48       |       25.65       |      25.88       |        9.92        | 1.01e+08 | 6.33e+06 |      0.52%       |    24.85%     |
| 1 |  32  | 2048 | 3072 |  [[32, 2048], [2048, 3072]]  | bf16  |      25.15       |       25.37       |      25.58       |       10.07        | 4.03e+08 | 6.46e+06 |      2.12%       |    25.67%     |
| 1 |  64  | 2048 | 3072 |  [[64, 2048], [2048, 3072]]  | bf16  |      25.53       |       25.7        |      25.85       |       10.27        | 8.05e+08 | 6.62e+06 |      4.17%       |    25.93%     |
| 1 | 128  | 2048 | 3072 | [[128, 2048], [2048, 3072]]  | bf16  |      25.37       |       25.55       |      25.79       |       10.68        | 1.61e+09 | 6.95e+06 |       8.4%       |    27.38%     |
| 1 | 256  | 2048 | 3072 | [[256, 2048], [2048, 3072]]  | bf16  |       25.1       |       25.27       |      25.55       |        11.5        | 3.22e+09 | 7.60e+06 |      16.98%      |    30.29%     |
| 1 | 512  | 2048 | 3072 | [[512, 2048], [2048, 3072]]  | bf16  |      25.76       |       25.88       |      25.99       |       13.14        | 6.44e+09 | 8.91e+06 |      33.08%      |     34.6%     |
| 1 | 1024 | 2048 | 3072 | [[1024, 2048], [2048, 3072]] | bf16  |      32.74       |       32.78       |      32.86       |       20.94        | 1.29e+10 | 1.15e+07 |      52.06%      |    35.23%     |
| 1 | 2048 | 2048 | 3072 | [[2048, 2048], [2048, 3072]] | bf16  |      59.69       |       59.74       |       59.8       |       39.87        | 2.58e+10 | 1.68e+07 |      57.11%      |    28.11%     |
| 1 |  1   | 3072 | 3072 |  [[1, 3072], [3072, 3072]]   | bf16  |      29.53       |       29.7        |       30.0       |        13.8        | 1.89e+07 | 9.44e+06 |      0.08%       |    31.98%     |
| 1 |  2   | 3072 | 3072 |  [[2, 3072], [3072, 3072]]   | bf16  |      29.35       |       29.49       |      29.69       |       13.81        | 3.77e+07 | 9.45e+06 |      0.17%       |     32.2%     |
| 1 |  4   | 3072 | 3072 |  [[4, 3072], [3072, 3072]]   | bf16  |      29.48       |       29.61       |      29.82       |       13.83        | 7.55e+07 | 9.46e+06 |      0.34%       |     32.1%     |
| 1 |  8   | 3072 | 3072 |  [[8, 3072], [3072, 3072]]   | bf16  |      29.32       |       29.66       |      29.88       |       13.86        | 1.51e+08 | 9.49e+06 |      0.68%       |    32.35%     |
| 1 |  32  | 3072 | 3072 |  [[32, 3072], [3072, 3072]]  | bf16  |      25.31       |       25.48       |      25.61       |       14.04        | 6.04e+08 | 9.63e+06 |      3.16%       |    38.06%     |
| 1 |  64  | 3072 | 3072 |  [[64, 3072], [3072, 3072]]  | bf16  |       25.3       |       25.56       |      25.87       |       14.29        | 1.21e+09 | 9.83e+06 |      6.32%       |    38.86%     |
| 1 | 128  | 3072 | 3072 | [[128, 3072], [3072, 3072]]  | bf16  |      25.41       |       25.56       |      25.73       |       14.78        | 2.42e+09 | 1.02e+07 |      12.58%      |    40.23%     |
| 1 | 256  | 3072 | 3072 | [[256, 3072], [3072, 3072]]  | bf16  |      25.47       |       25.67       |       25.8       |       15.76        | 4.83e+09 | 1.10e+07 |      25.09%      |    43.23%     |
| 1 | 512  | 3072 | 3072 | [[512, 3072], [3072, 3072]]  | bf16  |      26.89       |       26.93       |      26.96       |       17.73        | 9.66e+09 | 1.26e+07 |      47.54%      |    46.79%     |
| 1 | 1024 | 3072 | 3072 | [[1024, 3072], [3072, 3072]] | bf16  |      45.21       |       45.26       |      45.31       |       30.41        | 1.93e+10 | 1.57e+07 |      56.55%      |    34.79%     |
| 1 | 2048 | 3072 | 3072 | [[2048, 3072], [3072, 3072]] | bf16  |      86.46       |       86.54       |      86.62       |       58.81        | 3.87e+10 | 2.20e+07 |      59.14%      |    25.47%     |
| 1 |  1   | 4096 | 3072 |  [[1, 4096], [4096, 3072]]   | bf16  |      29.38       |       29.47       |      29.51       |       17.74        | 2.52e+07 | 1.26e+07 |      0.11%       |    42.85%     |
| 1 |  2   | 4096 | 3072 |  [[2, 4096], [4096, 3072]]   | bf16  |      29.42       |       29.53       |      29.62       |       17.75        | 5.03e+07 | 1.26e+07 |      0.23%       |    42.82%     |
| 1 |  4   | 4096 | 3072 |  [[4, 4096], [4096, 3072]]   | bf16  |      29.33       |       29.54       |      29.82       |       17.76        | 1.01e+08 | 1.26e+07 |      0.45%       |     43.0%     |
| 1 |  8   | 4096 | 3072 |  [[8, 4096], [4096, 3072]]   | bf16  |      29.27       |       29.41       |      29.54       |        17.8        | 2.01e+08 | 1.26e+07 |      0.91%       |    43.19%     |
| 1 |  32  | 4096 | 3072 |  [[32, 4096], [4096, 3072]]  | bf16  |      29.42       |       29.68       |      29.92       |       18.02        | 8.05e+08 | 1.28e+07 |      3.62%       |    43.55%     |
| 1 |  64  | 4096 | 3072 |  [[64, 4096], [4096, 3072]]  | bf16  |      25.45       |       25.67       |      25.81       |        18.3        | 1.61e+09 | 1.30e+07 |      8.37%       |    51.24%     |
| 1 | 128  | 4096 | 3072 | [[128, 4096], [4096, 3072]]  | bf16  |      25.58       |       25.64       |      25.71       |       18.88        | 3.22e+09 | 1.35e+07 |      16.66%      |    52.78%     |
| 1 | 256  | 4096 | 3072 | [[256, 4096], [4096, 3072]]  | bf16  |      25.32       |       25.55       |      25.79       |       20.02        | 6.44e+09 | 1.44e+07 |      33.66%      |    56.94%     |
| 1 | 512  | 4096 | 3072 | [[512, 4096], [4096, 3072]]  | bf16  |       34.8       |       34.85       |      34.93       |       22.32        | 1.29e+10 | 1.63e+07 |      48.98%      |     46.7%     |
| 1 | 1024 | 4096 | 3072 | [[1024, 4096], [4096, 3072]] | bf16  |      58.17       |       58.23       |       58.3       |       39.87        | 2.58e+10 | 1.99e+07 |      58.6%       |    34.25%     |
| 1 | 2048 | 4096 | 3072 | [[2048, 4096], [4096, 3072]] | bf16  |      112.76      |      112.87       |      112.96      |       77.75        | 5.15e+10 | 2.73e+07 |      60.46%      |    24.18%     |
| 1 |  1   | 5120 | 3072 |  [[1, 5120], [5120, 3072]]   | bf16  |      29.56       |       29.7        |      29.78       |       21.67        | 3.15e+07 | 1.57e+07 |      0.14%       |    53.24%     |
| 1 |  2   | 5120 | 3072 |  [[2, 5120], [5120, 3072]]   | bf16  |      29.37       |       29.47       |      29.62       |       21.68        | 6.29e+07 | 1.57e+07 |      0.28%       |    53.61%     |
| 1 |  4   | 5120 | 3072 |  [[4, 5120], [5120, 3072]]   | bf16  |      29.38       |       29.57       |      29.93       |        21.7        | 1.26e+08 | 1.58e+07 |      0.57%       |    53.65%     |
| 1 |  8   | 5120 | 3072 |  [[8, 5120], [5120, 3072]]   | bf16  |      29.38       |       29.51       |      29.59       |       21.74        | 2.52e+08 | 1.58e+07 |      1.13%       |    53.76%     |
| 1 |  32  | 5120 | 3072 |  [[32, 5120], [5120, 3072]]  | bf16  |      29.39       |       29.58       |       29.8       |       21.99        | 1.01e+09 | 1.60e+07 |      4.53%       |    54.41%     |
| 1 |  64  | 5120 | 3072 |  [[64, 5120], [5120, 3072]]  | bf16  |       25.5       |       25.55       |      25.63       |       22.32        | 2.01e+09 | 1.63e+07 |      10.44%      |    63.74%     |
| 1 | 128  | 5120 | 3072 | [[128, 5120], [5120, 3072]]  | bf16  |      25.37       |       25.46       |       25.5       |       22.97        | 4.03e+09 | 1.68e+07 |      20.99%      |    66.13%     |
| 1 | 256  | 5120 | 3072 | [[256, 5120], [5120, 3072]]  | bf16  |      25.46       |       25.66       |      25.83       |       24.28        | 8.05e+09 | 1.78e+07 |      41.84%      |    70.01%     |
| 1 | 512  | 5120 | 3072 | [[512, 5120], [5120, 3072]]  | bf16  |      41.78       |       41.81       |      41.85       |        26.9        | 1.61e+10 | 1.99e+07 |      50.99%      |    47.69%     |
| 1 | 1024 | 5120 | 3072 | [[1024, 5120], [5120, 3072]] | bf16  |      70.39       |       70.49       |      70.54       |       49.34        | 3.22e+10 | 2.41e+07 |      60.53%      |    34.26%     |
| 1 | 2048 | 5120 | 3072 | [[2048, 5120], [5120, 3072]] | bf16  |      137.98      |      138.14       |      138.23      |       96.69        | 6.44e+10 | 3.25e+07 |      61.76%      |    23.56%     |
| 1 |  1   | 6144 | 3072 |  [[1, 6144], [6144, 3072]]   | bf16  |      29.39       |       29.47       |      29.56       |        25.6        | 3.77e+07 | 1.89e+07 |      0.17%       |    64.25%     |
| 1 |  2   | 6144 | 3072 |  [[2, 6144], [6144, 3072]]   | bf16  |      29.36       |       29.49       |      29.69       |       25.62        | 7.55e+07 | 1.89e+07 |      0.34%       |    64.35%     |
| 1 |  4   | 6144 | 3072 |  [[4, 6144], [6144, 3072]]   | bf16  |      29.01       |       29.33       |      29.54       |       25.64        | 1.51e+08 | 1.89e+07 |      0.69%       |    65.19%     |
| 1 |  8   | 6144 | 3072 |  [[8, 6144], [6144, 3072]]   | bf16  |      29.31       |       29.43       |      29.67       |       25.69        | 3.02e+08 | 1.89e+07 |      1.36%       |    64.65%     |
| 1 |  32  | 6144 | 3072 |  [[32, 6144], [6144, 3072]]  | bf16  |       29.9       |       30.11       |      30.94       |       25.96        | 1.21e+09 | 1.92e+07 |      5.34%       |    64.11%     |
| 1 |  64  | 6144 | 3072 |  [[64, 6144], [6144, 3072]]  | bf16  |      29.35       |       29.53       |       29.8       |       26.33        | 2.42e+09 | 1.95e+07 |      10.89%      |    66.32%     |
| 1 | 128  | 6144 | 3072 | [[128, 6144], [6144, 3072]]  | bf16  |      25.36       |       25.61       |       25.8       |       27.07        | 4.83e+09 | 2.01e+07 |      25.2%       |    79.08%     |
| 1 | 256  | 6144 | 3072 | [[256, 6144], [6144, 3072]]  | bf16  |      31.46       |       31.55       |      31.66       |       28.54        | 9.66e+09 | 2.12e+07 |      40.63%      |    67.49%     |
| 1 | 512  | 6144 | 3072 | [[512, 6144], [6144, 3072]]  | bf16  |      48.46       |       48.47       |      48.49       |       31.49        | 1.93e+10 | 2.36e+07 |      52.76%      |    48.69%     |
| 1 | 1024 | 6144 | 3072 | [[1024, 6144], [6144, 3072]] | bf16  |      82.54       |       82.68       |      82.88       |       58.81        | 3.87e+10 | 2.83e+07 |      61.95%      |     34.3%     |
| 1 | 2048 | 6144 | 3072 | [[2048, 6144], [6144, 3072]] | bf16  |      163.0       |      163.28       |      163.57      |       115.62       | 7.73e+10 | 3.77e+07 |      62.74%      |    23.16%     |
| 1 |  1   | 7168 | 3072 |  [[1, 7168], [7168, 3072]]   | bf16  |      32.72       |       32.84       |       33.0       |       29.54        | 4.40e+07 | 2.20e+07 |      0.18%       |    67.33%     |
| 1 |  2   | 7168 | 3072 |  [[2, 7168], [7168, 3072]]   | bf16  |      34.49       |       34.64       |      34.81       |       29.55        | 8.81e+07 | 2.20e+07 |      0.34%       |     63.9%     |
| 1 |  4   | 7168 | 3072 |  [[4, 7168], [7168, 3072]]   | bf16  |      33.12       |       33.24       |      33.53       |       29.58        | 1.76e+08 | 2.21e+07 |       0.7%       |    66.61%     |
| 1 |  8   | 7168 | 3072 |  [[8, 7168], [7168, 3072]]   | bf16  |      35.38       |       35.43       |      35.52       |       29.63        | 3.52e+08 | 2.21e+07 |      1.32%       |    62.47%     |
| 1 |  32  | 7168 | 3072 |  [[32, 7168], [7168, 3072]]  | bf16  |      35.88       |       36.02       |       36.2       |       29.93        | 1.41e+09 | 2.23e+07 |       5.2%       |    62.28%     |
| 1 |  64  | 7168 | 3072 |  [[64, 7168], [7168, 3072]]  | bf16  |      38.33       |       38.41       |      38.47       |       30.34        | 2.82e+09 | 2.27e+07 |      9.73%       |    59.16%     |
| 1 | 128  | 7168 | 3072 | [[128, 7168], [7168, 3072]]  | bf16  |      32.73       |       32.81       |      32.92       |       31.16        | 5.64e+09 | 2.33e+07 |      22.78%      |    71.28%     |
| 1 | 256  | 7168 | 3072 | [[256, 7168], [7168, 3072]]  | bf16  |      38.24       |       38.32       |      38.42       |        32.8        | 1.13e+10 | 2.46e+07 |      39.0%       |    64.44%     |
| 1 | 512  | 7168 | 3072 | [[512, 7168], [7168, 3072]]  | bf16  |      54.97       |       55.0        |      55.05       |       36.08        | 2.25e+10 | 2.73e+07 |      54.26%      |     49.6%     |
| 1 | 1024 | 7168 | 3072 | [[1024, 7168], [7168, 3072]] | bf16  |      94.84       |       94.92       |      94.97       |       68.28        | 4.51e+10 | 3.25e+07 |      62.9%       |    34.27%     |
| 1 | 2048 | 7168 | 3072 | [[2048, 7168], [7168, 3072]] | bf16  |      187.65      |      188.02       |      188.18      |       134.56       | 9.02e+10 | 4.30e+07 |      63.58%      |    22.91%     |
| 1 |  1   | 8192 | 3072 |  [[1, 8192], [8192, 3072]]   | bf16  |      38.24       |       38.34       |      38.42       |       33.47        | 5.03e+07 | 2.52e+07 |      0.17%       |    65.84%     |
| 1 |  2   | 8192 | 3072 |  [[2, 8192], [8192, 3072]]   | bf16  |      38.58       |       38.65       |      38.74       |       33.49        | 1.01e+08 | 2.52e+07 |      0.35%       |    65.29%     |
| 1 |  4   | 8192 | 3072 |  [[4, 8192], [8192, 3072]]   | bf16  |      38.77       |       38.87       |      39.01       |       33.51        | 2.01e+08 | 2.52e+07 |      0.69%       |    65.03%     |
| 1 |  8   | 8192 | 3072 |  [[8, 8192], [8192, 3072]]   | bf16  |      39.01       |       39.11       |       39.2       |       33.57        | 4.03e+08 | 2.53e+07 |      1.37%       |    64.74%     |
| 1 |  32  | 8192 | 3072 |  [[32, 8192], [8192, 3072]]  | bf16  |       40.6       |       40.68       |      40.77       |       33.91        | 1.61e+09 | 2.55e+07 |      5.25%       |    62.87%     |
| 1 |  64  | 8192 | 3072 |  [[64, 8192], [8192, 3072]]  | bf16  |      42.87       |       42.97       |      43.07       |       34.36        | 3.22e+09 | 2.59e+07 |      9.94%       |    60.38%     |
| 1 | 128  | 8192 | 3072 | [[128, 8192], [8192, 3072]]  | bf16  |      37.28       |       37.43       |       37.6       |       35.26        | 6.44e+09 | 2.66e+07 |      22.86%      |    71.37%     |
| 1 | 256  | 8192 | 3072 | [[256, 8192], [8192, 3072]]  | bf16  |      41.65       |       41.71       |      41.75       |       37.06        | 1.29e+10 | 2.80e+07 |      40.92%      |    67.35%     |
| 1 | 512  | 8192 | 3072 | [[512, 8192], [8192, 3072]]  | bf16  |      61.69       |       61.76       |      61.85       |       40.67        | 2.58e+10 | 3.09e+07 |      55.26%      |    50.14%     |
| 1 | 1024 | 8192 | 3072 | [[1024, 8192], [8192, 3072]] | bf16  |      106.77      |      106.93       |      107.04      |       77.75        | 5.15e+10 | 3.67e+07 |      63.85%      |    34.37%     |
| 1 | 2048 | 8192 | 3072 | [[2048, 8192], [8192, 3072]] | bf16  |      212.32      |      214.64       |      221.59      |       153.5        | 1.03e+11 | 4.82e+07 |      64.22%      |    22.72%     |
| 1 |  1   |  32  | 4096 |    [[1, 32], [32, 4096]]     | bf16  |       25.4       |       25.55       |      25.76       |        2.17        | 2.62e+05 | 1.35e+05 |       0.0%       |     0.53%     |
| 1 |  2   |  32  | 4096 |    [[2, 32], [32, 4096]]     | bf16  |      25.39       |       25.54       |      25.73       |        2.17        | 5.24e+05 | 1.39e+05 |       0.0%       |     0.55%     |
| 1 |  4   |  32  | 4096 |    [[4, 32], [32, 4096]]     | bf16  |      25.39       |       25.55       |      25.83       |        2.18        | 1.05e+06 | 1.48e+05 |      0.01%       |     0.58%     |
| 1 |  8   |  32  | 4096 |    [[8, 32], [32, 4096]]     | bf16  |      25.39       |       25.55       |      25.68       |        2.21        | 2.10e+06 | 1.64e+05 |      0.01%       |     0.65%     |
| 1 |  32  |  32  | 4096 |    [[32, 32], [32, 4096]]    | bf16  |      25.42       |       25.54       |      25.75       |        2.33        | 8.39e+06 | 2.63e+05 |      0.04%       |     1.04%     |
| 1 |  64  |  32  | 4096 |    [[64, 32], [32, 4096]]    | bf16  |      25.22       |       25.32       |      25.53       |        2.49        | 1.68e+07 | 3.95e+05 |      0.09%       |     1.57%     |
| 1 | 128  |  32  | 4096 |   [[128, 32], [32, 4096]]    | bf16  |      25.19       |       25.38       |      25.56       |        2.82        | 3.36e+07 | 6.59e+05 |      0.18%       |     2.62%     |
| 1 | 256  |  32  | 4096 |   [[256, 32], [32, 4096]]    | bf16  |       25.5       |       25.63       |      25.76       |        3.48        | 6.71e+07 | 1.19e+06 |      0.35%       |     4.66%     |
| 1 | 512  |  32  | 4096 |   [[512, 32], [32, 4096]]    | bf16  |      25.66       |       25.82       |       26.0       |        4.81        | 1.34e+08 | 2.24e+06 |      0.69%       |     8.75%     |
| 1 | 1024 |  32  | 4096 |   [[1024, 32], [32, 4096]]   | bf16  |      25.56       |       25.73       |      25.96       |        7.45        | 2.68e+08 | 4.36e+06 |      1.39%       |    17.05%     |
| 1 | 2048 |  32  | 4096 |   [[2048, 32], [32, 4096]]   | bf16  |      25.58       |       25.73       |      25.94       |       12.73        | 5.37e+08 | 8.59e+06 |      2.78%       |    33.56%     |
| 1 |  1   |  64  | 4096 |    [[1, 64], [64, 4096]]     | bf16  |       25.4       |       25.58       |      25.78       |        2.33        | 5.24e+05 | 2.66e+05 |       0.0%       |     1.05%     |
| 1 |  2   |  64  | 4096 |    [[2, 64], [64, 4096]]     | bf16  |      25.33       |       25.6        |      25.92       |        2.34        | 1.05e+06 | 2.70e+05 |      0.01%       |     1.07%     |
| 1 |  4   |  64  | 4096 |    [[4, 64], [64, 4096]]     | bf16  |      25.39       |       25.5        |      25.62       |        2.35        | 2.10e+06 | 2.79e+05 |      0.01%       |     1.1%      |
| 1 |  8   |  64  | 4096 |    [[8, 64], [64, 4096]]     | bf16  |      25.52       |       25.7        |       25.9       |        2.37        | 4.19e+06 | 2.95e+05 |      0.02%       |     1.16%     |
| 1 |  32  |  64  | 4096 |    [[32, 64], [64, 4096]]    | bf16  |      25.39       |       25.63       |      25.96       |        2.49        | 1.68e+07 | 3.95e+05 |      0.09%       |     1.56%     |
| 1 |  64  |  64  | 4096 |    [[64, 64], [64, 4096]]    | bf16  |      25.23       |       25.43       |       25.6       |        2.66        | 3.36e+07 | 5.28e+05 |      0.18%       |     2.09%     |
| 1 | 128  |  64  | 4096 |   [[128, 64], [64, 4096]]    | bf16  |      25.33       |       25.45       |      25.57       |        2.99        | 6.71e+07 | 7.95e+05 |      0.35%       |     3.14%     |
| 1 | 256  |  64  | 4096 |   [[256, 64], [64, 4096]]    | bf16  |      25.69       |       25.82       |      26.01       |        3.66        | 1.34e+08 | 1.33e+06 |      0.69%       |     5.17%     |
| 1 | 512  |  64  | 4096 |   [[512, 64], [64, 4096]]    | bf16  |       25.3       |       25.47       |      25.71       |        4.99        | 2.68e+08 | 2.39e+06 |       1.4%       |     9.45%     |
| 1 | 1024 |  64  | 4096 |   [[1024, 64], [64, 4096]]   | bf16  |       25.2       |       25.29       |      25.41       |        7.65        | 5.37e+08 | 4.52e+06 |      2.82%       |    17.94%     |
| 1 | 2048 |  64  | 4096 |   [[2048, 64], [64, 4096]]   | bf16  |      28.22       |       28.58       |      28.95       |       12.98        | 1.07e+09 | 8.78e+06 |      5.03%       |    31.12%     |
| 1 |  1   | 128  | 4096 |   [[1, 128], [128, 4096]]    | bf16  |      25.41       |       25.56       |      25.74       |        2.66        | 1.05e+06 | 5.29e+05 |      0.01%       |     2.08%     |
| 1 |  2   | 128  | 4096 |   [[2, 128], [128, 4096]]    | bf16  |      25.44       |       25.55       |       25.8       |        2.67        | 2.10e+06 | 5.33e+05 |      0.01%       |     2.09%     |
| 1 |  4   | 128  | 4096 |   [[4, 128], [128, 4096]]    | bf16  |       25.3       |       25.53       |      25.69       |        2.68        | 4.19e+06 | 5.41e+05 |      0.02%       |     2.14%     |
| 1 |  8   | 128  | 4096 |   [[8, 128], [128, 4096]]    | bf16  |       25.3       |       25.46       |      25.62       |        2.7         | 8.39e+06 | 5.58e+05 |      0.04%       |     2.21%     |
| 1 |  32  | 128  | 4096 |   [[32, 128], [128, 4096]]   | bf16  |      25.24       |       25.46       |      25.62       |        2.82        | 3.36e+07 | 6.59e+05 |      0.18%       |     2.61%     |
| 1 |  64  | 128  | 4096 |   [[64, 128], [128, 4096]]   | bf16  |      24.91       |       25.12       |      25.23       |        2.99        | 6.71e+07 | 7.95e+05 |      0.36%       |     3.19%     |
| 1 | 128  | 128  | 4096 |  [[128, 128], [128, 4096]]   | bf16  |      25.33       |       25.46       |      25.58       |        3.33        | 1.34e+08 | 1.06e+06 |       0.7%       |     4.2%      |
| 1 | 256  | 128  | 4096 |  [[256, 128], [128, 4096]]   | bf16  |      25.53       |       25.7        |      25.86       |        4.01        | 2.68e+08 | 1.61e+06 |      1.39%       |     6.29%     |
| 1 | 512  | 128  | 4096 |  [[512, 128], [128, 4096]]   | bf16  |      25.47       |       25.66       |      25.77       |        5.36        | 5.37e+08 | 2.69e+06 |      2.79%       |    10.55%     |
| 1 | 1024 | 128  | 4096 |  [[1024, 128], [128, 4096]]  | bf16  |      25.56       |       25.77       |      26.24       |        8.06        | 1.07e+09 | 4.85e+06 |      5.56%       |    18.97%     |
| 1 | 2048 | 128  | 4096 |  [[2048, 128], [128, 4096]]  | bf16  |      25.56       |       25.72       |      25.88       |       13.47        | 2.15e+09 | 9.18e+06 |      11.11%      |     35.9%     |
| 1 |  1   | 512  | 4096 |   [[1, 512], [512, 4096]]    | bf16  |      25.42       |       25.66       |      25.83       |        4.63        | 4.19e+06 | 2.10e+06 |      0.02%       |     8.27%     |
| 1 |  2   | 512  | 4096 |   [[2, 512], [512, 4096]]    | bf16  |      25.29       |       25.54       |      25.87       |        4.63        | 8.39e+06 | 2.11e+06 |      0.04%       |     8.33%     |
| 1 |  4   | 512  | 4096 |   [[4, 512], [512, 4096]]    | bf16  |      25.31       |       25.46       |      25.66       |        4.64        | 1.68e+07 | 2.12e+06 |      0.09%       |     8.36%     |
| 1 |  8   | 512  | 4096 |   [[8, 512], [512, 4096]]    | bf16  |      25.49       |       25.76       |       26.2       |        4.67        | 3.36e+07 | 2.13e+06 |      0.17%       |     8.37%     |
| 1 |  32  | 512  | 4096 |   [[32, 512], [512, 4096]]   | bf16  |      25.35       |       25.58       |      26.08       |        4.81        | 1.34e+08 | 2.24e+06 |       0.7%       |     8.85%     |
| 1 |  64  | 512  | 4096 |   [[64, 512], [512, 4096]]   | bf16  |      25.38       |       25.55       |      25.93       |        4.99        | 2.68e+08 | 2.39e+06 |       1.4%       |     9.42%     |
