test case : H100PCIE_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                             input_shape                              | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops     |  activation  |   params   |     flops_1D      |               flops_2D               |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    32    |  False   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 192], [1, 16384, 32, 192], [1, 16384, 32, 192]]    |  bf16  |     26775.72     |     27736.79      |     28031.95     |      456.49       |    6.60e+12     |   3.15e+06   |  0.00e+00  |   [60129542144]   |    [3298534883328, 3298534883328]    |   [8589934592]   |       7.93e-02       |       3.67e-01       |       9.06e-02        |  1.01e+09  |    3.76%     |
|    64    |  False   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 192], [2, 16384, 32, 192], [2, 16384, 32, 192]]    |  bf16  |     54702.94     |     55950.67      |     56242.31     |      910.99       |    1.32e+13     |   6.29e+06   |  0.00e+00  |  [120259084288]   |    [6597069766656, 6597069766656]    |  [17179869184]   |       7.76e-02       |       3.59e-01       |       8.87e-02        |  2.01e+09  |    3.68%     |
|   128    |  False   |   192    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 192], [4, 16384, 32, 192], [4, 16384, 32, 192]]    |  bf16  |    110742.59     |     112526.53     |    113147.25     |      1819.98      |    2.64e+13     |   1.26e+07   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       7.67e-02       |       3.55e-01       |       8.76e-02        |  4.03e+09  |    3.64%     |
|    32    |  False   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 192], [1, 32768, 32, 192], [1, 32768, 32, 192]]    |  bf16  |    111108.48     |     112887.56     |    113576.67     |      1819.98      |    2.64e+13     |   6.29e+06   |  0.00e+00  |  [240518168576]   |   [13194139533312, 13194139533312]   |  [34359738368]   |       7.64e-02       |       3.53e-01       |       8.73e-02        |  2.01e+09  |    1.81%     |
|    64    |  False   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 192], [2, 32768, 32, 192], [2, 32768, 32, 192]]    |  bf16  |    223384.08     |     225759.58     |    227291.22     |      3637.95      |    5.28e+13     |   1.26e+07   |  0.00e+00  |  [481036337152]   |   [26388279066624, 26388279066624]   |  [68719476736]   |       7.60e-02       |       3.52e-01       |       8.69e-02        |  4.03e+09  |    1.80%     |
|   128    |  False   |   192    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 192], [4, 32768, 32, 192], [4, 32768, 32, 192]]    |  bf16  |    447442.62     |     453475.34     |    458391.94     |      7273.90      |    1.06e+14     |   2.52e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       7.59e-02       |       3.51e-01       |       8.67e-02        |  8.05e+09  |    1.80%     |
|    32    |  False   |   192    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 192], [1, 65536, 32, 192], [1, 65536, 32, 192]]    |  bf16  |    451635.94     |     456385.56     |    459447.56     |      7273.90      |    1.06e+14     |   1.26e+07   |  0.00e+00  |  [962072674304]   |   [52776558133248, 52776558133248]   |  [137438953472]  |       7.52e-02       |       3.48e-01       |       8.59e-02        |  4.03e+09  |    0.89%     |
|    64    |  False   |   192    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |  False   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 32, 192], [2, 65536, 32, 192], [2, 65536, 32, 192]]    |  bf16  |    898136.75     |     915332.06     |    925408.69     |     14545.80      |    2.11e+14     |   2.52e+07   |  0.00e+00  |  [1924145348608]  |  [105553116266496, 105553116266496]  |  [274877906944]  |       7.56e-02       |       3.50e-01       |       8.64e-02        |  8.05e+09  |    0.90%     |
|    8     |   True   |   128    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 8, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]       |  bf16  |      75.48       |       75.52       |      75.60       |     29089.61      |    1.72e+10     |   2.62e+05   |  0.00e+00  |    [234881024]    |       [8589934592, 8589934592]       |    [33554432]    |       1.10e-01       |       3.39e-01       |       1.26e-01        |  2.10e+07  |    27.79%    |
|    16    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 8, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]       |  bf16  |      112.83      |      113.81       |      114.80      |     29089.61      |    3.44e+10     |   5.24e+05   |  0.00e+00  |    [469762048]    |      [17179869184, 17179869184]      |    [67108864]    |       1.47e-01       |       4.53e-01       |       1.68e-01        |  4.19e+07  |    37.17%    |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 8, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]       |  bf16  |      193.21      |      193.93       |      194.44      |     58177.22      |    6.87e+10     |   1.05e+06   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.72e-01       |       5.29e-01       |       1.96e-01        |  8.39e+07  |    43.42%    |
|    8     |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 4096, 8, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]       |  bf16  |      199.09      |      200.80       |      202.35      |     116352.44     |    6.87e+10     |   5.24e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.67e-01       |       5.14e-01       |       1.90e-01        |  4.19e+07  |    21.07%    |
|    16    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 4096, 8, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]       |  bf16  |      351.92      |      356.43       |      358.30      |     116352.44     |    1.37e+11     |   1.05e+06   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       1.88e-01       |       5.81e-01       |       2.15e-01        |  8.39e+07  |    23.84%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 4096, 8, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]       |  bf16  |      590.44      |      605.39       |      633.53      |     232702.87     |    2.75e+11     |   2.10e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.25e-01       |       6.93e-01       |       2.57e-01        |  1.68e+08  |    28.41%    |
|    8     |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 8192, 8, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]       |  bf16  |      654.75      |      666.76       |      680.81      |     465403.75     |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.03e-01       |       6.25e-01       |       2.32e-01        |  8.39e+07  |    12.81%    |
|    16    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 8, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]       |  bf16  |     1122.01      |      1177.72      |     1247.07      |     465403.75     |    5.50e+11     |   2.10e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       2.36e-01       |       7.29e-01       |       2.70e-01        |  1.68e+08  |    14.95%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 8, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]       |  bf16  |     2042.93      |      2260.87      |     2305.35      |       44.61       |    1.10e+12     |   4.19e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       2.60e-01       |       8.01e-01       |       2.97e-01        |  3.36e+08  |    16.42%    |
|    8     |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 16384, 8, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]     |  bf16  |     2222.48      |      2380.71      |     2430.19      |       87.22       |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       2.39e-01       |       7.36e-01       |       2.73e-01        |  1.68e+08  |    7.55%     |
|    16    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 16384, 8, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |     4190.59      |      4268.36      |     4356.81      |      172.44       |    2.20e+12     |   4.19e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       2.53e-01       |       7.81e-01       |       2.89e-01        |  3.36e+08  |    8.01%     |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 16384, 8, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]     |  bf16  |     8238.15      |      8427.46      |     8668.54      |      172.44       |    4.40e+12     |   8.39e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       2.58e-01       |       7.94e-01       |       2.94e-01        |  6.71e+08  |    8.15%     |
|    8     |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 32768, 8, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]     |  bf16  |     8490.48      |      8690.39      |     8995.18      |      342.87       |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       2.50e-01       |       7.71e-01       |       2.86e-01        |  3.36e+08  |    3.95%     |
|    16    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]     |  bf16  |     16319.89     |     17158.68      |     17871.65     |      683.74       |    8.80e+12     |   8.39e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       2.60e-01       |       8.02e-01       |       2.97e-01        |  6.71e+08  |    4.11%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]     |  bf16  |     32657.53     |     34245.40      |     34695.35     |      683.74       |    1.76e+13     |   1.68e+07   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       2.60e-01       |       8.02e-01       |       2.97e-01        |  1.34e+09  |    4.11%     |
|    8     |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]     |  bf16  |     33168.57     |     35110.20      |     35557.80     |      1365.48      |    1.76e+13     |   8.39e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       2.56e-01       |       7.89e-01       |       2.92e-01        |  6.71e+08  |    2.02%     |
|    16    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]     |  bf16  |     68734.36     |     70167.75      |     70576.27     |      2728.96      |    3.52e+13     |   1.68e+07   |  0.00e+00  |  [481036337152]   |   [17592186044416, 17592186044416]   |  [68719476736]   |       2.47e-01       |       7.62e-01       |       2.82e-01        |  1.34e+09  |    1.95%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]     |  bf16  |    137617.88     |     139793.33     |    140232.22     |      2728.96      |    7.04e+13     |   3.36e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       2.47e-01       |       7.61e-01       |       2.82e-01        |  2.68e+09  |    1.95%     |
|    8     |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]    |  bf16  |    147701.70     |     150136.61     |    151227.22     |      5455.93      |    7.04e+13     |   1.68e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       2.30e-01       |       7.09e-01       |       2.63e-01        |  1.34e+09  |    0.91%     |
|    16    |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 131072, 8, 128], [2, 131072, 8, 128], [2, 131072, 8, 128]]    |  bf16  |    294967.50     |     298317.09     |    300138.84     |     10909.85      |    1.41e+14     |   3.36e+07   |  0.00e+00  |  [1924145348608]  |   [70368744177664, 70368744177664]   |  [274877906944]  |       2.30e-01       |       7.10e-01       |       2.63e-01        |  2.68e+09  |    0.91%     |
|    32    |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 131072, 8, 128], [4, 131072, 8, 128], [4, 131072, 8, 128]]    |  bf16  |    588252.69     |     595661.50     |    598743.94     |     10909.85      |    2.81e+14     |   6.71e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       2.31e-01       |       7.12e-01       |       2.64e-01        |  5.37e+09  |    0.91%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]      |  bf16  |      185.80      |      188.08       |      189.34      |     21817.71      |    6.87e+10     |   2.62e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.78e-01       |       5.50e-01       |       2.04e-01        |  5.87e+07  |    31.60%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]      |  bf16  |      313.51      |      318.67       |      329.80      |     43633.41      |    1.37e+11     |   5.24e+05   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       2.12e-01       |       6.52e-01       |       2.42e-01        |  1.17e+08  |    37.46%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]      |  bf16  |      566.61      |      581.68       |      602.53      |     43633.41      |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.34e-01       |       7.22e-01       |       2.68e-01        |  2.35e+08  |    41.45%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]      |  bf16  |      583.06      |      609.02       |      636.51      |     87264.83      |    2.75e+11     |   5.24e+05   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.27e-01       |       7.02e-01       |       2.60e-01        |  1.17e+08  |    20.14%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]      |  bf16  |     1063.90      |      1138.27      |     1203.47      |     174527.66     |    5.50e+11     |   1.05e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       2.49e-01       |       7.69e-01       |       2.85e-01        |  2.35e+08  |    22.08%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]      |  bf16  |     2047.57      |      2224.86      |     2333.81      |     174527.66     |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       2.59e-01       |       7.99e-01       |       2.96e-01        |  4.70e+08  |    22.94%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]      |  bf16  |     2050.20      |      2271.54      |     2331.18      |     349053.31     |    1.10e+12     |   1.05e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       2.59e-01       |       7.98e-01       |       2.96e-01        |  2.35e+08  |    11.46%    |
|    64    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]      |  bf16  |     4057.67      |      4209.75      |     4258.25      |      172.44       |    2.20e+12     |   2.10e+06   |  0.00e+00  |   [30064771072]   |    [1099511627776, 1099511627776]    |   [4294967296]   |       2.62e-01       |       8.06e-01       |       2.99e-01        |  4.70e+08  |    11.58%    |
|   128    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |      [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]      |  bf16  |     8236.04      |      8417.18      |     8866.84      |      342.87       |    4.40e+12     |   4.19e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       2.58e-01       |       7.95e-01       |       2.94e-01        |  9.40e+08  |    11.41%    |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]     |  bf16  |     8116.12      |      8322.88      |     8524.90      |      683.74       |    4.40e+12     |   2.10e+06   |  0.00e+00  |   [60129542144]   |    [2199023255552, 2199023255552]    |   [8589934592]   |       2.61e-01       |       8.06e-01       |       2.99e-01        |  4.70e+08  |    5.79%     |
|    64    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |     16271.80     |     16831.25      |     17225.72     |      683.74       |    8.80e+12     |   4.19e+06   |  0.00e+00  |  [120259084288]   |    [4398046511104, 4398046511104]    |  [17179869184]   |       2.61e-01       |       8.04e-01       |       2.98e-01        |  9.40e+08  |    5.77%     |
|   128    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]     |  bf16  |     32200.21     |     33927.40      |     34538.91     |      1365.48      |    1.76e+13     |   8.39e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       2.64e-01       |       8.13e-01       |       3.01e-01        |  1.88e+09  |    5.84%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]     |  bf16  |     32155.30     |     33759.31      |     34212.66     |      2728.96      |    1.76e+13     |   4.19e+06   |  0.00e+00  |  [240518168576]   |    [8796093022208, 8796093022208]    |  [34359738368]   |       2.64e-01       |       8.14e-01       |       3.02e-01        |  9.40e+08  |    2.92%     |
|    64    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]     |  bf16  |     66234.56     |     67963.76      |     68444.30     |      2728.96      |    3.52e+13     |   8.39e+06   |  0.00e+00  |  [481036337152]   |   [17592186044416, 17592186044416]   |  [68719476736]   |       2.56e-01       |       7.90e-01       |       2.93e-01        |  1.88e+09  |    2.84%     |
|   128    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]     |  bf16  |    133663.28     |     136070.09     |    136926.27     |      5455.93      |    7.04e+13     |   1.68e+07   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       2.54e-01       |       7.83e-01       |       2.90e-01        |  3.76e+09  |    2.81%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]     |  bf16  |    135064.11     |     136722.09     |    137187.86     |     10909.85      |    7.04e+13     |   8.39e+06   |  0.00e+00  |  [962072674304]   |   [35184372088832, 35184372088832]   |  [137438953472]  |       2.51e-01       |       7.75e-01       |       2.87e-01        |  1.88e+09  |    1.39%     |
|    64    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 65536, 32, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]     |  bf16  |    276946.81     |     279177.72     |    280154.31     |     10909.85      |    1.41e+14     |   1.68e+07   |  0.00e+00  |  [1924145348608]  |   [70368744177664, 70368744177664]   |  [274877906944]  |       2.45e-01       |       7.56e-01       |       2.80e-01        |  3.76e+09  |    1.36%     |
|   128    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 65536, 32, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]     |  bf16  |    554462.06     |     558578.81     |    561817.56     |     21817.71      |    2.81e+14     |   3.36e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       2.45e-01       |       7.55e-01       |       2.80e-01        |  7.52e+09  |    1.36%     |
|    32    |   True   |   128    |  False   |    0.0    |  131072  |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 131072, 32, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]   |  bf16  |    585779.81     |     588088.12     |    590443.06     |     43633.41      |    2.81e+14     |   1.68e+07   |  0.00e+00  |  [3848290697216]  |  [140737488355328, 140737488355328]  |  [549755813888]  |       2.32e-01       |       7.15e-01       |       2.65e-01        |  3.76e+09  |    0.64%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]     |  bf16  |      191.95      |      194.05       |      195.81      |     43633.41      |    6.87e+10     |   2.62e+05   |  0.00e+00  |    [939524096]    |      [34359738368, 34359738368]      |   [134217728]    |       1.73e-01       |       5.33e-01       |       1.97e-01        |  8.39e+07  |    43.70%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]     |  bf16  |      317.19      |      319.04       |      320.27      |     87264.83      |    1.37e+11     |   5.24e+05   |  0.00e+00  |   [1879048192]    |      [68719476736, 68719476736]      |   [268435456]    |       2.09e-01       |       6.45e-01       |       2.39e-01        |  1.68e+08  |    52.89%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]     |  bf16  |      568.83      |      592.19       |      621.71      |     174527.66     |    2.75e+11     |   1.05e+06   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.33e-01       |       7.19e-01       |       2.66e-01        |  3.36e+08  |    58.99%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]     |  bf16  |      579.28      |      594.20       |      616.61      |     174527.66     |    2.75e+11     |   5.24e+05   |  0.00e+00  |   [3758096384]    |     [137438953472, 137438953472]     |   [536870912]    |       2.29e-01       |       7.06e-01       |       2.62e-01        |  1.68e+08  |    28.96%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]     |  bf16  |     1045.39      |      1106.56      |     1160.82      |     349053.31     |    5.50e+11     |   1.05e+06   |  0.00e+00  |   [7516192768]    |     [274877906944, 274877906944]     |   [1073741824]   |       2.54e-01       |       7.83e-01       |       2.90e-01        |  3.36e+08  |    32.10%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]     |  bf16  |     1981.43      |      2187.91      |     2282.22      |       88.51       |    1.10e+12     |   2.10e+06   |  0.00e+00  |   [15032385536]   |     [549755813888, 549755813888]     |   [2147483648]   |       2.68e-01       |       8.26e-01       |       3.06e-01        |  6.71e+08  |    33.87%    |
