Test Case: H100PCIE_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       2.79       |       2.81        |       2.83       |        2.74        | 1.97e+05 | 5.90e+05 |      0.14%       |    21.14%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       3.02       |       3.06        |       3.09       |        3.47        | 3.93e+05 | 1.18e+06 |      0.26%       |    39.06%     |
| 1024  |  768  | N/A |      [[1024, 768], [1024, 768]]      | bf16  |       3.56       |       3.57        |       3.59       |        4.95        | 7.86e+05 | 2.36e+06 |      0.43%       |    66.27%     |
| 2048  |  768  | N/A |      [[2048, 768], [2048, 768]]      | bf16  |       4.51       |       4.55        |       4.6        |        7.9         | 1.57e+06 | 4.72e+06 |      0.68%       |    104.63%    |
| 4096  |  768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       6.51       |       6.53        |       6.55       |        13.8        | 3.15e+06 | 9.44e+06 |      0.95%       |    144.96%    |
| 8192  |  768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |      20.83       |       21.03       |      21.21       |       25.59        | 6.29e+06 | 1.89e+07 |      0.59%       |    90.61%     |
| 16384 |  768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |      44.66       |       44.87       |      45.06       |       49.19        | 1.26e+07 | 3.77e+07 |      0.55%       |    84.52%     |
| 32768 |  768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      84.03       |       84.15       |      84.26       |       96.37        | 2.52e+07 | 7.55e+07 |      0.59%       |    89.85%     |
|   1   | 2048  | N/A |        [[1, 2048], [1, 2048]]        | bf16  |       2.49       |       2.53        |       2.59       |        2.01        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.25%     |
|   2   | 2048  | N/A |        [[2, 2048], [2, 2048]]        | bf16  |       2.5        |       2.51        |       2.52       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.49%     |
|   4   | 2048  | N/A |        [[4, 2048], [4, 2048]]        | bf16  |       2.52       |       2.54        |       2.56       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.98%     |
|   8   | 2048  | N/A |        [[8, 2048], [8, 2048]]        | bf16  |       2.53       |       2.55        |       2.57       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     1.94%     |
|  16   | 2048  | N/A |       [[16, 2048], [16, 2048]]       | bf16  |       2.56       |       2.58        |       2.6        |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     3.84%     |
|  32   | 2048  | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       2.59       |       2.61        |       2.63       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.59%     |
|  64   | 2048  | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       2.67       |       2.69        |       2.7        |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.73%     |
|  128  | 2048  | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.82       |       2.83        |       2.84       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |    27.89%     |
|  256  | 2048  | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.5        |       2.53        |       2.56       |        3.97        | 5.24e+05 | 1.57e+06 |      0.41%       |    62.91%     |
|  512  | 2048  | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       3.68       |        3.7        |       3.71       |        5.93        | 1.05e+06 | 3.15e+06 |      0.56%       |    85.48%     |
| 1024  | 2048  | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       4.4        |       4.55        |       4.7        |        9.86        | 2.10e+06 | 6.29e+06 |      0.93%       |    142.99%    |
| 2048  | 2048  | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       7.71       |       7.73        |       7.74       |       17.73        | 4.19e+06 | 1.26e+07 |      1.07%       |    163.2%     |
| 4096  | 2048  | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |      30.86       |       30.97       |      31.08       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    81.55%     |
| 8192  | 2048  | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      57.61       |       57.67       |      57.74       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    87.37%     |
| 16384 | 2048  | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      109.57      |       109.7       |      109.83      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.87%     |
| 32768 | 2048  | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      214.49      |      214.68       |      214.87      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.86%     |
|   1   | 3072  | N/A |        [[1, 3072], [1, 3072]]        | bf16  |       2.32       |       2.34        |       2.36       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.4%      |
|   2   | 3072  | N/A |        [[2, 3072], [2, 3072]]        | bf16  |       2.33       |       2.35        |       2.37       |        2.02        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.79%     |
|   4   | 3072  | N/A |        [[4, 3072], [4, 3072]]        | bf16  |       2.52       |       2.54        |       2.56       |        2.05        | 1.23e+04 | 3.69e+04 |      0.01%       |     1.46%     |
|   8   | 3072  | N/A |        [[8, 3072], [8, 3072]]        | bf16  |       2.56       |       2.57        |       2.59       |        2.09        | 2.46e+04 | 7.37e+04 |      0.02%       |     2.88%     |
|  16   | 3072  | N/A |       [[16, 3072], [16, 3072]]       | bf16  |       2.59       |       2.62        |       2.65       |        2.18        | 4.92e+04 | 1.47e+05 |      0.04%       |     5.69%     |
|  32   | 3072  | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       2.61       |       2.65        |       2.68       |        2.37        | 9.83e+04 | 2.95e+05 |      0.07%       |     11.3%     |
|  64   | 3072  | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       2.77       |       2.79        |       2.8        |        2.74        | 1.97e+05 | 5.90e+05 |      0.14%       |    21.29%     |
|  128  | 3072  | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       3.02       |       3.04        |       3.07       |        3.47        | 3.93e+05 | 1.18e+06 |      0.26%       |    39.06%     |
|  256  | 3072  | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       3.51       |       3.53        |       3.55       |        4.95        | 7.86e+05 | 2.36e+06 |      0.44%       |    67.22%     |
|  512  | 3072  | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       4.53       |       4.54        |       4.56       |        7.9         | 1.57e+06 | 4.72e+06 |      0.68%       |    104.16%    |
| 1024  | 3072  | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       6.69       |       6.71        |       6.72       |        13.8        | 3.15e+06 | 9.44e+06 |      0.92%       |    141.06%    |
| 2048  | 3072  | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |      20.83       |       20.99       |      21.16       |       25.59        | 6.29e+06 | 1.89e+07 |      0.59%       |    90.61%     |
| 4096  | 3072  | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |       44.7       |       44.84       |      44.96       |       49.19        | 1.26e+07 | 3.77e+07 |      0.55%       |    84.45%     |
| 8192  | 3072  | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |      83.61       |       83.7        |      83.79       |       96.37        | 2.52e+07 | 7.55e+07 |      0.59%       |     90.3%     |
| 16384 | 3072  | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      161.99      |      162.09       |      162.17      |       190.74       | 5.03e+07 | 1.51e+08 |      0.61%       |    93.21%     |
| 32768 | 3072  | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      319.88      |      319.94       |      320.0       |       379.49       | 1.01e+08 | 3.02e+08 |      0.62%       |    94.41%     |
|   1   | 4096  | N/A |        [[1, 4096], [1, 4096]]        | bf16  |       2.53       |       2.57        |       2.62       |        2.02        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.49%     |
|   2   | 4096  | N/A |        [[2, 4096], [2, 4096]]        | bf16  |       2.51       |       2.53        |       2.54       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.98%     |
|   4   | 4096  | N/A |        [[4, 4096], [4, 4096]]        | bf16  |       2.54       |       2.56        |       2.59       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     1.94%     |
|   8   | 4096  | N/A |        [[8, 4096], [8, 4096]]        | bf16  |       2.56       |       2.57        |       2.59       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     3.84%     |
|  16   | 4096  | N/A |       [[16, 4096], [16, 4096]]       | bf16  |       2.58       |       2.61        |       2.64       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.62%     |
|  32   | 4096  | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       2.67       |       2.68        |       2.69       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.73%     |
|  64   | 4096  | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       2.85       |       2.86        |       2.88       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |    27.59%     |
|  128  | 4096  | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       3.19       |        3.2        |       3.21       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.31%     |
|  256  | 4096  | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       3.85       |       3.88        |       3.92       |        5.93        | 1.05e+06 | 3.15e+06 |      0.53%       |    81.71%     |
|  512  | 4096  | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       5.19       |        5.2        |       5.21       |        9.86        | 2.10e+06 | 6.29e+06 |      0.79%       |    121.22%    |
| 1024  | 4096  | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       8.06       |       8.09        |       8.12       |       17.73        | 4.19e+06 | 1.26e+07 |      1.02%       |    156.12%    |
| 2048  | 4096  | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |      31.05       |       31.26       |      31.45       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    81.05%     |
| 4096  | 4096  | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      57.51       |       57.6        |      57.68       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |    87.52%     |
| 8192  | 4096  | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      109.49      |      109.64       |      109.78      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |    91.94%     |
| 16384 | 4096  | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      214.43      |      214.64       |      214.8       |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.89%     |
| 32768 | 4096  | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |      426.01      |      426.12       |      426.23      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.52%     |
|   1   | 5120  | N/A |        [[1, 5120], [1, 5120]]        | bf16  |       2.33       |       2.35        |       2.36       |        2.02        | 5.12e+03 | 1.54e+04 |       0.0%       |     0.66%     |
|   2   | 5120  | N/A |        [[2, 5120], [2, 5120]]        | bf16  |       2.35       |       2.36        |       2.38       |        2.04        | 1.02e+04 | 3.07e+04 |      0.01%       |     1.31%     |
|   4   | 5120  | N/A |        [[4, 5120], [4, 5120]]        | bf16  |       2.54       |       2.56        |       2.57       |        2.08        | 2.05e+04 | 6.14e+04 |      0.02%       |     2.42%     |
|   8   | 5120  | N/A |        [[8, 5120], [8, 5120]]        | bf16  |       2.58       |        2.6        |       2.63       |        2.15        | 4.10e+04 | 1.23e+05 |      0.03%       |     4.76%     |
|  16   | 5120  | N/A |       [[16, 5120], [16, 5120]]       | bf16  |       2.6        |       2.62        |       2.63       |        2.31        | 8.19e+04 | 2.46e+05 |      0.06%       |     9.45%     |
|  32   | 5120  | N/A |       [[32, 5120], [32, 5120]]       | bf16  |       2.71       |       2.73        |       2.74       |        2.61        | 1.64e+05 | 4.92e+05 |      0.12%       |    18.14%     |
|  64   | 5120  | N/A |       [[64, 5120], [64, 5120]]       | bf16  |       2.94       |       2.96        |       2.99       |        3.23        | 3.28e+05 | 9.83e+05 |      0.22%       |    33.44%     |
|  128  | 5120  | N/A |      [[128, 5120], [128, 5120]]      | bf16  |       3.34       |       3.36        |       3.39       |        4.46        | 6.55e+05 | 1.97e+06 |      0.38%       |    58.86%     |
|  256  | 5120  | N/A |      [[256, 5120], [256, 5120]]      | bf16  |       4.18       |       4.21        |       4.24       |        6.92        | 1.31e+06 | 3.93e+06 |      0.61%       |    94.07%     |
|  512  | 5120  | N/A |      [[512, 5120], [512, 5120]]      | bf16  |       5.81       |       5.85        |       5.88       |       11.83        | 2.62e+06 | 7.86e+06 |      0.88%       |    135.36%    |
| 1024  | 5120  | N/A |     [[1024, 5120], [1024, 5120]]     | bf16  |      12.71       |       12.78       |      12.86       |       21.66        | 5.24e+06 | 1.57e+07 |      0.81%       |    123.75%    |
| 2048  | 5120  | N/A |     [[2048, 5120], [2048, 5120]]     | bf16  |       37.9       |       37.97       |      38.04       |       41.32        | 1.05e+07 | 3.15e+07 |      0.54%       |     83.0%     |
| 4096  | 5120  | N/A |     [[4096, 5120], [4096, 5120]]     | bf16  |      70.59       |       70.68       |      70.75       |       80.64        | 2.10e+07 | 6.29e+07 |      0.58%       |    89.13%     |
| 8192  | 5120  | N/A |     [[8192, 5120], [8192, 5120]]     | bf16  |      136.32      |      136.42       |      136.53      |       159.29       | 4.19e+07 | 1.26e+08 |       0.6%       |     92.3%     |
| 16384 | 5120  | N/A |    [[16384, 5120], [16384, 5120]]    | bf16  |      267.1       |      267.25       |      267.37      |       316.57       | 8.39e+07 | 2.52e+08 |      0.62%       |    94.22%     |
| 32768 | 5120  | N/A |    [[32768, 5120], [32768, 5120]]    | bf16  |      531.37      |      531.45       |      531.52      |       631.15       | 1.68e+08 | 5.03e+08 |      0.62%       |    94.72%     |
|   1   | 6144  | N/A |        [[1, 6144], [1, 6144]]        | bf16  |       2.35       |       2.37        |       2.39       |        2.02        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.78%     |
|   2   | 6144  | N/A |        [[2, 6144], [2, 6144]]        | bf16  |       2.54       |       2.56        |       2.59       |        2.05        | 1.23e+04 | 3.69e+04 |      0.01%       |     1.45%     |
|   4   | 6144  | N/A |        [[4, 6144], [4, 6144]]        | bf16  |       2.54       |       2.56        |       2.58       |        2.09        | 2.46e+04 | 7.37e+04 |      0.02%       |     2.9%      |
|   8   | 6144  | N/A |        [[8, 6144], [8, 6144]]        | bf16  |       2.59       |       2.61        |       2.62       |        2.18        | 4.92e+04 | 1.47e+05 |      0.04%       |     5.69%     |
|  16   | 6144  | N/A |       [[16, 6144], [16, 6144]]       | bf16  |       2.62       |       2.65        |       2.67       |        2.37        | 9.83e+04 | 2.95e+05 |      0.07%       |    11.26%     |
|  32   | 6144  | N/A |       [[32, 6144], [32, 6144]]       | bf16  |       2.77       |       2.79        |       2.8        |        2.74        | 1.97e+05 | 5.90e+05 |      0.14%       |    21.29%     |
|  64   | 6144  | N/A |       [[64, 6144], [64, 6144]]       | bf16  |       3.02       |       3.04        |       3.06       |        3.47        | 3.93e+05 | 1.18e+06 |      0.26%       |    39.06%     |
|  128  | 6144  | N/A |      [[128, 6144], [128, 6144]]      | bf16  |       3.54       |       3.57        |       3.61       |        4.95        | 7.86e+05 | 2.36e+06 |      0.44%       |    66.65%     |
|  256  | 6144  | N/A |      [[256, 6144], [256, 6144]]      | bf16  |       4.52       |       4.54        |       4.56       |        7.9         | 1.57e+06 | 4.72e+06 |      0.68%       |    104.39%    |
|  512  | 6144  | N/A |      [[512, 6144], [512, 6144]]      | bf16  |       6.64       |       6.67        |       6.69       |        13.8        | 3.15e+06 | 9.44e+06 |      0.93%       |    142.13%    |
| 1024  | 6144  | N/A |     [[1024, 6144], [1024, 6144]]     | bf16  |      20.87       |       21.0        |      21.14       |       25.59        | 6.29e+06 | 1.89e+07 |      0.59%       |    90.44%     |
| 2048  | 6144  | N/A |     [[2048, 6144], [2048, 6144]]     | bf16  |      44.75       |       44.87       |       45.0       |       49.19        | 1.26e+07 | 3.77e+07 |      0.55%       |    84.35%     |
| 4096  | 6144  | N/A |     [[4096, 6144], [4096, 6144]]     | bf16  |      83.93       |       84.08       |       84.2       |       96.37        | 2.52e+07 | 7.55e+07 |      0.59%       |    89.95%     |
| 8192  | 6144  | N/A |     [[8192, 6144], [8192, 6144]]     | bf16  |      162.05      |       162.1       |      162.15      |       190.74       | 5.03e+07 | 1.51e+08 |      0.61%       |    93.18%     |
| 16384 | 6144  | N/A |    [[16384, 6144], [16384, 6144]]    | bf16  |      319.75      |       319.9       |      320.06      |       379.49       | 1.01e+08 | 3.02e+08 |      0.62%       |    94.45%     |
| 32768 | 6144  | N/A |    [[32768, 6144], [32768, 6144]]    | bf16  |      636.01      |      636.19       |      636.38      |       756.97       | 2.01e+08 | 6.04e+08 |      0.62%       |    94.96%     |
|   1   | 7168  | N/A |        [[1, 7168], [1, 7168]]        | bf16  |       2.32       |       2.34        |       2.36       |        2.03        | 7.17e+03 | 2.15e+04 |      0.01%       |     0.93%     |
|   2   | 7168  | N/A |        [[2, 7168], [2, 7168]]        | bf16  |       2.36       |       2.38        |       2.39       |        2.05        | 1.43e+04 | 4.30e+04 |      0.01%       |     1.82%     |
|   4   | 7168  | N/A |        [[4, 7168], [4, 7168]]        | bf16  |       2.57       |       2.58        |       2.6        |        2.11        | 2.87e+04 | 8.60e+04 |      0.02%       |     3.35%     |
|   8   | 7168  | N/A |        [[8, 7168], [8, 7168]]        | bf16  |       2.6        |       2.62        |       2.64       |        2.22        | 5.73e+04 | 1.72e+05 |      0.04%       |     6.62%     |
|  16   | 7168  | N/A |       [[16, 7168], [16, 7168]]       | bf16  |       2.66       |       2.68        |       2.71       |        2.43        | 1.15e+05 | 3.44e+05 |      0.08%       |    12.93%     |
|  32   | 7168  | N/A |       [[32, 7168], [32, 7168]]       | bf16  |       2.82       |       2.84        |       2.85       |        2.86        | 2.29e+05 | 6.88e+05 |      0.16%       |     24.4%     |
|  64   | 7168  | N/A |       [[64, 7168], [64, 7168]]       | bf16  |       3.11       |       3.15        |       3.2        |        3.72        | 4.59e+05 | 1.38e+06 |      0.29%       |    44.25%     |
|  128  | 7168  | N/A |      [[128, 7168], [128, 7168]]      | bf16  |       3.69       |        3.7        |       3.72       |        5.44        | 9.18e+05 | 2.75e+06 |      0.49%       |    74.59%     |
|  256  | 7168  | N/A |      [[256, 7168], [256, 7168]]      | bf16  |       4.84       |       4.86        |       4.88       |        8.88        | 1.84e+06 | 5.51e+06 |      0.74%       |    113.74%    |
|  512  | 7168  | N/A |      [[512, 7168], [512, 7168]]      | bf16  |       7.32       |       7.36        |       7.4        |       15.76        | 3.67e+06 | 1.10e+07 |      0.98%       |    150.41%    |
| 1024  | 7168  | N/A |     [[1024, 7168], [1024, 7168]]     | bf16  |      27.39       |       27.48       |      27.56       |       29.53        | 7.34e+06 | 2.20e+07 |      0.53%       |    80.39%     |
| 2048  | 7168  | N/A |     [[2048, 7168], [2048, 7168]]     | bf16  |      50.74       |       50.96       |      51.16       |       57.05        | 1.47e+07 | 4.40e+07 |      0.57%       |     86.8%     |
| 4096  | 7168  | N/A |     [[4096, 7168], [4096, 7168]]     | bf16  |      96.67       |       96.78       |       96.9       |       112.1        | 2.94e+07 | 8.81e+07 |       0.6%       |    91.11%     |
| 8192  | 7168  | N/A |     [[8192, 7168], [8192, 7168]]     | bf16  |      188.25      |      188.35       |      188.44      |       222.2        | 5.87e+07 | 1.76e+08 |      0.61%       |    93.58%     |
| 16384 | 7168  | N/A |    [[16384, 7168], [16384, 7168]]    | bf16  |      372.56      |      372.85       |      373.08      |       442.4        | 1.17e+08 | 3.52e+08 |      0.62%       |    94.57%     |
| 32768 | 7168  | N/A |    [[32768, 7168], [32768, 7168]]    | bf16  |      741.06      |      741.59       |      741.94      |       882.8        | 2.35e+08 | 7.05e+08 |      0.62%       |    95.09%     |
|   1   | 8192  | N/A |        [[1, 8192], [1, 8192]]        | bf16  |       2.35       |       2.37        |       2.39       |        2.03        | 8.19e+03 | 2.46e+04 |      0.01%       |     1.05%     |
|   2   | 8192  | N/A |        [[2, 8192], [2, 8192]]        | bf16  |       2.35       |       2.37        |       2.39       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     2.09%     |
|   4   | 8192  | N/A |        [[4, 8192], [4, 8192]]        | bf16  |       2.37       |       2.39        |       2.41       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     4.15%     |
|   8   | 8192  | N/A |        [[8, 8192], [8, 8192]]        | bf16  |       2.38       |        2.4        |       2.43       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     8.26%     |
|  16   | 8192  | N/A |       [[16, 8192], [16, 8192]]       | bf16  |       2.49       |       2.51        |       2.54       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    15.79%     |
|  32   | 8192  | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       2.88       |       2.89        |       2.9        |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |    27.31%     |
|  64   | 8192  | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       3.19       |       3.21        |       3.23       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.31%     |
|  128  | 8192  | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       3.86       |       3.87        |       3.88       |        5.93        | 1.05e+06 | 3.15e+06 |      0.53%       |     81.5%     |
|  256  | 8192  | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       5.17       |       5.21        |       5.27       |        9.86        | 2.10e+06 | 6.29e+06 |       0.8%       |    121.69%    |
|  512  | 8192  | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       7.68       |       7.71        |       7.74       |       17.73        | 4.19e+06 | 1.26e+07 |      1.07%       |    163.84%    |
| 1024  | 8192  | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |      30.85       |       31.0        |      31.15       |       33.46        | 8.39e+06 | 2.52e+07 |      0.53%       |    81.57%     |
| 2048  | 8192  | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      57.59       |       57.73       |      57.89       |       64.91        | 1.68e+07 | 5.03e+07 |      0.57%       |     87.4%     |
| 4096  | 8192  | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      109.78      |      109.96       |      110.12      |       127.83       | 3.36e+07 | 1.01e+08 |       0.6%       |     91.7%     |
| 8192  | 8192  | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      214.5       |      214.61       |      214.72      |       253.66       | 6.71e+07 | 2.01e+08 |      0.61%       |    93.86%     |
| 16384 | 8192  | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |      425.98      |      426.24       |      426.44      |       505.32       | 1.34e+08 | 4.03e+08 |      0.62%       |    94.52%     |
| 32768 | 8192  | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |      847.01      |      847.58       |      847.99      |      1008.63       | 2.68e+08 | 8.05e+08 |      0.62%       |    95.08%     |
|   1   | 13824 | N/A |       [[1, 13824], [1, 13824]]       | bf16  |       2.36       |       2.37        |       2.39       |        2.05        | 1.38e+04 | 4.15e+04 |      0.01%       |     1.76%     |
|   2   | 13824 | N/A |       [[2, 13824], [2, 13824]]       | bf16  |       2.36       |       2.39        |       2.42       |        2.1         | 2.76e+04 | 8.29e+04 |      0.02%       |     3.51%     |
|   4   | 13824 | N/A |       [[4, 13824], [4, 13824]]       | bf16  |       2.62       |       2.64        |       2.66       |        2.21        | 5.53e+04 | 1.66e+05 |      0.04%       |     6.33%     |
|   8   | 13824 | N/A |       [[8, 13824], [8, 13824]]       | bf16  |       2.65       |       2.66        |       2.67       |        2.41        | 1.11e+05 | 3.32e+05 |      0.08%       |    12.52%     |
|  16   | 13824 | N/A |      [[16, 13824], [16, 13824]]      | bf16  |       2.8        |       2.83        |       2.86       |        2.83        | 2.21e+05 | 6.64e+05 |      0.15%       |     23.7%     |
|  32   | 13824 | N/A |      [[32, 13824], [32, 13824]]      | bf16  |       3.09       |       3.11        |       3.12       |        3.66        | 4.42e+05 | 1.33e+06 |      0.28%       |    42.95%     |
|  64   | 13824 | N/A |      [[64, 13824], [64, 13824]]      | bf16  |       3.66       |       3.68        |       3.69       |        5.32        | 8.85e+05 | 2.65e+06 |      0.47%       |    72.52%     |
|  128  | 13824 | N/A |     [[128, 13824], [128, 13824]]     | bf16  |       4.79       |        4.8        |       4.81       |        8.64        | 1.77e+06 | 5.31e+06 |      0.72%       |    110.82%    |
|  256  | 13824 | N/A |     [[256, 13824], [256, 13824]]     | bf16  |       7.22       |       7.24        |       7.26       |       15.27        | 3.54e+06 | 1.06e+07 |      0.96%       |    147.05%    |
|  512  | 13824 | N/A |     [[512, 13824], [512, 13824]]     | bf16  |      26.03       |       26.17       |       26.3       |       28.54        | 7.08e+06 | 2.12e+07 |      0.53%       |    81.57%     |
| 1024  | 13824 | N/A |    [[1024, 13824], [1024, 13824]]    | bf16  |      49.55       |       49.67       |      49.78       |       55.08        | 1.42e+07 | 4.25e+07 |      0.56%       |    85.71%     |
| 2048  | 13824 | N/A |    [[2048, 13824], [2048, 13824]]    | bf16  |      93.84       |       93.94       |      94.05       |       108.17       | 2.83e+07 | 8.49e+07 |      0.59%       |    90.51%     |
| 4096  | 13824 | N/A |    [[4096, 13824], [4096, 13824]]    | bf16  |      181.78      |      181.88       |      181.98      |       214.34       | 5.66e+07 | 1.70e+08 |      0.61%       |    93.45%     |
| 8192  | 13824 | N/A |    [[8192, 13824], [8192, 13824]]    | bf16  |      359.55      |      359.66       |      359.77      |       426.67       | 1.13e+08 | 3.40e+08 |      0.62%       |    94.49%     |
| 16384 | 13824 | N/A |   [[16384, 13824], [16384, 13824]]   | bf16  |      714.98      |      715.39       |      715.71      |       851.35       | 2.26e+08 | 6.79e+08 |      0.62%       |    95.03%     |
| 32768 | 13824 | N/A |   [[32768, 13824], [32768, 13824]]   | bf16  |     1427.93      |      1428.22      |     1428.46      |      1700.69       | 4.53e+08 | 1.36e+09 |      0.62%       |    95.17%     |
|   1   | 16384 | N/A |       [[1, 16384], [1, 16384]]       | bf16  |       2.35       |       2.37        |       2.39       |        2.06        | 1.64e+04 | 4.92e+04 |      0.01%       |     2.09%     |
|   2   | 16384 | N/A |       [[2, 16384], [2, 16384]]       | bf16  |       2.37       |       2.39        |       2.41       |        2.12        | 3.28e+04 | 9.83e+04 |      0.03%       |     4.15%     |
|   4   | 16384 | N/A |       [[4, 16384], [4, 16384]]       | bf16  |       2.59       |       2.61        |       2.63       |        2.25        | 6.55e+04 | 1.97e+05 |      0.05%       |     7.59%     |
|   8   | 16384 | N/A |       [[8, 16384], [8, 16384]]       | bf16  |       2.69       |       2.71        |       2.73       |        2.49        | 1.31e+05 | 3.93e+05 |       0.1%       |    14.62%     |
|  16   | 16384 | N/A |      [[16, 16384], [16, 16384]]      | bf16  |       2.86       |       2.89        |       2.91       |        2.98        | 2.62e+05 | 7.86e+05 |      0.18%       |     27.5%     |
|  32   | 16384 | N/A |      [[32, 16384], [32, 16384]]      | bf16  |       3.2        |       3.21        |       3.22       |        3.97        | 5.24e+05 | 1.57e+06 |      0.32%       |    49.15%     |
|  64   | 16384 | N/A |      [[64, 16384], [64, 16384]]      | bf16  |       3.68       |        3.7        |       3.71       |        5.93        | 1.05e+06 | 3.15e+06 |      0.56%       |    85.48%     |
|  128  | 16384 | N/A |     [[128, 16384], [128, 16384]]     | bf16  |       4.99       |       5.01        |       5.03       |        9.86        | 2.10e+06 | 6.29e+06 |      0.82%       |    126.08%    |
