Test Case: H20SXM_aten_gelu
|   M   |   N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  512  | 6144  | N/A |   [[512, 6144]]    | bf16  |       8.77       |       8.79        |       8.81       |        5.93        | 4.09e+07 | 6.29e+06 |      10.6%       |    35.87%     |
| 1024  | 6144  | N/A |   [[1024, 6144]]   | bf16  |      16.12       |       16.16       |      16.19       |        9.86        | 8.18e+07 | 1.26e+07 |      11.53%      |    39.03%     |
| 2048  | 6144  | N/A |   [[2048, 6144]]   | bf16  |      33.56       |       33.63       |       33.7       |       17.73        | 1.64e+08 | 2.52e+07 |      11.08%      |    37.49%     |
| 4096  | 6144  | N/A |   [[4096, 6144]]   | bf16  |      66.77       |       66.82       |      66.87       |       33.46        | 3.27e+08 | 5.03e+07 |      11.14%      |    37.69%     |
| 8192  | 6144  | N/A |   [[8192, 6144]]   | bf16  |      250.9       |      251.02       |      251.12      |       64.91        | 6.54e+08 | 1.01e+08 |      5.93%       |    20.06%     |
| 16384 | 6144  | N/A |  [[16384, 6144]]   | bf16  |      259.27      |      259.32       |      259.37      |       127.83       | 1.31e+09 | 2.01e+08 |      11.47%      |    38.83%     |
| 32768 | 6144  | N/A |  [[32768, 6144]]   | bf16  |      516.45      |      517.02       |      517.71      |       253.66       | 2.62e+09 | 4.03e+08 |      11.52%      |    38.98%     |
|   1   | 7168  | N/A |    [[1, 7168]]     | bf16  |       1.7        |       1.72        |       1.75       |        2.01        | 9.32e+04 | 1.43e+04 |      0.12%       |     0.42%     |
|   2   | 7168  | N/A |    [[2, 7168]]     | bf16  |       1.68       |       1.72        |       1.76       |        2.02        | 1.86e+05 | 2.87e+04 |      0.25%       |     0.85%     |
|   4   | 7168  | N/A |    [[4, 7168]]     | bf16  |       1.73       |       1.75        |       1.77       |        2.04        | 3.73e+05 | 5.73e+04 |      0.49%       |     1.66%     |
|   8   | 7168  | N/A |    [[8, 7168]]     | bf16  |       1.78       |       1.81        |       1.84       |        2.07        | 7.45e+05 | 1.15e+05 |      0.95%       |     3.22%     |
|  16   | 7168  | N/A |    [[16, 7168]]    | bf16  |       1.69       |       1.73        |       1.77       |        2.14        | 1.49e+06 | 2.29e+05 |      2.01%       |     6.79%     |
|  32   | 7168  | N/A |    [[32, 7168]]    | bf16  |       2.09       |       2.12        |       2.16       |        2.29        | 2.98e+06 | 4.59e+05 |      3.24%       |    10.97%     |
|  64   | 7168  | N/A |    [[64, 7168]]    | bf16  |       2.58       |       2.61        |       2.64       |        2.57        | 5.96e+06 | 9.18e+05 |      5.25%       |    17.78%     |
|  128  | 7168  | N/A |   [[128, 7168]]    | bf16  |       3.62       |       3.66        |       3.69       |        3.15        | 1.19e+07 | 1.84e+06 |      7.49%       |    25.35%     |
|  256  | 7168  | N/A |   [[256, 7168]]    | bf16  |       5.84       |       5.87        |       5.9        |        4.29        | 2.39e+07 | 3.67e+06 |      9.28%       |    31.42%     |
|  512  | 7168  | N/A |   [[512, 7168]]    | bf16  |       9.73       |       9.77        |       9.81       |        6.59        | 4.77e+07 | 7.34e+06 |      11.14%      |    37.72%     |
| 1024  | 7168  | N/A |   [[1024, 7168]]   | bf16  |      18.18       |       18.21       |      18.25       |       11.18        | 9.54e+07 | 1.47e+07 |      11.93%      |    40.37%     |
| 2048  | 7168  | N/A |   [[2048, 7168]]   | bf16  |      39.55       |       39.61       |      39.67       |       20.35        | 1.91e+08 | 2.94e+07 |      10.97%      |    37.12%     |
| 4096  | 7168  | N/A |   [[4096, 7168]]   | bf16  |      77.47       |       77.53       |      77.59       |        38.7        | 3.82e+08 | 5.87e+07 |      11.2%       |     37.9%     |
| 8192  | 7168  | N/A |   [[8192, 7168]]   | bf16  |      152.45      |       152.5       |      152.56      |        75.4        | 7.63e+08 | 1.17e+08 |      11.38%      |    38.52%     |
| 16384 | 7168  | N/A |  [[16384, 7168]]   | bf16  |      302.15      |      302.23       |      302.32      |       148.8        | 1.53e+09 | 2.35e+08 |      11.48%      |    38.87%     |
| 32768 | 7168  | N/A |  [[32768, 7168]]   | bf16  |      602.06      |      602.17       |      602.29      |       295.6        | 3.05e+09 | 4.70e+08 |      11.53%      |    39.01%     |
|   1   | 8192  | N/A |    [[1, 8192]]     | bf16  |       1.7        |       1.72        |       1.74       |        2.01        | 1.06e+05 | 1.64e+04 |      0.14%       |     0.48%     |
|   2   | 8192  | N/A |    [[2, 8192]]     | bf16  |       1.71       |       1.73        |       1.75       |        2.02        | 2.13e+05 | 3.28e+04 |      0.28%       |     0.96%     |
|   4   | 8192  | N/A |    [[4, 8192]]     | bf16  |       1.72       |       1.76        |       1.8        |        2.04        | 4.26e+05 | 6.55e+04 |      0.56%       |     1.91%     |
|   8   | 8192  | N/A |    [[8, 8192]]     | bf16  |       1.78       |        1.8        |       1.83       |        2.08        | 8.52e+05 | 1.31e+05 |      1.09%       |     3.68%     |
|  16   | 8192  | N/A |    [[16, 8192]]    | bf16  |       1.97       |       1.98        |       2.0        |        2.16        | 1.70e+06 | 2.62e+05 |      1.97%       |     6.65%     |
|  32   | 8192  | N/A |    [[32, 8192]]    | bf16  |       2.36       |       2.39        |       2.42       |        2.33        | 3.41e+06 | 5.24e+05 |      3.28%       |    11.11%     |
|  64   | 8192  | N/A |    [[64, 8192]]    | bf16  |       2.97       |        3.0        |       3.03       |        2.66        | 6.82e+06 | 1.05e+06 |      5.22%       |    17.65%     |
|  128  | 8192  | N/A |   [[128, 8192]]    | bf16  |       4.1        |       4.12        |       4.15       |        3.31        | 1.36e+07 | 2.10e+06 |      7.56%       |    25.58%     |
|  256  | 8192  | N/A |   [[256, 8192]]    | bf16  |       6.15       |       6.16        |       6.17       |        4.62        | 2.73e+07 | 4.19e+06 |      10.08%      |     34.1%     |
|  512  | 8192  | N/A |   [[512, 8192]]    | bf16  |      10.96       |       11.01       |      11.05       |        7.24        | 5.45e+07 | 8.39e+06 |      11.31%      |    38.27%     |
| 1024  | 8192  | N/A |   [[1024, 8192]]   | bf16  |       20.7       |       20.75       |       20.8       |       12.49        | 1.09e+08 | 1.68e+07 |      11.97%      |    40.52%     |
| 2048  | 8192  | N/A |   [[2048, 8192]]   | bf16  |      44.96       |       45.01       |      45.05       |       22.97        | 2.18e+08 | 3.36e+07 |      11.03%      |    37.32%     |
| 4096  | 8192  | N/A |   [[4096, 8192]]   | bf16  |      87.82       |       87.87       |      87.91       |       43.94        | 4.36e+08 | 6.71e+07 |      11.29%      |    38.21%     |
| 8192  | 8192  | N/A |   [[8192, 8192]]   | bf16  |      173.53      |      173.55       |      173.58      |       85.89        | 8.72e+08 | 1.34e+08 |      11.43%      |    38.67%     |
| 16384 | 8192  | N/A |  [[16384, 8192]]   | bf16  |      345.69      |       345.8       |      345.9       |       169.77       | 1.74e+09 | 2.68e+08 |      11.47%      |    38.83%     |
| 32768 | 8192  | N/A |  [[32768, 8192]]   | bf16  |      687.81      |      687.89       |      687.97      |       337.54       | 3.49e+09 | 5.37e+08 |      11.53%      |    39.03%     |
|   1   | 13824 | N/A |    [[1, 13824]]    | bf16  |       1.7        |       1.72        |       1.75       |        2.02        | 1.80e+05 | 2.76e+04 |      0.24%       |     0.81%     |
|   2   | 13824 | N/A |    [[2, 13824]]    | bf16  |       1.72       |       1.74        |       1.77       |        2.03        | 3.59e+05 | 5.53e+04 |      0.47%       |     1.61%     |
|   4   | 13824 | N/A |    [[4, 13824]]    | bf16  |       1.77       |        1.8        |       1.83       |        2.07        | 7.19e+05 | 1.11e+05 |      0.92%       |     3.12%     |
|   8   | 13824 | N/A |    [[8, 13824]]    | bf16  |       1.86       |       1.89        |       1.92       |        2.14        | 1.44e+06 | 2.21e+05 |      1.76%       |     5.95%     |
|  16   | 13824 | N/A |   [[16, 13824]]    | bf16  |       2.11       |       2.14        |       2.17       |        2.28        | 2.88e+06 | 4.42e+05 |       3.1%       |    10.48%     |
|  32   | 13824 | N/A |   [[32, 13824]]    | bf16  |       2.53       |       2.55        |       2.57       |        2.55        | 5.75e+06 | 8.85e+05 |      5.17%       |    17.48%     |
|  64   | 13824 | N/A |   [[64, 13824]]    | bf16  |       3.76       |       3.78        |       3.8        |        3.11        | 1.15e+07 | 1.77e+06 |      6.95%       |    23.53%     |
|  128  | 13824 | N/A |   [[128, 13824]]   | bf16  |       5.81       |       5.83        |       5.85       |        4.21        | 2.30e+07 | 3.54e+06 |       9.0%       |    30.46%     |
|  256  | 13824 | N/A |   [[256, 13824]]   | bf16  |       9.76       |       9.79        |       9.83       |        6.42        | 4.60e+07 | 7.08e+06 |      10.71%      |    36.26%     |
|  512  | 13824 | N/A |   [[512, 13824]]   | bf16  |      17.91       |       17.94       |      17.99       |       10.85        | 9.20e+07 | 1.42e+07 |      11.68%      |    39.52%     |
| 1024  | 13824 | N/A |  [[1024, 13824]]   | bf16  |      38.33       |       38.39       |      38.44       |       19.69        | 1.84e+08 | 2.83e+07 |      10.91%      |    36.93%     |
| 2048  | 13824 | N/A |  [[2048, 13824]]   | bf16  |      74.77       |       74.84       |      74.91       |       37.39        | 3.68e+08 | 5.66e+07 |      11.19%      |    37.86%     |
| 4096  | 13824 | N/A |  [[4096, 13824]]   | bf16  |      147.12      |      147.29       |      147.5       |       72.78        | 7.36e+08 | 1.13e+08 |      11.37%      |    38.49%     |
| 8192  | 13824 | N/A |  [[8192, 13824]]   | bf16  |      291.69      |      291.77       |      291.84      |       143.56       | 1.47e+09 | 2.26e+08 |      11.47%      |    38.82%     |
| 16384 | 13824 | N/A |  [[16384, 13824]]  | bf16  |      580.74      |      580.81       |      580.9       |       285.12       | 2.94e+09 | 4.53e+08 |      11.52%      |     39.0%     |
| 32768 | 13824 | N/A |  [[32768, 13824]]  | bf16  |     1157.59      |      1158.2       |     1158.87      |       568.23       | 5.89e+09 | 9.06e+08 |      11.56%      |    39.13%     |
|   1   | 16384 | N/A |    [[1, 16384]]    | bf16  |       1.7        |       1.73        |       1.76       |        2.02        | 2.13e+05 | 3.28e+04 |      0.28%       |     0.96%     |
|   2   | 16384 | N/A |    [[2, 16384]]    | bf16  |       1.73       |       1.77        |       1.82       |        2.04        | 4.26e+05 | 6.55e+04 |      0.56%       |     1.89%     |
|   4   | 16384 | N/A |    [[4, 16384]]    | bf16  |       1.77       |        1.8        |       1.82       |        2.08        | 8.52e+05 | 1.31e+05 |      1.09%       |     3.7%      |
|   8   | 16384 | N/A |    [[8, 16384]]    | bf16  |       1.94       |       1.96        |       1.98       |        2.16        | 1.70e+06 | 2.62e+05 |       2.0%       |     6.76%     |
|  16   | 16384 | N/A |   [[16, 16384]]    | bf16  |       2.17       |        2.2        |       2.23       |        2.33        | 3.41e+06 | 5.24e+05 |      3.57%       |    12.08%     |
|  32   | 16384 | N/A |   [[32, 16384]]    | bf16  |       2.73       |       2.75        |       2.78       |        2.66        | 6.82e+06 | 1.05e+06 |      5.67%       |     19.2%     |
|  64   | 16384 | N/A |   [[64, 16384]]    | bf16  |       4.08       |       4.11        |       4.15       |        3.31        | 1.36e+07 | 2.10e+06 |      7.59%       |     25.7%     |
|  128  | 16384 | N/A |   [[128, 16384]]   | bf16  |       6.42       |       6.46        |       6.5        |        4.62        | 2.73e+07 | 4.19e+06 |      9.65%       |    32.67%     |
|  256  | 16384 | N/A |   [[256, 16384]]   | bf16  |      11.17       |       11.21       |      11.26       |        7.24        | 5.45e+07 | 8.39e+06 |      11.09%      |    37.55%     |
|  512  | 16384 | N/A |   [[512, 16384]]   | bf16  |      20.99       |       21.04       |      21.09       |       12.49        | 1.09e+08 | 1.68e+07 |      11.81%      |    39.96%     |
| 1024  | 16384 | N/A |  [[1024, 16384]]   | bf16  |      45.26       |       45.34       |      45.42       |       22.97        | 2.18e+08 | 3.36e+07 |      10.95%      |    37.07%     |
| 2048  | 16384 | N/A |  [[2048, 16384]]   | bf16  |      88.18       |       88.27       |      88.38       |       43.94        | 4.36e+08 | 6.71e+07 |      11.24%      |    38.05%     |
| 4096  | 16384 | N/A |  [[4096, 16384]]   | bf16  |      173.86      |      173.99       |      174.13      |       85.89        | 8.72e+08 | 1.34e+08 |      11.4%       |     38.6%     |
| 8192  | 16384 | N/A |  [[8192, 16384]]   | bf16  |      344.81      |      344.96       |      345.07      |       169.77       | 1.74e+09 | 2.68e+08 |      11.5%       |    38.93%     |
| 16384 | 16384 | N/A |  [[16384, 16384]]  | bf16  |      687.04      |      687.53       |      688.01      |       337.54       | 3.49e+09 | 5.37e+08 |      11.54%      |    39.07%     |
| 32768 | 16384 | N/A |  [[32768, 16384]]  | bf16  |     1371.54      |      1372.42      |     1373.33      |       673.09       | 6.98e+09 | 1.07e+09 |      11.57%      |    39.14%     |
|  128  |  768  |  1  |  [[1, 128, 768]]   | bf16  |       1.88       |        1.9        |       1.93       |        2.12        | 1.28e+06 | 1.97e+05 |      1.54%       |     5.23%     |
|  128  |  768  |  2  |  [[2, 128, 768]]   | bf16  |       2.05       |       2.07        |       2.1        |        2.25        | 2.56e+06 | 3.93e+05 |      2.83%       |     9.59%     |
|  128  |  768  |  4  |  [[4, 128, 768]]   | bf16  |       2.43       |       2.46        |       2.49       |        2.49        | 5.11e+06 | 7.86e+05 |      4.78%       |    16.18%     |
|  128  |  768  |  8  |  [[8, 128, 768]]   | bf16  |       3.37       |       3.41        |       3.46       |        2.98        | 1.02e+07 | 1.57e+06 |      6.89%       |    23.34%     |
|  128  |  768  | 16  |  [[16, 128, 768]]  | bf16  |       5.07       |        5.1        |       5.12       |        3.97        | 2.04e+07 | 3.15e+06 |      9.17%       |    31.02%     |
|  128  |  768  | 32  |  [[32, 128, 768]]  | bf16  |       8.58       |       8.63        |       8.69       |        5.93        | 4.09e+07 | 6.29e+06 |      10.83%      |    36.66%     |
| 1024  |  768  |  1  |  [[1, 1024, 768]]  | bf16  |       3.56       |       3.58        |       3.6        |        2.98        | 1.02e+07 | 1.57e+06 |      6.53%       |    22.09%     |
| 1024  |  768  |  2  |  [[2, 1024, 768]]  | bf16  |       5.25       |       5.29        |       5.32       |        3.97        | 2.04e+07 | 3.15e+06 |      8.85%       |    29.96%     |
| 1024  |  768  |  4  |  [[4, 1024, 768]]  | bf16  |       8.7        |       8.79        |       8.88       |        5.93        | 4.09e+07 | 6.29e+06 |      10.68%      |    36.16%     |
| 1024  |  768  |  8  |  [[8, 1024, 768]]  | bf16  |      16.16       |       16.2        |      16.24       |        9.86        | 8.18e+07 | 1.26e+07 |      11.5%       |    38.93%     |
| 1024  |  768  | 16  | [[16, 1024, 768]]  | bf16  |      33.24       |       33.28       |      33.32       |       17.73        | 1.64e+08 | 2.52e+07 |      11.18%      |    37.85%     |
| 1024  |  768  | 32  | [[32, 1024, 768]]  | bf16  |      66.42       |       66.47       |      66.53       |       33.46        | 3.27e+08 | 5.03e+07 |      11.19%      |    37.89%     |
| 4096  |  768  |  1  |  [[1, 4096, 768]]  | bf16  |       8.55       |        8.6        |       8.64       |        5.93        | 4.09e+07 | 6.29e+06 |      10.87%      |    36.79%     |
| 4096  |  768  |  2  |  [[2, 4096, 768]]  | bf16  |      15.77       |       15.83       |      15.88       |        9.86        | 8.18e+07 | 1.26e+07 |      11.79%      |     39.9%     |
| 4096  |  768  |  4  |  [[4, 4096, 768]]  | bf16  |      33.32       |       33.39       |      33.47       |       17.73        | 1.64e+08 | 2.52e+07 |      11.16%      |    37.76%     |
| 4096  |  768  |  8  |  [[8, 4096, 768]]  | bf16  |      66.36       |       66.42       |      66.47       |       33.46        | 3.27e+08 | 5.03e+07 |      11.2%       |    37.92%     |
| 4096  |  768  | 16  | [[16, 4096, 768]]  | bf16  |      130.67      |       130.7       |      130.73      |       64.91        | 6.54e+08 | 1.01e+08 |      11.38%      |    38.52%     |
| 4096  |  768  | 32  | [[32, 4096, 768]]  | bf16  |      259.21      |      259.28       |      259.36      |       127.83       | 1.31e+09 | 2.01e+08 |      11.47%      |    38.83%     |
|  128  | 4096  |  1  |  [[1, 128, 4096]]  | bf16  |       2.73       |       2.76        |       2.8        |        2.66        | 6.82e+06 | 1.05e+06 |      5.67%       |     19.2%     |
|  128  | 4096  |  2  |  [[2, 128, 4096]]  | bf16  |       3.9        |       3.93        |       3.96       |        3.31        | 1.36e+07 | 2.10e+06 |      7.94%       |    26.89%     |
|  128  | 4096  |  4  |  [[4, 128, 4096]]  | bf16  |       6.22       |       6.26        |       6.3        |        4.62        | 2.73e+07 | 4.19e+06 |      9.96%       |    33.72%     |
|  128  | 4096  |  8  |  [[8, 128, 4096]]  | bf16  |      10.94       |       11.0        |      11.06       |        7.24        | 5.45e+07 | 8.39e+06 |      11.33%      |    38.34%     |
|  128  | 4096  | 16  | [[16, 128, 4096]]  | bf16  |      20.65       |       20.68       |      20.71       |       12.49        | 1.09e+08 | 1.68e+07 |      12.0%       |    40.62%     |
|  128  | 4096  | 32  | [[32, 128, 4096]]  | bf16  |      44.94       |       44.99       |      45.04       |       22.97        | 2.18e+08 | 3.36e+07 |      11.03%      |    37.33%     |
| 1024  | 4096  |  1  | [[1, 1024, 4096]]  | bf16  |      10.96       |       11.01       |      11.06       |        7.24        | 5.45e+07 | 8.39e+06 |      11.31%      |    38.27%     |
| 1024  | 4096  |  2  | [[2, 1024, 4096]]  | bf16  |      20.59       |       20.63       |      20.68       |       12.49        | 1.09e+08 | 1.68e+07 |      12.04%      |    40.74%     |
| 1024  | 4096  |  4  | [[4, 1024, 4096]]  | bf16  |      44.88       |       44.99       |      45.07       |       22.97        | 2.18e+08 | 3.36e+07 |      11.04%      |    37.38%     |
| 1024  | 4096  |  8  | [[8, 1024, 4096]]  | bf16  |      87.87       |       87.94       |      88.02       |       43.94        | 4.36e+08 | 6.71e+07 |      11.28%      |    38.19%     |
| 1024  | 4096  | 16  | [[16, 1024, 4096]] | bf16  |      173.9       |      173.93       |      173.97      |       85.89        | 8.72e+08 | 1.34e+08 |      11.4%       |    38.59%     |
| 1024  | 4096  | 32  | [[32, 1024, 4096]] | bf16  |      344.77      |      344.95       |      345.08      |       169.77       | 1.74e+09 | 2.68e+08 |      11.5%       |    38.93%     |
| 4096  | 4096  |  1  | [[1, 4096, 4096]]  | bf16  |      44.96       |       45.01       |      45.06       |       22.97        | 2.18e+08 | 3.36e+07 |      11.03%      |    37.32%     |
| 4096  | 4096  |  2  | [[2, 4096, 4096]]  | bf16  |      87.82       |       87.87       |      87.91       |       43.94        | 4.36e+08 | 6.71e+07 |      11.29%      |    38.21%     |
| 4096  | 4096  |  4  | [[4, 4096, 4096]]  | bf16  |      173.49      |      173.56       |      173.64      |       85.89        | 8.72e+08 | 1.34e+08 |      11.43%      |    38.68%     |
| 4096  | 4096  |  8  | [[8, 4096, 4096]]  | bf16  |      344.91      |      344.99       |      345.07      |       169.77       | 1.74e+09 | 2.68e+08 |      11.5%       |    38.91%     |
| 4096  | 4096  | 16  | [[16, 4096, 4096]] | bf16  |      687.2       |      688.45       |      689.44      |       337.54       | 3.49e+09 | 5.37e+08 |      11.54%      |    39.06%     |
| 4096  | 4096  | 32  | [[32, 4096, 4096]] | bf16  |     1371.58      |      1372.6       |     1373.33      |       673.09       | 6.98e+09 | 1.07e+09 |      11.56%      |    39.14%     |
|  128  | 8192  |  1  |  [[1, 128, 8192]]  | bf16  |       3.91       |       3.94        |       3.97       |        3.31        | 1.36e+07 | 2.10e+06 |      7.92%       |    26.82%     |
|  128  | 8192  |  2  |  [[2, 128, 8192]]  | bf16  |       6.22       |       6.25        |       6.27       |        4.62        | 2.73e+07 | 4.19e+06 |      9.96%       |    33.72%     |
|  128  | 8192  |  4  |  [[4, 128, 8192]]  | bf16  |      10.97       |       11.01       |      11.06       |        7.24        | 5.45e+07 | 8.39e+06 |      11.3%       |    38.23%     |
|  128  | 8192  |  8  |  [[8, 128, 8192]]  | bf16  |      20.66       |       20.69       |      20.72       |       12.49        | 1.09e+08 | 1.68e+07 |      12.0%       |     40.6%     |
|  128  | 8192  | 16  | [[16, 128, 8192]]  | bf16  |      44.94       |       45.0        |      45.06       |       22.97        | 2.18e+08 | 3.36e+07 |      11.03%      |    37.33%     |
|  128  | 8192  | 32  | [[32, 128, 8192]]  | bf16  |      87.77       |       87.85       |      87.93       |       43.94        | 4.36e+08 | 6.71e+07 |      11.3%       |    38.23%     |
| 1024  | 8192  |  1  | [[1, 1024, 8192]]  | bf16  |      20.96       |       21.0        |      21.03       |       12.49        | 1.09e+08 | 1.68e+07 |      11.82%      |    40.02%     |
| 1024  | 8192  |  2  | [[2, 1024, 8192]]  | bf16  |      45.31       |       45.37       |      45.43       |       22.97        | 2.18e+08 | 3.36e+07 |      10.94%      |    37.03%     |
| 1024  | 8192  |  4  | [[4, 1024, 8192]]  | bf16  |      88.19       |       88.27       |      88.36       |       43.94        | 4.36e+08 | 6.71e+07 |      11.24%      |    38.05%     |
| 1024  | 8192  |  8  | [[8, 1024, 8192]]  | bf16  |      173.52      |      173.66       |      173.83      |       85.89        | 8.72e+08 | 1.34e+08 |      11.43%      |    38.68%     |
| 1024  | 8192  | 16  | [[16, 1024, 8192]] | bf16  |      344.9       |      345.02       |      345.12      |       169.77       | 1.74e+09 | 2.68e+08 |      11.5%       |    38.91%     |
| 1024  | 8192  | 32  | [[32, 1024, 8192]] | bf16  |      687.95      |      688.79       |      689.53      |       337.54       | 3.49e+09 | 5.37e+08 |      11.53%      |    39.02%     |
| 4096  | 8192  |  1  | [[1, 4096, 8192]]  | bf16  |      87.81       |       87.84       |      87.88       |       43.94        | 4.36e+08 | 6.71e+07 |      11.29%      |    38.21%     |
| 4096  | 8192  |  2  | [[2, 4096, 8192]]  | bf16  |      173.46      |      173.54       |      173.62      |       85.89        | 8.72e+08 | 1.34e+08 |      11.43%      |    38.69%     |
| 4096  | 8192  |  4  | [[4, 4096, 8192]]  | bf16  |      344.93      |      344.99       |      345.04      |       169.77       | 1.74e+09 | 2.68e+08 |      11.5%       |    38.91%     |
| 4096  | 8192  |  8  | [[8, 4096, 8192]]  | bf16  |      687.91      |      687.95       |      688.0       |       337.54       | 3.49e+09 | 5.37e+08 |      11.53%      |    39.02%     |
| 4096  | 8192  | 16  | [[16, 4096, 8192]] | bf16  |     1371.54      |      1372.43      |     1373.29      |       673.09       | 6.98e+09 | 1.07e+09 |      11.57%      |    39.14%     |
| 4096  | 8192  | 32  | [[32, 4096, 8192]] | bf16  |     2740.85      |      2977.38      |     3360.93      |      1344.18       | 1.40e+10 | 2.15e+09 |      11.57%      |    39.18%     |
