Test Case: H20SXM_aten_contiguous
|   M   |  N   |  B  |    input_shape     | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  64   |  64  |  4  |   [[4, 64, 64]]    | bf16  |       0.36       |       0.37        |       0.38       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     4.55%     |
|  64   |  64  |  8  |   [[8, 64, 64]]    | bf16  |       0.36       |       0.37        |       0.38       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     9.1%      |
|  64   |  64  | 16  |   [[16, 64, 64]]   | bf16  |       0.36       |       0.37        |       0.38       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     18.2%     |
|  64   |  64  | 32  |   [[32, 64, 64]]   | bf16  |       0.36       |       0.37        |       0.38       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    36.41%     |
|  128  |  64  |  1  |   [[1, 128, 64]]   | bf16  |       0.36       |       0.37        |       0.38       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     2.28%     |
|  128  |  64  |  2  |   [[2, 128, 64]]   | bf16  |       0.36       |       0.37        |       0.38       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     4.55%     |
|  128  |  64  |  4  |   [[4, 128, 64]]   | bf16  |       0.31       |       0.52        |       0.78       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |    10.57%     |
|  128  |  64  |  8  |   [[8, 128, 64]]   | bf16  |       0.75       |       0.78        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
|  128  |  64  | 16  |  [[16, 128, 64]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.96%     |
|  128  |  64  | 32  |  [[32, 128, 64]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  256  |  64  |  1  |   [[1, 256, 64]]   | bf16  |       0.76       |       0.78        |       0.8        |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.16%     |
|  256  |  64  |  2  |   [[2, 256, 64]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.37%     |
|  256  |  64  |  4  |   [[4, 256, 64]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.74%     |
|  256  |  64  |  8  |   [[8, 256, 64]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
|  256  |  64  | 16  |  [[16, 256, 64]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  256  |  64  | 32  |  [[32, 256, 64]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
|  512  |  64  |  1  |   [[1, 512, 64]]   | bf16  |       0.75       |       0.76        |       0.77       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.37%     |
|  512  |  64  |  2  |   [[2, 512, 64]]   | bf16  |       0.73       |       0.75        |       0.77       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  512  |  64  |  4  |   [[4, 512, 64]]   | bf16  |       0.76       |       0.78        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.25%     |
|  512  |  64  |  8  |   [[8, 512, 64]]   | bf16  |       0.74       |       0.76        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  512  |  64  | 16  |  [[16, 512, 64]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    70.85%     |
|  512  |  64  | 32  |  [[32, 512, 64]]   | bf16  |       0.73       |       0.75        |       0.78       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    143.64%    |
| 1024  |  64  |  1  |  [[1, 1024, 64]]   | bf16  |       0.73       |       0.78        |       0.83       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
| 1024  |  64  |  2  |  [[2, 1024, 64]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
| 1024  |  64  |  4  |  [[4, 1024, 64]]   | bf16  |       0.73       |       0.77        |       0.82       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
| 1024  |  64  |  8  |  [[8, 1024, 64]]   | bf16  |       0.72       |       0.75        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    72.82%     |
| 1024  |  64  | 16  |  [[16, 1024, 64]]  | bf16  |       0.74       |       0.78        |       0.82       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
| 1024  |  64  | 32  |  [[32, 1024, 64]]  | bf16  |       0.73       |       0.77        |       0.82       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    287.28%    |
| 2048  |  64  |  1  |  [[1, 2048, 64]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.96%     |
| 2048  |  64  |  2  |  [[2, 2048, 64]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
| 2048  |  64  |  4  |  [[4, 2048, 64]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
| 2048  |  64  |  8  |  [[8, 2048, 64]]   | bf16  |       0.73       |       0.75        |       0.78       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    143.64%    |
| 2048  |  64  | 16  |  [[16, 2048, 64]]  | bf16  |       0.74       |       0.77        |       0.8        |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
| 2048  |  64  | 32  |  [[32, 2048, 64]]  | bf16  |       0.75       |       0.77        |       0.79       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
| 4096  |  64  |  1  |  [[1, 4096, 64]]   | bf16  |       0.74       |       0.78        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
| 4096  |  64  |  2  |  [[2, 4096, 64]]   | bf16  |       0.73       |       0.77        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
| 4096  |  64  |  4  |  [[4, 4096, 64]]   | bf16  |       0.74       |       0.78        |       0.83       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
| 4096  |  64  |  8  |  [[8, 4096, 64]]   | bf16  |       0.72       |       0.76        |       0.81       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    291.27%    |
| 4096  |  64  | 16  |  [[16, 4096, 64]]  | bf16  |       0.73       |       0.77        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    574.56%    |
| 4096  |  64  | 32  |  [[32, 4096, 64]]  | bf16  |       0.74       |       0.77        |       0.8        |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
|  32   | 128  |  1  |   [[1, 32, 128]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.01        | 0.00e+00 | 8.19e+03 |        0%        |     0.55%     |
|  32   | 128  |  2  |   [[2, 32, 128]]   | bf16  |       0.74       |       0.78        |       0.82       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.11%     |
|  32   | 128  |  4  |   [[4, 32, 128]]   | bf16  |       0.74       |       0.78        |       0.81       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.21%     |
|  32   | 128  |  8  |   [[8, 32, 128]]   | bf16  |       0.74       |       0.76        |       0.77       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  32   | 128  | 16  |  [[16, 32, 128]]   | bf16  |       0.73       |       0.77        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  32   | 128  | 32  |  [[32, 32, 128]]   | bf16  |       0.72       |       0.76        |       0.79       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |     18.2%     |
|  64   | 128  |  1  |   [[1, 64, 128]]   | bf16  |       0.73       |       0.76        |       0.81       |        2.01        | 0.00e+00 | 1.64e+04 |        0%        |     1.12%     |
|  64   | 128  |  2  |   [[2, 64, 128]]   | bf16  |       0.73       |       0.77        |       0.83       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.24%     |
|  64   | 128  |  4  |   [[4, 64, 128]]   | bf16  |       0.73       |       0.76        |       0.78       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.49%     |
|  64   | 128  |  8  |   [[8, 64, 128]]   | bf16  |       0.73       |       0.78        |       0.82       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  64   | 128  | 16  |  [[16, 64, 128]]   | bf16  |       0.72       |       0.75        |       0.78       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |     18.2%     |
|  64   | 128  | 32  |  [[32, 64, 128]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
|  128  | 128  |  1  |  [[1, 128, 128]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.18%     |
|  128  | 128  |  2  |  [[2, 128, 128]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  128  | 128  |  4  |  [[4, 128, 128]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.98%     |
|  128  | 128  |  8  |  [[8, 128, 128]]   | bf16  |       0.75       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.48%     |
|  128  | 128  | 16  |  [[16, 128, 128]]  | bf16  |       0.72       |       0.76        |       0.79       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    36.41%     |
|  128  | 128  | 32  |  [[32, 128, 128]]  | bf16  |       0.73       |       0.76        |       0.78       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  256  | 128  |  1  |  [[1, 256, 128]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.49%     |
|  256  | 128  |  2  |  [[2, 256, 128]]   | bf16  |       0.71       |       0.76        |       0.81       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     9.23%     |
|  256  | 128  |  4  |  [[4, 256, 128]]   | bf16  |       0.74       |       0.78        |       0.84       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
|  256  | 128  |  8  |  [[8, 256, 128]]   | bf16  |       0.73       |       0.75        |       0.77       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
|  256  | 128  | 16  |  [[16, 256, 128]]  | bf16  |       0.73       |       0.77        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  256  | 128  | 32  |  [[32, 256, 128]]  | bf16  |       0.72       |       0.76        |       0.8        |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    145.64%    |
|  512  | 128  |  1  |  [[1, 512, 128]]   | bf16  |       0.74       |       0.79        |       0.84       |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.86%     |
|  512  | 128  |  2  |  [[2, 512, 128]]   | bf16  |       0.74       |       0.79        |       0.86       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
|  512  | 128  |  4  |  [[4, 512, 128]]   | bf16  |       0.74       |       0.76        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  512  | 128  |  8  |  [[8, 512, 128]]   | bf16  |       0.73       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  512  | 128  | 16  |  [[16, 512, 128]]  | bf16  |       0.73       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    143.64%    |
|  512  | 128  | 32  |  [[32, 512, 128]]  | bf16  |       0.74       |       0.77        |       0.8        |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
| 1024  | 128  |  1  |  [[1, 1024, 128]]  | bf16  |       0.74       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
| 1024  | 128  |  2  |  [[2, 1024, 128]]  | bf16  |       0.73       |       0.76        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
| 1024  | 128  |  4  |  [[4, 1024, 128]]  | bf16  |       0.75       |       0.78        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
| 1024  | 128  |  8  |  [[8, 1024, 128]]  | bf16  |       0.75       |       0.81        |       0.89       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 1024  | 128  | 16  | [[16, 1024, 128]]  | bf16  |       0.72       |       0.76        |       0.79       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    291.27%    |
| 1024  | 128  | 32  | [[32, 1024, 128]]  | bf16  |       0.75       |        0.8        |       0.86       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
| 2048  | 128  |  1  |  [[1, 2048, 128]]  | bf16  |       0.73       |       0.75        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
| 2048  | 128  |  2  |  [[2, 2048, 128]]  | bf16  |       0.72       |       0.75        |       0.78       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    72.82%     |
| 2048  | 128  |  4  |  [[4, 2048, 128]]  | bf16  |       0.74       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
| 2048  | 128  |  8  |  [[8, 2048, 128]]  | bf16  |       0.74       |       0.78        |       0.83       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
| 2048  | 128  | 16  | [[16, 2048, 128]]  | bf16  |       0.74       |       0.77        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 2048  | 128  | 32  | [[32, 2048, 128]]  | bf16  |       0.37       |       0.38        |       0.38       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   2267.19%    |
| 4096  | 128  |  1  |  [[1, 4096, 128]]  | bf16  |       0.75       |       0.77        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
| 4096  | 128  |  2  |  [[2, 4096, 128]]  | bf16  |       0.74       |       0.78        |       0.83       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
| 4096  | 128  |  4  |  [[4, 4096, 128]]  | bf16  |       0.74       |       0.77        |       0.81       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
| 4096  | 128  |  8  |  [[8, 4096, 128]]  | bf16  |       0.72       |       0.76        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    582.54%    |
| 4096  | 128  | 16  | [[16, 4096, 128]]  | bf16  |       0.75       |       0.78        |       0.82       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1118.48%    |
| 4096  | 128  | 32  | [[32, 4096, 128]]  | bf16  |       0.74       |       0.76        |       0.79       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2267.19%    |
|  32   | 512  |  1  |   [[1, 32, 512]]   | bf16  |       0.73       |       0.77        |       0.82       |        2.02        | 0.00e+00 | 3.28e+04 |        0%        |     2.24%     |
|  32   | 512  |  2  |   [[2, 32, 512]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.43%     |
|  32   | 512  |  4  |   [[4, 32, 512]]   | bf16  |       0.72       |       0.76        |       0.8        |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     9.1%      |
|  32   | 512  |  8  |   [[8, 32, 512]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.71%     |
|  32   | 512  | 16  |  [[16, 32, 512]]   | bf16  |       0.75       |       0.78        |       0.81       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    34.95%     |
|  32   | 512  | 32  |  [[32, 32, 512]]   | bf16  |       0.73       |       0.78        |       0.85       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  64   | 512  |  1  |   [[1, 64, 512]]   | bf16  |       0.72       |       0.76        |       0.8        |        2.04        | 0.00e+00 | 6.55e+04 |        0%        |     4.55%     |
|  64   | 512  |  2  |   [[2, 64, 512]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     8.86%     |
|  64   | 512  |  4  |   [[4, 64, 512]]   | bf16  |       0.73       |       0.77        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.96%     |
|  64   | 512  |  8  |   [[8, 64, 512]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  64   | 512  | 16  |  [[16, 64, 512]]   | bf16  |       0.73       |       0.77        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  64   | 512  | 32  |  [[32, 64, 512]]   | bf16  |       0.74       |       0.79        |       0.85       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  128  | 512  |  1  |  [[1, 128, 512]]   | bf16  |       0.72       |       0.76        |       0.8        |        2.08        | 0.00e+00 | 1.31e+05 |        0%        |     9.1%      |
|  128  | 512  |  2  |  [[2, 128, 512]]   | bf16  |       0.36       |       0.37        |       0.38       |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    36.41%     |
|  128  | 512  |  4  |  [[4, 128, 512]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
|  128  | 512  |  8  |  [[8, 128, 512]]   | bf16  |       0.72       |       0.76        |       0.8        |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    72.82%     |
|  128  | 512  | 16  |  [[16, 128, 512]]  | bf16  |       0.74       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  128  | 512  | 32  |  [[32, 128, 512]]  | bf16  |       0.73       |       0.76        |       0.78       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    287.28%    |
|  256  | 512  |  1  |  [[1, 256, 512]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.16        | 0.00e+00 | 2.62e+05 |        0%        |    17.96%     |
|  256  | 512  |  2  |  [[2, 256, 512]]   | bf16  |       0.74       |       0.76        |       0.77       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.42%     |
|  256  | 512  |  4  |  [[4, 256, 512]]   | bf16  |       0.73       |       0.77        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
|  256  | 512  |  8  |  [[8, 256, 512]]   | bf16  |       0.72       |       0.76        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    145.64%    |
|  256  | 512  | 16  |  [[16, 256, 512]]  | bf16  |       0.73       |       0.76        |       0.8        |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    287.28%    |
|  256  | 512  | 32  |  [[32, 256, 512]]  | bf16  |       0.75       |       0.78        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    559.24%    |
|  512  | 512  |  1  |  [[1, 512, 512]]   | bf16  |       0.73       |       0.75        |       0.78       |        2.33        | 0.00e+00 | 5.24e+05 |        0%        |    35.91%     |
|  512  | 512  |  2  |  [[2, 512, 512]]   | bf16  |       0.75       |       0.78        |       0.81       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    69.91%     |
|  512  | 512  |  4  |  [[4, 512, 512]]   | bf16  |       0.74       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    141.7%     |
|  512  | 512  |  8  |  [[8, 512, 512]]   | bf16  |       0.74       |       0.76        |       0.79       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
|  512  | 512  | 16  |  [[16, 512, 512]]  | bf16  |       0.74       |       0.78        |       0.82       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
|  512  | 512  | 32  |  [[32, 512, 512]]  | bf16  |       0.73       |       0.78        |       0.84       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1149.12%    |
| 1024  | 512  |  1  |  [[1, 1024, 512]]  | bf16  |       0.73       |       0.76        |       0.79       |        2.66        | 0.00e+00 | 1.05e+06 |        0%        |    71.82%     |
| 1024  | 512  |  2  |  [[2, 1024, 512]]  | bf16  |       0.75       |       0.77        |       0.81       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 1024  | 512  |  4  |  [[4, 1024, 512]]  | bf16  |       0.71       |       0.75        |       0.79       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    295.37%    |
| 1024  | 512  |  8  |  [[8, 1024, 512]]  | bf16  |       0.74       |       0.79        |       0.84       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 1024  | 512  | 16  | [[16, 1024, 512]]  | bf16  |       0.74       |       0.78        |       0.82       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |    1133.6%    |
| 1024  | 512  | 32  | [[32, 1024, 512]]  | bf16  |       0.76       |       0.78        |       0.82       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2207.53%    |
| 2048  | 512  |  1  |  [[1, 2048, 512]]  | bf16  |       0.75       |        0.8        |       0.86       |        3.31        | 0.00e+00 | 2.10e+06 |        0%        |    139.81%    |
| 2048  | 512  |  2  |  [[2, 2048, 512]]  | bf16  |       0.74       |       0.76        |       0.78       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    283.4%     |
| 2048  | 512  |  4  |  [[4, 2048, 512]]  | bf16  |       0.74       |       0.76        |       0.79       |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    566.8%     |
| 2048  | 512  |  8  |  [[8, 2048, 512]]  | bf16  |       0.72       |       0.75        |       0.78       |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1165.08%    |
| 2048  | 512  | 16  | [[16, 2048, 512]]  | bf16  |       0.72       |       0.75        |       0.78       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2330.17%    |
| 2048  | 512  | 32  | [[32, 2048, 512]]  | bf16  |       0.74       |       0.76        |       0.78       |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |   4534.38%    |
| 4096  | 512  |  1  |  [[1, 4096, 512]]  | bf16  |       0.72       |       0.76        |       0.81       |        4.62        | 0.00e+00 | 4.19e+06 |        0%        |    291.27%    |
| 4096  | 512  |  2  |  [[2, 4096, 512]]  | bf16  |       0.76       |       0.78        |       0.8        |        7.24        | 0.00e+00 | 8.39e+06 |        0%        |    551.88%    |
| 4096  | 512  |  4  |  [[4, 4096, 512]]  | bf16  |       0.73       |       0.76        |       0.8        |       12.49        | 0.00e+00 | 1.68e+07 |        0%        |   1149.12%    |
| 4096  | 512  |  8  |  [[8, 4096, 512]]  | bf16  |       0.73       |       0.75        |       0.77       |       22.97        | 0.00e+00 | 3.36e+07 |        0%        |   2298.25%    |
| 4096  | 512  | 16  | [[16, 4096, 512]]  | bf16  |       0.73       |       0.77        |       0.82       |       43.94        | 0.00e+00 | 6.71e+07 |        0%        |    4596.5%    |
| 4096  | 512  | 32  | [[32, 4096, 512]]  | bf16  |       0.76       |       0.78        |       0.81       |       85.89        | 0.00e+00 | 1.34e+08 |        0%        |   8830.11%    |
|  32   | 768  |  1  |   [[1, 32, 768]]   | bf16  |       0.74       |       0.78        |       0.82       |        2.03        | 0.00e+00 | 4.92e+04 |        0%        |     3.32%     |
|  32   | 768  |  2  |   [[2, 32, 768]]   | bf16  |       0.75       |       0.78        |       0.81       |        2.06        | 0.00e+00 | 9.83e+04 |        0%        |     6.55%     |
|  32   | 768  |  4  |   [[4, 32, 768]]   | bf16  |       0.74       |       0.77        |       0.81       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    13.28%     |
|  32   | 768  |  8  |   [[8, 32, 768]]   | bf16  |       0.73       |       0.75        |       0.78       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.93%     |
|  32   | 768  | 16  |  [[16, 32, 768]]   | bf16  |       0.75       |       0.81        |       0.88       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  32   | 768  | 32  |  [[32, 32, 768]]   | bf16  |       0.75       |       0.79        |       0.83       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
|  64   | 768  |  1  |   [[1, 64, 768]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.06        | 0.00e+00 | 9.83e+04 |        0%        |     6.64%     |
|  64   | 768  |  2  |   [[2, 64, 768]]   | bf16  |       0.73       |       0.75        |       0.77       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    13.47%     |
|  64   | 768  |  4  |   [[4, 64, 768]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.21%     |
|  64   | 768  |  8  |   [[8, 64, 768]]   | bf16  |       0.75       |       0.79        |       0.84       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    52.43%     |
|  64   | 768  | 16  |  [[16, 64, 768]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    107.73%    |
|  64   | 768  | 32  |  [[32, 64, 768]]   | bf16  |       0.73       |       0.76        |       0.78       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    215.46%    |
|  128  | 768  |  1  |  [[1, 128, 768]]   | bf16  |       0.73       |       0.76        |       0.81       |        2.12        | 0.00e+00 | 1.97e+05 |        0%        |    13.47%     |
|  128  | 768  |  2  |  [[2, 128, 768]]   | bf16  |       0.74       |       0.77        |       0.81       |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.57%     |
|  128  | 768  |  4  |  [[4, 128, 768]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    53.14%     |
|  128  | 768  |  8  |  [[8, 128, 768]]   | bf16  |       0.75       |       0.77        |       0.79       |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    104.86%    |
|  128  | 768  | 16  |  [[16, 128, 768]]  | bf16  |       0.73       |       0.76        |       0.8        |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    215.46%    |
|  128  | 768  | 32  |  [[32, 128, 768]]  | bf16  |       0.36       |       0.37        |       0.38       |        5.93        | 0.00e+00 | 6.29e+06 |        0%        |    873.81%    |
|  256  | 768  |  1  |  [[1, 256, 768]]   | bf16  |       0.73       |       0.76        |       0.8        |        2.25        | 0.00e+00 | 3.93e+05 |        0%        |    26.93%     |
|  256  | 768  |  2  |  [[2, 256, 768]]   | bf16  |       0.74       |       0.76        |       0.79       |        2.49        | 0.00e+00 | 7.86e+05 |        0%        |    53.14%     |
|  256  | 768  |  4  |  [[4, 256, 768]]   | bf16  |       0.74       |       0.77        |       0.8        |        2.98        | 0.00e+00 | 1.57e+06 |        0%        |    106.27%    |
|  256  | 768  |  8  |  [[8, 256, 768]]   | bf16  |       0.74       |       0.77        |       0.81       |        3.97        | 0.00e+00 | 3.15e+06 |        0%        |    212.55%    |
