test case : H20SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |  flops_1D   |          flops_2D          | flops_SFU  | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]     |  bf16  |      122.82      |      122.86       |      122.91      |      6966.81      |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      2.75e-03      |      3.32e-02      |      5.66e-03       |  5.41e+08  |       0.28%        |       3.32%        |        0.57%        |   220.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]     |  bf16  |      234.41      |      234.67       |      235.12      |      3484.41      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      2.88e-03      |      3.48e-02      |      5.93e-03       |  1.08e+09  |       0.29%        |       3.48%        |        0.59%        |   229.94%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 16384, 8, 128], [8, 16384, 8, 128]]     |  bf16  |      427.87      |      428.06       |      428.20      |      6966.81      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      3.16e-03      |      3.82e-02      |      6.50e-03       |  2.15e+09  |       0.32%        |       3.82%        |        0.65%        |   251.46%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]     |  bf16  |      125.48      |      125.55       |      125.63      |     13931.62      |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      2.69e-03      |      3.25e-02      |      5.54e-03       |  5.45e+08  |       0.27%        |       3.25%        |        0.55%        |   217.28%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]     |  bf16  |      227.32      |      228.03       |      228.47      |     27861.25      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      2.97e-03      |      3.59e-02      |      6.11e-03       |  1.08e+09  |       0.30%        |       3.59%        |        0.61%        |   238.03%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]     |  bf16  |      437.65      |      437.73       |      437.84      |     13931.62      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      3.09e-03      |      3.73e-02      |      6.35e-03       |  2.16e+09  |       0.31%        |       3.73%        |        0.64%        |   246.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 32768, 8, 128], [8, 32768, 8, 128]]     |  bf16  |      819.42      |      819.98       |      820.32      |     27861.25      | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      3.30e-03      |      3.98e-02      |      6.78e-03       |  4.30e+09  |       0.33%        |       3.98%        |        0.68%        |   262.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]     |  bf16  |      245.03      |      245.40       |      246.24      |     55720.49      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      2.76e-03      |      3.33e-02      |      5.67e-03       |  1.09e+09  |       0.28%        |       3.33%        |        0.57%        |   222.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]     |  bf16  |      433.80      |      433.88       |      434.06      |     55720.49      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      3.11e-03      |      3.76e-02      |      6.41e-03       |  2.16e+09  |       0.31%        |       3.76%        |        0.64%        |   249.46%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]     |  bf16  |      845.50      |      845.88       |      846.34      |      872.60       | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      3.20e-03      |      3.86e-02      |      6.58e-03       |  4.31e+09  |       0.32%        |       3.86%        |        0.66%        |   254.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 65536, 8, 128], [8, 65536, 8, 128]]     |  bf16  |     1624.20      |      1624.93      |     1625.54      |      1743.20      | [117440512] |  [4294967296, 4294967296]  | [16777216] |      3.33e-03      |      4.02e-02      |      6.85e-03       |  8.61e+09  |       0.33%        |       4.02%        |        0.68%        |   264.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]    |  bf16  |      466.37      |      466.46       |      466.53      |      3484.41      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      2.90e-03      |      3.50e-02      |      5.96e-03       |  2.18e+09  |       0.29%        |       3.50%        |        0.60%        |   233.83%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 128], [2, 131072, 8, 128], [2, 131072, 8, 128]]    |  bf16  |      852.66      |      853.68       |      854.20      |      6966.81      | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      3.17e-03      |      3.83e-02      |      6.52e-03       |  4.33e+09  |       0.32%        |       3.83%        |        0.65%        |   253.83%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 128], [4, 131072, 8, 128], [4, 131072, 8, 128]]    |  bf16  |     1675.80      |      1677.39      |     1680.93      |      3484.41      | [117440512] |  [4294967296, 4294967296]  | [16777216] |      3.23e-03      |      3.90e-02      |      6.63e-03       |  8.62e+09  |       0.32%        |       3.90%        |        0.66%        |   257.30%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 128], [8, 131072, 8, 128], [8, 131072, 8, 128]]    |  bf16  |     3210.84      |      3211.44      |     3212.30      |      6966.81      | [234881024] |  [8589934592, 8589934592]  | [33554432] |      3.37e-03      |      4.07e-02      |      6.93e-03       |  1.72e+10  |       0.34%        |       4.07%        |        0.69%        |   268.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]     |  bf16  |      37.95       |       38.00       |      38.05       |     13931.62      |  [458752]   |    [16777216, 16777216]    |  [65536]   |      5.56e-04      |      6.72e-03      |      1.14e-03       |  3.41e+07  |       0.06%        |       0.67%        |        0.11%        |    44.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]     |  bf16  |      68.78       |       68.88       |      68.95       |     27861.25      |  [917504]   |    [33554432, 33554432]    |  [131072]  |      6.14e-04      |      7.42e-03      |      1.26e-03       |  6.77e+07  |       0.06%        |       0.74%        |        0.13%        |    49.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]     |  bf16  |      244.00      |      244.12       |      244.20      |     13931.62      |  [1835008]  |    [67108864, 67108864]    |  [262144]  |      3.46e-04      |      4.18e-03      |      7.12e-04       |  1.35e+08  |       0.03%        |       0.42%        |        0.07%        |    27.62%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 2048, 32, 128], [8, 2048, 32, 128]]     |  bf16  |      479.46      |      479.54       |      479.60      |     27861.25      |  [3670016]  |   [134217728, 134217728]   |  [524288]  |      3.52e-04      |      4.26e-03      |      7.25e-04       |  2.69e+08  |       0.04%        |       0.43%        |        0.07%        |    28.06%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]     |  bf16  |      69.15       |       69.20       |      69.26       |     55720.49      |  [917504]   |    [33554432, 33554432]    |  [131072]  |      6.11e-04      |      7.38e-03      |      1.26e-03       |  6.82e+07  |       0.06%        |       0.74%        |        0.13%        |    49.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]     |  bf16  |      128.65      |      128.72       |      128.78      |     55720.49      |  [1835008]  |    [67108864, 67108864]    |  [262144]  |      6.56e-04      |      7.93e-03      |      1.35e-03       |  1.35e+08  |       0.07%        |       0.79%        |        0.14%        |    52.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]     |  bf16  |      482.63      |      482.75       |      482.93      |      219.65       |  [3670016]  |   [134217728, 134217728]   |  [524288]  |      3.50e-04      |      4.23e-03      |      7.20e-04       |  2.70e+08  |       0.03%        |       0.42%        |        0.07%        |    27.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 4096, 32, 128], [8, 4096, 32, 128]]     |  bf16  |      951.98      |      952.20       |      952.29      |      437.30       |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      3.55e-04      |      4.29e-03      |      7.30e-04       |  5.38e+08  |       0.04%        |       0.43%        |        0.07%        |    28.26%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]     |  bf16  |      129.30      |      129.42       |      129.51      |      872.60       |  [1835008]  |    [67108864, 67108864]    |  [262144]  |      6.53e-04      |      7.89e-03      |      1.34e-03       |  1.36e+08  |       0.07%        |       0.79%        |        0.13%        |    52.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]     |  bf16  |      233.05      |      233.15       |      233.29      |      1743.20      |  [3670016]  |   [134217728, 134217728]   |  [524288]  |      7.25e-04      |      8.76e-03      |      1.49e-03       |  2.71e+08  |       0.07%        |       0.88%        |        0.15%        |    58.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]     |  bf16  |      958.94      |      959.61       |      960.03      |      872.60       |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      3.52e-04      |      4.26e-03      |      7.25e-04       |  5.39e+08  |       0.04%        |       0.43%        |        0.07%        |    28.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 32, 128], [8, 8192, 32, 128], [8, 8192, 32, 128]]     |  bf16  |     1896.60      |      1896.91      |     1897.09      |      1743.20      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      3.56e-04      |      4.30e-03      |      7.33e-04       |  1.08e+09  |       0.04%        |       0.43%        |        0.07%        |    28.37%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]    |  bf16  |      235.47      |      235.74       |      236.04      |      3484.41      |  [3670016]  |   [134217728, 134217728]   |  [524288]  |      7.17e-04      |      8.67e-03      |      1.48e-03       |  2.73e+08  |       0.07%        |       0.87%        |        0.15%        |    57.89%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]    |  bf16  |      430.83      |      431.05       |      431.17      |      6966.81      |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      7.84e-04      |      9.47e-03      |      1.61e-03       |  5.41e+08  |       0.08%        |       0.95%        |        0.16%        |    62.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]    |  bf16  |     1913.70      |      1913.78      |     1913.85      |      3484.41      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      3.53e-04      |      4.26e-03      |      7.26e-04       |  1.08e+09  |       0.04%        |       0.43%        |        0.07%        |    28.17%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 128], [8, 16384, 32, 128], [8, 16384, 32, 128]]    |  bf16  |     3785.15      |      3785.92      |     3786.49      |      6966.81      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      3.57e-04      |      4.31e-03      |      7.34e-04       |  2.15e+09  |       0.04%        |       0.43%        |        0.07%        |    28.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]    |  bf16  |      440.82      |      440.90       |      440.97      |     13931.62      |  [7340032]  |   [268435456, 268435456]   | [1048576]  |      7.66e-04      |      9.26e-03      |      1.58e-03       |  5.45e+08  |       0.08%        |       0.93%        |        0.16%        |    61.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]    |  bf16  |      826.40      |      826.53       |      826.70      |     27861.25      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      8.18e-04      |      9.88e-03      |      1.68e-03       |  1.08e+09  |       0.08%        |       0.99%        |        0.17%        |    65.47%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]    |  bf16  |     3817.14      |      3817.53      |     3817.79      |     13931.62      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      3.54e-04      |      4.28e-03      |      7.28e-04       |  2.16e+09  |       0.04%        |       0.43%        |        0.07%        |    28.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 128], [8, 32768, 32, 128], [8, 32768, 32, 128]]    |  bf16  |     7561.89      |      7562.34      |     7562.84      |     27861.25      | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      3.57e-04      |      4.32e-03      |      7.35e-04       |  4.30e+09  |       0.04%        |       0.43%        |        0.07%        |    28.46%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]    |  bf16  |      852.02      |      852.49       |      852.97      |     55720.49      | [14680064]  |   [536870912, 536870912]   | [2097152]  |      7.93e-04      |      9.58e-03      |      1.63e-03       |  1.09e+09  |       0.08%        |       0.96%        |        0.16%        |    64.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 32, 128], [2, 65536, 32, 128], [2, 65536, 32, 128]]    |  bf16  |     1636.81      |      1637.49      |     1638.55      |     55720.49      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      8.26e-04      |      9.97e-03      |      1.70e-03       |  2.16e+09  |       0.08%        |       1.00%        |        0.17%        |    66.11%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 1, 32, 128], [4, 65536, 32, 128], [4, 65536, 32, 128]]    |  bf16  |     7626.93      |      7627.47      |     7627.98      |      872.60       | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      3.54e-04      |      4.28e-03      |      7.29e-04       |  4.31e+09  |       0.04%        |       0.43%        |        0.07%        |    28.27%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[8, 1, 32, 128], [8, 65536, 32, 128], [8, 65536, 32, 128]]    |  bf16  |     15107.69     |     15108.62      |     15109.95     |      1743.20      | [117440512] |  [4294967296, 4294967296]  | [16777216] |      3.58e-04      |      4.32e-03      |      7.36e-04       |  8.61e+09  |       0.04%        |       0.43%        |        0.07%        |    28.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 1, 32, 128], [1, 131072, 32, 128], [1, 131072, 32, 128]]   |  bf16  |     1689.67      |      1690.59      |     1690.91      |      3484.41      | [29360128]  |  [1073741824, 1073741824]  | [4194304]  |      8.00e-04      |      9.66e-03      |      1.65e-03       |  2.18e+09  |       0.08%        |       0.97%        |        0.16%        |    64.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 1, 32, 128], [2, 131072, 32, 128], [2, 131072, 32, 128]]   |  bf16  |     3237.29      |      3238.02      |     3238.84      |      6966.81      | [58720256]  |  [2147483648, 2147483648]  | [8388608]  |      8.35e-04      |      1.01e-02      |      1.72e-03       |  4.33e+09  |       0.08%        |       1.01%        |        0.17%        |    66.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 1, 32, 128], [4, 131072, 32, 128], [4, 131072, 32, 128]]   |  bf16  |     15246.28     |     15246.88      |     15247.35     |      3484.41      | [117440512] |  [4294967296, 4294967296]  | [16777216] |      3.55e-04      |      4.28e-03      |      7.29e-04       |  8.62e+09  |       0.04%        |       0.43%        |        0.07%        |    28.28%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[8, 1, 32, 128], [8, 131072, 32, 128], [8, 131072, 32, 128]]   |  bf16  |     30213.41     |     30214.87      |     30215.86     |      6966.81      | [234881024] |  [8589934592, 8589934592]  | [33554432] |      3.58e-04      |      4.32e-03      |      7.36e-04       |  1.72e+10  |       0.04%        |       0.43%        |        0.07%        |    28.49%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]       |  bf16  |      21.83       |       21.86       |      21.88       |     13931.62      |  [114688]   |     [6291456, 6291456]     |  [16384]   |      2.42e-04      |      4.38e-03      |      4.97e-04       |  1.34e+07  |       0.02%        |       0.44%        |        0.05%        |    30.64%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]       |  bf16  |      36.80       |       36.83       |      36.91       |     27861.25      |  [229376]   |    [12582912, 12582912]    |  [32768]   |      2.87e-04      |      5.20e-03      |      5.90e-04       |  2.60e+07  |       0.03%        |       0.52%        |        0.06%        |    35.28%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]       |  bf16  |      54.27       |       54.32       |      54.41       |     13931.62      |  [458752]   |    [25165824, 25165824]    |  [65536]   |      3.89e-04      |      7.05e-03      |      8.00e-04       |  5.11e+07  |       0.04%        |       0.70%        |        0.08%        |    47.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 8, 192], [8, 2048, 8, 192], [8, 2048, 8, 192]]       |  bf16  |      99.28       |       99.36       |      99.43       |     27861.25      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.25e-04      |      7.71e-03      |      8.75e-04       |  1.01e+08  |       0.04%        |       0.77%        |        0.09%        |    51.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]       |  bf16  |      33.34       |       33.38       |      33.40       |     55720.49      |  [229376]   |    [12582912, 12582912]    |  [32768]   |      3.17e-04      |      5.74e-03      |      6.51e-04       |  2.67e+07  |       0.03%        |       0.57%        |        0.07%        |    40.10%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]       |  bf16  |      54.80       |       54.86       |      54.91       |     55720.49      |  [458752]   |    [25165824, 25165824]    |  [65536]   |      3.85e-04      |      6.98e-03      |      7.92e-04       |  5.19e+07  |       0.04%        |       0.70%        |        0.08%        |    47.37%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]       |  bf16  |      99.68       |       99.74       |      99.80       |      293.33       |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.24e-04      |      7.68e-03      |      8.71e-04       |  1.02e+08  |       0.04%        |       0.77%        |        0.09%        |    51.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 8, 192], [8, 4096, 8, 192], [8, 4096, 8, 192]]       |  bf16  |      179.34      |      179.58       |      179.75      |      584.67       |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.71e-04      |      8.53e-03      |      9.69e-04       |  2.03e+08  |       0.05%        |       0.85%        |        0.10%        |    56.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 1, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]       |  bf16  |      51.85       |       51.94       |      52.00       |      1167.34      |  [458752]   |    [25165824, 25165824]    |  [65536]   |      4.07e-04      |      7.38e-03      |      8.38e-04       |  5.35e+07  |       0.04%        |       0.74%        |        0.08%        |    51.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 1, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]       |  bf16  |      95.15       |       95.23       |      95.32       |      2332.67      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.44e-04      |      8.04e-03      |      9.13e-04       |  1.04e+08  |       0.04%        |       0.80%        |        0.09%        |    54.56%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 1, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]       |  bf16  |      180.88      |      181.18       |      181.43      |      1167.34      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.67e-04      |      8.46e-03      |      9.60e-04       |  2.04e+08  |       0.05%        |       0.85%        |        0.10%        |    56.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 1, 8, 192], [8, 8192, 8, 192], [8, 8192, 8, 192]]       |  bf16  |      327.21      |      327.29       |      327.37      |      2332.67      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      5.16e-04      |      9.35e-03      |      1.06e-03       |  4.06e+08  |       0.05%        |       0.94%        |        0.11%        |    62.02%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]      |  bf16  |      98.12       |       98.24       |      98.32       |      4663.35      |  [917504]   |    [50331648, 50331648]    |  [131072]  |      4.30e-04      |      7.80e-03      |      8.85e-04       |  1.07e+08  |       0.04%        |       0.78%        |        0.09%        |    54.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]      |  bf16  |      175.71      |      175.89       |      176.03      |      9324.69      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.81e-04      |      8.71e-03      |      9.89e-04       |  2.08e+08  |       0.05%        |       0.87%        |        0.10%        |    59.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]      |  bf16  |      334.68      |      335.00       |      335.48      |      4663.35      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      5.05e-04      |      9.15e-03      |      1.04e-03       |  4.09e+08  |       0.05%        |       0.91%        |        0.10%        |    61.10%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 8, 192], [8, 16384, 8, 192], [8, 16384, 8, 192]]      |  bf16  |      623.03      |      624.41       |      624.95      |      9324.69      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      5.42e-04      |      9.83e-03      |      1.12e-03       |  8.12e+08  |       0.05%        |       0.98%        |        0.11%        |    65.14%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 8, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]      |  bf16  |      190.27      |      190.34       |      190.39      |     18647.38      |  [1835008]  |   [100663296, 100663296]   |  [262144]  |      4.44e-04      |      8.04e-03      |      9.13e-04       |  2.14e+08  |       0.04%        |       0.80%        |        0.09%        |    56.21%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 8, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]      |  bf16  |      333.29      |      333.37       |      333.43      |     37292.76      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      5.07e-04      |      9.18e-03      |      1.04e-03       |  4.15e+08  |       0.05%        |       0.92%        |        0.10%        |    62.30%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 8, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]      |  bf16  |      643.64      |      643.80       |      644.04      |     18647.38      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      5.25e-04      |      9.51e-03      |      1.08e-03       |  8.18e+08  |       0.05%        |       0.95%        |        0.11%        |    63.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 8, 192], [8, 32768, 8, 192], [8, 32768, 8, 192]]      |  bf16  |     1230.17      |      1230.56      |     1230.86      |     37292.76      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      5.49e-04      |      9.95e-03      |      1.13e-03       |  1.62e+09  |       0.05%        |       1.00%        |        0.11%        |    65.98%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1, 8, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]      |  bf16  |      359.00      |      359.10       |      359.16      |     74583.53      |  [3670016]  |   [201326592, 201326592]   |  [524288]  |      4.70e-04      |      8.53e-03      |      9.68e-04       |  4.28e+08  |       0.05%        |       0.85%        |        0.10%        |    59.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1, 8, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]      |  bf16  |      653.84      |      654.69       |      656.67      |     74583.53      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      5.17e-04      |      9.36e-03      |      1.06e-03       |  8.30e+08  |       0.05%        |       0.94%        |        0.11%        |    63.51%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1, 8, 192], [4, 65536, 8, 192], [4, 65536, 8, 192]]      |  bf16  |     1272.05      |      1272.46      |     1272.68      |      1167.34      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      5.31e-04      |      9.62e-03      |      1.09e-03       |  1.64e+09  |       0.05%        |       0.96%        |        0.11%        |    64.30%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1, 8, 192], [8, 65536, 8, 192], [8, 65536, 8, 192]]      |  bf16  |     2426.50      |      2427.17      |     2428.47      |      2332.67      | [29360128]  |  [1610612736, 1610612736]  | [4194304]  |      5.57e-04      |      1.01e-02      |      1.15e-03       |  3.25e+09  |       0.06%        |       1.01%        |        0.11%        |    66.90%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 1, 8, 192], [1, 131072, 8, 192], [1, 131072, 8, 192]]     |  bf16  |      695.91      |      696.24       |      696.46      |      4663.35      |  [7340032]  |   [402653184, 402653184]   | [1048576]  |      4.85e-04      |      8.80e-03      |      9.99e-04       |  8.56e+08  |       0.05%        |       0.88%        |        0.10%        |    61.48%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 1, 8, 192], [2, 131072, 8, 192], [2, 131072, 8, 192]]     |  bf16  |     1293.55      |      1293.86      |     1294.12      |      9324.69      | [14680064]  |   [805306368, 805306368]   | [2097152]  |      5.22e-04      |      9.46e-03      |      1.07e-03       |  1.66e+09  |       0.05%        |       0.95%        |        0.11%        |    64.20%    |
