Test Case: H20SXM_aten_sub
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       1.86       |       1.89        |       1.92       |        2.09        | 4.92e+04 | 1.47e+05 |      0.06%       |     3.96%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       1.92       |       1.96        |       2.01       |        2.18        | 9.83e+04 | 2.95e+05 |      0.12%       |     7.68%     |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       2.07       |       2.08        |       2.1        |        2.37        | 1.97e+05 | 5.90e+05 |      0.22%       |    14.25%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       2.31       |       2.35        |       2.39       |        2.74        | 3.93e+05 | 1.18e+06 |      0.39%       |    25.53%     |
| 1024  |  768  | N/A |      [[1024, 768], [1024, 768]]      | bf16  |       2.82       |       2.85        |       2.88       |        3.47        | 7.86e+05 | 2.36e+06 |      0.63%       |    41.83%     |
| 2048  |  768  | N/A |      [[2048, 768], [2048, 768]]      | bf16  |       3.78       |        3.8        |       3.84       |        4.95        | 1.57e+06 | 4.72e+06 |      0.95%       |    62.42%     |
| 4096  |  768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       5.73       |       5.77        |       5.8        |        7.9         | 3.15e+06 | 9.44e+06 |      1.25%       |    82.35%     |
| 8192  |  768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |       9.93       |       9.97        |      10.01       |        13.8        | 6.29e+06 | 1.89e+07 |      1.44%       |    95.04%     |
| 16384 |  768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |      24.99       |       25.03       |      25.05       |       25.59        | 1.26e+07 | 3.77e+07 |      1.14%       |    75.53%     |
| 32768 |  768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      47.49       |       47.51       |      47.54       |       49.19        | 2.52e+07 | 7.55e+07 |       1.2%       |    79.49%     |
|   1   | 2048  | N/A |        [[1, 2048], [1, 2048]]        | bf16  |       1.77       |        1.8        |       1.84       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.17%     |
|   2   | 2048  | N/A |        [[2, 2048], [2, 2048]]        | bf16  |       1.8        |       1.83        |       1.85       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.34%     |
|   4   | 2048  | N/A |        [[4, 2048], [4, 2048]]        | bf16  |       1.79       |       1.83        |       1.86       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.69%     |
|   8   | 2048  | N/A |        [[8, 2048], [8, 2048]]        | bf16  |       1.82       |       1.85        |       1.88       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.35%     |
|  16   | 2048  | N/A |       [[16, 2048], [16, 2048]]       | bf16  |       1.85       |       1.87        |       1.9        |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.66%     |
|  32   | 2048  | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       1.86       |        1.9        |       1.95       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.29%     |
|  64   | 2048  | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       1.95       |       1.98        |       2.0        |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.08%     |
|  128  | 2048  | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.15       |       2.18        |       2.22       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.29%     |
|  256  | 2048  | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.5        |       2.54        |       2.59       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.46%     |
|  512  | 2048  | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       3.14       |       3.16        |       3.18       |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    50.09%     |
| 1024  | 2048  | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       4.4        |       4.45        |       4.5        |        5.93        | 2.10e+06 | 6.29e+06 |      1.08%       |    71.49%     |
| 2048  | 2048  | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       7.06       |       7.09        |       7.13       |        9.86        | 4.19e+06 | 1.26e+07 |      1.35%       |    89.11%     |
| 4096  | 2048  | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |      16.89       |       16.93       |      16.96       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |     74.5%     |
| 8192  | 2048  | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      32.36       |       32.41       |      32.47       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.77%     |
| 16384 | 2048  | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      62.22       |       62.3        |      62.38       |       64.91        | 3.36e+07 | 1.01e+08 |      1.23%       |    80.89%     |
| 32768 | 2048  | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      122.24      |      122.35       |      122.45      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |    82.35%     |
|   1   | 3072  | N/A |        [[1, 3072], [1, 3072]]        | bf16  |       1.77       |        1.8        |       1.85       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.26%     |
|   2   | 3072  | N/A |        [[2, 3072], [2, 3072]]        | bf16  |       1.81       |       1.85        |       1.9        |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.51%     |
|   4   | 3072  | N/A |        [[4, 3072], [4, 3072]]        | bf16  |       1.81       |       1.85        |       1.88       |        2.02        | 1.23e+04 | 3.69e+04 |      0.02%       |     1.02%     |
|   8   | 3072  | N/A |        [[8, 3072], [8, 3072]]        | bf16  |       1.83       |       1.89        |       1.96       |        2.05        | 2.46e+04 | 7.37e+04 |      0.03%       |     2.01%     |
|  16   | 3072  | N/A |       [[16, 3072], [16, 3072]]       | bf16  |       1.85       |       1.88        |       1.91       |        2.09        | 4.92e+04 | 1.47e+05 |      0.06%       |     3.99%     |
|  32   | 3072  | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       1.91       |       1.93        |       1.96       |        2.18        | 9.83e+04 | 2.95e+05 |      0.12%       |     7.72%     |
|  64   | 3072  | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       2.06       |       2.09        |       2.12       |        2.37        | 1.97e+05 | 5.90e+05 |      0.22%       |    14.32%     |
|  128  | 3072  | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       2.31       |       2.33        |       2.35       |        2.74        | 3.93e+05 | 1.18e+06 |      0.39%       |    25.53%     |
|  256  | 3072  | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       2.83       |       2.86        |       2.9        |        3.47        | 7.86e+05 | 2.36e+06 |      0.63%       |    41.68%     |
|  512  | 3072  | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       3.79       |       3.85        |       3.95       |        4.95        | 1.57e+06 | 4.72e+06 |      0.94%       |    62.25%     |
| 1024  | 3072  | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       5.74       |       5.78        |       5.83       |        7.9         | 3.15e+06 | 9.44e+06 |      1.25%       |    82.21%     |
| 2048  | 3072  | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |       9.93       |       9.97        |      10.01       |        13.8        | 6.29e+06 | 1.89e+07 |      1.44%       |    95.04%     |
| 4096  | 3072  | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |       25.0       |       25.02       |      25.05       |       25.59        | 1.26e+07 | 3.77e+07 |      1.14%       |     75.5%     |
| 8192  | 3072  | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |       47.4       |       47.46       |      47.52       |       49.19        | 2.52e+07 | 7.55e+07 |      1.21%       |    79.64%     |
| 16384 | 3072  | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      91.84       |       91.88       |      91.91       |       96.37        | 5.03e+07 | 1.51e+08 |      1.25%       |    82.21%     |
| 32768 | 3072  | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      181.79      |      181.89       |      181.99      |       190.74       | 1.01e+08 | 3.02e+08 |      1.26%       |    83.06%     |
|   1   | 4096  | N/A |        [[1, 4096], [1, 4096]]        | bf16  |       1.79       |       1.82        |       1.85       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.34%     |
|   2   | 4096  | N/A |        [[2, 4096], [2, 4096]]        | bf16  |       1.8        |       1.83        |       1.86       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|   4   | 4096  | N/A |        [[4, 4096], [4, 4096]]        | bf16  |       1.8        |       1.83        |       1.87       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.37%     |
|   8   | 4096  | N/A |        [[8, 4096], [8, 4096]]        | bf16  |       1.83       |       1.86        |       1.88       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.69%     |
|  16   | 4096  | N/A |       [[16, 4096], [16, 4096]]       | bf16  |       1.88       |       1.89        |       1.91       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.23%     |
|  32   | 4096  | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       1.96       |       1.99        |       2.03       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.03%     |
|  64   | 4096  | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       2.13       |       2.16        |       2.19       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.46%     |
|  128  | 4096  | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       2.5        |       2.52        |       2.55       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.46%     |
|  256  | 4096  | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       3.16       |       3.19        |       3.23       |        3.97        | 1.05e+06 | 3.15e+06 |      0.75%       |    49.77%     |
|  512  | 4096  | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       4.39       |       4.42        |       4.46       |        5.93        | 2.10e+06 | 6.29e+06 |      1.09%       |    71.66%     |
| 1024  | 4096  | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       7.05       |       7.09        |       7.14       |        9.86        | 4.19e+06 | 1.26e+07 |      1.35%       |    89.24%     |
| 2048  | 4096  | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |      16.89       |       16.92       |      16.95       |       17.73        | 8.39e+06 | 2.52e+07 |      1.13%       |     74.5%     |
| 4096  | 4096  | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      32.36       |       32.42       |      32.48       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.77%     |
| 8192  | 4096  | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      62.29       |       62.33       |      62.38       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |     80.8%     |
| 16384 | 4096  | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      122.31      |      122.35       |      122.39      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |     82.3%     |
| 32768 | 4096  | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |      241.91      |      241.99       |      242.07      |       253.66       | 1.34e+08 | 4.03e+08 |      1.26%       |    83.22%     |
|   1   | 5120  | N/A |        [[1, 5120], [1, 5120]]        | bf16  |       1.81       |       1.82        |       1.84       |        2.01        | 5.12e+03 | 1.54e+04 |      0.01%       |     0.42%     |
|   2   | 5120  | N/A |        [[2, 5120], [2, 5120]]        | bf16  |       1.81       |       1.85        |       1.9        |        2.02        | 1.02e+04 | 3.07e+04 |      0.01%       |     0.85%     |
|   4   | 5120  | N/A |        [[4, 5120], [4, 5120]]        | bf16  |       1.83       |       1.85        |       1.87       |        2.04        | 2.05e+04 | 6.14e+04 |      0.03%       |     1.68%     |
|   8   | 5120  | N/A |        [[8, 5120], [8, 5120]]        | bf16  |       1.83       |       1.86        |       1.89       |        2.08        | 4.10e+04 | 1.23e+05 |      0.05%       |     3.36%     |
|  16   | 5120  | N/A |       [[16, 5120], [16, 5120]]       | bf16  |       1.89       |       1.92        |       1.94       |        2.15        | 8.19e+04 | 2.46e+05 |       0.1%       |     6.5%      |
|  32   | 5120  | N/A |       [[32, 5120], [32, 5120]]       | bf16  |       2.02       |       2.04        |       2.06       |        2.31        | 1.64e+05 | 4.92e+05 |      0.18%       |    12.17%     |
|  64   | 5120  | N/A |       [[64, 5120], [64, 5120]]       | bf16  |       2.23       |       2.25        |       2.27       |        2.61        | 3.28e+05 | 9.83e+05 |      0.33%       |    22.04%     |
|  128  | 5120  | N/A |      [[128, 5120], [128, 5120]]      | bf16  |       2.66       |       2.68        |       2.71       |        3.23        | 6.55e+05 | 1.97e+06 |      0.56%       |    36.96%     |
|  256  | 5120  | N/A |      [[256, 5120], [256, 5120]]      | bf16  |       3.46       |       3.51        |       3.57       |        4.46        | 1.31e+06 | 3.93e+06 |      0.86%       |    56.82%     |
|  512  | 5120  | N/A |      [[512, 5120], [512, 5120]]      | bf16  |       4.99       |       5.03        |       5.07       |        6.92        | 2.62e+06 | 7.86e+06 |      1.19%       |     78.8%     |
| 1024  | 5120  | N/A |     [[1024, 5120], [1024, 5120]]     | bf16  |       8.53       |       8.57        |       8.61       |       11.83        | 5.24e+06 | 1.57e+07 |       1.4%       |     92.2%     |
| 2048  | 5120  | N/A |     [[2048, 5120], [2048, 5120]]     | bf16  |      21.26       |       21.3        |      21.35       |       21.66        | 1.05e+07 | 3.15e+07 |      1.12%       |    73.98%     |
| 4096  | 5120  | N/A |     [[4096, 5120], [4096, 5120]]     | bf16  |      39.91       |       40.01       |      40.09       |       41.32        | 2.10e+07 | 6.29e+07 |      1.19%       |    78.82%     |
| 8192  | 5120  | N/A |     [[8192, 5120], [8192, 5120]]     | bf16  |      77.22       |       77.26       |       77.3       |       80.64        | 4.19e+07 | 1.26e+08 |      1.23%       |    81.47%     |
| 16384 | 5120  | N/A |    [[16384, 5120], [16384, 5120]]    | bf16  |      271.92      |      272.15       |      272.33      |       159.29       | 8.39e+07 | 2.52e+08 |       0.7%       |    46.27%     |
| 32768 | 5120  | N/A |    [[32768, 5120], [32768, 5120]]    | bf16  |      301.24      |      301.31       |      301.37      |       316.57       | 1.68e+08 | 5.03e+08 |      1.27%       |    83.54%     |
|   1   | 6144  | N/A |        [[1, 6144], [1, 6144]]        | bf16  |       1.62       |       1.64        |       1.67       |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.57%     |
|   2   | 6144  | N/A |        [[2, 6144], [2, 6144]]        | bf16  |       1.63       |       1.66        |       1.68       |        2.02        | 1.23e+04 | 3.69e+04 |      0.02%       |     1.13%     |
|   4   | 6144  | N/A |        [[4, 6144], [4, 6144]]        | bf16  |       1.63       |       1.68        |       1.73       |        2.05        | 2.46e+04 | 7.37e+04 |      0.03%       |     2.26%     |
|   8   | 6144  | N/A |        [[8, 6144], [8, 6144]]        | bf16  |       1.67       |       1.69        |       1.72       |        2.09        | 4.92e+04 | 1.47e+05 |      0.07%       |     4.41%     |
|  16   | 6144  | N/A |       [[16, 6144], [16, 6144]]       | bf16  |       1.72       |       1.74        |       1.76       |        2.18        | 9.83e+04 | 2.95e+05 |      0.13%       |     8.57%     |
|  32   | 6144  | N/A |       [[32, 6144], [32, 6144]]       | bf16  |       1.88       |        1.9        |       1.92       |        2.37        | 1.97e+05 | 5.90e+05 |      0.24%       |    15.69%     |
|  64   | 6144  | N/A |       [[64, 6144], [64, 6144]]       | bf16  |       2.32       |       2.33        |       2.34       |        2.74        | 3.93e+05 | 1.18e+06 |      0.39%       |    25.42%     |
|  128  | 6144  | N/A |      [[128, 6144], [128, 6144]]      | bf16  |       2.84       |       2.86        |       2.88       |        3.47        | 7.86e+05 | 2.36e+06 |      0.63%       |    41.54%     |
|  256  | 6144  | N/A |      [[256, 6144], [256, 6144]]      | bf16  |       3.77       |        3.8        |       3.83       |        4.95        | 1.57e+06 | 4.72e+06 |      0.95%       |    62.58%     |
|  512  | 6144  | N/A |      [[512, 6144], [512, 6144]]      | bf16  |       5.74       |       5.77        |       5.8        |        7.9         | 3.15e+06 | 9.44e+06 |      1.25%       |    82.21%     |
| 1024  | 6144  | N/A |     [[1024, 6144], [1024, 6144]]     | bf16  |       9.9        |       9.96        |      10.03       |        13.8        | 6.29e+06 | 1.89e+07 |      1.44%       |    95.33%     |
| 2048  | 6144  | N/A |     [[2048, 6144], [2048, 6144]]     | bf16  |      25.03       |       25.06       |       25.1       |       25.59        | 1.26e+07 | 3.77e+07 |      1.14%       |    75.41%     |
| 4096  | 6144  | N/A |     [[4096, 6144], [4096, 6144]]     | bf16  |       47.4       |       47.48       |      47.55       |       49.19        | 2.52e+07 | 7.55e+07 |      1.21%       |    79.64%     |
| 8192  | 6144  | N/A |     [[8192, 6144], [8192, 6144]]     | bf16  |      91.88       |       91.95       |      92.02       |       96.37        | 5.03e+07 | 1.51e+08 |      1.24%       |    82.17%     |
| 16384 | 6144  | N/A |    [[16384, 6144], [16384, 6144]]    | bf16  |      181.86      |      181.95       |      182.05      |       190.74       | 1.01e+08 | 3.02e+08 |      1.26%       |    83.03%     |
| 32768 | 6144  | N/A |    [[32768, 6144], [32768, 6144]]    | bf16  |      360.75      |      360.85       |      360.93      |       379.49       | 2.01e+08 | 6.04e+08 |      1.27%       |    83.71%     |
|   1   | 7168  | N/A |        [[1, 7168], [1, 7168]]        | bf16  |       1.8        |       1.83        |       1.86       |        2.01        | 7.17e+03 | 2.15e+04 |      0.01%       |     0.6%      |
|   2   | 7168  | N/A |        [[2, 7168], [2, 7168]]        | bf16  |       1.82       |       1.85        |       1.88       |        2.03        | 1.43e+04 | 4.30e+04 |      0.02%       |     1.18%     |
|   4   | 7168  | N/A |        [[4, 7168], [4, 7168]]        | bf16  |       1.85       |       1.88        |       1.91       |        2.05        | 2.87e+04 | 8.60e+04 |      0.04%       |     2.32%     |
|   8   | 7168  | N/A |        [[8, 7168], [8, 7168]]        | bf16  |       1.86       |       1.88        |       1.9        |        2.11        | 5.73e+04 | 1.72e+05 |      0.07%       |     4.62%     |
|  16   | 7168  | N/A |       [[16, 7168], [16, 7168]]       | bf16  |       1.92       |       1.96        |       1.99       |        2.22        | 1.15e+05 | 3.44e+05 |      0.14%       |     8.96%     |
|  32   | 7168  | N/A |       [[32, 7168], [32, 7168]]       | bf16  |       2.11       |       2.13        |       2.16       |        2.43        | 2.29e+05 | 6.88e+05 |      0.25%       |    16.31%     |
|  64   | 7168  | N/A |       [[64, 7168], [64, 7168]]       | bf16  |       2.41       |       2.43        |       2.44       |        2.86        | 4.59e+05 | 1.38e+06 |      0.43%       |    28.55%     |
|  128  | 7168  | N/A |      [[128, 7168], [128, 7168]]      | bf16  |       2.98       |        3.0        |       3.03       |        3.72        | 9.18e+05 | 2.75e+06 |       0.7%       |    46.18%     |
|  256  | 7168  | N/A |      [[256, 7168], [256, 7168]]      | bf16  |       4.08       |       4.12        |       4.17       |        5.44        | 1.84e+06 | 5.51e+06 |      1.02%       |    67.46%     |
|  512  | 7168  | N/A |      [[512, 7168], [512, 7168]]      | bf16  |       6.37       |       6.41        |       6.44       |        8.88        | 3.67e+06 | 1.10e+07 |      1.31%       |    86.42%     |
| 1024  | 7168  | N/A |     [[1024, 7168], [1024, 7168]]     | bf16  |      13.03       |       13.06       |       13.1       |       15.76        | 7.34e+06 | 2.20e+07 |      1.28%       |     84.5%     |
| 2048  | 7168  | N/A |     [[2048, 7168], [2048, 7168]]     | bf16  |      28.77       |       28.81       |      28.86       |       29.53        | 1.47e+07 | 4.40e+07 |      1.16%       |    76.54%     |
| 4096  | 7168  | N/A |     [[4096, 7168], [4096, 7168]]     | bf16  |      54.94       |       54.99       |      55.04       |       57.05        | 2.94e+07 | 8.81e+07 |      1.21%       |    80.16%     |
| 8192  | 7168  | N/A |     [[8192, 7168], [8192, 7168]]     | bf16  |      107.2       |      107.25       |      107.3       |       112.1        | 5.87e+07 | 1.76e+08 |      1.24%       |    82.16%     |
| 16384 | 7168  | N/A |    [[16384, 7168], [16384, 7168]]    | bf16  |      211.95      |       212.0       |      212.06      |       222.2        | 1.17e+08 | 3.52e+08 |      1.26%       |    83.11%     |
| 32768 | 7168  | N/A |    [[32768, 7168], [32768, 7168]]    | bf16  |      420.96      |      421.04       |      421.13      |       442.4        | 2.35e+08 | 7.05e+08 |      1.27%       |    83.69%     |
|   1   | 8192  | N/A |        [[1, 8192], [1, 8192]]        | bf16  |       1.81       |       1.85        |       1.91       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.68%     |
|   2   | 8192  | N/A |        [[2, 8192], [2, 8192]]        | bf16  |       1.83       |       1.86        |       1.9        |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.34%     |
|   4   | 8192  | N/A |        [[4, 8192], [4, 8192]]        | bf16  |       1.85       |       1.88        |       1.91       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.66%     |
|   8   | 8192  | N/A |        [[8, 8192], [8, 8192]]        | bf16  |       1.88       |       1.92        |       1.96       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.23%     |
|  16   | 8192  | N/A |       [[16, 8192], [16, 8192]]       | bf16  |       1.95       |       1.99        |       2.02       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |    10.08%     |
|  32   | 8192  | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       2.14       |       2.17        |       2.2        |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.37%     |
|  64   | 8192  | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       2.51       |       2.54        |       2.57       |        2.98        | 5.24e+05 | 1.57e+06 |      0.47%       |    31.33%     |
|  128  | 8192  | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       3.15       |       3.18        |       3.22       |        3.97        | 1.05e+06 | 3.15e+06 |      0.76%       |    49.93%     |
|  256  | 8192  | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       4.38       |       4.42        |       4.45       |        5.93        | 2.10e+06 | 6.29e+06 |      1.09%       |    71.82%     |
|  512  | 8192  | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       7.06       |        7.1        |       7.13       |        9.86        | 4.19e+06 | 1.26e+07 |      1.35%       |    89.11%     |
| 1024  | 8192  | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |      16.78       |       16.82       |      16.87       |       17.73        | 8.39e+06 | 2.52e+07 |      1.14%       |    74.99%     |
| 2048  | 8192  | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      32.35       |       32.41       |      32.48       |       33.46        | 1.68e+07 | 5.03e+07 |      1.18%       |    77.79%     |
| 4096  | 8192  | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      62.28       |       62.34       |      62.39       |       64.91        | 3.36e+07 | 1.01e+08 |      1.22%       |    80.82%     |
| 8192  | 8192  | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      122.31      |      122.37       |      122.44      |       127.83       | 6.71e+07 | 2.01e+08 |      1.25%       |     82.3%     |
| 16384 | 8192  | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |      241.9       |      241.97       |      242.02      |       253.66       | 1.34e+08 | 4.03e+08 |      1.26%       |    83.23%     |
| 32768 | 8192  | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |      481.04      |      481.14       |      481.23      |       505.32       | 2.68e+08 | 8.05e+08 |      1.27%       |     83.7%     |
|   1   | 13824 | N/A |       [[1, 13824], [1, 13824]]       | bf16  |       1.82       |       1.86        |       1.9        |        2.03        | 1.38e+04 | 4.15e+04 |      0.02%       |     1.14%     |
|   2   | 13824 | N/A |       [[2, 13824], [2, 13824]]       | bf16  |       1.84       |       1.86        |       1.89       |        2.05        | 2.76e+04 | 8.29e+04 |      0.03%       |     2.25%     |
|   4   | 13824 | N/A |       [[4, 13824], [4, 13824]]       | bf16  |       1.86       |       1.89        |       1.91       |        2.1         | 5.53e+04 | 1.66e+05 |      0.07%       |     4.46%     |
|   8   | 13824 | N/A |       [[8, 13824], [8, 13824]]       | bf16  |       1.93       |       1.95        |       1.97       |        2.21        | 1.11e+05 | 3.32e+05 |      0.13%       |     8.6%      |
|  16   | 13824 | N/A |      [[16, 13824], [16, 13824]]      | bf16  |       2.09       |       2.12        |       2.16       |        2.41        | 2.21e+05 | 6.64e+05 |      0.24%       |    15.87%     |
|  32   | 13824 | N/A |      [[32, 13824], [32, 13824]]      | bf16  |       2.36       |       2.39        |       2.43       |        2.83        | 4.42e+05 | 1.33e+06 |      0.43%       |    28.12%     |
|  64   | 13824 | N/A |      [[64, 13824], [64, 13824]]      | bf16  |       2.94       |       2.97        |       3.01       |        3.66        | 8.85e+05 | 2.65e+06 |      0.68%       |    45.14%     |
|  128  | 13824 | N/A |     [[128, 13824], [128, 13824]]     | bf16  |       4.01       |       4.03        |       4.06       |        5.32        | 1.77e+06 | 5.31e+06 |       1.0%       |    66.19%     |
|  256  | 13824 | N/A |     [[256, 13824], [256, 13824]]     | bf16  |       6.23       |       6.27        |       6.3        |        8.64        | 3.54e+06 | 1.06e+07 |      1.29%       |    85.21%     |
|  512  | 13824 | N/A |     [[512, 13824], [512, 13824]]     | bf16  |      12.13       |       12.19       |      12.24       |       15.27        | 7.08e+06 | 2.12e+07 |      1.33%       |    87.53%     |
| 1024  | 13824 | N/A |    [[1024, 13824], [1024, 13824]]    | bf16  |      27.83       |       27.86       |      27.89       |       28.54        | 1.42e+07 | 4.25e+07 |      1.16%       |     76.3%     |
| 2048  | 13824 | N/A |    [[2048, 13824], [2048, 13824]]    | bf16  |      52.99       |       53.01       |      53.04       |       55.08        | 2.83e+07 | 8.49e+07 |      1.21%       |    80.14%     |
| 4096  | 13824 | N/A |    [[4096, 13824], [4096, 13824]]    | bf16  |      103.38      |      103.44       |      103.5       |       108.17       | 5.66e+07 | 1.70e+08 |      1.24%       |    82.16%     |
| 8192  | 13824 | N/A |    [[8192, 13824], [8192, 13824]]    | bf16  |      204.01      |      204.08       |      204.16      |       214.34       | 1.13e+08 | 3.40e+08 |      1.26%       |    83.27%     |
| 16384 | 13824 | N/A |   [[16384, 13824], [16384, 13824]]   | bf16  |      405.72      |      405.85       |      405.99      |       426.67       | 2.26e+08 | 6.79e+08 |      1.27%       |    83.74%     |
| 32768 | 13824 | N/A |   [[32768, 13824], [32768, 13824]]   | bf16  |      808.22      |      808.53       |      808.83      |       851.35       | 4.53e+08 | 1.36e+09 |      1.27%       |    84.07%     |
|   1   | 16384 | N/A |       [[1, 16384], [1, 16384]]       | bf16  |       1.85       |       1.88        |       1.91       |        2.03        | 1.64e+04 | 4.92e+04 |      0.02%       |     1.33%     |
|   2   | 16384 | N/A |       [[2, 16384], [2, 16384]]       | bf16  |       1.85       |       1.88        |       1.91       |        2.06        | 3.28e+04 | 9.83e+04 |      0.04%       |     2.66%     |
|   4   | 16384 | N/A |       [[4, 16384], [4, 16384]]       | bf16  |       1.87       |        1.9        |       1.93       |        2.12        | 6.55e+04 | 1.97e+05 |      0.08%       |     5.26%     |
|   8   | 16384 | N/A |       [[8, 16384], [8, 16384]]       | bf16  |       1.97       |        2.0        |       2.04       |        2.25        | 1.31e+05 | 3.93e+05 |      0.15%       |     9.98%     |
|  16   | 16384 | N/A |      [[16, 16384], [16, 16384]]      | bf16  |       2.13       |       2.16        |       2.18       |        2.49        | 2.62e+05 | 7.86e+05 |      0.28%       |    18.46%     |
|  32   | 16384 | N/A |      [[32, 16384], [32, 16384]]      | bf16  |       2.49       |       2.54        |       2.61       |        2.98        | 5.24e+05 | 1.57e+06 |      0.48%       |    31.58%     |
