test case : H20SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 512, 4, 128], [4, 512, 1, 128], [4, 512, 1, 128]]       |  bf16  |      36.87       |       36.92       |      36.99       |       13.34       | [29360... | [1073741824, 107374... | [4194304] |      3.66e-02      |      4.43e-01      |      7.54e-02       |  8.52e+06  |       3.66%        |       44.27%       |        7.54%        |    11.55%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 512, 4, 128], [8, 512, 1, 128], [8, 512, 1, 128]]       |  bf16  |      65.25       |       65.32       |      65.38       |       24.67       | [58720... | [2147483648, 214748... | [8388608] |      4.14e-02      |      5.00e-01      |      8.52e-02       |  1.69e+07  |       4.14%        |       50.04%       |        8.52%        |    12.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 512, 4, 128], [16, 512, 1, 128], [16, 512, 1, 128]]     |  bf16  |      96.69       |       97.21       |      97.48       |       47.34       | [11744... | [4294967296, 429496... | [16777... |      5.59e-02      |      6.75e-01      |      1.15e-01       |  3.37e+07  |       5.59%        |       67.53%       |       11.50%        |    17.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 512, 4, 128], [32, 512, 1, 128], [32, 512, 1, 128]]     |  bf16  |      159.48      |      160.09       |      160.73      |       92.69       | [23488... | [8589934592, 858993... | [33554... |      6.78e-02      |      8.19e-01      |      1.39e-01       |  6.72e+07  |       6.78%        |       81.89%       |       13.94%        |    21.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1024, 4, 128], [1, 1024, 1, 128], [1, 1024, 1, 128]]     |  bf16  |      42.71       |       42.79       |      42.88       |       13.34       | [29360... | [1073741824, 107374... | [4194304] |      3.16e-02      |      3.82e-01      |      6.51e-02       |  4.46e+06  |       3.16%        |       38.22%       |        6.51%        |    5.22%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1024, 4, 128], [2, 1024, 1, 128], [2, 1024, 1, 128]]     |  bf16  |      68.79       |       68.85       |      68.93       |       24.67       | [58720... | [2147483648, 214748... | [8388608] |      3.93e-02      |      4.75e-01      |      8.08e-02       |  8.65e+06  |       3.93%        |       47.46%       |        8.08%        |    6.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1024, 4, 128], [4, 1024, 1, 128], [4, 1024, 1, 128]]     |  bf16  |      117.80      |      117.87       |      117.92      |       47.34       | [11744... | [4294967296, 429496... | [16777... |      4.59e-02      |      5.54e-01      |      9.44e-02       |  1.70e+07  |       4.59%        |       55.43%       |        9.44%        |    7.23%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1024, 4, 128], [8, 1024, 1, 128], [8, 1024, 1, 128]]     |  bf16  |      170.78      |      173.04       |      174.57      |       92.69       | [23488... | [8589934592, 858993... | [33554... |      6.33e-02      |      7.65e-01      |      1.30e-01       |  3.38e+07  |       6.33%        |       76.47%       |       13.02%        |    9.90%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[16, 1024, 4, 128], [16, 1024, 1, 128], [16, 1024, 1, 128]]    |  bf16  |      282.39      |      283.74       |      285.50      |      183.38       | [46976... | [17179869184, 17179... | [67108... |      7.66e-02      |      9.25e-01      |      1.57e-01       |  6.74e+07  |       7.66%        |       92.49%       |       15.75%        |    11.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[32, 1024, 4, 128], [32, 1024, 1, 128], [32, 1024, 1, 128]]    |  bf16  |      503.56      |      505.06       |      506.70      |      364.75       | [93952... | [34359738368, 34359... | [13421... |      8.59e-02      |      1.04e+00      |      1.77e-01       |  1.34e+08  |       8.59%        |      103.73%       |       17.66%        |    13.35%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 8, 128], [1, 1, 1, 128], [1, 1, 1, 128]]          |  bf16  |       7.70       |       7.74        |       7.76       |       2.00        |   [56]    |      [2048, 2048]      |    [8]    |      3.35e-07      |      4.04e-06      |      6.88e-07       |  8.45e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 8, 128], [2, 1, 1, 128], [2, 1, 1, 128]]          |  bf16  |       7.75       |       7.78        |       7.83       |       2.01        |   [112]   |      [4096, 4096]      |   [16]    |      6.65e-07      |      8.03e-06      |      1.37e-06       |  1.66e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 8, 128], [4, 1, 1, 128], [4, 1, 1, 128]]          |  bf16  |       7.76       |       7.79        |       7.86       |       2.01        |   [224]   |      [8192, 8192]      |   [32]    |      1.33e-06      |      1.61e-05      |      2.73e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 8, 128], [8, 1, 1, 128], [8, 1, 1, 128]]          |  bf16  |       7.82       |       7.86        |       7.90       |       2.03        |   [448]   |     [16384, 16384]     |   [64]    |      2.64e-06      |      3.18e-05      |      5.42e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 8, 128], [16, 1, 1, 128], [16, 1, 1, 128]]        |  bf16  |       7.81       |       7.85        |       7.89       |       2.05        |   [896]   |     [32768, 32768]     |   [128]   |      5.28e-06      |      6.38e-05      |      1.09e-05       |  1.31e+05  |       0.00%        |       0.01%        |        0.00%        |    0.84%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 8, 128], [32, 1, 1, 128], [32, 1, 1, 128]]        |  bf16  |       7.88       |       7.93        |       7.97       |       2.10        |  [1792]   |     [65536, 65536]     |   [256]   |      1.05e-05      |      1.26e-04      |      2.15e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.00%        |    1.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 4, 8, 128], [1, 4, 1, 128], [1, 4, 1, 128]]          |  bf16  |       7.95       |       7.97        |       8.00       |       2.01        |   [896]   |     [32768, 32768]     |   [128]   |      5.19e-06      |      6.27e-05      |      1.07e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 4, 8, 128], [2, 4, 1, 128], [2, 4, 1, 128]]          |  bf16  |       7.96       |       7.98        |       8.01       |       2.03        |  [1792]   |     [65536, 65536]     |   [256]   |      1.04e-05      |      1.25e-04      |      2.13e-05       |  6.66e+04  |       0.00%        |       0.01%        |        0.00%        |    0.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 4, 8, 128], [4, 4, 1, 128], [4, 4, 1, 128]]          |  bf16  |       8.01       |       8.04        |       8.07       |       2.05        |  [3584]   |    [131072, 131072]    |   [512]   |      2.06e-05      |      2.49e-04      |      4.23e-05       |  1.32e+05  |       0.00%        |       0.02%        |        0.00%        |    0.82%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 4, 8, 128], [8, 4, 1, 128], [8, 4, 1, 128]]          |  bf16  |       8.12       |       8.15        |       8.19       |       2.10        |  [7168]   |    [262144, 262144]    |  [1024]   |      4.06e-05      |      4.91e-04      |      8.36e-05       |  2.63e+05  |       0.00%        |       0.05%        |        0.01%        |    1.62%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 4, 8, 128], [16, 4, 1, 128], [16, 4, 1, 128]]        |  bf16  |      11.71       |       11.74       |      11.81       |       2.21        |  [14336]  |    [524288, 524288]    |  [2048]   |      5.63e-05      |      6.81e-04      |      1.16e-04       |  5.25e+05  |       0.01%        |       0.07%        |        0.01%        |    2.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 4, 8, 128], [32, 4, 1, 128], [32, 4, 1, 128]]        |  bf16  |      20.34       |       20.38       |      20.44       |       2.41        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      6.49e-05      |      7.84e-04      |      1.33e-04       |  1.05e+06  |       0.01%        |       0.08%        |        0.01%        |    2.58%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 8, 8, 128], [1, 8, 1, 128], [1, 8, 1, 128]]          |  bf16  |       7.94       |       7.99        |       8.05       |       2.03        |  [3584]   |    [131072, 131072]    |   [512]   |      2.08e-05      |      2.51e-04      |      4.27e-05       |  6.76e+04  |       0.00%        |       0.03%        |        0.00%        |    0.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 8, 8, 128], [2, 8, 1, 128], [2, 8, 1, 128]]          |  bf16  |       7.95       |       7.97        |       8.04       |       2.05        |  [7168]   |    [262144, 262144]    |  [1024]   |      4.15e-05      |      5.02e-04      |      8.54e-05       |  1.33e+05  |       0.00%        |       0.05%        |        0.01%        |    0.84%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 8, 8, 128], [4, 8, 1, 128], [4, 8, 1, 128]]          |  bf16  |       7.99       |       8.01        |       8.03       |       2.10        |  [14336]  |    [524288, 524288]    |  [2048]   |      8.26e-05      |      9.98e-04      |      1.70e-04       |  2.64e+05  |       0.01%        |       0.10%        |        0.02%        |    1.65%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 8, 8, 128], [8, 8, 1, 128], [8, 8, 1, 128]]          |  bf16  |       8.10       |       8.13        |       8.16       |       2.21        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.63e-04      |      1.97e-03      |      3.35e-04       |  5.26e+05  |       0.02%        |       0.20%        |        0.03%        |    3.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 8, 8, 128], [16, 8, 1, 128], [16, 8, 1, 128]]        |  bf16  |      11.66       |       11.70       |      11.75       |       2.41        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      2.26e-04      |      2.74e-03      |      4.66e-04       |  1.05e+06  |       0.02%        |       0.27%        |        0.05%        |    4.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 8, 8, 128], [32, 8, 1, 128], [32, 8, 1, 128]]        |  bf16  |      20.26       |       20.32       |      20.43       |       2.82        | [114688]  |   [4194304, 4194304]   |  [16384]  |      2.61e-04      |      3.15e-03      |      5.36e-04       |  2.10e+06  |       0.03%        |       0.31%        |        0.05%        |    5.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 16, 8, 128], [1, 16, 1, 128], [1, 16, 1, 128]]        |  bf16  |       7.97       |       8.01        |       8.05       |       2.05        |  [14336]  |    [524288, 524288]    |  [2048]   |      8.28e-05      |      1.00e-03      |      1.70e-04       |  1.35e+05  |       0.01%        |       0.10%        |        0.02%        |    0.85%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 16, 8, 128], [2, 16, 1, 128], [2, 16, 1, 128]]        |  bf16  |       7.97       |       8.00        |       8.03       |       2.10        |  [28672]  |   [1048576, 1048576]   |  [4096]   |      1.66e-04      |      2.00e-03      |      3.41e-04       |  2.66e+05  |       0.02%        |       0.20%        |        0.03%        |    1.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 16, 8, 128], [4, 16, 1, 128], [4, 16, 1, 128]]        |  bf16  |       8.03       |       8.05        |       8.08       |       2.21        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.29e-04      |      3.97e-03      |      6.76e-04       |  5.28e+05  |       0.03%        |       0.40%        |        0.07%        |    3.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 16, 8, 128], [8, 16, 1, 128], [8, 16, 1, 128]]        |  bf16  |       8.18       |       8.21        |       8.25       |       2.41        | [114688]  |   [4194304, 4194304]   |  [16384]  |      6.45e-04      |      7.79e-03      |      1.33e-03       |  1.05e+06  |       0.06%        |       0.78%        |        0.13%        |    6.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 16, 8, 128], [16, 16, 1, 128], [16, 16, 1, 128]]       |  bf16  |      11.68       |       11.72       |      11.78       |       2.82        | [229376]  |   [8388608, 8388608]   |  [32768]  |      9.04e-04      |      1.09e-02      |      1.86e-03       |  2.10e+06  |       0.09%        |       1.09%        |        0.19%        |    9.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 16, 8, 128], [32, 16, 1, 128], [32, 16, 1, 128]]       |  bf16  |      20.35       |       20.38       |      20.43       |       3.64        | [458752]  |  [16777216, 16777216]  |  [65536]  |      1.04e-03      |      1.25e-02      |      2.13e-03       |  4.20e+06  |       0.10%        |       1.25%        |        0.21%        |    10.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 32, 8, 128], [1, 32, 1, 128], [1, 32, 1, 128]]        |  bf16  |       8.01       |       8.04        |       8.07       |       2.11        |  [57344]  |   [2097152, 2097152]   |  [8192]   |      3.29e-04      |      3.98e-03      |      6.78e-04       |  2.70e+05  |       0.03%        |       0.40%        |        0.07%        |    1.69%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 32, 8, 128], [2, 32, 1, 128], [2, 32, 1, 128]]        |  bf16  |       8.02       |       8.05        |       8.08       |       2.21        | [114688]  |   [4194304, 4194304]   |  [16384]  |      6.58e-04      |      7.95e-03      |      1.35e-03       |  5.32e+05  |       0.07%        |       0.79%        |        0.14%        |    3.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 32, 8, 128], [4, 32, 1, 128], [4, 32, 1, 128]]        |  bf16  |       8.09       |       8.12        |       8.18       |       2.41        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.30e-03      |      1.58e-02      |      2.68e-03       |  1.06e+06  |       0.13%        |       1.58%        |        0.27%        |    6.53%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 32, 8, 128], [8, 32, 1, 128], [8, 32, 1, 128]]        |  bf16  |       8.23       |       8.26        |       8.30       |       2.82        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.57e-03      |      3.10e-02      |      5.28e-03       |  2.11e+06  |       0.26%        |       3.10%        |        0.53%        |    12.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 32, 8, 128], [16, 32, 1, 128], [16, 32, 1, 128]]       |  bf16  |      11.80       |       11.84       |      11.88       |       3.64        | [917504]  |  [33554432, 33554432]  | [131072]  |      3.58e-03      |      4.32e-02      |      7.36e-03       |  4.20e+06  |       0.36%        |       4.32%        |        0.74%        |    17.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 32, 8, 128], [32, 32, 1, 128], [32, 32, 1, 128]]       |  bf16  |      20.59       |       20.63       |      20.67       |       5.28        | [1835008] |  [67108864, 67108864]  | [262144]  |      4.10e-03      |      4.96e-02      |      8.44e-03       |  8.40e+06  |       0.41%        |       4.96%        |        0.84%        |    20.39%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 64, 8, 128], [1, 64, 1, 128], [1, 64, 1, 128]]        |  bf16  |       8.15       |       8.18        |       8.20       |       2.21        | [229376]  |   [8388608, 8388608]   |  [32768]  |      1.29e-03      |      1.56e-02      |      2.66e-03       |  5.41e+05  |       0.13%        |       1.56%        |        0.27%        |    3.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 64, 8, 128], [2, 64, 1, 128], [2, 64, 1, 128]]        |  bf16  |       8.14       |       8.19        |       8.27       |       2.42        | [458752]  |  [16777216, 16777216]  |  [65536]  |      2.59e-03      |      3.13e-02      |      5.33e-03       |  1.06e+06  |       0.26%        |       3.13%        |        0.53%        |    6.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 64, 8, 128], [4, 64, 1, 128], [4, 64, 1, 128]]        |  bf16  |       8.21       |       8.24        |       8.26       |       2.83        | [917504]  |  [33554432, 33554432]  | [131072]  |      5.14e-03      |      6.21e-02      |      1.06e-02       |  2.11e+06  |       0.51%        |       6.21%        |        1.06%        |    12.87%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 64, 8, 128], [8, 64, 1, 128], [8, 64, 1, 128]]        |  bf16  |       8.36       |       8.40        |       8.45       |       3.64        | [1835008] |  [67108864, 67108864]  | [262144]  |      1.01e-02      |      1.22e-01      |      2.08e-02       |  4.21e+06  |       1.01%        |       12.20%       |        2.08%        |    25.18%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 64, 8, 128], [16, 64, 1, 128], [16, 64, 1, 128]]       |  bf16  |      12.04       |       12.08       |      12.12       |       5.28        | [3670016] | [134217728, 134217728] | [524288]  |      1.40e-02      |      1.70e-01      |      2.89e-02       |  8.40e+06  |       1.40%        |       16.95%       |        2.89%        |    34.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 64, 8, 128], [32, 64, 1, 128], [32, 64, 1, 128]]       |  bf16  |      20.91       |       20.94       |      20.98       |       8.56        | [7340032] | [268435456, 268435456] | [1048576] |      1.62e-02      |      1.95e-01      |      3.32e-02       |  1.68e+07  |       1.62%        |       19.51%       |        3.32%        |    40.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 128, 8, 128], [1, 128, 1, 128], [1, 128, 1, 128]]       |  bf16  |      12.59       |       12.64       |      12.74       |       2.42        | [917504]  |  [33554432, 33554432]  | [131072]  |      3.35e-03      |      4.05e-02      |      6.90e-03       |  1.08e+06  |       0.34%        |       4.05%        |        0.69%        |    4.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 128, 8, 128], [2, 128, 1, 128], [2, 128, 1, 128]]       |  bf16  |      12.59       |       12.63       |      12.69       |       2.83        | [1835008] |  [67108864, 67108864]  | [262144]  |      6.71e-03      |      8.10e-02      |      1.38e-02       |  2.13e+06  |       0.67%        |       8.10%        |        1.38%        |    8.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 128, 8, 128], [4, 128, 1, 128], [4, 128, 1, 128]]       |  bf16  |      12.72       |       12.75       |      12.77       |       3.65        | [3670016] | [134217728, 134217728] | [524288]  |      1.33e-02      |      1.60e-01      |      2.73e-02       |  4.23e+06  |       1.33%        |       16.04%       |        2.73%        |    16.61%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 128, 8, 128], [8, 128, 1, 128], [8, 128, 1, 128]]       |  bf16  |      13.06       |       13.10       |      13.13       |       5.29        | [7340032] | [268435456, 268435456] | [1048576] |      2.59e-02      |      3.12e-01      |      5.32e-02       |  8.42e+06  |       2.59%        |       31.25%       |        5.32%        |    32.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 128, 8, 128], [16, 128, 1, 128], [16, 128, 1, 128]]     |  bf16  |      20.56       |       20.64       |      20.71       |       8.57        | [14680... | [536870912, 536870912] | [2097152] |      3.29e-02      |      3.97e-01      |      6.76e-02       |  1.68e+07  |       3.29%        |       39.69%       |        6.76%        |    40.87%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 128, 8, 128], [32, 128, 1, 128], [32, 128, 1, 128]]     |  bf16  |      37.67       |       37.72       |      37.76       |       15.12       | [29360... | [1073741824, 107374... | [4194304] |      3.59e-02      |      4.33e-01      |      7.38e-02       |  3.36e+07  |       3.59%        |       43.33%       |        7.38%        |    44.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 256, 8, 128], [1, 256, 1, 128], [1, 256, 1, 128]]       |  bf16  |      13.10       |       13.14       |      13.23       |       3.42        | [3670016] | [134217728, 134217728] | [524288]  |      1.29e-02      |      1.56e-01      |      2.65e-02       |  2.16e+06  |       1.29%        |       15.57%       |        2.65%        |    8.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 256, 8, 128], [2, 256, 1, 128], [2, 256, 1, 128]]       |  bf16  |      20.21       |       20.25       |      20.32       |       4.83        | [7340032] | [268435456, 268435456] | [1048576] |      1.67e-02      |      2.02e-01      |      3.44e-02       |  4.26e+06  |       1.67%        |       20.19%       |        3.44%        |    10.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 256, 8, 128], [4, 256, 1, 128], [4, 256, 1, 128]]       |  bf16  |      21.09       |       21.14       |      21.21       |       7.67        | [14680... | [536870912, 536870912] | [2097152] |      3.20e-02      |      3.87e-01      |      6.59e-02       |  8.45e+06  |       3.20%        |       38.71%       |        6.59%        |    20.05%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 256, 8, 128], [8, 256, 1, 128], [8, 256, 1, 128]]       |  bf16  |      36.00       |       36.04       |      36.10       |       13.34       | [29360... | [1073741824, 107374... | [4194304] |      3.75e-02      |      4.53e-01      |      7.72e-02       |  1.68e+07  |       3.75%        |       45.34%       |        7.72%        |    23.39%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 256, 8, 128], [16, 256, 1, 128], [16, 256, 1, 128]]     |  bf16  |      52.97       |       53.04       |      53.12       |       24.67       | [58720... | [2147483648, 214748... | [8388608] |      5.10e-02      |      6.16e-01      |      1.05e-01       |  3.36e+07  |       5.10%        |       61.63%       |       10.49%        |    31.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 256, 8, 128], [32, 256, 1, 128], [32, 256, 1, 128]]     |  bf16  |      96.17       |       96.95       |      97.66       |       47.34       | [11744... | [4294967296, 429496... | [16777... |      5.62e-02      |      6.79e-01      |      1.16e-01       |  6.72e+07  |       5.62%        |       67.90%       |       11.56%        |    34.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[1, 512, 8, 128], [1, 512, 1, 128], [1, 512, 1, 128]]       |  bf16  |      27.95       |       28.02       |      28.09       |       7.67        | [14680... | [536870912, 536870912] | [2097152] |      2.42e-02      |      2.92e-01      |      4.97e-02       |  4.33e+06  |       2.42%        |       29.20%       |        4.97%        |    7.74%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[2, 512, 8, 128], [2, 512, 1, 128], [2, 512, 1, 128]]       |  bf16  |      36.83       |       36.90       |      36.98       |       13.34       | [29360... | [1073741824, 107374... | [4194304] |      3.67e-02      |      4.43e-01      |      7.55e-02       |  8.52e+06  |       3.67%        |       44.32%       |        7.55%        |    11.57%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[4, 512, 8, 128], [4, 512, 1, 128], [4, 512, 1, 128]]       |  bf16  |      65.25       |       65.30       |      65.35       |       24.67       | [58720... | [2147483648, 214748... | [8388608] |      4.14e-02      |      5.00e-01      |      8.52e-02       |  1.69e+07  |       4.14%        |       50.03%       |        8.52%        |    12.96%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[8, 512, 8, 128], [8, 512, 1, 128], [8, 512, 1, 128]]       |  bf16  |      96.71       |       97.24       |      97.58       |       47.34       | [11744... | [4294967296, 429496... | [16777... |      5.59e-02      |      6.75e-01      |      1.15e-01       |  3.37e+07  |       5.59%        |       67.52%       |       11.50%        |    17.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[16, 512, 8, 128], [16, 512, 1, 128], [16, 512, 1, 128]]     |  bf16  |      158.39      |      159.86       |      160.60      |       92.69       | [23488... | [8589934592, 858993... | [33554... |      6.82e-02      |      8.24e-01      |      1.40e-01       |  6.72e+07  |       6.82%        |       82.45%       |       14.04%        |    21.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[32, 512, 8, 128], [32, 512, 1, 128], [32, 512, 1, 128]]     |  bf16  |      286.92      |      287.74       |      288.59      |      183.38       | [46976... | [17179869184, 17179... | [67108... |      7.54e-02      |      9.10e-01      |      1.55e-01       |  1.34e+08  |       7.54%        |       91.03%       |       15.50%        |    23.41%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 1024, 8, 128], [1, 1024, 1, 128], [1, 1024, 1, 128]]     |  bf16  |      68.81       |       68.89       |      68.98       |       24.67       | [58720... | [2147483648, 214748... | [8388608] |      3.93e-02      |      4.74e-01      |      8.08e-02       |  8.65e+06  |       3.93%        |       47.44%       |        8.08%        |    6.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 1024, 8, 128], [2, 1024, 1, 128], [2, 1024, 1, 128]]     |  bf16  |      117.89      |      118.00       |      118.06      |       47.34       | [11744... | [4294967296, 429496... | [16777... |      4.58e-02      |      5.54e-01      |      9.43e-02       |  1.70e+07  |       4.58%        |       55.39%       |        9.43%        |    7.23%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 1024, 8, 128], [4, 1024, 1, 128], [4, 1024, 1, 128]]     |  bf16  |      170.70      |      174.06       |      176.00      |       92.69       | [23488... | [8589934592, 858993... | [33554... |      6.33e-02      |      7.65e-01      |      1.30e-01       |  3.38e+07  |       6.33%        |       76.50%       |       13.03%        |    9.91%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[8, 1024, 8, 128], [8, 1024, 1, 128], [8, 1024, 1, 128]]     |  bf16  |      282.00      |      282.56       |      283.28      |      183.38       | [46976... | [17179869184, 17179... | [67108... |      7.67e-02      |      9.26e-01      |      1.58e-01       |  6.74e+07  |       7.67%        |       92.62%       |       15.77%        |    11.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[16, 1024, 8, 128], [16, 1024, 1, 128], [16, 1024, 1, 128]]    |  bf16  |      504.12      |      505.64       |      506.65      |      364.75       | [93952... | [34359738368, 34359... | [13421... |      8.58e-02      |      1.04e+00      |      1.76e-01       |  1.34e+08  |       8.58%        |      103.62%       |       17.64%        |    13.34%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[32, 1024, 8, 128], [32, 1024, 1, 128], [32, 1024, 1, 128]]    |  bf16  |      947.27      |      948.23       |      948.94      |      727.50       | [18790... | [68719476736, 68719... | [26843... |      9.13e-02      |      1.10e+00      |      1.88e-01       |  2.69e+08  |       9.13%        |      110.29%       |       18.78%        |    14.18%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 128], [1, 1, 1, 128], [1, 1, 1, 128]]         |  bf16  |       7.80       |       7.81        |       7.84       |       2.01        |   [224]   |      [8192, 8192]      |   [32]    |      1.32e-06      |      1.60e-05      |      2.72e-06       |  3.30e+04  |       0.00%        |       0.00%        |        0.00%        |    0.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 128], [2, 1, 1, 128], [2, 1, 1, 128]]         |  bf16  |       7.82       |       7.89        |       8.04       |       2.03        |   [448]   |     [16384, 16384]     |   [64]    |      2.64e-06      |      3.19e-05      |      5.42e-06       |  6.58e+04  |       0.00%        |       0.00%        |        0.00%        |    0.42%     |
