Test Case: B200_aten-scaled_dot_product_attention
| B  | MQ  |  MK   | MQKV  | NHQ | NHK | DQK | DV  |   C   |   S   |       _tensor       |      _tensor_1      |      _tensor_2      | is_causal | scale | dtype | duration_mean(us) | duration_min(us) | duration_max(us) | theory_latency(us) |
| 2  |  1  |  128  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [2, 32, 1, 64]    |  [2, 32, 128, 64]   |  [2, 32, 128, 128]  |   True    | 0.08  | bf16  |      108.78       |      107.59      |      110.32      |      3370.55       |
| 4  |  1  |  128  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [4, 32, 1, 64]    |  [4, 32, 128, 64]   |  [4, 32, 128, 128]  |   True    | 0.08  | bf16  |      109.07       |      108.04      |      111.83      |       6739.1       |
| 8  |  1  |  128  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [8, 32, 1, 64]    |  [8, 32, 128, 64]   |  [8, 32, 128, 128]  |   True    | 0.08  | bf16  |      108.76       |      108.13      |      110.3       |      1686.28       |
| 16 |  1  |  128  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [16, 32, 1, 64]   |  [16, 32, 128, 64]  | [16, 32, 128, 128]  |   True    | 0.08  | bf16  |      108.81       |      108.03      |      111.21      |      3370.55       |
| 32 |  1  |  128  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [32, 32, 1, 64]   |  [32, 32, 128, 64]  | [32, 32, 128, 128]  |   True    | 0.08  | bf16  |      109.53       |      108.59      |      110.41      |       6739.1       |
| 1  |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [1, 32, 1, 64]    |  [1, 32, 256, 64]   |  [1, 32, 256, 128]  |   True    | 0.08  | bf16  |      109.08       |      108.23      |      109.57      |      13476.2       |
| 2  |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [2, 32, 1, 64]    |  [2, 32, 256, 64]   |  [2, 32, 256, 128]  |   True    | 0.08  | bf16  |      108.82       |      108.09      |      109.56      |       18.06        |
| 4  |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [4, 32, 1, 64]    |  [4, 32, 256, 64]   |  [4, 32, 256, 128]  |   True    | 0.08  | bf16  |       108.9       |      107.4       |      109.95      |       34.11        |
| 8  |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [8, 32, 1, 64]    |  [8, 32, 256, 64]   |  [8, 32, 256, 128]  |   True    | 0.08  | bf16  |       108.6       |      107.95      |      109.17      |       66.23        |
| 16 |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [16, 32, 1, 64]   |  [16, 32, 256, 64]  | [16, 32, 256, 128]  |   True    | 0.08  | bf16  |       108.9       |      107.98      |      109.82      |       130.45       |
| 32 |  1  |  256  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [32, 32, 1, 64]   |  [32, 32, 256, 64]  | [32, 32, 256, 128]  |   True    | 0.08  | bf16  |      109.23       |      108.23      |      109.76      |       34.11        |
| 1  |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [1, 32, 1, 64]    |  [1, 32, 512, 64]   |  [1, 32, 512, 128]  |   True    | 0.08  | bf16  |      109.56       |      108.56      |      110.13      |       66.23        |
| 2  |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [2, 32, 1, 64]    |  [2, 32, 512, 64]   |  [2, 32, 512, 128]  |   True    | 0.08  | bf16  |       110.2       |      109.28      |      110.68      |       130.45       |
| 4  |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [4, 32, 1, 64]    |  [4, 32, 512, 64]   |  [4, 32, 512, 128]  |   True    | 0.08  | bf16  |      109.66       |      108.93      |      111.07      |       258.9        |
| 8  |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [8, 32, 1, 64]    |  [8, 32, 512, 64]   |  [8, 32, 512, 128]  |   True    | 0.08  | bf16  |       109.4       |      108.88      |      109.98      |       66.23        |
| 16 |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [16, 32, 1, 64]   |  [16, 32, 512, 64]  | [16, 32, 512, 128]  |   True    | 0.08  | bf16  |      110.14       |      108.08      |      114.06      |       130.45       |
| 32 |  1  |  512  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [32, 32, 1, 64]   |  [32, 32, 512, 64]  | [32, 32, 512, 128]  |   True    | 0.08  | bf16  |       109.7       |      108.85      |      112.84      |       258.9        |
| 1  |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [1, 32, 1, 64]    |  [1, 32, 1024, 64]  | [1, 32, 1024, 128]  |   True    | 0.08  | bf16  |       114.7       |      114.25      |      115.21      |       515.8        |
| 2  |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [2, 32, 1, 64]    |  [2, 32, 1024, 64]  | [2, 32, 1024, 128]  |   True    | 0.08  | bf16  |      115.26       |      114.67      |      116.2       |       130.45       |
| 4  |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [4, 32, 1, 64]    |  [4, 32, 1024, 64]  | [4, 32, 1024, 128]  |   True    | 0.08  | bf16  |      109.89       |      109.47      |      110.65      |       258.9        |
| 8  |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [8, 32, 1, 64]    |  [8, 32, 1024, 64]  | [8, 32, 1024, 128]  |   True    | 0.08  | bf16  |      108.97       |      107.95      |      109.84      |       515.8        |
| 16 |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [16, 32, 1, 64]   | [16, 32, 1024, 64]  | [16, 32, 1024, 128] |   True    | 0.08  | bf16  |      110.22       |      108.36      |      114.49      |       1029.6       |
| 32 |  1  | 1024  |  N/A  | 32  | 32  | 64  | 128 | True  | 0.08  |   [32, 32, 1, 64]   | [32, 32, 1024, 64]  | [32, 32, 1024, 128] |   True    | 0.08  | bf16  |      109.87       |      109.32      |      110.28      |       258.9        |
| 1  |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |    [1, 1, 4, 80]    |   [1, 1, 4, 128]    |   True    | 0.08  | bf16  |      228.03       |      226.76      |      229.37      |       515.8        |
| 2  |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |    [2, 1, 4, 80]    |   [2, 1, 4, 128]    |   True    | 0.08  | bf16  |      240.54       |      239.46      |      242.27      |       1029.6       |
| 4  |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |    [4, 1, 4, 80]    |   [4, 1, 4, 128]    |   True    | 0.08  | bf16  |       241.5       |      240.3       |      242.55      |      2057.21       |
| 8  |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |    [8, 1, 4, 80]    |   [8, 1, 4, 128]    |   True    | 0.08  | bf16  |      243.35       |      241.72      |      245.69      |       515.8        |
| 16 |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 1, 4, 80]    |   [16, 1, 4, 128]   |   True    | 0.08  | bf16  |      243.01       |      241.46      |      245.47      |       1029.6       |
| 32 |  1  |   4   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 1, 4, 80]    |   [32, 1, 4, 128]   |   True    | 0.08  | bf16  |      242.79       |      238.93      |      247.84      |      2057.21       |
| 1  |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |    [1, 1, 8, 80]    |   [1, 1, 8, 128]    |   True    | 0.08  | bf16  |      227.52       |      226.24      |      228.48      |      4112.42       |
| 2  |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |    [2, 1, 8, 80]    |   [2, 1, 8, 128]    |   True    | 0.08  | bf16  |      241.13       |      239.42      |      243.23      |       19.04        |
| 4  |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |    [4, 1, 8, 80]    |   [4, 1, 8, 128]    |   True    | 0.08  | bf16  |      241.06       |      237.49      |      243.44      |       36.08        |
| 8  |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |    [8, 1, 8, 80]    |   [8, 1, 8, 128]    |   True    | 0.08  | bf16  |      241.41       |      239.53      |      243.39      |       70.16        |
| 16 |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 1, 8, 80]    |   [16, 1, 8, 128]   |   True    | 0.08  | bf16  |       241.7       |      239.84      |      246.48      |       138.31       |
| 32 |  1  |   8   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 1, 8, 80]    |   [32, 1, 8, 128]   |   True    | 0.08  | bf16  |      241.73       |      239.81      |      244.49      |       36.08        |
| 1  |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 16, 80]    |   [1, 1, 16, 128]   |   True    | 0.08  | bf16  |      227.35       |      225.39      |      230.56      |       70.16        |
| 2  |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 16, 80]    |   [2, 1, 16, 128]   |   True    | 0.08  | bf16  |      240.05       |      238.83      |      241.4       |       138.31       |
| 4  |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 16, 80]    |   [4, 1, 16, 128]   |   True    | 0.08  | bf16  |      240.48       |      237.91      |      242.52      |       274.63       |
| 8  |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 16, 80]    |   [8, 1, 16, 128]   |   True    | 0.08  | bf16  |       240.8       |      238.0       |      242.04      |       70.16        |
| 16 |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 1, 16, 80]   |  [16, 1, 16, 128]   |   True    | 0.08  | bf16  |      239.86       |      238.71      |      241.36      |       138.31       |
| 32 |  1  |  16   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 1, 16, 80]   |  [32, 1, 16, 128]   |   True    | 0.08  | bf16  |      240.06       |      239.13      |      241.16      |       274.63       |
| 1  |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 32, 80]    |   [1, 1, 32, 128]   |   True    | 0.08  | bf16  |       226.4       |      224.5       |      230.64      |       547.26       |
| 2  |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 32, 80]    |   [2, 1, 32, 128]   |   True    | 0.08  | bf16  |       240.1       |      237.53      |      243.29      |       138.31       |
| 4  |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 32, 80]    |   [4, 1, 32, 128]   |   True    | 0.08  | bf16  |      240.67       |      239.61      |      241.4       |       274.63       |
| 8  |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 32, 80]    |   [8, 1, 32, 128]   |   True    | 0.08  | bf16  |      239.95       |      239.5       |      240.76      |       547.26       |
| 16 |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 1, 32, 80]   |  [16, 1, 32, 128]   |   True    | 0.08  | bf16  |      240.64       |      239.17      |      242.48      |      1092.52       |
| 32 |  1  |  32   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 1, 32, 80]   |  [32, 1, 32, 128]   |   True    | 0.08  | bf16  |      241.43       |      240.62      |      243.12      |       274.63       |
| 1  |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 64, 80]    |   [1, 1, 64, 128]   |   True    | 0.08  | bf16  |      228.91       |      227.36      |      230.05      |       547.26       |
| 2  |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 64, 80]    |   [2, 1, 64, 128]   |   True    | 0.08  | bf16  |      239.49       |      237.94      |      240.67      |      1092.52       |
| 4  |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 64, 80]    |   [4, 1, 64, 128]   |   True    | 0.08  | bf16  |      240.48       |      239.05      |      241.61      |      2183.04       |
| 8  |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 64, 80]    |   [8, 1, 64, 128]   |   True    | 0.08  | bf16  |      240.37       |      239.22      |      242.16      |       547.26       |
| 16 |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 1, 64, 80]   |  [16, 1, 64, 128]   |   True    | 0.08  | bf16  |      239.51       |      238.41      |      240.47      |      1092.52       |
| 32 |  1  |  64   |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 1, 64, 80]   |  [32, 1, 64, 128]   |   True    | 0.08  | bf16  |      239.93       |      237.92      |      242.23      |      2183.04       |
| 1  |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 128, 80]   |  [1, 1, 128, 128]   |   True    | 0.08  | bf16  |      228.57       |      225.87      |      231.36      |      4364.08       |
| 2  |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 128, 80]   |  [2, 1, 128, 128]   |   True    | 0.08  | bf16  |      240.45       |      239.32      |      242.14      |       20.35        |
| 4  |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 128, 80]   |  [4, 1, 128, 128]   |   True    | 0.08  | bf16  |      240.73       |      239.04      |      242.23      |        38.7        |
| 8  |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 128, 80]   |  [8, 1, 128, 128]   |   True    | 0.08  | bf16  |      239.43       |      238.1       |      241.44      |        75.4        |
| 16 |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 1, 128, 80]   |  [16, 1, 128, 128]  |   True    | 0.08  | bf16  |      239.36       |      237.43      |      241.73      |       148.8        |
| 32 |  1  |  128  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 1, 128, 80]   |  [32, 1, 128, 128]  |   True    | 0.08  | bf16  |      239.93       |      238.64      |      241.33      |        38.7        |
| 1  |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 256, 80]   |  [1, 1, 256, 128]   |   True    | 0.08  | bf16  |      229.51       |      228.09      |      230.8       |        75.4        |
| 2  |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 256, 80]   |  [2, 1, 256, 128]   |   True    | 0.08  | bf16  |      245.34       |      243.69      |      246.62      |       148.8        |
| 4  |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 256, 80]   |  [4, 1, 256, 128]   |   True    | 0.08  | bf16  |      239.68       |      238.11      |      240.79      |       295.6        |
| 8  |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 256, 80]   |  [8, 1, 256, 128]   |   True    | 0.08  | bf16  |      240.52       |      238.89      |      242.13      |        75.4        |
| 16 |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 1, 256, 80]   |  [16, 1, 256, 128]  |   True    | 0.08  | bf16  |      256.69       |      255.53      |      258.79      |       148.8        |
| 32 |  1  |  256  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 1, 256, 80]   |  [32, 1, 256, 128]  |   True    | 0.08  | bf16  |      291.64       |      290.8       |      294.35      |       295.6        |
| 1  |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 1, 512, 80]   |  [1, 1, 512, 128]   |   True    | 0.08  | bf16  |      229.33       |      227.15      |      230.02      |       589.2        |
| 2  |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 1, 512, 80]   |  [2, 1, 512, 128]   |   True    | 0.08  | bf16  |      242.79       |      240.49      |      246.78      |       148.8        |
| 4  |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 1, 512, 80]   |  [4, 1, 512, 128]   |   True    | 0.08  | bf16  |      243.27       |      241.43      |      246.34      |       295.6        |
| 8  |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 1, 512, 80]   |  [8, 1, 512, 128]   |   True    | 0.08  | bf16  |      242.32       |      240.47      |      244.44      |       589.2        |
| 16 |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 1, 512, 80]   |  [16, 1, 512, 128]  |   True    | 0.08  | bf16  |      293.39       |      292.78      |      294.33      |      1176.41       |
| 32 |  1  |  512  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 1, 512, 80]   |  [32, 1, 512, 128]  |   True    | 0.08  | bf16  |      503.08       |      502.64      |      503.5       |       295.6        |
| 1  |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |  [1, 1, 1024, 80]   |  [1, 1, 1024, 128]  |   True    | 0.08  | bf16  |      227.88       |      225.8       |      229.85      |       589.2        |
| 2  |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |  [2, 1, 1024, 80]   |  [2, 1, 1024, 128]  |   True    | 0.08  | bf16  |      241.89       |      240.96      |      243.04      |      1176.41       |
| 4  |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |  [4, 1, 1024, 80]   |  [4, 1, 1024, 128]  |   True    | 0.08  | bf16  |      240.13       |      238.22      |      242.03      |      2350.81       |
| 8  |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |  [8, 1, 1024, 80]   |  [8, 1, 1024, 128]  |   True    | 0.08  | bf16  |      305.47       |      304.71      |      306.58      |       589.2        |
| 16 |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 1, 1024, 80]  | [16, 1, 1024, 128]  |   True    | 0.08  | bf16  |      521.47       |      521.02      |      522.47      |      1176.41       |
| 32 |  1  | 1024  |  N/A  | 32  |  1  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 1, 1024, 80]  | [32, 1, 1024, 128]  |   True    | 0.08  | bf16  |      915.45       |      914.83      |      915.88      |      2350.81       |
| 1  |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 32, 4, 80]    |   [1, 32, 4, 128]   |   True    | 0.08  | bf16  |      108.19       |      106.63      |      109.18      |      4699.62       |
| 2  |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 32, 4, 80]    |   [2, 32, 4, 128]   |   True    | 0.08  | bf16  |      109.31       |      108.73      |      110.24      |       28.21        |
| 4  |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 32, 4, 80]    |   [4, 32, 4, 128]   |   True    | 0.08  | bf16  |      110.03       |      109.36      |      110.74      |       54.43        |
| 8  |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 32, 4, 80]    |   [8, 32, 4, 128]   |   True    | 0.08  | bf16  |      110.74       |      110.17      |      111.49      |       106.86       |
| 16 |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 32, 4, 80]   |  [16, 32, 4, 128]   |   True    | 0.08  | bf16  |      110.77       |      109.21      |      112.79      |       211.72       |
| 32 |  1  |   4   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 32, 4, 80]   |  [32, 32, 4, 128]   |   True    | 0.08  | bf16  |      110.42       |      109.16      |      112.34      |       54.43        |
| 1  |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 32, 8, 80]    |   [1, 32, 8, 128]   |   True    | 0.08  | bf16  |       110.5       |      109.63      |      111.94      |       106.86       |
| 2  |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 32, 8, 80]    |   [2, 32, 8, 128]   |   True    | 0.08  | bf16  |      109.92       |      109.27      |      110.98      |       211.72       |
| 4  |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 32, 8, 80]    |   [4, 32, 8, 128]   |   True    | 0.08  | bf16  |      110.49       |      109.95      |      111.72      |       421.43       |
| 8  |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 32, 8, 80]    |   [8, 32, 8, 128]   |   True    | 0.08  | bf16  |      110.24       |      109.2       |      112.5       |       106.86       |
| 16 |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |   [16, 32, 8, 80]   |  [16, 32, 8, 128]   |   True    | 0.08  | bf16  |       110.0       |      108.81      |      111.24      |       211.72       |
| 32 |  1  |   8   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |   [32, 32, 8, 80]   |  [32, 32, 8, 128]   |   True    | 0.08  | bf16  |      109.84       |      108.79      |      110.31      |       421.43       |
| 1  |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 32, 16, 80]   |  [1, 32, 16, 128]   |   True    | 0.08  | bf16  |      109.87       |      108.98      |      110.61      |       840.86       |
| 2  |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 32, 16, 80]   |  [2, 32, 16, 128]   |   True    | 0.08  | bf16  |      109.64       |      109.23      |      110.16      |       211.72       |
| 4  |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 32, 16, 80]   |  [4, 32, 16, 128]   |   True    | 0.08  | bf16  |       109.2       |      108.02      |      109.76      |       421.43       |
| 8  |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 32, 16, 80]   |  [8, 32, 16, 128]   |   True    | 0.08  | bf16  |       109.8       |      108.9       |      111.13      |       840.86       |
| 16 |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 32, 16, 80]   |  [16, 32, 16, 128]  |   True    | 0.08  | bf16  |      108.96       |      108.43      |      109.46      |      1679.72       |
| 32 |  1  |  16   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 32, 16, 80]   |  [32, 32, 16, 128]  |   True    | 0.08  | bf16  |       109.2       |      108.2       |      110.44      |       421.43       |
| 1  |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 32, 32, 80]   |  [1, 32, 32, 128]   |   True    | 0.08  | bf16  |      109.03       |      108.0       |      110.12      |       840.86       |
| 2  |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 32, 32, 80]   |  [2, 32, 32, 128]   |   True    | 0.08  | bf16  |      109.43       |      109.01      |      109.7       |      1679.72       |
| 4  |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 32, 32, 80]   |  [4, 32, 32, 128]   |   True    | 0.08  | bf16  |      109.26       |      108.34      |      109.94      |      3357.44       |
| 8  |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 32, 32, 80]   |  [8, 32, 32, 128]   |   True    | 0.08  | bf16  |      109.58       |      109.02      |      111.23      |       840.86       |
| 16 |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 32, 32, 80]   |  [16, 32, 32, 128]  |   True    | 0.08  | bf16  |      109.29       |      107.67      |      111.01      |      1679.72       |
| 32 |  1  |  32   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 32, 32, 80]   |  [32, 32, 32, 128]  |   True    | 0.08  | bf16  |      109.62       |      108.62      |      110.27      |      3357.44       |
| 1  |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [1, 32, 1, 80]    |   [1, 32, 64, 80]   |  [1, 32, 64, 128]   |   True    | 0.08  | bf16  |       110.0       |      109.41      |      111.14      |      6712.89       |
| 2  |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [2, 32, 1, 80]    |   [2, 32, 64, 80]   |  [2, 32, 64, 128]   |   True    | 0.08  | bf16  |      109.48       |      108.76      |      110.56      |       26.08        |
| 4  |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [4, 32, 1, 80]    |   [4, 32, 64, 80]   |  [4, 32, 64, 128]   |   True    | 0.08  | bf16  |      109.74       |      109.04      |      110.8       |       50.17        |
| 8  |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [8, 32, 1, 80]    |   [8, 32, 64, 80]   |  [8, 32, 64, 128]   |   True    | 0.08  | bf16  |      110.37       |      109.8       |      111.68      |       98.34        |
| 16 |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [16, 32, 1, 80]   |  [16, 32, 64, 80]   |  [16, 32, 64, 128]  |   True    | 0.08  | bf16  |      109.77       |      109.51      |      110.21      |       194.68       |
| 32 |  1  |  64   |  N/A  | 32  | 32  | 80  | 128 | True  | 0.08  |   [32, 32, 1, 80]   |  [32, 32, 64, 80]   |  [32, 32, 64, 128]  |   True    | 0.08  | bf16  |      109.44       |      108.74      |      110.9       |       50.17        |
