Test Case: L40S_aten_add
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       2.9        |       2.99        |       3.09       |        3.71        | 1.97e+05 | 5.90e+05 |      0.15%       |    47.08%     |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       3.47       |       3.53        |       3.6        |        5.41        | 3.93e+05 | 1.18e+06 |      0.25%       |    78.69%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       3.96       |       4.03        |       4.1        |        8.83        | 7.86e+05 | 2.36e+06 |      0.43%       |    137.91%    |
|  256  | 6144  | N/A |        [[256, 6144], [6144]]         | bf16  |       4.92       |       4.97        |       5.02       |       15.65        | 1.57e+06 | 4.72e+06 |       0.7%       |    222.01%    |
|  512  | 6144  | N/A |        [[512, 6144], [6144]]         | bf16  |       7.43       |       7.49        |       7.55       |       29.31        | 3.15e+06 | 9.44e+06 |      0.92%       |    294.02%    |
| 1024  | 6144  | N/A |        [[1024, 6144], [6144]]        | bf16  |       12.0       |       12.07       |      12.14       |       56.61        | 6.29e+06 | 1.89e+07 |      1.14%       |    364.09%    |
| 2048  | 6144  | N/A |        [[2048, 6144], [6144]]        | bf16  |      22.42       |       22.51       |      22.59       |       111.23       | 1.26e+07 | 3.77e+07 |      1.23%       |    389.75%    |
| 4096  | 6144  | N/A |        [[4096, 6144], [6144]]        | bf16  |      151.21      |      151.65       |      152.05      |       220.45       | 2.52e+07 | 7.55e+07 |      0.36%       |    115.58%    |
| 8192  | 6144  | N/A |        [[8192, 6144], [6144]]        | bf16  |      307.35      |      309.16       |      310.42      |       438.91       | 5.03e+07 | 1.51e+08 |      0.36%       |    113.72%    |
| 16384 | 6144  | N/A |       [[16384, 6144], [6144]]        | bf16  |      615.46      |      616.63       |      617.48      |       875.81       | 1.01e+08 | 3.02e+08 |      0.36%       |    113.58%    |
| 32768 | 6144  | N/A |       [[32768, 6144], [6144]]        | bf16  |      1234.2      |      1235.13      |     1236.13      |      1749.63       | 2.01e+08 | 6.04e+08 |      0.36%       |    113.28%    |
|   1   | 7168  | N/A |         [[1, 7168], [7168]]          | bf16  |       2.13       |       2.17        |       2.22       |        2.06        | 7.17e+03 | 2.15e+04 |      0.01%       |     2.34%     |
|   2   | 7168  | N/A |         [[2, 7168], [7168]]          | bf16  |       2.81       |       2.85        |       2.89       |        2.12        | 1.43e+04 | 4.30e+04 |      0.01%       |     3.54%     |
|   4   | 7168  | N/A |         [[4, 7168], [7168]]          | bf16  |       2.86       |       2.89        |       2.93       |        2.25        | 2.87e+04 | 8.60e+04 |      0.02%       |     6.96%     |
|   8   | 7168  | N/A |         [[8, 7168], [7168]]          | bf16  |       2.71       |       2.75        |       2.8        |        2.5         | 5.73e+04 | 1.72e+05 |      0.05%       |    14.69%     |
|  16   | 7168  | N/A |         [[16, 7168], [7168]]         | bf16  |       3.0        |       3.23        |       3.52       |        3.0         | 1.15e+05 | 3.44e+05 |      0.08%       |    26.55%     |
|  32   | 7168  | N/A |         [[32, 7168], [7168]]         | bf16  |       3.15       |       3.56        |       4.11       |        3.99        | 2.29e+05 | 6.88e+05 |      0.16%       |    50.57%     |
|  64   | 7168  | N/A |         [[64, 7168], [7168]]         | bf16  |       3.37       |       3.39        |       3.42       |        5.98        | 4.59e+05 | 1.38e+06 |       0.3%       |    94.53%     |
|  128  | 7168  | N/A |        [[128, 7168], [7168]]         | bf16  |       3.9        |       3.94        |       3.98       |        9.96        | 9.18e+05 | 2.75e+06 |      0.51%       |    163.37%    |
|  256  | 7168  | N/A |        [[256, 7168], [7168]]         | bf16  |       5.19       |       5.22        |       5.26       |       17.93        | 1.84e+06 | 5.51e+06 |      0.77%       |    245.53%    |
|  512  | 7168  | N/A |        [[512, 7168], [7168]]         | bf16  |       8.18       |        8.2        |       8.23       |       33.86        | 3.67e+06 | 1.10e+07 |      0.98%       |    311.57%    |
| 1024  | 7168  | N/A |        [[1024, 7168], [7168]]        | bf16  |      13.55       |       13.59       |      13.62       |       65.72        | 7.34e+06 | 2.20e+07 |      1.18%       |    376.18%    |
| 2048  | 7168  | N/A |        [[2048, 7168], [7168]]        | bf16  |      27.81       |       28.02       |      28.21       |       129.43       | 1.47e+07 | 4.40e+07 |      1.15%       |    366.58%    |
| 4096  | 7168  | N/A |        [[4096, 7168], [7168]]        | bf16  |      181.71      |       181.9       |      182.05      |       256.86       | 2.94e+07 | 8.81e+07 |      0.35%       |    112.21%    |
| 8192  | 7168  | N/A |        [[8192, 7168], [7168]]        | bf16  |      359.45      |      360.91       |      361.88      |       511.72       | 5.87e+07 | 1.76e+08 |      0.36%       |    113.45%    |
| 16384 | 7168  | N/A |       [[16384, 7168], [7168]]        | bf16  |      718.5       |      719.76       |      720.77      |      1021.45       | 1.17e+08 | 3.52e+08 |      0.36%       |    113.51%    |
| 32768 | 7168  | N/A |       [[32768, 7168], [7168]]        | bf16  |     1439.54      |      1441.91      |     1443.79      |       2040.9       | 2.35e+08 | 7.05e+08 |      0.36%       |    113.31%    |
|   1   | 8192  | N/A |         [[1, 8192], [8192]]          | bf16  |       2.17       |       2.28        |       2.44       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.62%     |
|   2   | 8192  | N/A |         [[2, 8192], [8192]]          | bf16  |       2.81       |       2.85        |       2.88       |        2.14        | 1.64e+04 | 4.92e+04 |      0.01%       |     4.05%     |
|   4   | 8192  | N/A |         [[4, 8192], [8192]]          | bf16  |       2.62       |       2.65        |       2.68       |        2.28        | 3.28e+04 | 9.83e+04 |      0.03%       |     8.69%     |
|   8   | 8192  | N/A |         [[8, 8192], [8192]]          | bf16  |       2.96       |       2.99        |       3.02       |        2.57        | 6.55e+04 | 1.97e+05 |      0.05%       |    15.38%     |
|  16   | 8192  | N/A |         [[16, 8192], [8192]]         | bf16  |       3.01       |       3.06        |       3.11       |        3.14        | 1.31e+05 | 3.93e+05 |       0.1%       |    30.24%     |
|  32   | 8192  | N/A |         [[32, 8192], [8192]]         | bf16  |       3.25       |        3.3        |       3.35       |        4.28        | 2.62e+05 | 7.86e+05 |      0.18%       |    56.01%     |
|  64   | 8192  | N/A |         [[64, 8192], [8192]]         | bf16  |       3.64       |       3.67        |       3.7        |        6.55        | 5.24e+05 | 1.57e+06 |      0.31%       |    100.02%    |
|  128  | 8192  | N/A |        [[128, 8192], [8192]]         | bf16  |       4.46       |       4.52        |       4.58       |        11.1        | 1.05e+06 | 3.15e+06 |      0.51%       |    163.27%    |
|  256  | 8192  | N/A |        [[256, 8192], [8192]]         | bf16  |       6.03       |       6.07        |       6.11       |        20.2        | 2.10e+06 | 6.29e+06 |      0.76%       |    241.52%    |
|  512  | 8192  | N/A |        [[512, 8192], [8192]]         | bf16  |       8.95       |       9.01        |       9.07       |       38.41        | 4.19e+06 | 1.26e+07 |      1.02%       |    325.44%    |
| 1024  | 8192  | N/A |        [[1024, 8192], [8192]]        | bf16  |      15.08       |       15.13       |      15.18       |       74.82        | 8.39e+06 | 2.52e+07 |      1.21%       |    386.3%     |
| 2048  | 8192  | N/A |        [[2048, 8192], [8192]]        | bf16  |      45.08       |       45.21       |      45.33       |       147.64       | 1.68e+07 | 5.03e+07 |      0.81%       |    258.45%    |
| 4096  | 8192  | N/A |        [[4096, 8192], [8192]]        | bf16  |      204.93      |      206.71       |      207.88      |       293.27       | 3.36e+07 | 1.01e+08 |      0.36%       |    113.71%    |
| 8192  | 8192  | N/A |        [[8192, 8192], [8192]]        | bf16  |      410.61      |       412.4       |      413.75      |       584.54       | 6.71e+07 | 2.01e+08 |      0.36%       |    113.5%     |
| 16384 | 8192  | N/A |       [[16384, 8192], [8192]]        | bf16  |      823.18      |       824.2       |      825.04      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.36%       |    113.23%    |
| 32768 | 8192  | N/A |       [[32768, 8192], [8192]]        | bf16  |     1646.57      |      1649.24      |     1651.24      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.36%       |    113.21%    |
|   1   | 13824 | N/A |        [[1, 13824], [13824]]         | bf16  |       2.05       |       2.93        |       4.2        |        2.12        | 1.38e+04 | 4.15e+04 |      0.01%       |     4.68%     |
|   2   | 13824 | N/A |        [[2, 13824], [13824]]         | bf16  |       2.72       |       2.75        |       2.79       |        2.24        | 2.76e+04 | 8.29e+04 |      0.02%       |     7.06%     |
|   4   | 13824 | N/A |        [[4, 13824], [13824]]         | bf16  |       2.6        |       2.71        |       2.83       |        2.48        | 5.53e+04 | 1.66e+05 |      0.05%       |    14.77%     |
|   8   | 13824 | N/A |        [[8, 13824], [13824]]         | bf16  |       2.64       |       2.68        |       2.74       |        2.96        | 1.11e+05 | 3.32e+05 |      0.09%       |    29.09%     |
|  16   | 13824 | N/A |        [[16, 13824], [13824]]        | bf16  |       2.85       |       2.87        |       2.88       |        3.92        | 2.21e+05 | 6.64e+05 |      0.17%       |    53.89%     |
|  32   | 13824 | N/A |        [[32, 13824], [13824]]        | bf16  |       3.4        |       3.62        |       3.92       |        5.84        | 4.42e+05 | 1.33e+06 |      0.28%       |    90.35%     |
|  64   | 13824 | N/A |        [[64, 13824], [13824]]        | bf16  |       4.11       |       4.21        |       4.32       |        9.68        | 8.85e+05 | 2.65e+06 |      0.47%       |    149.49%    |
|  128  | 13824 | N/A |       [[128, 13824], [13824]]        | bf16  |       5.16       |       5.21        |       5.27       |       17.36        | 1.77e+06 | 5.31e+06 |      0.75%       |    238.14%    |
|  256  | 13824 | N/A |       [[256, 13824], [13824]]        | bf16  |       8.05       |       8.08        |       8.11       |       32.72        | 3.54e+06 | 1.06e+07 |      0.96%       |    305.29%    |
|  512  | 13824 | N/A |       [[512, 13824], [13824]]        | bf16  |      13.24       |       13.29       |      13.34       |       63.44        | 7.08e+06 | 2.12e+07 |      1.17%       |    371.24%    |
| 1024  | 13824 | N/A |       [[1024, 13824], [13824]]       | bf16  |      27.29       |       27.53       |      27.78       |       124.88       | 1.42e+07 | 4.25e+07 |      1.13%       |    360.22%    |
| 2048  | 13824 | N/A |       [[2048, 13824], [13824]]       | bf16  |      173.44      |      174.55       |      175.29      |       247.76       | 2.83e+07 | 8.49e+07 |      0.36%       |    113.36%    |
| 4096  | 13824 | N/A |       [[4096, 13824], [13824]]       | bf16  |      345.91      |      347.79       |      349.01      |       493.52       | 5.66e+07 | 1.70e+08 |      0.36%       |    113.68%    |
| 8192  | 13824 | N/A |       [[8192, 13824], [13824]]       | bf16  |      691.75      |      693.03       |      693.98      |       985.04       | 1.13e+08 | 3.40e+08 |      0.36%       |    113.69%    |
| 16384 | 13824 | N/A |      [[16384, 13824], [13824]]       | bf16  |      1387.2      |      1389.08      |     1390.47      |      1968.08       | 2.26e+08 | 6.79e+08 |      0.36%       |    113.38%    |
| 32768 | 13824 | N/A |      [[32768, 13824], [13824]]       | bf16  |     2771.09      |      2772.03      |     2772.96      |      3934.16       | 4.53e+08 | 1.36e+09 |      0.36%       |    113.52%    |
|   1   | 16384 | N/A |        [[1, 16384], [16384]]         | bf16  |       2.13       |       2.19        |       2.25       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.34%     |
|   2   | 16384 | N/A |        [[2, 16384], [16384]]         | bf16  |       2.88       |       2.91        |       2.95       |        2.28        | 3.28e+04 | 9.83e+04 |      0.02%       |     7.9%      |
|   4   | 16384 | N/A |        [[4, 16384], [16384]]         | bf16  |       2.99       |       3.02        |       3.06       |        2.57        | 6.55e+04 | 1.97e+05 |      0.05%       |    15.22%     |
|   8   | 16384 | N/A |        [[8, 16384], [16384]]         | bf16  |       2.76       |       2.81        |       2.87       |        3.14        | 1.31e+05 | 3.93e+05 |       0.1%       |    32.98%     |
|  16   | 16384 | N/A |        [[16, 16384], [16384]]        | bf16  |       3.26       |       3.35        |       3.47       |        4.28        | 2.62e+05 | 7.86e+05 |      0.18%       |    55.84%     |
|  32   | 16384 | N/A |        [[32, 16384], [16384]]        | bf16  |       3.66       |       3.68        |       3.7        |        6.55        | 5.24e+05 | 1.57e+06 |      0.31%       |    99.48%     |
|  64   | 16384 | N/A |        [[64, 16384], [16384]]        | bf16  |       4.34       |       4.41        |       4.46       |        11.1        | 1.05e+06 | 3.15e+06 |      0.53%       |    167.78%    |
|  128  | 16384 | N/A |       [[128, 16384], [16384]]        | bf16  |       5.79       |       5.82        |       5.86       |        20.2        | 2.10e+06 | 6.29e+06 |      0.79%       |    251.53%    |
|  256  | 16384 | N/A |       [[256, 16384], [16384]]        | bf16  |       8.98       |       9.06        |       9.15       |       38.41        | 4.19e+06 | 1.26e+07 |      1.02%       |    324.36%    |
|  512  | 16384 | N/A |       [[512, 16384], [16384]]        | bf16  |      15.26       |       15.32       |      15.38       |       74.82        | 8.39e+06 | 2.52e+07 |       1.2%       |    381.74%    |
| 1024  | 16384 | N/A |       [[1024, 16384], [16384]]       | bf16  |      45.23       |       45.33       |      45.44       |       147.64       | 1.68e+07 | 5.03e+07 |      0.81%       |    257.59%    |
| 2048  | 16384 | N/A |       [[2048, 16384], [16384]]       | bf16  |      204.85      |      206.74       |      207.94      |       293.27       | 3.36e+07 | 1.01e+08 |      0.36%       |    113.75%    |
| 4096  | 16384 | N/A |       [[4096, 16384], [16384]]       | bf16  |      411.15      |      412.25       |      413.09      |       584.54       | 6.71e+07 | 2.01e+08 |      0.36%       |    113.35%    |
| 8192  | 16384 | N/A |       [[8192, 16384], [16384]]       | bf16  |      819.65      |      821.44       |      822.74      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.36%       |    113.72%    |
| 16384 | 16384 | N/A |      [[16384, 16384], [16384]]       | bf16  |     1642.64      |      1645.83      |     1648.13      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.36%       |    113.48%    |
| 32768 | 16384 | N/A |      [[32768, 16384], [16384]]       | bf16  |     3284.57      |      3286.97      |     3289.31      |      4662.34       | 5.37e+08 | 1.61e+09 |      0.36%       |    113.51%    |
|   1   |  32   | N/A |          [[1, 32], [1, 32]]          | bf16  |       1.82       |       1.96        |       2.11       |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.01%     |
|   2   |  32   | N/A |          [[2, 32], [2, 32]]          | bf16  |       1.85       |       2.03        |       2.25       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.02%     |
|   4   |  32   | N/A |          [[4, 32], [4, 32]]          | bf16  |       2.77       |       2.82        |       2.87       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.03%     |
|   8   |  32   | N/A |          [[8, 32], [8, 32]]          | bf16  |       1.82       |       1.87        |       1.92       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|  16   |  32   | N/A |         [[16, 32], [16, 32]]         | bf16  |       1.81       |       1.83        |       1.84       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.2%      |
|  32   |  32   | N/A |         [[32, 32], [32, 32]]         | bf16  |       1.83       |       1.87        |       1.91       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.39%     |
|  64   |  32   | N/A |         [[64, 32], [64, 32]]         | bf16  |       1.87       |       1.89        |       1.91       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|  128  |  32   | N/A |        [[128, 32], [128, 32]]        | bf16  |       2.78       |       2.91        |       3.03       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.02%     |
|  256  |  32   | N/A |        [[256, 32], [256, 32]]        | bf16  |       2.14       |       2.21        |       2.29       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.66%     |
|  512  |  32   | N/A |        [[512, 32], [512, 32]]        | bf16  |       2.12       |       2.16        |       2.2        |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.37%     |
| 1024  |  32   | N/A |       [[1024, 32], [1024, 32]]       | bf16  |       1.94       |       1.96        |       1.97       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.73%     |
| 2048  |  32   | N/A |       [[2048, 32], [2048, 32]]       | bf16  |       2.3        |       2.33        |       2.35       |        2.57        | 6.55e+04 | 1.97e+05 |      0.06%       |    19.79%     |
| 4096  |  32   | N/A |       [[4096, 32], [4096, 32]]       | bf16  |       2.15       |       2.19        |       2.22       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    42.34%     |
| 8192  |  32   | N/A |       [[8192, 32], [8192, 32]]       | bf16  |       2.41       |       2.42        |       2.44       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.54%     |
| 16384 |  32   | N/A |      [[16384, 32], [16384, 32]]      | bf16  |       2.94       |        3.0        |       3.06       |        6.55        | 5.24e+05 | 1.57e+06 |      0.39%       |    123.84%    |
| 32768 |  32   | N/A |      [[32768, 32], [32768, 32]]      | bf16  |       3.52       |       3.56        |       3.6        |        11.1        | 1.05e+06 | 3.15e+06 |      0.65%       |    206.87%    |
|   1   |  64   | N/A |          [[1, 64], [1, 64]]          | bf16  |       2.12       |       2.16        |       2.21       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.02%     |
|   2   |  64   | N/A |          [[2, 64], [2, 64]]          | bf16  |       1.8        |       1.85        |       1.92       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.05%     |
|   4   |  64   | N/A |          [[4, 64], [4, 64]]          | bf16  |       1.82       |       1.86        |       1.9        |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|   8   |  64   | N/A |          [[8, 64], [8, 64]]          | bf16  |       2.15       |       2.19        |       2.23       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.17%     |
|  16   |  64   | N/A |         [[16, 64], [16, 64]]         | bf16  |       2.12       |       2.18        |       2.24       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.34%     |
|  32   |  64   | N/A |         [[32, 64], [32, 64]]         | bf16  |       2.12       |       2.17        |       2.23       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.67%     |
|  64   |  64   | N/A |         [[64, 64], [64, 64]]         | bf16  |       1.89       |       1.92        |       1.95       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.5%      |
|  128  |  64   | N/A |        [[128, 64], [128, 64]]        | bf16  |       2.13       |       2.17        |       2.21       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.67%     |
|  256  |  64   | N/A |        [[256, 64], [256, 64]]        | bf16  |       2.13       |       2.17        |       2.2        |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.34%     |
|  512  |  64   | N/A |        [[512, 64], [512, 64]]        | bf16  |       2.16       |       2.19        |       2.22       |        2.28        | 3.28e+04 | 9.83e+04 |      0.03%       |    10.53%     |
| 1024  |  64   | N/A |       [[1024, 64], [1024, 64]]       | bf16  |       2.31       |       2.34        |       2.37       |        2.57        | 6.55e+04 | 1.97e+05 |      0.06%       |     19.7%     |
| 2048  |  64   | N/A |       [[2048, 64], [2048, 64]]       | bf16  |       2.16       |        2.2        |       2.24       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    42.14%     |
| 4096  |  64   | N/A |       [[4096, 64], [4096, 64]]       | bf16  |       2.41       |       2.43        |       2.46       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.54%     |
| 8192  |  64   | N/A |       [[8192, 64], [8192, 64]]       | bf16  |       2.69       |       2.72        |       2.75       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.35%    |
| 16384 |  64   | N/A |      [[16384, 64], [16384, 64]]      | bf16  |       3.51       |       3.53        |       3.55       |        11.1        | 1.05e+06 | 3.15e+06 |      0.65%       |    207.46%    |
| 32768 |  64   | N/A |      [[32768, 64], [32768, 64]]      | bf16  |       4.6        |       4.63        |       4.66       |        20.2        | 2.10e+06 | 6.29e+06 |       1.0%       |    316.6%     |
|   1   |  128  | N/A |         [[1, 128], [1, 128]]         | bf16  |       2.03       |       2.19        |       2.33       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.04%     |
|   2   |  128  | N/A |         [[2, 128], [2, 128]]         | bf16  |       1.73       |       1.77        |       1.81       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.1%      |
|   4   |  128  | N/A |         [[4, 128], [4, 128]]         | bf16  |       2.34       |       2.38        |       2.41       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.15%     |
|   8   |  128  | N/A |         [[8, 128], [8, 128]]         | bf16  |       1.96       |       1.99        |       2.02       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.36%     |
|  16   |  128  | N/A |        [[16, 128], [16, 128]]        | bf16  |       2.09       |       2.15        |       2.21       |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.68%     |
|  32   |  128  | N/A |        [[32, 128], [32, 128]]        | bf16  |       2.09       |       2.15        |       2.22       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.36%     |
|  64   |  128  | N/A |        [[64, 128], [64, 128]]        | bf16  |       2.12       |       2.16        |       2.2        |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.68%     |
|  128  |  128  | N/A |       [[128, 128], [128, 128]]       | bf16  |       2.12       |       2.18        |       2.24       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     5.37%     |
|  256  |  128  | N/A |       [[256, 128], [256, 128]]       | bf16  |       2.15       |        2.2        |       2.24       |        2.28        | 3.28e+04 | 9.83e+04 |      0.03%       |    10.58%     |
|  512  |  128  | N/A |       [[512, 128], [512, 128]]       | bf16  |       2.08       |        2.3        |       2.6        |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    21.88%     |
| 1024  |  128  | N/A |      [[1024, 128], [1024, 128]]      | bf16  |       1.51       |       1.91        |       2.38       |        3.14        | 1.31e+05 | 3.93e+05 |      0.19%       |    60.28%     |
| 2048  |  128  | N/A |      [[2048, 128], [2048, 128]]      | bf16  |       2.4        |       2.43        |       2.47       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.85%     |
| 4096  |  128  | N/A |      [[4096, 128], [4096, 128]]      | bf16  |       2.69       |       2.74        |       2.79       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.35%    |
| 8192  |  128  | N/A |      [[8192, 128], [8192, 128]]      | bf16  |       3.51       |       3.53        |       3.55       |        11.1        | 1.05e+06 | 3.15e+06 |      0.65%       |    207.46%    |
| 16384 |  128  | N/A |     [[16384, 128], [16384, 128]]     | bf16  |       4.57       |       4.64        |       4.74       |        20.2        | 2.10e+06 | 6.29e+06 |       1.0%       |    318.68%    |
| 32768 |  128  | N/A |     [[32768, 128], [32768, 128]]     | bf16  |       6.55       |       6.59        |       6.62       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.69%    |
|   1   |  512  | N/A |         [[1, 512], [1, 512]]         | bf16  |       2.11       |       2.15        |       2.19       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.17%     |
|   2   |  512  | N/A |         [[2, 512], [2, 512]]         | bf16  |       2.09       |       2.14        |       2.18       |        2.01        | 1.02e+03 | 3.07e+03 |       0.0%       |     0.34%     |
|   4   |  512  | N/A |         [[4, 512], [4, 512]]         | bf16  |       2.14       |       2.53        |       3.1        |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.66%     |
|   8   |  512  | N/A |         [[8, 512], [8, 512]]         | bf16  |       2.12       |        2.2        |       2.29       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.34%     |
|  16   |  512  | N/A |        [[16, 512], [16, 512]]        | bf16  |       2.14       |       2.18        |       2.24       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.66%     |
|  32   |  512  | N/A |        [[32, 512], [32, 512]]        | bf16  |       1.89       |       1.91        |       1.94       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.02%     |
|  64   |  512  | N/A |        [[64, 512], [64, 512]]        | bf16  |       1.92       |       1.98        |       2.04       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.85%     |
|  128  |  512  | N/A |       [[128, 512], [128, 512]]       | bf16  |       2.31       |       2.37        |       2.43       |        2.57        | 6.55e+04 | 1.97e+05 |      0.06%       |     19.7%     |
|  256  |  512  | N/A |       [[256, 512], [256, 512]]       | bf16  |       2.42       |       2.46        |       2.5        |        3.14        | 1.31e+05 | 3.93e+05 |      0.12%       |    37.61%     |
|  512  |  512  | N/A |       [[512, 512], [512, 512]]       | bf16  |       2.64       |       2.68        |       2.73       |        4.28        | 2.62e+05 | 7.86e+05 |      0.22%       |    68.96%     |
| 1024  |  512  | N/A |      [[1024, 512], [1024, 512]]      | bf16  |       2.94       |       3.01        |       3.09       |        6.55        | 5.24e+05 | 1.57e+06 |      0.39%       |    123.84%    |
| 2048  |  512  | N/A |      [[2048, 512], [2048, 512]]      | bf16  |       3.25       |       3.27        |       3.3        |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    224.05%    |
| 4096  |  512  | N/A |      [[4096, 512], [4096, 512]]      | bf16  |       4.61       |       4.62        |       4.64       |        20.2        | 2.10e+06 | 6.29e+06 |      0.99%       |    315.91%    |
| 8192  |  512  | N/A |      [[8192, 512], [8192, 512]]      | bf16  |       6.78       |       6.81        |       6.85       |       38.41        | 4.19e+06 | 1.26e+07 |      1.35%       |    429.6%     |
| 16384 |  512  | N/A |     [[16384, 512], [16384, 512]]     | bf16  |      10.92       |       10.96       |      10.99       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.46%    |
| 32768 |  512  | N/A |     [[32768, 512], [32768, 512]]     | bf16  |      147.72      |      150.86       |      152.96      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    78.87%     |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       2.19       |       2.22        |       2.27       |        2.01        | 7.68e+02 | 2.30e+03 |       0.0%       |     0.24%     |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       2.11       |       2.22        |       2.37       |        2.01        | 1.54e+03 | 4.61e+03 |       0.0%       |     0.51%     |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       1.89       |       1.96        |       2.05       |        2.03        | 3.07e+03 | 9.22e+03 |       0.0%       |     1.13%     |
|   8   |  768  | N/A |         [[8, 768], [8, 768]]         | bf16  |       1.9        |       1.92        |       1.93       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.25%     |
|  16   |  768  | N/A |        [[16, 768], [16, 768]]        | bf16  |       1.88       |        1.9        |       1.93       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.54%     |
|  32   |  768  | N/A |        [[32, 768], [32, 768]]        | bf16  |       1.94       |       1.99        |       2.06       |        2.21        | 2.46e+04 | 7.37e+04 |      0.03%       |     8.8%      |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       2.24       |       2.28        |       2.32       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    15.24%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       2.34       |       2.36        |       2.39       |        2.85        | 9.83e+04 | 2.95e+05 |      0.09%       |    29.17%     |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       1.64       |       1.65        |       1.66       |        3.71        | 1.97e+05 | 5.90e+05 |      0.26%       |    83.25%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       1.86       |       1.87        |       1.87       |        5.41        | 3.93e+05 | 1.18e+06 |      0.46%       |    146.81%    |
