Test Case: L40S_aten_mul
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|   1   |  768  | N/A |         [[1, 768], [1, 768]]         | bf16  |       1.86       |        1.9        |       1.94       |        2.01        | 7.68e+02 | 2.30e+03 |       0.0%       |     0.29%     |
|   2   |  768  | N/A |         [[2, 768], [2, 768]]         | bf16  |       1.85       |       1.91        |       1.97       |        2.01        | 1.54e+03 | 4.61e+03 |       0.0%       |     0.58%     |
|   4   |  768  | N/A |         [[4, 768], [4, 768]]         | bf16  |       1.87       |       1.93        |       2.0        |        2.03        | 3.07e+03 | 9.22e+03 |       0.0%       |     1.14%     |
|   8   |  768  | N/A |         [[8, 768], [8, 768]]         | bf16  |       1.84       |       1.89        |       1.95       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.32%     |
|  16   |  768  | N/A |        [[16, 768], [16, 768]]        | bf16  |       1.87       |       1.91        |       1.95       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.56%     |
|  32   |  768  | N/A |        [[32, 768], [32, 768]]        | bf16  |       1.92       |       1.96        |       2.0        |        2.21        | 2.46e+04 | 7.37e+04 |      0.03%       |     8.89%     |
|  64   |  768  | N/A |        [[64, 768], [64, 768]]        | bf16  |       1.99       |       2.01        |       2.04       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    17.15%     |
|  128  |  768  | N/A |       [[128, 768], [128, 768]]       | bf16  |       2.09       |       2.15        |       2.22       |        2.85        | 9.83e+04 | 2.95e+05 |       0.1%       |    32.66%     |
|  256  |  768  | N/A |       [[256, 768], [256, 768]]       | bf16  |       2.35       |       2.38        |       2.41       |        3.71        | 1.97e+05 | 5.90e+05 |      0.18%       |     58.1%     |
|  512  |  768  | N/A |       [[512, 768], [512, 768]]       | bf16  |       2.55       |       2.58        |       2.61       |        5.41        | 3.93e+05 | 1.18e+06 |      0.34%       |    107.08%    |
| 1024  |  768  | N/A |      [[1024, 768], [1024, 768]]      | bf16  |       3.0        |       3.04        |       3.08       |        8.83        | 7.86e+05 | 2.36e+06 |      0.57%       |    182.04%    |
| 2048  |  768  | N/A |      [[2048, 768], [2048, 768]]      | bf16  |       3.8        |       3.84        |       3.87       |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    287.44%    |
| 4096  |  768  | N/A |      [[4096, 768], [4096, 768]]      | bf16  |       5.47       |       5.49        |       5.52       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    399.37%    |
| 8192  |  768  | N/A |      [[8192, 768], [8192, 768]]      | bf16  |       8.73       |       8.76        |       8.78       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    500.47%    |
| 16384 |  768  | N/A |     [[16384, 768], [16384, 768]]     | bf16  |      34.12       |       34.26       |       34.4       |       111.23       | 1.26e+07 | 3.77e+07 |      0.81%       |    256.1%     |
| 32768 |  768  | N/A |     [[32768, 768], [32768, 768]]     | bf16  |      224.42      |      226.55       |      228.08      |       220.45       | 2.52e+07 | 7.55e+07 |      0.24%       |    77.87%     |
|   1   | 2048  | N/A |        [[1, 2048], [1, 2048]]        | bf16  |       1.88       |       1.94        |       2.0        |        2.02        | 2.05e+03 | 6.14e+03 |       0.0%       |     0.76%     |
|   2   | 2048  | N/A |        [[2, 2048], [2, 2048]]        | bf16  |       1.88       |       1.93        |       1.99       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.51%     |
|   4   | 2048  | N/A |        [[4, 2048], [4, 2048]]        | bf16  |       1.88       |        1.9        |       1.92       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.03%     |
|   8   | 2048  | N/A |        [[8, 2048], [8, 2048]]        | bf16  |       1.86       |       1.92        |       2.01       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.12%     |
|  16   | 2048  | N/A |       [[16, 2048], [16, 2048]]       | bf16  |       1.97       |       1.98        |       2.0        |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.55%     |
|  32   | 2048  | N/A |       [[32, 2048], [32, 2048]]       | bf16  |       2.06       |       2.11        |       2.16       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.09%     |
|  64   | 2048  | N/A |       [[64, 2048], [64, 2048]]       | bf16  |       2.19       |       2.21        |       2.24       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  128  | 2048  | N/A |      [[128, 2048], [128, 2048]]      | bf16  |       2.39       |       2.44        |       2.5        |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
|  256  | 2048  | N/A |      [[256, 2048], [256, 2048]]      | bf16  |       2.71       |       2.73        |       2.76       |        6.55        | 5.24e+05 | 1.57e+06 |      0.42%       |    134.35%    |
|  512  | 2048  | N/A |      [[512, 2048], [512, 2048]]      | bf16  |       3.28       |       3.33        |       3.39       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.01%    |
| 1024  | 2048  | N/A |     [[1024, 2048], [1024, 2048]]     | bf16  |       4.35       |       4.37        |       4.39       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.79%    |
| 2048  | 2048  | N/A |     [[2048, 2048], [2048, 2048]]     | bf16  |       6.55       |        6.6        |       6.66       |       38.41        | 4.19e+06 | 1.26e+07 |       1.4%       |    444.69%    |
| 4096  | 2048  | N/A |     [[4096, 2048], [4096, 2048]]     | bf16  |      10.95       |       10.99       |      11.03       |       74.82        | 8.39e+06 | 2.52e+07 |      1.67%       |    532.0%     |
| 8192  | 2048  | N/A |     [[8192, 2048], [8192, 2048]]     | bf16  |      146.48      |      147.77       |      148.71      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.54%     |
| 16384 | 2048  | N/A |    [[16384, 2048], [16384, 2048]]    | bf16  |      300.83      |       303.4       |      305.07      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.46%     |
| 32768 | 2048  | N/A |    [[32768, 2048], [32768, 2048]]    | bf16  |      586.14      |      586.55       |      586.9       |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |    79.51%     |
|   1   | 3072  | N/A |        [[1, 3072], [1, 3072]]        | bf16  |       1.85       |        1.9        |       1.96       |        2.03        | 3.07e+03 | 9.22e+03 |       0.0%       |     1.15%     |
|   2   | 3072  | N/A |        [[2, 3072], [2, 3072]]        | bf16  |       1.9        |       1.95        |       2.0        |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.25%     |
|   4   | 3072  | N/A |        [[4, 3072], [4, 3072]]        | bf16  |       1.88       |       1.92        |       1.95       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.54%     |
|   8   | 3072  | N/A |        [[8, 3072], [8, 3072]]        | bf16  |       1.95       |       1.98        |       2.02       |        2.21        | 2.46e+04 | 7.37e+04 |      0.03%       |     8.75%     |
|  16   | 3072  | N/A |       [[16, 3072], [16, 3072]]       | bf16  |       1.99       |       2.01        |       2.04       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    17.15%     |
|  32   | 3072  | N/A |       [[32, 3072], [32, 3072]]       | bf16  |       2.1        |       2.17        |       2.27       |        2.85        | 9.83e+04 | 2.95e+05 |       0.1%       |    32.51%     |
|  64   | 3072  | N/A |       [[64, 3072], [64, 3072]]       | bf16  |       2.35       |       2.38        |       2.41       |        3.71        | 1.97e+05 | 5.90e+05 |      0.18%       |     58.1%     |
|  128  | 3072  | N/A |      [[128, 3072], [128, 3072]]      | bf16  |       2.56       |       2.59        |       2.63       |        5.41        | 3.93e+05 | 1.18e+06 |      0.34%       |    106.67%    |
|  256  | 3072  | N/A |      [[256, 3072], [256, 3072]]      | bf16  |       2.99       |       3.01        |       3.02       |        8.83        | 7.86e+05 | 2.36e+06 |      0.57%       |    182.65%    |
|  512  | 3072  | N/A |      [[512, 3072], [512, 3072]]      | bf16  |       3.81       |       3.85        |       3.9        |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    286.68%    |
| 1024  | 3072  | N/A |     [[1024, 3072], [1024, 3072]]     | bf16  |       5.43       |       5.47        |       5.5        |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    402.31%    |
| 2048  | 3072  | N/A |     [[2048, 3072], [2048, 3072]]     | bf16  |       8.75       |       8.78        |       8.81       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    499.32%    |
| 4096  | 3072  | N/A |     [[4096, 3072], [4096, 3072]]     | bf16  |      34.23       |       34.35       |       34.5       |       111.23       | 1.26e+07 | 3.77e+07 |       0.8%       |    255.28%    |
| 8192  | 3072  | N/A |     [[8192, 3072], [8192, 3072]]     | bf16  |      224.2       |      226.61       |      228.14      |       220.45       | 2.52e+07 | 7.55e+07 |      0.25%       |    77.95%     |
| 16384 | 3072  | N/A |    [[16384, 3072], [16384, 3072]]    | bf16  |      440.42      |       440.9       |      441.34      |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |    79.36%     |
| 32768 | 3072  | N/A |    [[32768, 3072], [32768, 3072]]    | bf16  |      878.18      |      878.65       |      879.14      |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |     79.6%     |
|   1   | 4096  | N/A |        [[1, 4096], [1, 4096]]        | bf16  |       1.89       |       1.95        |       2.04       |        2.04        | 4.10e+03 | 1.23e+04 |       0.0%       |     1.5%      |
|   2   | 4096  | N/A |        [[2, 4096], [2, 4096]]        | bf16  |       1.9        |       1.93        |       1.97       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     2.99%     |
|   4   | 4096  | N/A |        [[4, 4096], [4, 4096]]        | bf16  |       1.88       |       1.91        |       1.95       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.05%     |
|   8   | 4096  | N/A |        [[8, 4096], [8, 4096]]        | bf16  |       1.93       |       1.96        |       1.99       |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.79%     |
|  16   | 4096  | N/A |       [[16, 4096], [16, 4096]]       | bf16  |       2.04       |       2.08        |       2.11       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.31%     |
|  32   | 4096  | N/A |       [[32, 4096], [32, 4096]]       | bf16  |       2.19       |       2.21        |       2.24       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  64   | 4096  | N/A |       [[64, 4096], [64, 4096]]       | bf16  |       2.39       |       2.42        |       2.44       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    76.17%     |
|  128  | 4096  | N/A |      [[128, 4096], [128, 4096]]      | bf16  |       2.67       |       2.71        |       2.75       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    136.36%    |
|  256  | 4096  | N/A |      [[256, 4096], [256, 4096]]      | bf16  |       3.27       |       3.32        |       3.37       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
|  512  | 4096  | N/A |      [[512, 4096], [512, 4096]]      | bf16  |       4.37       |       4.39        |       4.42       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    333.26%    |
| 1024  | 4096  | N/A |     [[1024, 4096], [1024, 4096]]     | bf16  |       6.57       |        6.6        |       6.62       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    443.34%    |
| 2048  | 4096  | N/A |     [[2048, 4096], [2048, 4096]]     | bf16  |      10.93       |       10.98       |      11.03       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    532.98%    |
| 4096  | 4096  | N/A |     [[4096, 4096], [4096, 4096]]     | bf16  |      147.0       |      149.25       |      151.0       |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.26%     |
| 8192  | 4096  | N/A |     [[8192, 4096], [8192, 4096]]     | bf16  |      300.93      |      303.39       |      305.09      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.43%     |
| 16384 | 4096  | N/A |    [[16384, 4096], [16384, 4096]]    | bf16  |      586.23      |      586.66       |      587.15      |       584.54       | 6.71e+07 | 2.01e+08 |      0.25%       |     79.5%     |
| 32768 | 4096  | N/A |    [[32768, 4096], [32768, 4096]]    | bf16  |     1177.29      |      1179.23      |     1180.89      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    79.17%     |
|   1   | 5120  | N/A |        [[1, 5120], [1, 5120]]        | bf16  |       1.86       |       1.91        |       1.97       |        2.04        | 5.12e+03 | 1.54e+04 |      0.01%       |     1.91%     |
|   2   | 5120  | N/A |        [[2, 5120], [2, 5120]]        | bf16  |       1.88       |        1.9        |       1.91       |        2.09        | 1.02e+04 | 3.07e+04 |      0.01%       |     3.78%     |
|   4   | 5120  | N/A |        [[4, 5120], [4, 5120]]        | bf16  |       1.93       |       1.95        |       1.97       |        2.18        | 2.05e+04 | 6.14e+04 |      0.02%       |     7.37%     |
|   8   | 5120  | N/A |        [[8, 5120], [8, 5120]]        | bf16  |       2.0        |       2.02        |       2.05       |        2.36        | 4.10e+04 | 1.23e+05 |      0.04%       |    14.22%     |
|  16   | 5120  | N/A |       [[16, 5120], [16, 5120]]       | bf16  |       2.06       |        2.1        |       2.13       |        2.71        | 8.19e+04 | 2.46e+05 |      0.09%       |    27.62%     |
|  32   | 5120  | N/A |       [[32, 5120], [32, 5120]]       | bf16  |       2.31       |       2.34        |       2.37       |        3.42        | 1.64e+05 | 4.92e+05 |      0.15%       |    49.25%     |
|  64   | 5120  | N/A |       [[64, 5120], [64, 5120]]       | bf16  |       2.5        |       2.52        |       2.55       |        4.84        | 3.28e+05 | 9.83e+05 |      0.29%       |    91.02%     |
|  128  | 5120  | N/A |      [[128, 5120], [128, 5120]]      | bf16  |       2.82       |       2.85        |       2.87       |        7.69        | 6.55e+05 | 1.97e+06 |      0.51%       |    161.39%    |
|  256  | 5120  | N/A |      [[256, 5120], [256, 5120]]      | bf16  |       3.55       |       3.59        |       3.64       |       13.38        | 1.31e+06 | 3.93e+06 |      0.81%       |    256.4%     |
|  512  | 5120  | N/A |      [[512, 5120], [512, 5120]]      | bf16  |       4.92       |       4.94        |       4.97       |       24.76        | 2.62e+06 | 7.86e+06 |      1.16%       |    370.01%    |
| 1024  | 5120  | N/A |     [[1024, 5120], [1024, 5120]]     | bf16  |       7.67       |       7.69        |       7.72       |       47.51        | 5.24e+06 | 1.57e+07 |      1.49%       |    474.69%    |
| 2048  | 5120  | N/A |     [[2048, 5120], [2048, 5120]]     | bf16  |      13.59       |       13.62       |      13.64       |       93.02        | 1.05e+07 | 3.15e+07 |      1.68%       |    535.82%    |
| 4096  | 5120  | N/A |     [[4096, 5120], [4096, 5120]]     | bf16  |      186.95      |      187.07       |      187.17      |       184.04       | 2.10e+07 | 6.29e+07 |      0.24%       |     77.9%     |
| 8192  | 5120  | N/A |     [[8192, 5120], [8192, 5120]]     | bf16  |      366.09      |      366.54       |      366.87      |       366.09       | 4.19e+07 | 1.26e+08 |      0.25%       |    79.56%     |
| 16384 | 5120  | N/A |    [[16384, 5120], [16384, 5120]]    | bf16  |      735.48      |      736.17       |      736.85      |       730.18       | 8.39e+07 | 2.52e+08 |      0.25%       |    79.21%     |
| 32768 | 5120  | N/A |    [[32768, 5120], [32768, 5120]]    | bf16  |     1463.32      |      1464.39      |     1465.54      |      1458.36       | 1.68e+08 | 5.03e+08 |      0.25%       |    79.62%     |
|   1   | 6144  | N/A |        [[1, 6144], [1, 6144]]        | bf16  |       1.89       |       1.94        |       1.99       |        2.05        | 6.14e+03 | 1.84e+04 |      0.01%       |     2.26%     |
|   2   | 6144  | N/A |        [[2, 6144], [2, 6144]]        | bf16  |       1.9        |       1.94        |       1.98       |        2.11        | 1.23e+04 | 3.69e+04 |      0.01%       |     4.49%     |
|   4   | 6144  | N/A |        [[4, 6144], [4, 6144]]        | bf16  |       1.93       |       1.95        |       1.98       |        2.21        | 2.46e+04 | 7.37e+04 |      0.03%       |     8.84%     |
|   8   | 6144  | N/A |        [[8, 6144], [8, 6144]]        | bf16  |       1.99       |       2.02        |       2.05       |        2.43        | 4.92e+04 | 1.47e+05 |      0.05%       |    17.15%     |
|  16   | 6144  | N/A |       [[16, 6144], [16, 6144]]       | bf16  |       2.08       |       2.18        |       2.3        |        2.85        | 9.83e+04 | 2.95e+05 |       0.1%       |    32.82%     |
|  32   | 6144  | N/A |       [[32, 6144], [32, 6144]]       | bf16  |       2.32       |       2.37        |       2.43       |        3.71        | 1.97e+05 | 5.90e+05 |      0.19%       |    58.85%     |
|  64   | 6144  | N/A |       [[64, 6144], [64, 6144]]       | bf16  |       2.93       |       2.96        |       2.99       |        5.41        | 3.93e+05 | 1.18e+06 |      0.29%       |     93.2%     |
|  128  | 6144  | N/A |      [[128, 6144], [128, 6144]]      | bf16  |       3.36       |        3.4        |       3.44       |        8.83        | 7.86e+05 | 2.36e+06 |      0.51%       |    162.54%    |
|  256  | 6144  | N/A |      [[256, 6144], [256, 6144]]      | bf16  |       3.81       |       3.85        |       3.9        |       15.65        | 1.57e+06 | 4.72e+06 |       0.9%       |    286.68%    |
|  512  | 6144  | N/A |      [[512, 6144], [512, 6144]]      | bf16  |       5.46       |       5.53        |       5.61       |       29.31        | 3.15e+06 | 9.44e+06 |      1.26%       |    400.1%     |
| 1024  | 6144  | N/A |     [[1024, 6144], [1024, 6144]]     | bf16  |       8.76       |        8.8        |       8.83       |       56.61        | 6.29e+06 | 1.89e+07 |      1.57%       |    498.75%    |
| 2048  | 6144  | N/A |     [[2048, 6144], [2048, 6144]]     | bf16  |      34.32       |       34.41       |      34.49       |       111.23       | 1.26e+07 | 3.77e+07 |       0.8%       |    254.61%    |
| 4096  | 6144  | N/A |     [[4096, 6144], [4096, 6144]]     | bf16  |      225.41      |      227.13       |      228.34      |       220.45       | 2.52e+07 | 7.55e+07 |      0.24%       |    77.53%     |
| 8192  | 6144  | N/A |     [[8192, 6144], [8192, 6144]]     | bf16  |      439.55      |      440.85       |      441.82      |       438.91       | 5.03e+07 | 1.51e+08 |      0.25%       |    79.52%     |
| 16384 | 6144  | N/A |    [[16384, 6144], [16384, 6144]]    | bf16  |      878.17      |      879.12       |      879.97      |       875.81       | 1.01e+08 | 3.02e+08 |      0.25%       |     79.6%     |
| 32768 | 6144  | N/A |    [[32768, 6144], [32768, 6144]]    | bf16  |     1746.84      |      1748.41      |     1749.83      |      1749.63       | 2.01e+08 | 6.04e+08 |      0.25%       |    80.04%     |
|   1   | 7168  | N/A |        [[1, 7168], [1, 7168]]        | bf16  |       1.9        |       1.94        |       1.98       |        2.06        | 7.17e+03 | 2.15e+04 |      0.01%       |     2.62%     |
|   2   | 7168  | N/A |        [[2, 7168], [2, 7168]]        | bf16  |       1.87       |        1.9        |       1.94       |        2.12        | 1.43e+04 | 4.30e+04 |      0.02%       |     5.32%     |
|   4   | 7168  | N/A |        [[4, 7168], [4, 7168]]        | bf16  |       1.95       |       2.03        |       2.13       |        2.25        | 2.87e+04 | 8.60e+04 |      0.03%       |    10.21%     |
|   8   | 7168  | N/A |        [[8, 7168], [8, 7168]]        | bf16  |       2.06       |       2.09        |       2.13       |        2.5         | 5.73e+04 | 1.72e+05 |      0.06%       |    19.33%     |
|  16   | 7168  | N/A |       [[16, 7168], [16, 7168]]       | bf16  |       2.14       |       2.17        |       2.2        |        3.0         | 1.15e+05 | 3.44e+05 |      0.12%       |    37.22%     |
|  32   | 7168  | N/A |       [[32, 7168], [32, 7168]]       | bf16  |       2.36       |       2.39        |       2.42       |        3.99        | 2.29e+05 | 6.88e+05 |      0.21%       |     67.5%     |
|  64   | 7168  | N/A |       [[64, 7168], [64, 7168]]       | bf16  |       2.61       |       2.63        |       2.65       |        5.98        | 4.59e+05 | 1.38e+06 |      0.38%       |    122.06%    |
|  128  | 7168  | N/A |      [[128, 7168], [128, 7168]]      | bf16  |       3.14       |       3.19        |       3.26       |        9.96        | 9.18e+05 | 2.75e+06 |      0.64%       |    202.92%    |
|  256  | 7168  | N/A |      [[256, 7168], [256, 7168]]      | bf16  |       4.07       |       4.11        |       4.15       |       17.93        | 1.84e+06 | 5.51e+06 |      0.98%       |    313.1%     |
|  512  | 7168  | N/A |      [[512, 7168], [512, 7168]]      | bf16  |       6.0        |       6.05        |       6.09       |       33.86        | 3.67e+06 | 1.10e+07 |      1.34%       |    424.77%    |
| 1024  | 7168  | N/A |     [[1024, 7168], [1024, 7168]]     | bf16  |       9.86       |       9.91        |       9.98       |       65.72        | 7.34e+06 | 2.20e+07 |      1.63%       |    516.96%    |
| 2048  | 7168  | N/A |     [[2048, 7168], [2048, 7168]]     | bf16  |      105.21      |      106.09       |      106.81      |       129.43       | 1.47e+07 | 4.40e+07 |       0.3%       |     96.9%     |
| 4096  | 7168  | N/A |     [[4096, 7168], [4096, 7168]]     | bf16  |      261.99      |      263.31       |      264.26      |       256.86       | 2.94e+07 | 8.81e+07 |      0.24%       |    77.82%     |
| 8192  | 7168  | N/A |     [[8192, 7168], [8192, 7168]]     | bf16  |      534.42      |      536.87       |      538.55      |       511.72       | 5.87e+07 | 1.76e+08 |      0.24%       |     76.3%     |
| 16384 | 7168  | N/A |    [[16384, 7168], [16384, 7168]]    | bf16  |     1041.23      |      1042.36      |     1043.42      |      1021.45       | 1.17e+08 | 3.52e+08 |      0.25%       |    78.33%     |
| 32768 | 7168  | N/A |    [[32768, 7168], [32768, 7168]]    | bf16  |     2052.38      |      2053.82      |     2055.01      |       2040.9       | 2.35e+08 | 7.05e+08 |      0.25%       |    79.47%     |
|   1   | 8192  | N/A |        [[1, 8192], [1, 8192]]        | bf16  |       1.87       |        1.9        |       1.94       |        2.07        | 8.19e+03 | 2.46e+04 |      0.01%       |     3.04%     |
|   2   | 8192  | N/A |        [[2, 8192], [2, 8192]]        | bf16  |       1.87       |       1.92        |       1.97       |        2.14        | 1.64e+04 | 4.92e+04 |      0.02%       |     6.08%     |
|   4   | 8192  | N/A |        [[4, 8192], [4, 8192]]        | bf16  |       1.95       |       1.97        |       2.0        |        2.28        | 3.28e+04 | 9.83e+04 |      0.04%       |    11.67%     |
|   8   | 8192  | N/A |        [[8, 8192], [8, 8192]]        | bf16  |       2.06       |       2.09        |       2.13       |        2.57        | 6.55e+04 | 1.97e+05 |      0.07%       |    22.09%     |
|  16   | 8192  | N/A |       [[16, 8192], [16, 8192]]       | bf16  |       2.19       |       2.23        |       2.27       |        3.14        | 1.31e+05 | 3.93e+05 |      0.13%       |    41.56%     |
|  32   | 8192  | N/A |       [[32, 8192], [32, 8192]]       | bf16  |       2.42       |       2.45        |       2.49       |        4.28        | 2.62e+05 | 7.86e+05 |      0.24%       |    75.22%     |
|  64   | 8192  | N/A |       [[64, 8192], [64, 8192]]       | bf16  |       2.68       |       2.71        |       2.74       |        6.55        | 5.24e+05 | 1.57e+06 |      0.43%       |    135.85%    |
|  128  | 8192  | N/A |      [[128, 8192], [128, 8192]]      | bf16  |       3.27       |       3.31        |       3.35       |        11.1        | 1.05e+06 | 3.15e+06 |       0.7%       |    222.68%    |
|  256  | 8192  | N/A |      [[256, 8192], [256, 8192]]      | bf16  |       4.36       |       4.43        |       4.51       |        20.2        | 2.10e+06 | 6.29e+06 |      1.05%       |    334.03%    |
|  512  | 8192  | N/A |      [[512, 8192], [512, 8192]]      | bf16  |       6.58       |       6.62        |       6.68       |       38.41        | 4.19e+06 | 1.26e+07 |      1.39%       |    442.66%    |
| 1024  | 8192  | N/A |     [[1024, 8192], [1024, 8192]]     | bf16  |      10.92       |       10.96       |       11.0       |       74.82        | 8.39e+06 | 2.52e+07 |      1.68%       |    533.46%    |
| 2048  | 8192  | N/A |     [[2048, 8192], [2048, 8192]]     | bf16  |      145.87      |      148.99       |      151.05      |       147.64       | 1.68e+07 | 5.03e+07 |      0.25%       |    79.87%     |
| 4096  | 8192  | N/A |     [[4096, 8192], [4096, 8192]]     | bf16  |      300.97      |       303.0       |      304.39      |       293.27       | 3.36e+07 | 1.01e+08 |      0.24%       |    77.42%     |
| 8192  | 8192  | N/A |     [[8192, 8192], [8192, 8192]]     | bf16  |      602.14      |      603.95       |      605.21      |       584.54       | 6.71e+07 | 2.01e+08 |      0.24%       |     77.4%     |
| 16384 | 8192  | N/A |    [[16384, 8192], [16384, 8192]]    | bf16  |     1188.13      |      1189.48      |     1191.04      |      1167.08       | 1.34e+08 | 4.03e+08 |      0.25%       |    78.45%     |
| 32768 | 8192  | N/A |    [[32768, 8192], [32768, 8192]]    | bf16  |     2346.89      |      2348.24      |     2349.33      |      2332.17       | 2.68e+08 | 8.05e+08 |      0.25%       |    79.43%     |
|   1   | 13824 | N/A |       [[1, 13824], [1, 13824]]       | bf16  |       1.88       |       1.91        |       1.95       |        2.12        | 1.38e+04 | 4.15e+04 |      0.02%       |     5.11%     |
|   2   | 13824 | N/A |       [[2, 13824], [2, 13824]]       | bf16  |       1.92       |       2.01        |       2.12       |        2.24        | 2.76e+04 | 8.29e+04 |      0.03%       |     10.0%     |
|   4   | 13824 | N/A |       [[4, 13824], [4, 13824]]       | bf16  |       1.99       |       2.03        |       2.07       |        2.48        | 5.53e+04 | 1.66e+05 |      0.06%       |     19.3%     |
|   8   | 13824 | N/A |       [[8, 13824], [8, 13824]]       | bf16  |       2.13       |       2.18        |       2.23       |        2.96        | 1.11e+05 | 3.32e+05 |      0.11%       |    36.06%     |
|  16   | 13824 | N/A |      [[16, 13824], [16, 13824]]      | bf16  |       2.36       |        2.4        |       2.45       |        3.92        | 2.21e+05 | 6.64e+05 |       0.2%       |    65.08%     |
|  32   | 13824 | N/A |      [[32, 13824], [32, 13824]]      | bf16  |       2.6        |       2.65        |       2.73       |        5.84        | 4.42e+05 | 1.33e+06 |      0.37%       |    118.15%    |
|  64   | 13824 | N/A |      [[64, 13824], [64, 13824]]      | bf16  |       3.08       |       3.12        |       3.17       |        9.68        | 8.85e+05 | 2.65e+06 |      0.63%       |    199.48%    |
|  128  | 13824 | N/A |     [[128, 13824], [128, 13824]]     | bf16  |       3.98       |       4.03        |       4.07       |       17.36        | 1.77e+06 | 5.31e+06 |      0.97%       |    308.74%    |
|  256  | 13824 | N/A |     [[256, 13824], [256, 13824]]     | bf16  |       5.87       |       5.92        |       5.98       |       32.72        | 3.54e+06 | 1.06e+07 |      1.32%       |    418.67%    |
|  512  | 13824 | N/A |     [[512, 13824], [512, 13824]]     | bf16  |       9.53       |       9.72        |       9.89       |       63.44        | 7.08e+06 | 2.12e+07 |      1.62%       |    515.76%    |
| 1024  | 13824 | N/A |    [[1024, 13824], [1024, 13824]]    | bf16  |      101.78      |      102.18       |      102.62      |       124.88       | 1.42e+07 | 4.25e+07 |       0.3%       |    96.58%     |
| 2048  | 13824 | N/A |    [[2048, 13824], [2048, 13824]]    | bf16  |      251.24      |      252.27       |      253.09      |       247.76       | 2.83e+07 | 8.49e+07 |      0.25%       |    78.26%     |
| 4096  | 13824 | N/A |    [[4096, 13824], [4096, 13824]]    | bf16  |      503.81      |      504.79       |      505.53      |       493.52       | 5.66e+07 | 1.70e+08 |      0.25%       |    78.05%     |
| 8192  | 13824 | N/A |    [[8192, 13824], [8192, 13824]]    | bf16  |      999.46      |      1000.57      |     1001.64      |       985.04       | 1.13e+08 | 3.40e+08 |      0.25%       |    78.69%     |
| 16384 | 13824 | N/A |   [[16384, 13824], [16384, 13824]]   | bf16  |     1983.09      |      1987.06      |      1991.3      |      1968.08       | 2.26e+08 | 6.79e+08 |      0.25%       |    79.31%     |
| 32768 | 13824 | N/A |   [[32768, 13824], [32768, 13824]]   | bf16  |      3991.8      |      3996.88      |      4001.6      |      3934.16       | 4.53e+08 | 1.36e+09 |      0.25%       |     78.8%     |
