test case : L40S_flash_attn::flash_attn.flash_attn_qkvpacked_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |   M    |        input_shape         | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D |      flops_2D      | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 4, 80]]     |  bf16  |       3.51       |       3.54        |       3.56       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      2.82e-06      |      8.97e-06      |      5.80e-06       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 4, 80]]     |  bf16  |       3.53       |       3.54        |       3.58       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      5.61e-06      |      1.78e-05      |      1.15e-05       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 4, 80]]     |  bf16  |       3.55       |       3.58        |       3.61       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      1.12e-05      |      3.55e-05      |      2.30e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    1.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[16, 32, 3, 4, 80]]    |  bf16  |       3.63       |       3.65        |       3.70       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      2.18e-05      |      6.93e-05      |      4.49e-05       |  4.16e+04  |       0.00%        |       0.01%        |        0.00%        |    2.65%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[32, 32, 3, 4, 80]]    |  bf16  |       3.83       |       3.88        |       3.92       |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      4.14e-05      |      1.32e-04      |      8.52e-05       |  8.26e+04  |       0.00%        |       0.01%        |        0.01%        |    5.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 4, 80]]     |  bf16  |       3.78       |       3.79        |       3.80       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      1.31e-06      |      4.17e-06      |      2.70e-06       |  3.20e+03  |       0.00%        |       0.00%        |        0.00%        |    0.20%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 4, 80]]     |  bf16  |       3.77       |       3.79        |       3.82       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      2.63e-06      |      8.35e-06      |      5.40e-06       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 4, 80]]     |  bf16  |       3.79       |       3.81        |       3.83       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      5.23e-06      |      1.66e-05      |      1.08e-05       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 4, 80]]     |  bf16  |       3.82       |       3.83        |       3.86       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      1.04e-05      |      3.30e-05      |      2.14e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    1.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[16, 64, 3, 4, 80]]    |  bf16  |       3.89       |       3.92        |       3.96       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      2.03e-05      |      6.47e-05      |      4.19e-05       |  4.16e+04  |       0.00%        |       0.01%        |        0.00%        |    2.47%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[32, 64, 3, 4, 80]]    |  bf16  |       4.36       |       4.39        |       4.42       |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      3.63e-05      |      1.16e-04      |      7.48e-05       |  8.26e+04  |       0.00%        |       0.01%        |        0.01%        |    4.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[1, 128, 3, 4, 80]]    |  bf16  |       4.90       |       4.92        |       4.94       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      1.01e-06      |      3.21e-06      |      2.08e-06       |  3.20e+03  |       0.00%        |       0.00%        |        0.00%        |    0.15%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[2, 128, 3, 4, 80]]    |  bf16  |       4.88       |       4.90        |       4.93       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      2.03e-06      |      6.45e-06      |      4.17e-06       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[4, 128, 3, 4, 80]]    |  bf16  |       4.90       |       4.91        |       4.94       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      4.04e-06      |      1.28e-05      |      8.32e-06       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[8, 128, 3, 4, 80]]    |  bf16  |       5.00       |       5.02        |       5.04       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      7.93e-06      |      2.52e-05      |      1.63e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 4, 80]]    |  bf16  |       5.46       |       5.49        |       5.52       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      1.45e-05      |      4.61e-05      |      2.98e-05       |  4.16e+04  |       0.00%        |       0.00%        |        0.00%        |    1.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 4, 80]]    |  bf16  |       8.37       |       8.42        |       8.49       |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      1.89e-05      |      6.01e-05      |      3.89e-05       |  8.26e+04  |       0.00%        |       0.01%        |        0.00%        |    2.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[1, 256, 3, 4, 80]]    |  bf16  |       7.33       |       7.35        |       7.40       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      6.75e-07      |      2.15e-06      |      1.39e-06       |  3.20e+03  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[2, 256, 3, 4, 80]]    |  bf16  |       7.92       |       7.95        |       7.97       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      1.25e-06      |      3.98e-06      |      2.57e-06       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.17%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[4, 256, 3, 4, 80]]    |  bf16  |       9.48       |       9.50        |       9.53       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      2.09e-06      |      6.64e-06      |      4.30e-06       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[8, 256, 3, 4, 80]]    |  bf16  |       8.01       |       8.04        |       8.06       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      4.94e-06      |      1.57e-05      |      1.02e-05       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[16, 256, 3, 4, 80]]    |  bf16  |      11.17       |       11.23       |      11.32       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      7.09e-06      |      2.25e-05      |      1.46e-05       |  4.16e+04  |       0.00%        |       0.00%        |        0.00%        |    0.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |   [[32, 256, 3, 4, 80]]    |  bf16  |      18.90       |       19.06       |      19.22       |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      8.39e-06      |      2.66e-05      |      1.72e-05       |  8.26e+04  |       0.00%        |       0.00%        |        0.00%        |    1.01%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[1, 512, 3, 4, 80]]    |  bf16  |       9.59       |       9.60        |       9.63       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      5.16e-07      |      1.64e-06      |      1.06e-06       |  3.20e+03  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[2, 512, 3, 4, 80]]    |  bf16  |      11.25       |       11.29       |      11.33       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      8.80e-07      |      2.80e-06      |      1.81e-06       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.12%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[4, 512, 3, 4, 80]]    |  bf16  |      13.11       |       13.13       |      13.17       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      1.51e-06      |      4.80e-06      |      3.11e-06       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |    [[8, 512, 3, 4, 80]]    |  bf16  |      17.71       |       17.79       |      17.83       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      2.24e-06      |      7.11e-06      |      4.60e-06       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[16, 512, 3, 4, 80]]    |  bf16  |      31.40       |       31.60       |      31.83       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      2.52e-06      |      8.02e-06      |      5.19e-06       |  4.16e+04  |       0.00%        |       0.00%        |        0.00%        |    0.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  512   |   [[32, 512, 3, 4, 80]]    |  bf16  |      53.38       |       53.75       |      53.87       |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      2.97e-06      |      9.43e-06      |      6.11e-06       |  8.26e+04  |       0.00%        |       0.00%        |        0.00%        |    0.36%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[1, 1024, 3, 4, 80]]    |  bf16  |      15.46       |       15.50       |      15.60       |       2.01        |  [112]   |    [2560, 2560]    |   [16]    |      3.20e-07      |      1.02e-06      |      6.59e-07       |  3.20e+03  |       0.00%        |       0.00%        |        0.00%        |    0.05%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[2, 1024, 3, 4, 80]]    |  bf16  |      23.34       |       23.36       |      23.40       |       2.02        |  [224]   |    [5120, 5120]    |   [32]    |      4.24e-07      |      1.35e-06      |      8.73e-07       |  5.76e+03  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[4, 1024, 3, 4, 80]]    |  bf16  |      33.54       |       33.59       |      33.65       |       2.03        |  [448]   |   [10240, 10240]   |   [64]    |      5.91e-07      |      1.88e-06      |      1.22e-06       |  1.09e+04  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[8, 1024, 3, 4, 80]]    |  bf16  |      56.13       |       56.35       |      56.53       |       2.06        |  [896]   |   [20480, 20480]   |   [128]   |      7.06e-07      |      2.24e-06      |      1.45e-06       |  2.11e+04  |       0.00%        |       0.00%        |        0.00%        |    0.09%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[16, 1024, 3, 4, 80]]   |  bf16  |      93.14       |       93.45       |      93.91       |       2.12        |  [1792]  |   [40960, 40960]   |   [256]   |      8.51e-07      |      2.70e-06      |      1.75e-06       |  4.16e+04  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  1024  |   [[32, 1024, 3, 4, 80]]   |  bf16  |      168.14      |      169.38       |      170.14      |       2.24        |  [3584]  |   [81920, 81920]   |   [512]   |      9.42e-07      |      3.00e-06      |      1.94e-06       |  8.26e+04  |       0.00%        |       0.00%        |        0.00%        |    0.11%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[1, 1, 3, 8, 80]]     |  bf16  |       4.18       |       4.23        |       4.28       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      4.74e-06      |      1.51e-05      |      9.75e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[2, 1, 3, 8, 80]]     |  bf16  |       4.19       |       4.21        |       4.24       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      9.46e-06      |      3.01e-05      |      1.95e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.64%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[4, 1, 3, 8, 80]]     |  bf16  |       4.18       |       4.19        |       4.21       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      1.90e-05      |      6.03e-05      |      3.90e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.21%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |     [[8, 1, 3, 8, 80]]     |  bf16  |       4.26       |       4.29        |       4.33       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      3.72e-05      |      1.18e-04      |      7.65e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[16, 1, 3, 8, 80]]     |  bf16  |       4.40       |       4.42        |       4.47       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      7.21e-05      |      2.29e-04      |      1.48e-04       |  8.32e+04  |       0.01%        |       0.02%        |        0.01%        |    4.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   1    |    [[32, 1, 3, 8, 80]]     |  bf16  |       6.13       |       6.20        |       6.24       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      1.03e-04      |      3.29e-04      |      2.13e-04       |  1.65e+05  |       0.01%        |       0.03%        |        0.02%        |    6.23%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[1, 4, 3, 8, 80]]     |  bf16  |       3.36       |       3.37        |       3.39       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      5.90e-06      |      1.88e-05      |      1.21e-05       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[2, 4, 3, 8, 80]]     |  bf16  |       3.37       |       3.39        |       3.44       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      1.18e-05      |      3.74e-05      |      2.42e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[4, 4, 3, 8, 80]]     |  bf16  |       3.37       |       3.41        |       3.46       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      2.35e-05      |      7.48e-05      |      4.84e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |     [[8, 4, 3, 8, 80]]     |  bf16  |       3.45       |       3.47        |       3.50       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      4.60e-05      |      1.46e-04      |      9.45e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.84%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[16, 4, 3, 8, 80]]     |  bf16  |       3.58       |       3.61        |       3.64       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      8.84e-05      |      2.81e-04      |      1.82e-04       |  8.32e+04  |       0.01%        |       0.03%        |        0.02%        |    5.37%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   4    |    [[32, 4, 3, 8, 80]]     |  bf16  |       4.47       |       4.52        |       4.56       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      1.42e-04      |      4.51e-04      |      2.92e-04       |  1.65e+05  |       0.01%        |       0.05%        |        0.03%        |    8.55%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[1, 8, 3, 8, 80]]     |  bf16  |       3.35       |       3.36        |       3.37       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      5.92e-06      |      1.88e-05      |      1.22e-05       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[2, 8, 3, 8, 80]]     |  bf16  |       3.38       |       3.40        |       3.45       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      1.17e-05      |      3.73e-05      |      2.41e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[4, 8, 3, 8, 80]]     |  bf16  |       3.36       |       3.39        |       3.44       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      2.36e-05      |      7.50e-05      |      4.85e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.50%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |     [[8, 8, 3, 8, 80]]     |  bf16  |       3.44       |       3.47        |       3.50       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      4.60e-05      |      1.46e-04      |      9.46e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.84%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[16, 8, 3, 8, 80]]     |  bf16  |       3.58       |       3.59        |       3.62       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      8.86e-05      |      2.82e-04      |      1.82e-04       |  8.32e+04  |       0.01%        |       0.03%        |        0.02%        |    5.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   8    |    [[32, 8, 3, 8, 80]]     |  bf16  |       4.56       |       4.57        |       4.58       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      1.39e-04      |      4.42e-04      |      2.86e-04       |  1.65e+05  |       0.01%        |       0.04%        |        0.03%        |    8.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[1, 16, 3, 8, 80]]     |  bf16  |       3.40       |       3.43        |       3.46       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      5.83e-06      |      1.85e-05      |      1.20e-05       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.44%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[2, 16, 3, 8, 80]]     |  bf16  |       3.42       |       3.44        |       3.48       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      1.16e-05      |      3.69e-05      |      2.39e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.78%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[4, 16, 3, 8, 80]]     |  bf16  |       3.41       |       3.43        |       3.45       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      2.33e-05      |      7.39e-05      |      4.78e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[8, 16, 3, 8, 80]]     |  bf16  |       3.50       |       3.52        |       3.55       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      4.52e-05      |      1.44e-04      |      9.31e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[16, 16, 3, 8, 80]]    |  bf16  |       3.66       |       3.67        |       3.72       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      8.66e-05      |      2.75e-04      |      1.78e-04       |  8.32e+04  |       0.01%        |       0.03%        |        0.02%        |    5.27%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   16   |    [[32, 16, 3, 8, 80]]    |  bf16  |       4.86       |       4.91        |       4.94       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      1.30e-04      |      4.14e-04      |      2.68e-04       |  1.65e+05  |       0.01%        |       0.04%        |        0.03%        |    7.86%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[1, 32, 3, 8, 80]]     |  bf16  |       3.54       |       3.55        |       3.57       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      5.60e-06      |      1.78e-05      |      1.15e-05       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[2, 32, 3, 8, 80]]     |  bf16  |       3.53       |       3.55        |       3.58       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      1.12e-05      |      3.57e-05      |      2.31e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[4, 32, 3, 8, 80]]     |  bf16  |       3.54       |       3.55        |       3.59       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      2.24e-05      |      7.11e-05      |      4.60e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[8, 32, 3, 8, 80]]     |  bf16  |       3.61       |       3.65        |       3.70       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      4.39e-05      |      1.40e-04      |      9.03e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[16, 32, 3, 8, 80]]    |  bf16  |       3.81       |       3.83        |       3.86       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      8.32e-05      |      2.64e-04      |      1.71e-04       |  8.32e+04  |       0.01%        |       0.03%        |        0.02%        |    5.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   32   |    [[32, 32, 3, 8, 80]]    |  bf16  |       5.22       |       5.28        |       5.33       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      1.21e-04      |      3.86e-04      |      2.50e-04       |  1.65e+05  |       0.01%        |       0.04%        |        0.02%        |    7.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[1, 64, 3, 8, 80]]     |  bf16  |       3.77       |       3.79        |       3.81       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      5.25e-06      |      1.67e-05      |      1.08e-05       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.39%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[2, 64, 3, 8, 80]]     |  bf16  |       3.78       |       3.80        |       3.81       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      1.05e-05      |      3.33e-05      |      2.16e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[4, 64, 3, 8, 80]]     |  bf16  |       3.79       |       3.82        |       3.88       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      2.09e-05      |      6.64e-05      |      4.30e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.33%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[8, 64, 3, 8, 80]]     |  bf16  |       3.93       |       3.95        |       3.97       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      4.03e-05      |      1.28e-04      |      8.30e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    2.49%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[16, 64, 3, 8, 80]]    |  bf16  |       4.32       |       4.34        |       4.36       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      7.33e-05      |      2.33e-04      |      1.51e-04       |  8.32e+04  |       0.01%        |       0.02%        |        0.02%        |    4.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   64   |    [[32, 64, 3, 8, 80]]    |  bf16  |       6.35       |       6.39        |       6.45       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      9.98e-05      |      3.17e-04      |      2.05e-04       |  1.65e+05  |       0.01%        |       0.03%        |        0.02%        |    6.02%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[1, 128, 3, 8, 80]]    |  bf16  |       4.88       |       4.90        |       4.92       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      4.06e-06      |      1.29e-05      |      8.35e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[2, 128, 3, 8, 80]]    |  bf16  |       4.88       |       4.89        |       4.90       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      8.11e-06      |      2.58e-05      |      1.67e-05       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.55%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[4, 128, 3, 8, 80]]    |  bf16  |       5.03       |       5.05        |       5.07       |       2.06        |  [1792]  |   [40960, 40960]   |   [256]   |      1.58e-05      |      5.01e-05      |      3.24e-05       |  2.18e+04  |       0.00%        |       0.01%        |        0.00%        |    1.00%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |    [[8, 128, 3, 8, 80]]    |  bf16  |       5.45       |       5.49        |       5.53       |       2.12        |  [3584]  |   [81920, 81920]   |   [512]   |      2.91e-05      |      9.23e-05      |      5.98e-05       |  4.22e+04  |       0.00%        |       0.01%        |        0.01%        |    1.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[16, 128, 3, 8, 80]]    |  bf16  |       8.42       |       8.51        |       8.61       |       2.24        |  [7168]  |  [163840, 163840]  |  [1024]   |      3.77e-05      |      1.20e-04      |      7.75e-05       |  8.32e+04  |       0.00%        |       0.01%        |        0.01%        |    2.29%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  128   |   [[32, 128, 3, 8, 80]]    |  bf16  |      12.82       |       12.85       |      12.88       |       2.48        | [14336]  |  [327680, 327680]  |  [2048]   |      4.95e-05      |      1.57e-04      |      1.02e-04       |  1.65e+05  |       0.00%        |       0.02%        |        0.01%        |    2.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[1, 256, 3, 8, 80]]    |  bf16  |       8.00       |       8.02        |       8.05       |       2.02        |  [448]   |   [10240, 10240]   |   [64]    |      2.48e-06      |      7.87e-06      |      5.10e-06       |  6.40e+03  |       0.00%        |       0.00%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  256   |    [[2, 256, 3, 8, 80]]    |  bf16  |       9.58       |       9.61        |       9.71       |       2.03        |  [896]   |   [20480, 20480]   |   [128]   |      4.14e-06      |      1.31e-05      |      8.51e-06       |  1.15e+04  |       0.00%        |       0.00%        |        0.00%        |    0.28%     |
