test case : L40S_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D      |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    16    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      115.72      |      116.48       |      117.20      |     30043.30      |    3.44e+10    |   5.24e+05   |  0.00e+00  |    [469762048]    |     [17179869184, 17179869184]     |    [67108864]    |       1.60e-01       |       9.13e-01       |       1.82e-01        |  4.19e+07  |    83.90%    |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |      196.18      |      196.71       |      197.43      |     60084.60      |    6.87e+10    |   1.05e+06   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.88e-01       |       1.08e+00       |       2.15e-01        |  8.39e+07  |    98.98%    |
|    8     |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |      223.41      |      224.24       |      225.43      |     60084.60      |    6.87e+10    |   5.24e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.65e-01       |       9.45e-01       |       1.89e-01        |  4.19e+07  |    43.46%    |
|    16    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |      369.86      |      382.91       |      404.44      |     120167.21     |    1.37e+11    |   1.05e+06   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       2.00e-01       |       1.14e+00       |       2.28e-01        |  8.39e+07  |    52.50%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |      758.77      |      821.97       |      892.51      |     240332.41     |    2.75e+11    |   2.10e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.95e-01       |       1.11e+00       |       2.22e-01        |  1.68e+08  |    51.18%    |
|    8     |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |      721.61      |      761.24       |      792.88      |     240332.41     |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       2.05e-01       |       1.17e+00       |       2.34e-01        |  8.39e+07  |    26.91%    |
|    16    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     1405.18      |      1537.92      |     1616.59      |     480662.82     |    5.50e+11    |   2.10e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       2.10e-01       |       1.20e+00       |       2.40e-01        |  1.68e+08  |    27.64%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     2749.84      |      3114.93      |     3205.40      |       93.02       |    1.10e+12    |   4.19e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.15e-01       |       1.23e+00       |       2.46e-01        |  3.36e+08  |    28.25%    |
|    8     |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]    |  bf16  |     2746.23      |      2988.18      |     3043.46      |      184.04       |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.15e-01       |       1.23e+00       |       2.46e-01        |  1.68e+08  |    14.14%    |
|    16    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]    |  bf16  |     5644.55      |      5982.52      |     6119.98      |      366.09       |    2.20e+12    |   4.19e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       2.09e-01       |       1.20e+00       |       2.39e-01        |  3.36e+08  |    13.76%    |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]    |  bf16  |     11724.40     |     12192.92      |     12641.37     |      354.05       |    4.40e+12    |   8.39e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.02e-01       |       1.15e+00       |       2.30e-01        |  6.71e+08  |    13.25%    |
|    8     |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]    |  bf16  |     11237.54     |     11886.94      |     12442.79     |      706.09       |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.10e-01       |       1.20e+00       |       2.40e-01        |  3.36e+08  |    6.91%     |
|    16    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]    |  bf16  |     23173.29     |     24127.84      |     25019.26     |      1410.19      |    8.80e+12    |   8.39e+06   |  0.00e+00  |  [120259084288]   |   [4398046511104, 4398046511104]   |  [17179869184]   |       2.04e-01       |       1.17e+00       |       2.33e-01        |  6.71e+08  |    6.70%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]    |  bf16  |     46866.40     |     48889.31      |     49383.10     |      1410.19      |    1.76e+13    |   1.68e+07   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.02e-01       |       1.15e+00       |       2.31e-01        |  1.34e+09  |    6.63%     |
|    8     |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]    |  bf16  |     46082.04     |     47986.77      |     48490.66     |      2818.37      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.05e-01       |       1.17e+00       |       2.34e-01        |  6.71e+08  |    3.37%     |
|    16    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]    |  bf16  |     95050.41     |     97409.95      |     98788.59     |      5634.74      |    3.52e+13    |   1.68e+07   |  0.00e+00  |  [481036337152]   |  [17592186044416, 17592186044416]  |  [68719476736]   |       1.99e-01       |       1.14e+00       |       2.27e-01        |  1.34e+09  |    3.27%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 128], [4, 65536, 8, 128], [4, 65536, 8, 128]]    |  bf16  |    190226.23     |     194555.05     |    198401.14     |      5634.74      |    7.04e+13    |   3.36e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.99e-01       |       1.14e+00       |       2.27e-01        |  2.68e+09  |    3.27%     |
|    8     |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 128], [1, 131072, 8, 128], [1, 131072, 8, 128]]  |  bf16  |    191431.56     |     193522.25     |    194594.56     |     11267.49      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.98e-01       |       1.13e+00       |       2.26e-01        |  1.34e+09  |    1.62%     |
|    16    |   True   |   128    |  False   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 131072, 8, 128], [2, 131072, 8, 128], [2, 131072, 8, 128]]  |  bf16  |    381851.28     |     386049.47     |    389768.12     |     22532.98      |    1.41e+14    |   3.36e+07   |  0.00e+00  |  [1924145348608]  |  [70368744177664, 70368744177664]  |  [274877906944]  |       1.98e-01       |       1.13e+00       |       2.26e-01        |  2.68e+09  |    1.63%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 128], [1, 2048, 8, 128], [1, 2048, 8, 128]]     |  bf16  |      197.02      |      198.25       |      200.23      |     22532.98      |    6.87e+10    |   2.62e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.87e-01       |       1.07e+00       |       2.14e-01        |  5.87e+07  |    68.99%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 128], [2, 2048, 8, 128], [2, 2048, 8, 128]]     |  bf16  |      380.86      |      401.44       |      428.13      |     45063.95      |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       1.94e-01       |       1.11e+00       |       2.22e-01        |  1.17e+08  |    71.38%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 128], [4, 2048, 8, 128], [4, 2048, 8, 128]]     |  bf16  |      763.04      |      862.03       |      931.09      |     90125.90      |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.94e-01       |       1.11e+00       |       2.21e-01        |  2.35e+08  |    71.26%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 128], [1, 4096, 8, 128], [1, 4096, 8, 128]]     |  bf16  |      717.53      |      767.54       |      804.57      |     90125.90      |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       2.06e-01       |       1.18e+00       |       2.35e-01        |  1.17e+08  |    37.89%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 128], [2, 4096, 8, 128], [2, 4096, 8, 128]]     |  bf16  |     1410.81      |      1611.87      |     1686.76      |     180249.81     |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       2.09e-01       |       1.20e+00       |       2.39e-01        |  2.35e+08  |    38.54%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 128], [4, 4096, 8, 128], [4, 4096, 8, 128]]     |  bf16  |     2829.28      |      3234.25      |     3311.31      |     360497.62     |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.09e-01       |       1.19e+00       |       2.39e-01        |  4.70e+08  |    38.43%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 128], [1, 8192, 8, 128], [1, 8192, 8, 128]]     |  bf16  |     2705.71      |      3052.91      |     3132.85      |     360497.62     |    1.10e+12    |   1.05e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.18e-01       |       1.25e+00       |       2.50e-01        |  2.35e+08  |    20.09%    |
|    64    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 128], [2, 8192, 8, 128], [2, 8192, 8, 128]]     |  bf16  |     5675.32      |      6103.96      |     6204.48      |      354.05       |    2.20e+12    |   2.10e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       2.08e-01       |       1.19e+00       |       2.38e-01        |  4.70e+08  |    19.16%    |
|   128    |   True   |   128    |  False   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 128], [4, 8192, 8, 128], [4, 8192, 8, 128]]     |  bf16  |     11755.12     |     12516.86      |     12914.38     |      706.09       |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.01e-01       |       1.15e+00       |       2.30e-01        |  9.40e+08  |    18.50%    |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 128], [1, 16384, 8, 128], [1, 16384, 8, 128]]   |  bf16  |     11417.54     |     12029.83      |     12556.14     |      1410.19      |    4.40e+12    |   2.10e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.07e-01       |       1.18e+00       |       2.37e-01        |  4.70e+08  |    9.52%     |
|    64    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 128], [2, 16384, 8, 128], [2, 16384, 8, 128]]   |  bf16  |     23698.10     |     24376.84      |     25087.97     |      1410.19      |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]   |   [4398046511104, 4398046511104]   |  [17179869184]   |       1.99e-01       |       1.14e+00       |       2.28e-01        |  9.40e+08  |    9.18%     |
|   128    |   True   |   128    |  False   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 32, 128], [4, 16384, 8, 128], [4, 16384, 8, 128]]   |  bf16  |     47364.12     |     49403.86      |     49971.52     |      2818.37      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.00e-01       |       1.14e+00       |       2.28e-01        |  1.88e+09  |    9.18%     |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 32, 128], [1, 32768, 8, 128], [1, 32768, 8, 128]]   |  bf16  |     46795.00     |     48491.74      |     49082.09     |      5634.74      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.02e-01       |       1.16e+00       |       2.31e-01        |  9.40e+08  |    4.65%     |
|    64    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 32, 128], [2, 32768, 8, 128], [2, 32768, 8, 128]]   |  bf16  |     95921.84     |     98373.30      |     99658.25     |      5634.74      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]   |  [17592186044416, 17592186044416]  |  [68719476736]   |       1.97e-01       |       1.13e+00       |       2.25e-01        |  1.88e+09  |    4.53%     |
|   128    |   True   |   128    |  False   |    0.0    |  32768   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 32, 128], [4, 32768, 8, 128], [4, 32768, 8, 128]]   |  bf16  |    194088.67     |     199831.16     |    202999.47     |     11267.49      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.95e-01       |       1.11e+00       |       2.23e-01        |  3.76e+09  |    4.48%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 32, 128], [1, 65536, 8, 128], [1, 65536, 8, 128]]   |  bf16  |    190625.98     |     192911.30     |    194040.16     |     22532.98      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.98e-01       |       1.13e+00       |       2.27e-01        |  1.88e+09  |    2.28%     |
|    64    |   True   |   128    |  False   |    0.0    |  65536   |    8     |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 32, 128], [2, 65536, 8, 128], [2, 65536, 8, 128]]   |  bf16  |    384792.69     |     388344.28     |    393558.31     |     22532.98      |    1.41e+14    |   1.68e+07   |  0.00e+00  |  [1924145348608]  |  [70368744177664, 70368744177664]  |  [274877906944]  |       1.97e-01       |       1.12e+00       |       2.25e-01        |  3.76e+09  |    2.26%     |
|    32    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 2048, 32, 128], [1, 2048, 32, 128], [1, 2048, 32, 128]]    |  bf16  |      207.02      |      208.74       |      211.85      |     45063.95      |    6.87e+10    |   2.62e+05   |  0.00e+00  |    [939524096]    |     [34359738368, 34359738368]     |   [134217728]    |       1.78e-01       |       1.02e+00       |       2.04e-01        |  8.39e+07  |    93.80%    |
|    64    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 2048, 32, 128], [2, 2048, 32, 128], [2, 2048, 32, 128]]    |  bf16  |      412.56      |      439.98       |      479.02      |     90125.90      |    1.37e+11    |   5.24e+05   |  0.00e+00  |   [1879048192]    |     [68719476736, 68719476736]     |   [268435456]    |       1.79e-01       |       1.02e+00       |       2.05e-01        |  1.68e+08  |    94.13%    |
|   128    |   True   |   128    |  False   |    0.0    |   2048   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 2048, 32, 128], [4, 2048, 32, 128], [4, 2048, 32, 128]]    |  bf16  |      778.55      |      873.06       |      947.13      |     90125.90      |    2.75e+11    |   1.05e+06   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.90e-01       |       1.09e+00       |       2.17e-01        |  3.36e+08  |    99.77%    |
|    32    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 4096, 32, 128], [1, 4096, 32, 128], [1, 4096, 32, 128]]    |  bf16  |      748.26      |      800.86       |      832.82      |     180249.81     |    2.75e+11    |   5.24e+05   |  0.00e+00  |   [3758096384]    |    [137438953472, 137438953472]    |   [536870912]    |       1.97e-01       |       1.13e+00       |       2.26e-01        |  1.68e+08  |    51.90%    |
|    64    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 4096, 32, 128], [2, 4096, 32, 128], [2, 4096, 32, 128]]    |  bf16  |     1426.09      |      1623.26      |     1685.78      |     360497.62     |    5.50e+11    |   1.05e+06   |  0.00e+00  |   [7516192768]    |    [274877906944, 274877906944]    |   [1073741824]   |       2.07e-01       |       1.18e+00       |       2.37e-01        |  3.36e+08  |    54.47%    |
|   128    |   True   |   128    |  False   |    0.0    |   4096   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 4096, 32, 128], [4, 4096, 32, 128], [4, 4096, 32, 128]]    |  bf16  |     2892.67      |      3303.00      |     3390.68      |     360497.62     |    1.10e+12    |   2.10e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.04e-01       |       1.17e+00       |       2.33e-01        |  6.71e+08  |    53.70%    |
|    32    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[1, 8192, 32, 128], [1, 8192, 32, 128], [1, 8192, 32, 128]]    |  bf16  |     2723.87      |      3064.44      |     3180.41      |      202.25       |    1.10e+12    |   1.05e+06   |  0.00e+00  |   [15032385536]   |    [549755813888, 549755813888]    |   [2147483648]   |       2.17e-01       |       1.24e+00       |       2.48e-01        |  3.36e+08  |    28.52%    |
|    64    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]    |  bf16  |     5752.47      |      6231.02      |     6348.58      |      402.50       |    2.20e+12    |   2.10e+06   |  0.00e+00  |   [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       2.05e-01       |       1.18e+00       |       2.35e-01        |  6.71e+08  |    27.00%    |
|   128    |   True   |   128    |  False   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |   [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]    |  bf16  |     12048.99     |     12643.36      |     13187.69     |      803.00       |    4.40e+12    |   4.19e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       1.96e-01       |       1.12e+00       |       2.24e-01        |  1.34e+09  |    25.79%    |
|    32    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]  |  bf16  |     11610.08     |     12154.04      |     12606.32     |      402.50       |    4.40e+12    |   2.10e+06   |  0.00e+00  |   [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       2.04e-01       |       1.16e+00       |       2.33e-01        |  6.71e+08  |    13.38%    |
|    64    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 16384, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]  |  bf16  |     23494.90     |     24543.66      |     25202.14     |      803.00       |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]   |   [4398046511104, 4398046511104]   |  [17179869184]   |       2.01e-01       |       1.15e+00       |       2.30e-01        |  1.34e+09  |    13.22%    |
|   128    |   True   |   128    |  False   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 16384, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]  |  bf16  |     48179.73     |     49936.55      |     50706.91     |      1603.99      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       1.96e-01       |       1.12e+00       |       2.24e-01        |  2.68e+09  |    12.90%    |
|    32    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 32768, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]  |  bf16  |     47205.02     |     49029.14      |     49667.09     |      1410.19      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]   |   [8796093022208, 8796093022208]   |  [34359738368]   |       2.00e-01       |       1.15e+00       |       2.29e-01        |  1.34e+09  |    6.58%     |
|    64    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 32768, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]  |  bf16  |     96937.63     |     99134.90      |     99989.90     |      2818.37      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]   |  [17592186044416, 17592186044416]  |  [68719476736]   |       1.95e-01       |       1.12e+00       |       2.23e-01        |  2.68e+09  |    6.41%     |
|   128    |   True   |   128    |  False   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[4, 32768, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]  |  bf16  |    195832.31     |     201018.94     |    203465.11     |      5634.74      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.93e-01       |       1.10e+00       |       2.21e-01        |  5.37e+09  |    6.35%     |
|    32    |   True   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[1, 65536, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]  |  bf16  |    189558.75     |     194833.00     |    197825.64     |      5634.74      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]   |  [35184372088832, 35184372088832]  |  [137438953472]  |       1.99e-01       |       1.14e+00       |       2.28e-01        |  2.68e+09  |    3.28%     |
|    64    |   True   |   128    |  False   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |  [[2, 65536, 32, 128], [2, 65536, 32, 128], [2, 65536, 32, 128]]  |  bf16  |    383448.44     |     390473.81     |    396733.19     |     11267.49      |    1.41e+14    |   1.68e+07   |  0.00e+00  |  [1924145348608]  |  [70368744177664, 70368744177664]  |  [274877906944]  |       1.97e-01       |       1.13e+00       |       2.25e-01        |  5.37e+09  |    3.24%     |
|    8     |   True   |   192    |  False   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      False      |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      104.89      |      105.07       |      105.17      |     22532.98      |    2.58e+10    |   3.93e+05   |  0.00e+00  |    [234881024]    |     [12884901888, 12884901888]     |    [33554432]    |       8.80e-02       |       7.55e-01       |       1.01e-01        |  3.15e+07  |    69.42%    |
