Test Case: L40S_aten_baddbmm
|  B  |  M  |  K   |  N   |                       input_shape                       | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16  | 256 |  32  | 5120 |    [[16, 256, 5120], [16, 256, 32], [16, 32, 5120]]     | bf16  |      131.51      |      131.83       |      132.61      |       70.65        | 1.34e+09 | 2.37e+07 |      2.79%       |    41.76%     |
| 32  | 256 |  32  | 5120 |    [[32, 256, 5120], [32, 256, 32], [32, 32, 5120]]     | bf16  |      429.72      |      430.71       |      432.1       |       139.29       | 2.68e+09 | 4.74e+07 |      1.71%       |    25.56%     |
| 64  | 256 |  32  | 5120 |    [[64, 256, 5120], [64, 256, 32], [64, 32, 5120]]     | bf16  |     1051.56      |      1052.38      |     1053.09      |       276.58       | 5.37e+09 | 9.49e+07 |      1.39%       |    20.89%     |
| 128 | 256 |  32  | 5120 |   [[128, 256, 5120], [128, 256, 32], [128, 32, 5120]]   | bf16  |     2135.16      |      2136.09      |     2137.11      |       551.17       | 1.07e+10 | 1.90e+08 |      1.37%       |    20.58%     |
|  1  |  1  |  64  | 5120 |        [[1, 1, 5120], [1, 1, 64], [1, 64, 5120]]        | bf16  |      34.74       |       35.01       |      35.22       |        2.96        | 6.55e+05 | 3.33e+05 |      0.01%       |     2.22%     |
|  2  |  1  |  64  | 5120 |        [[2, 1, 5120], [2, 1, 64], [2, 64, 5120]]        | bf16  |      28.11       |       28.31       |      28.51       |        3.93        | 1.31e+06 | 6.66e+05 |      0.01%       |     5.48%     |
|  4  |  1  |  64  | 5120 |        [[4, 1, 5120], [4, 1, 64], [4, 64, 5120]]        | bf16  |       28.0       |       28.2        |       28.4       |        5.85        | 2.62e+06 | 1.33e+06 |      0.03%       |    11.01%     |
|  8  |  1  |  64  | 5120 |        [[8, 1, 5120], [8, 1, 64], [8, 64, 5120]]        | bf16  |      28.03       |       28.26       |      28.41       |        9.71        | 5.24e+06 | 2.66e+06 |      0.05%       |    21.99%     |
| 16  |  1  |  64  | 5120 |      [[16, 1, 5120], [16, 1, 64], [16, 64, 5120]]       | bf16  |       28.1       |       28.3        |      28.49       |       17.41        | 1.05e+07 | 5.33e+06 |       0.1%       |    43.87%     |
| 32  |  1  |  64  | 5120 |      [[32, 1, 5120], [32, 1, 64], [32, 64, 5120]]       | bf16  |      28.02       |       28.22       |      28.37       |       32.82        | 2.10e+07 | 1.07e+07 |       0.2%       |     88.0%     |
| 64  |  1  |  64  | 5120 |      [[64, 1, 5120], [64, 1, 64], [64, 64, 5120]]       | bf16  |      29.08       |       29.23       |      29.39       |       63.64        | 4.19e+07 | 2.13e+07 |      0.39%       |    169.58%    |
| 128 |  1  |  64  | 5120 |     [[128, 1, 5120], [128, 1, 64], [128, 64, 5120]]     | bf16  |      47.55       |       47.77       |       47.9       |       125.28       | 8.39e+07 | 4.26e+07 |      0.48%       |    207.42%    |
|  1  |  2  |  64  | 5120 |        [[1, 2, 5120], [1, 2, 64], [1, 64, 5120]]        | bf16  |      29.04       |       29.15       |      29.27       |        2.98        | 1.31e+06 | 3.38e+05 |      0.01%       |     2.69%     |
|  2  |  2  |  64  | 5120 |        [[2, 2, 5120], [2, 2, 64], [2, 64, 5120]]        | bf16  |      27.84       |       28.02       |      28.17       |        3.96        | 2.62e+06 | 6.76e+05 |      0.03%       |     5.62%     |
|  4  |  2  |  64  | 5120 |        [[4, 2, 5120], [4, 2, 64], [4, 64, 5120]]        | bf16  |      27.83       |       28.05       |      28.21       |        5.91        | 5.24e+06 | 1.35e+06 |      0.05%       |    11.25%     |
|  8  |  2  |  64  | 5120 |        [[8, 2, 5120], [8, 2, 64], [8, 64, 5120]]        | bf16  |      27.76       |       28.04       |      28.55       |        9.83        | 1.05e+07 | 2.70e+06 |       0.1%       |    22.55%     |
| 16  |  2  |  64  | 5120 |      [[16, 2, 5120], [16, 2, 64], [16, 64, 5120]]       | bf16  |      27.67       |       27.92       |      28.07       |       17.65        | 2.10e+07 | 5.41e+06 |      0.21%       |    45.25%     |
| 32  |  2  |  64  | 5120 |      [[32, 2, 5120], [32, 2, 64], [32, 64, 5120]]       | bf16  |      28.01       |       28.14       |      28.31       |        33.3        | 4.19e+07 | 1.08e+07 |      0.41%       |     89.4%     |
| 64  |  2  |  64  | 5120 |      [[64, 2, 5120], [64, 2, 64], [64, 64, 5120]]       | bf16  |      27.97       |       28.15       |       28.4       |        64.6        | 8.39e+07 | 2.16e+07 |      0.82%       |    179.05%    |
| 128 |  2  |  64  | 5120 |     [[128, 2, 5120], [128, 2, 64], [128, 64, 5120]]     | bf16  |      34.47       |       34.55       |      34.67       |       127.2        | 1.68e+08 | 4.33e+07 |      1.33%       |    290.58%    |
|  1  |  4  |  64  | 5120 |        [[1, 4, 5120], [1, 4, 64], [1, 64, 5120]]        | bf16  |       29.3       |       29.42       |       29.6       |        3.01        | 2.62e+06 | 3.48e+05 |      0.02%       |     2.75%     |
|  2  |  4  |  64  | 5120 |        [[2, 4, 5120], [2, 4, 64], [2, 64, 5120]]        | bf16  |      27.71       |       27.96       |       28.4       |        4.02        | 5.24e+06 | 6.97e+05 |      0.05%       |     5.82%     |
|  4  |  4  |  64  | 5120 |        [[4, 4, 5120], [4, 4, 64], [4, 64, 5120]]        | bf16  |      27.95       |       28.13       |      28.49       |        6.03        | 1.05e+07 | 1.39e+06 |       0.1%       |    11.54%     |
|  8  |  4  |  64  | 5120 |        [[8, 4, 5120], [8, 4, 64], [8, 64, 5120]]        | bf16  |      28.05       |       28.14       |      28.25       |       10.07        | 2.10e+07 | 2.79e+06 |       0.2%       |     23.0%     |
| 16  |  4  |  64  | 5120 |      [[16, 4, 5120], [16, 4, 64], [16, 64, 5120]]       | bf16  |      27.97       |       28.2        |      28.56       |       18.13        | 4.19e+07 | 5.57e+06 |      0.41%       |    46.14%     |
| 32  |  4  |  64  | 5120 |      [[32, 4, 5120], [32, 4, 64], [32, 64, 5120]]       | bf16  |      27.89       |       28.13       |      28.65       |       34.26        | 8.39e+07 | 1.11e+07 |      0.82%       |    92.54%     |
| 64  |  4  |  64  | 5120 |      [[64, 4, 5120], [64, 4, 64], [64, 64, 5120]]       | bf16  |       28.0       |       28.12       |      28.24       |       66.52        | 1.68e+08 | 2.23e+07 |      1.64%       |    184.35%    |
| 128 |  4  |  64  | 5120 |     [[128, 4, 5120], [128, 4, 64], [128, 64, 5120]]     | bf16  |      48.59       |       48.75       |      48.96       |       131.04       | 3.36e+08 | 4.46e+07 |      1.89%       |    212.46%    |
|  1  |  8  |  64  | 5120 |        [[1, 8, 5120], [1, 8, 64], [1, 64, 5120]]        | bf16  |      29.24       |       29.49       |       29.8       |        3.07        | 5.24e+06 | 3.69e+05 |      0.05%       |     2.92%     |
|  2  |  8  |  64  | 5120 |        [[2, 8, 5120], [2, 8, 64], [2, 64, 5120]]        | bf16  |      27.84       |       28.0        |      28.23       |        4.14        | 1.05e+07 | 7.38e+05 |       0.1%       |     6.14%     |
|  4  |  8  |  64  | 5120 |        [[4, 8, 5120], [4, 8, 64], [4, 64, 5120]]        | bf16  |      27.88       |       28.03       |      28.14       |        6.27        | 2.10e+07 | 1.48e+06 |      0.21%       |    12.26%     |
|  8  |  8  |  64  | 5120 |        [[8, 8, 5120], [8, 8, 64], [8, 64, 5120]]        | bf16  |      28.15       |       28.49       |      28.87       |       10.55        | 4.19e+07 | 2.95e+06 |      0.41%       |    24.28%     |
| 16  |  8  |  64  | 5120 |      [[16, 8, 5120], [16, 8, 64], [16, 64, 5120]]       | bf16  |      27.92       |       28.17       |      28.71       |       19.09        | 8.39e+07 | 5.91e+06 |      0.82%       |    48.97%     |
| 32  |  8  |  64  | 5120 |      [[32, 8, 5120], [32, 8, 64], [32, 64, 5120]]       | bf16  |      28.08       |       28.21       |      28.37       |       36.18        | 1.68e+08 | 1.18e+07 |      1.63%       |    97.38%     |
| 64  |  8  |  64  | 5120 |      [[64, 8, 5120], [64, 8, 64], [64, 64, 5120]]       | bf16  |      43.76       |       43.93       |      44.15       |       70.36        | 3.36e+08 | 2.36e+07 |       2.1%       |    124.98%    |
| 128 |  8  |  64  | 5120 |     [[128, 8, 5120], [128, 8, 64], [128, 64, 5120]]     | bf16  |      140.71      |      140.91       |      141.07      |       138.72       | 6.71e+08 | 4.73e+07 |       1.3%       |    77.73%     |
|  1  | 32  |  64  | 5120 |       [[1, 32, 5120], [1, 32, 64], [1, 64, 5120]]       | bf16  |       29.2       |       29.29       |      29.38       |        3.43        | 2.10e+07 | 4.94e+05 |       0.2%       |     3.91%     |
|  2  | 32  |  64  | 5120 |       [[2, 32, 5120], [2, 32, 64], [2, 64, 5120]]       | bf16  |       28.2       |       28.4        |      28.76       |        4.86        | 4.19e+07 | 9.87e+05 |      0.41%       |     8.1%      |
|  4  | 32  |  64  | 5120 |       [[4, 32, 5120], [4, 32, 64], [4, 64, 5120]]       | bf16  |      28.04       |       28.22       |      28.51       |        7.71        | 8.39e+07 | 1.97e+06 |      0.82%       |     16.3%     |
|  8  | 32  |  64  | 5120 |       [[8, 32, 5120], [8, 32, 64], [8, 64, 5120]]       | bf16  |      27.87       |       28.07       |      28.28       |       13.43        | 1.68e+08 | 3.95e+06 |      1.64%       |     32.8%     |
| 16  | 32  |  64  | 5120 |     [[16, 32, 5120], [16, 32, 64], [16, 64, 5120]]      | bf16  |      28.12       |       28.28       |      28.39       |       24.85        | 3.36e+08 | 7.90e+06 |      3.26%       |    65.01%     |
| 32  | 32  |  64  | 5120 |     [[32, 32, 5120], [32, 32, 64], [32, 64, 5120]]      | bf16  |      28.24       |       28.5        |      28.79       |        47.7        | 6.71e+08 | 1.58e+07 |      6.49%       |    129.46%    |
| 64  | 32  |  64  | 5120 |     [[64, 32, 5120], [64, 32, 64], [64, 64, 5120]]      | bf16  |      69.93       |       70.22       |       70.5       |        93.4        | 1.34e+09 | 3.16e+07 |      5.24%       |    104.56%    |
| 128 | 32  |  64  | 5120 |    [[128, 32, 5120], [128, 32, 64], [128, 64, 5120]]    | bf16  |      274.53      |      275.06       |      275.68      |       184.8        | 2.68e+09 | 6.32e+07 |      2.67%       |    53.27%     |
|  1  | 64  |  64  | 5120 |       [[1, 64, 5120], [1, 64, 64], [1, 64, 5120]]       | bf16  |      29.16       |       29.33       |      29.69       |        3.91        | 4.19e+07 | 6.59e+05 |      0.39%       |     5.23%     |
|  2  | 64  |  64  | 5120 |       [[2, 64, 5120], [2, 64, 64], [2, 64, 5120]]       | bf16  |       28.1       |       28.31       |      28.57       |        5.82        | 8.39e+07 | 1.32e+06 |      0.82%       |    10.86%     |
|  4  | 64  |  64  | 5120 |       [[4, 64, 5120], [4, 64, 64], [4, 64, 5120]]       | bf16  |      28.32       |       28.51       |      28.98       |        9.63        | 1.68e+08 | 2.64e+06 |      1.62%       |    21.56%     |
|  8  | 64  |  64  | 5120 |       [[8, 64, 5120], [8, 64, 64], [8, 64, 5120]]       | bf16  |      28.22       |       28.4        |      28.54       |       17.27        | 3.36e+08 | 5.28e+06 |      3.25%       |    43.27%     |
| 16  | 64  |  64  | 5120 |     [[16, 64, 5120], [16, 64, 64], [16, 64, 5120]]      | bf16  |      28.96       |       29.15       |      29.27       |       32.53        | 6.71e+08 | 1.06e+07 |      6.33%       |    84.34%     |
| 32  | 64  |  64  | 5120 |     [[32, 64, 5120], [32, 64, 64], [32, 64, 5120]]      | bf16  |      33.54       |       33.67       |      33.74       |       63.06        | 1.34e+09 | 2.11e+07 |      10.93%      |    145.64%    |
| 64  | 64  |  64  | 5120 |     [[64, 64, 5120], [64, 64, 64], [64, 64, 5120]]      | bf16  |      193.41      |      193.71       |      194.03      |       124.12       | 2.68e+09 | 4.22e+07 |      3.79%       |    50.51%     |
| 128 | 64  |  64  | 5120 |    [[128, 64, 5120], [128, 64, 64], [128, 64, 5120]]    | bf16  |      634.68      |      635.14       |      635.69      |       246.24       | 5.37e+09 | 8.44e+07 |      2.31%       |    30.79%     |
|  1  | 128 |  64  | 5120 |      [[1, 128, 5120], [1, 128, 64], [1, 64, 5120]]      | bf16  |      28.91       |       29.04       |      29.52       |        4.87        | 8.39e+07 | 9.91e+05 |      0.79%       |     7.94%     |
|  2  | 128 |  64  | 5120 |      [[2, 128, 5120], [2, 128, 64], [2, 64, 5120]]      | bf16  |      28.25       |       28.46       |       28.7       |        7.74        | 1.68e+08 | 1.98e+06 |      1.62%       |    16.24%     |
|  4  | 128 |  64  | 5120 |      [[4, 128, 5120], [4, 128, 64], [4, 64, 5120]]      | bf16  |      28.09       |       28.33       |      28.66       |       13.47        | 3.36e+08 | 3.96e+06 |      3.26%       |    32.67%     |
|  8  | 128 |  64  | 5120 |      [[8, 128, 5120], [8, 128, 64], [8, 64, 5120]]      | bf16  |      27.85       |       28.0        |      28.12       |       24.95        | 6.71e+08 | 7.93e+06 |      6.58%       |    65.91%     |
| 16  | 128 |  64  | 5120 |    [[16, 128, 5120], [16, 128, 64], [16, 64, 5120]]     | bf16  |      36.09       |       36.19       |      36.25       |       47.89        | 1.34e+09 | 1.59e+07 |      10.16%      |    101.72%    |
| 32  | 128 |  64  | 5120 |    [[32, 128, 5120], [32, 128, 64], [32, 64, 5120]]     | bf16  |      159.77      |      159.95       |      160.16      |       93.78        | 2.68e+09 | 3.17e+07 |      4.59%       |    45.96%     |
| 64  | 128 |  64  | 5120 |    [[64, 128, 5120], [64, 128, 64], [64, 64, 5120]]     | bf16  |      533.44      |      534.31       |      535.04      |       185.56       | 5.37e+09 | 6.34e+07 |      2.75%       |    27.53%     |
| 128 | 128 |  64  | 5120 |   [[128, 128, 5120], [128, 128, 64], [128, 64, 5120]]   | bf16  |     1162.14      |      1162.75      |     1163.51      |       369.12       | 1.07e+10 | 1.27e+08 |      2.52%       |    25.27%     |
|  1  | 256 |  64  | 5120 |      [[1, 256, 5120], [1, 256, 64], [1, 64, 5120]]      | bf16  |      29.42       |       29.63       |       30.1       |        6.79        | 1.68e+08 | 1.65e+06 |      1.56%       |    13.02%     |
|  2  | 256 |  64  | 5120 |      [[2, 256, 5120], [2, 256, 64], [2, 64, 5120]]      | bf16  |      27.92       |       28.17       |      28.34       |       11.58        | 3.36e+08 | 3.31e+06 |      3.28%       |    27.44%     |
|  4  | 256 |  64  | 5120 |      [[4, 256, 5120], [4, 256, 64], [4, 64, 5120]]      | bf16  |      27.92       |       28.11       |      28.28       |       21.15        | 6.71e+08 | 6.62e+06 |      6.57%       |    54.88%     |
|  8  | 256 |  64  | 5120 |      [[8, 256, 5120], [8, 256, 64], [8, 64, 5120]]      | bf16  |      35.99       |       36.21       |      36.36       |       40.31        | 1.34e+09 | 1.32e+07 |      10.19%      |    85.15%     |
| 16  | 256 |  64  | 5120 |    [[16, 256, 5120], [16, 256, 64], [16, 64, 5120]]     | bf16  |      138.9       |      139.67       |      140.18      |       78.61        | 2.68e+09 | 2.65e+07 |      5.28%       |    44.12%     |
| 32  | 256 |  64  | 5120 |    [[32, 256, 5120], [32, 256, 64], [32, 64, 5120]]     | bf16  |      464.02      |      465.59       |      467.88      |       155.22       | 5.37e+09 | 5.30e+07 |      3.16%       |    26.42%     |
| 64  | 256 |  64  | 5120 |    [[64, 256, 5120], [64, 256, 64], [64, 64, 5120]]     | bf16  |     1111.45      |      1112.48      |     1113.28      |       308.44       | 1.07e+10 | 1.06e+08 |      2.64%       |    22.06%     |
| 128 | 256 |  64  | 5120 |   [[128, 256, 5120], [128, 256, 64], [128, 64, 5120]]   | bf16  |     2213.52      |      2215.36      |     2216.75      |       614.88       | 2.15e+10 | 2.12e+08 |      2.65%       |    22.15%     |
|  1  |  1  | 128  | 5120 |       [[1, 1, 5120], [1, 1, 128], [1, 128, 5120]]       | bf16  |      34.73       |       35.01       |      35.36       |        3.91        | 1.31e+06 | 6.61e+05 |      0.01%       |     4.4%      |
|  2  |  1  | 128  | 5120 |       [[2, 1, 5120], [2, 1, 128], [2, 128, 5120]]       | bf16  |      28.96       |       29.07       |      29.22       |        5.82        | 2.62e+06 | 1.32e+06 |      0.02%       |    10.56%     |
|  4  |  1  | 128  | 5120 |       [[4, 1, 5120], [4, 1, 128], [4, 128, 5120]]       | bf16  |      27.92       |       28.14       |      28.42       |        9.65        | 5.24e+06 | 2.64e+06 |      0.05%       |    21.91%     |
|  8  |  1  | 128  | 5120 |       [[8, 1, 5120], [8, 1, 128], [8, 128, 5120]]       | bf16  |      28.93       |       29.13       |       29.4       |       17.29        | 1.05e+07 | 5.28e+06 |       0.1%       |    42.29%     |
| 16  |  1  | 128  | 5120 |     [[16, 1, 5120], [16, 1, 128], [16, 128, 5120]]      | bf16  |      28.91       |       29.07       |      29.36       |       32.58        | 2.10e+07 | 1.06e+07 |       0.2%       |    84.63%     |
| 32  |  1  | 128  | 5120 |     [[32, 1, 5120], [32, 1, 128], [32, 128, 5120]]      | bf16  |      29.05       |       29.2        |      29.38       |       63.17        | 4.19e+07 | 2.11e+07 |      0.39%       |    168.45%    |
| 64  |  1  | 128  | 5120 |     [[64, 1, 5120], [64, 1, 128], [64, 128, 5120]]      | bf16  |      44.18       |       44.29       |      44.36       |       124.33       | 8.39e+07 | 4.23e+07 |      0.52%       |    221.52%    |
| 128 |  1  | 128  | 5120 |    [[128, 1, 5120], [128, 1, 128], [128, 128, 5120]]    | bf16  |      252.52      |      252.62       |      252.7       |       246.67       | 1.68e+08 | 8.46e+07 |      0.18%       |    77.51%     |
|  1  |  2  | 128  | 5120 |       [[1, 2, 5120], [1, 2, 128], [1, 128, 5120]]       | bf16  |      29.28       |       29.51       |      29.99       |        3.93        | 2.62e+06 | 6.66e+05 |      0.02%       |     5.26%     |
|  2  |  2  | 128  | 5120 |       [[2, 2, 5120], [2, 2, 128], [2, 128, 5120]]       | bf16  |       27.8       |       28.08       |      28.39       |        5.85        | 5.24e+06 | 1.33e+06 |      0.05%       |    11.09%     |
|  4  |  2  | 128  | 5120 |       [[4, 2, 5120], [4, 2, 128], [4, 128, 5120]]       | bf16  |      27.83       |       27.96       |      28.11       |        9.71        | 1.05e+07 | 2.66e+06 |       0.1%       |    22.15%     |
|  8  |  2  | 128  | 5120 |       [[8, 2, 5120], [8, 2, 128], [8, 128, 5120]]       | bf16  |      27.98       |       28.15       |       28.3       |       17.41        | 2.10e+07 | 5.33e+06 |       0.2%       |    44.07%     |
| 16  |  2  | 128  | 5120 |     [[16, 2, 5120], [16, 2, 128], [16, 128, 5120]]      | bf16  |      27.73       |       27.89       |      28.06       |       32.83        | 4.19e+07 | 1.07e+07 |      0.41%       |    88.93%     |
| 32  |  2  | 128  | 5120 |     [[32, 2, 5120], [32, 2, 128], [32, 128, 5120]]      | bf16  |      28.08       |       28.22       |      28.45       |       63.65        | 8.39e+07 | 2.13e+07 |      0.82%       |    175.65%    |
| 64  |  2  | 128  | 5120 |     [[64, 2, 5120], [64, 2, 128], [64, 128, 5120]]      | bf16  |      31.05       |       31.2        |      31.28       |       125.31       | 1.68e+08 | 4.26e+07 |      1.48%       |    317.7%     |
| 128 |  2  | 128  | 5120 |    [[128, 2, 5120], [128, 2, 128], [128, 128, 5120]]    | bf16  |      261.62      |      261.98       |      262.18      |       248.61       | 3.36e+08 | 8.52e+07 |      0.35%       |    75.41%     |
|  1  |  4  | 128  | 5120 |       [[1, 4, 5120], [1, 4, 128], [1, 128, 5120]]       | bf16  |      28.98       |       29.11       |      29.23       |        3.96        | 5.24e+06 | 6.76e+05 |      0.05%       |     5.4%      |
|  2  |  4  | 128  | 5120 |       [[2, 4, 5120], [2, 4, 128], [2, 128, 5120]]       | bf16  |       28.0       |       28.1        |      28.28       |        5.91        | 1.05e+07 | 1.35e+06 |       0.1%       |    11.18%     |
|  4  |  4  | 128  | 5120 |       [[4, 4, 5120], [4, 4, 128], [4, 128, 5120]]       | bf16  |      27.96       |       28.1        |      28.25       |        9.83        | 2.10e+07 | 2.71e+06 |       0.2%       |     22.4%     |
|  8  |  4  | 128  | 5120 |       [[8, 4, 5120], [8, 4, 128], [8, 128, 5120]]       | bf16  |      27.96       |       28.07       |      28.22       |       17.66        | 4.19e+07 | 5.41e+06 |      0.41%       |     44.8%     |
| 16  |  4  | 128  | 5120 |     [[16, 4, 5120], [16, 4, 128], [16, 128, 5120]]      | bf16  |      27.97       |       28.16       |      28.27       |       33.31        | 8.39e+07 | 1.08e+07 |      0.82%       |    89.56%     |
| 32  |  4  | 128  | 5120 |     [[32, 4, 5120], [32, 4, 128], [32, 128, 5120]]      | bf16  |      27.92       |       28.12       |      28.27       |       64.63        | 1.68e+08 | 2.16e+07 |      1.64%       |    179.44%    |
| 64  |  4  | 128  | 5120 |     [[64, 4, 5120], [64, 4, 128], [64, 128, 5120]]      | bf16  |       38.5       |       38.66       |      38.89       |       127.25       | 3.36e+08 | 4.33e+07 |      2.38%       |    260.26%    |
| 128 |  4  | 128  | 5120 |    [[128, 4, 5120], [128, 4, 128], [128, 128, 5120]]    | bf16  |      268.48      |       268.7       |      268.89      |       252.5        | 6.71e+08 | 8.66e+07 |      0.68%       |    74.64%     |
|  1  |  8  | 128  | 5120 |       [[1, 8, 5120], [1, 8, 128], [1, 128, 5120]]       | bf16  |       29.1       |       29.2        |      29.39       |        4.02        | 1.05e+07 | 6.97e+05 |       0.1%       |     5.55%     |
|  2  |  8  | 128  | 5120 |       [[2, 8, 5120], [2, 8, 128], [2, 128, 5120]]       | bf16  |      27.88       |       27.95       |      28.05       |        6.04        | 2.10e+07 | 1.39e+06 |      0.21%       |    11.58%     |
|  4  |  8  | 128  | 5120 |       [[4, 8, 5120], [4, 8, 128], [4, 128, 5120]]       | bf16  |      27.74       |       27.91       |      28.25       |       10.07        | 4.19e+07 | 2.79e+06 |      0.41%       |    23.28%     |
|  8  |  8  | 128  | 5120 |       [[8, 8, 5120], [8, 8, 128], [8, 128, 5120]]       | bf16  |       28.0       |       28.29       |      28.61       |       18.14        | 8.39e+07 | 5.58e+06 |      0.82%       |    46.12%     |
| 16  |  8  | 128  | 5120 |     [[16, 8, 5120], [16, 8, 128], [16, 128, 5120]]      | bf16  |      27.98       |       28.15       |       28.5       |       34.28        | 1.68e+08 | 1.12e+07 |      1.64%       |    92.31%     |
| 32  |  8  | 128  | 5120 |     [[32, 8, 5120], [32, 8, 128], [32, 128, 5120]]      | bf16  |      38.54       |       38.66       |      38.83       |       66.57        | 3.36e+08 | 2.23e+07 |      2.38%       |    134.03%    |
| 64  |  8  | 128  | 5120 |     [[64, 8, 5120], [64, 8, 128], [64, 128, 5120]]      | bf16  |      73.14       |       73.68       |      74.08       |       131.14       | 6.71e+08 | 4.46e+07 |      2.51%       |    141.25%    |
| 128 |  8  | 128  | 5120 |    [[128, 8, 5120], [128, 8, 128], [128, 128, 5120]]    | bf16  |      286.87      |      286.99       |      287.08      |       260.28       | 1.34e+09 | 8.93e+07 |      1.28%       |    72.03%     |
|  1  | 32  | 128  | 5120 |      [[1, 32, 5120], [1, 32, 128], [1, 128, 5120]]      | bf16  |      29.11       |       29.29       |      29.52       |        4.38        | 4.19e+07 | 8.23e+05 |      0.39%       |     6.55%     |
|  2  | 32  | 128  | 5120 |      [[2, 32, 5120], [2, 32, 128], [2, 128, 5120]]      | bf16  |      28.16       |       28.38       |       28.6       |        6.76        | 8.39e+07 | 1.65e+06 |      0.81%       |    13.54%     |
|  4  | 32  | 128  | 5120 |      [[4, 32, 5120], [4, 32, 128], [4, 128, 5120]]      | bf16  |      27.79       |       27.94       |      28.04       |       11.53        | 1.68e+08 | 3.29e+06 |      1.65%       |    27.43%     |
|  8  | 32  | 128  | 5120 |      [[8, 32, 5120], [8, 32, 128], [8, 128, 5120]]      | bf16  |      27.94       |       28.06       |      28.18       |       21.06        | 3.36e+08 | 6.59e+06 |      3.28%       |    54.57%     |
| 16  | 32  | 128  | 5120 |    [[16, 32, 5120], [16, 32, 128], [16, 128, 5120]]     | bf16  |      32.64       |       32.71       |      32.77       |       40.12        | 6.71e+08 | 1.32e+07 |      5.62%       |    93.42%     |
| 32  | 32  | 128  | 5120 |    [[32, 32, 5120], [32, 32, 128], [32, 128, 5120]]     | bf16  |      32.89       |       33.11       |      33.21       |       78.23        | 1.34e+09 | 2.63e+07 |      11.15%      |    185.42%    |
| 64  | 32  | 128  | 5120 |    [[64, 32, 5120], [64, 32, 128], [64, 128, 5120]]     | bf16  |      193.89      |      193.98       |      194.05      |       154.46       | 2.68e+09 | 5.27e+07 |      3.78%       |    62.91%     |
| 128 | 32  | 128  | 5120 |   [[128, 32, 5120], [128, 32, 128], [128, 128, 5120]]   | bf16  |      459.46      |      459.72       |      459.97      |       306.92       | 5.37e+09 | 1.05e+08 |      3.19%       |    53.09%     |
|  1  | 64  | 128  | 5120 |      [[1, 64, 5120], [1, 64, 128], [1, 128, 5120]]      | bf16  |      29.49       |       29.58       |      29.68       |        4.87        | 8.39e+07 | 9.91e+05 |      0.78%       |     7.78%     |
|  2  | 64  | 128  | 5120 |      [[2, 64, 5120], [2, 64, 128], [2, 128, 5120]]      | bf16  |       28.2       |       28.35       |      28.72       |        7.74        | 1.68e+08 | 1.98e+06 |      1.63%       |    16.27%     |
|  4  | 64  | 128  | 5120 |      [[4, 64, 5120], [4, 64, 128], [4, 128, 5120]]      | bf16  |      28.38       |       28.49       |      28.59       |       13.47        | 3.36e+08 | 3.96e+06 |      3.23%       |    32.34%     |
|  8  | 64  | 128  | 5120 |      [[8, 64, 5120], [8, 64, 128], [8, 128, 5120]]      | bf16  |      28.12       |       28.27       |      28.43       |       24.95        | 6.71e+08 | 7.93e+06 |      6.52%       |    65.28%     |
| 16  | 64  | 128  | 5120 |    [[16, 64, 5120], [16, 64, 128], [16, 128, 5120]]     | bf16  |      35.07       |       35.13       |       35.2       |       47.89        | 1.34e+09 | 1.59e+07 |      10.46%      |    104.68%    |
| 32  | 64  | 128  | 5120 |    [[32, 64, 5120], [32, 64, 128], [32, 128, 5120]]     | bf16  |       70.0       |       70.27       |      70.53       |       93.78        | 2.68e+09 | 3.17e+07 |      10.48%      |    104.89%    |
| 64  | 64  | 128  | 5120 |    [[64, 64, 5120], [64, 64, 128], [64, 128, 5120]]     | bf16  |      299.13      |       299.6       |      299.97      |       185.56       | 5.37e+09 | 6.34e+07 |       4.9%       |    49.09%     |
| 128 | 64  | 128  | 5120 |   [[128, 64, 5120], [128, 64, 128], [128, 128, 5120]]   | bf16  |      758.88      |      759.38       |      759.71      |       369.12       | 1.07e+10 | 1.27e+08 |      3.87%       |     38.7%     |
|  1  | 128 | 128  | 5120 |     [[1, 128, 5120], [1, 128, 128], [1, 128, 5120]]     | bf16  |      29.31       |       29.52       |      29.82       |        5.84        | 1.68e+08 | 1.33e+06 |      1.56%       |    10.48%     |
|  2  | 128 | 128  | 5120 |     [[2, 128, 5120], [2, 128, 128], [2, 128, 5120]]     | bf16  |      28.14       |       28.28       |      28.47       |        9.68        | 3.36e+08 | 2.65e+06 |      3.26%       |    21.83%     |
|  4  | 128 | 128  | 5120 |     [[4, 128, 5120], [4, 128, 128], [4, 128, 5120]]     | bf16  |      27.88       |       28.14       |      28.38       |       17.36        | 6.71e+08 | 5.31e+06 |      6.58%       |    44.07%     |
|  8  | 128 | 128  | 5120 |     [[8, 128, 5120], [8, 128, 128], [8, 128, 5120]]     | bf16  |      28.98       |       29.13       |      29.24       |       32.72        | 1.34e+09 | 1.06e+07 |      12.65%      |     84.8%     |
| 16  | 128 | 128  | 5120 |   [[16, 128, 5120], [16, 128, 128], [16, 128, 5120]]    | bf16  |      41.76       |       41.82       |      41.94       |       63.44        | 2.68e+09 | 2.12e+07 |      17.56%      |    117.7%     |
