test case : L40S_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 32, 64], [8, 1, 1, 64], [8, 1, 1, 64]]           |  bf16  |       5.23       |       5.24        |       5.26       |       2.10        |  [1792]   |     [32768, 32768]     |   [256]   |      1.51e-05      |      3.85e-05      |      3.12e-05       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    5.80%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 32, 64], [16, 1, 1, 64], [16, 1, 1, 64]]         |  bf16  |       5.23       |       5.27        |       5.29       |       2.19        |  [3584]   |     [65536, 65536]     |   [512]   |      3.03e-05      |      7.70e-05      |      6.23e-05       |  2.62e+05  |       0.00%        |       0.01%        |        0.01%        |    11.60%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 32, 64], [32, 1, 1, 64], [32, 1, 1, 64]]         |  bf16  |       5.28       |       5.31        |       5.35       |       2.38        |  [7168]   |    [131072, 131072]    |  [1024]   |      6.00e-05      |      1.52e-04      |      1.23e-04       |  5.24e+05  |       0.01%        |       0.02%        |        0.01%        |    22.97%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 32, 64], [1, 4, 1, 64], [1, 4, 1, 64]]           |  bf16  |       5.12       |       5.14        |       5.16       |       2.05        |   [896]   |     [16384, 16384]     |   [128]   |      7.73e-06      |      1.97e-05      |      1.59e-05       |  4.15e+04  |       0.00%        |       0.00%        |        0.00%        |    1.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 32, 64], [2, 4, 1, 64], [2, 4, 1, 64]]           |  bf16  |       5.20       |       5.22        |       5.26       |       2.10        |  [1792]   |     [32768, 32768]     |   [256]   |      1.52e-05      |      3.87e-05      |      3.13e-05       |  8.24e+04  |       0.00%        |       0.00%        |        0.00%        |    3.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 32, 64], [4, 4, 1, 64], [4, 4, 1, 64]]           |  bf16  |       5.21       |       5.24        |       5.27       |       2.19        |  [3584]   |     [65536, 65536]     |   [512]   |      3.04e-05      |      7.74e-05      |      6.26e-05       |  1.64e+05  |       0.00%        |       0.01%        |        0.01%        |    7.31%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 32, 64], [8, 4, 1, 64], [8, 4, 1, 64]]           |  bf16  |       5.22       |       5.24        |       5.26       |       2.38        |  [7168]   |    [131072, 131072]    |  [1024]   |      6.07e-05      |      1.54e-04      |      1.25e-04       |  3.28e+05  |       0.01%        |       0.02%        |        0.01%        |    14.56%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 32, 64], [16, 4, 1, 64], [16, 4, 1, 64]]         |  bf16  |       5.26       |       5.27        |       5.31       |       2.76        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.21e-04      |      3.07e-04      |      2.48e-04       |  6.56e+05  |       0.01%        |       0.03%        |        0.02%        |    28.88%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 32, 64], [32, 4, 1, 64], [32, 4, 1, 64]]         |  bf16  |       5.28       |       5.30        |       5.31       |       3.52        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.40e-04      |      6.10e-04      |      4.94e-04       |  1.31e+06  |       0.02%        |       0.06%        |        0.05%        |    57.45%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[1, 1, 32, 64], [1, 8, 1, 64], [1, 8, 1, 64]]           |  bf16  |       5.15       |       5.16        |       5.19       |       2.10        |  [1792]   |     [32768, 32768]     |   [256]   |      1.54e-05      |      3.91e-05      |      3.17e-05       |  7.48e+04  |       0.00%        |       0.00%        |        0.00%        |    3.36%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[2, 1, 32, 64], [2, 8, 1, 64], [2, 8, 1, 64]]           |  bf16  |       5.21       |       5.23        |       5.28       |       2.20        |  [3584]   |     [65536, 65536]     |   [512]   |      3.04e-05      |      7.73e-05      |      6.26e-05       |  1.48e+05  |       0.00%        |       0.01%        |        0.01%        |    6.60%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[4, 1, 32, 64], [4, 8, 1, 64], [4, 8, 1, 64]]           |  bf16  |       5.21       |       5.24        |       5.26       |       2.39        |  [7168]   |    [131072, 131072]    |  [1024]   |      6.08e-05      |      1.55e-04      |      1.25e-04       |  2.96e+05  |       0.01%        |       0.02%        |        0.01%        |    13.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |          [[8, 1, 32, 64], [8, 8, 1, 64], [8, 8, 1, 64]]           |  bf16  |       5.21       |       5.24        |       5.28       |       2.76        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.22e-04      |      3.09e-04      |      2.50e-04       |  5.91e+05  |       0.01%        |       0.03%        |        0.03%        |    26.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 32, 64], [16, 8, 1, 64], [16, 8, 1, 64]]         |  bf16  |       5.26       |       5.27        |       5.30       |       3.52        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.41e-04      |      6.13e-04      |      4.96e-04       |  1.18e+06  |       0.02%        |       0.06%        |        0.05%        |    52.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 32, 64], [32, 8, 1, 64], [32, 8, 1, 64]]         |  bf16  |       5.30       |       5.32        |       5.34       |       5.04        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.78e-04      |      1.22e-03      |      9.84e-04       |  2.36e+06  |       0.05%        |       0.12%        |        0.10%        |   103.07%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 64], [1, 16, 1, 64], [1, 16, 1, 64]]          |  bf16  |       5.17       |       5.19        |       5.22       |       2.20        |  [3584]   |     [65536, 65536]     |   [512]   |      3.06e-05      |      7.79e-05      |      6.30e-05       |  1.41e+05  |       0.00%        |       0.01%        |        0.01%        |    6.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 64], [2, 16, 1, 64], [2, 16, 1, 64]]          |  bf16  |       5.23       |       5.25        |       5.30       |       2.39        |  [7168]   |    [131072, 131072]    |  [1024]   |      6.06e-05      |      1.54e-04      |      1.25e-04       |  2.81e+05  |       0.01%        |       0.02%        |        0.01%        |    12.43%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 64], [4, 16, 1, 64], [4, 16, 1, 64]]          |  bf16  |       5.24       |       5.26        |       5.28       |       2.77        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.21e-04      |      3.08e-04      |      2.49e-04       |  5.59e+05  |       0.01%        |       0.03%        |        0.02%        |    24.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 64], [8, 16, 1, 64], [8, 16, 1, 64]]          |  bf16  |       5.25       |       5.29        |       5.32       |       3.53        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.41e-04      |      6.14e-04      |      4.96e-04       |  1.12e+06  |       0.02%        |       0.06%        |        0.05%        |    49.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 32, 64], [16, 16, 1, 64], [16, 16, 1, 64]]        |  bf16  |       5.29       |       5.38        |       5.55       |       5.05        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.79e-04      |      1.22e-03      |      9.85e-04       |  2.23e+06  |       0.05%        |       0.12%        |        0.10%        |    97.54%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 32, 64], [32, 16, 1, 64], [32, 16, 1, 64]]        |  bf16  |       5.29       |       5.33        |       5.36       |       8.08        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.58e-04      |      2.44e-03      |      1.97e-03       |  4.46e+06  |       0.10%        |       0.24%        |        0.20%        |   194.93%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 64], [1, 32, 1, 64], [1, 32, 1, 64]]          |  bf16  |       5.18       |       5.21        |       5.24       |       2.40        |  [7168]   |    [131072, 131072]    |  [1024]   |      6.12e-05      |      1.55e-04      |      1.26e-04       |  2.74e+05  |       0.01%        |       0.02%        |        0.01%        |    12.26%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 64], [2, 32, 1, 64], [2, 32, 1, 64]]          |  bf16  |       5.25       |       5.28        |       5.32       |       2.78        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.21e-04      |      3.07e-04      |      2.48e-04       |  5.45e+05  |       0.01%        |       0.03%        |        0.02%        |    24.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 64], [4, 32, 1, 64], [4, 32, 1, 64]]          |  bf16  |       5.28       |       5.30        |       5.33       |       3.54        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.40e-04      |      6.10e-04      |      4.94e-04       |  1.09e+06  |       0.02%        |       0.06%        |        0.05%        |    47.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 64], [8, 32, 1, 64], [8, 32, 1, 64]]          |  bf16  |       5.30       |       5.32        |       5.35       |       5.06        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.79e-04      |      1.22e-03      |      9.85e-04       |  2.17e+06  |       0.05%        |       0.12%        |        0.10%        |    94.71%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 32, 64], [16, 32, 1, 64], [16, 32, 1, 64]]        |  bf16  |       5.32       |       5.35        |       5.40       |       8.09        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.53e-04      |      2.42e-03      |      1.96e-03       |  4.33e+06  |       0.10%        |       0.24%        |        0.20%        |   188.38%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 32, 64], [32, 32, 1, 64], [32, 32, 1, 64]]        |  bf16  |       5.39       |       5.40        |       5.44       |       14.16       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.88e-03      |      4.78e-03      |      3.87e-03       |  8.65e+06  |       0.19%        |       0.48%        |        0.39%        |   371.78%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 1, 32, 64], [1, 64, 1, 64], [1, 64, 1, 64]]          |  bf16  |       5.24       |       5.28        |       5.32       |       2.81        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.21e-04      |      3.07e-04      |      2.49e-04       |  5.41e+05  |       0.01%        |       0.03%        |        0.02%        |    23.86%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 1, 32, 64], [2, 64, 1, 64], [2, 64, 1, 64]]          |  bf16  |       5.30       |       5.33        |       5.36       |       3.56        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.39e-04      |      6.08e-04      |      4.92e-04       |  1.07e+06  |       0.02%        |       0.06%        |        0.05%        |    46.86%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 1, 32, 64], [4, 64, 1, 64], [4, 64, 1, 64]]          |  bf16  |       5.36       |       5.36        |       5.38       |       5.08        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.73e-04      |      1.20e-03      |      9.74e-04       |  2.14e+06  |       0.05%        |       0.12%        |        0.10%        |    92.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 1, 32, 64], [8, 64, 1, 64], [8, 64, 1, 64]]          |  bf16  |       5.36       |       5.39        |       5.45       |       8.12        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.45e-04      |      2.40e-03      |      1.94e-03       |  4.27e+06  |       0.09%        |       0.24%        |        0.19%        |   184.21%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 1, 32, 64], [16, 64, 1, 64], [16, 64, 1, 64]]        |  bf16  |       5.41       |       5.43        |       5.46       |       14.18       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.87e-03      |      4.77e-03      |      3.86e-03       |  8.53e+06  |       0.19%        |       0.48%        |        0.39%        |   364.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 1, 32, 64], [32, 64, 1, 64], [32, 64, 1, 64]]        |  bf16  |       5.42       |       5.44        |       5.49       |       26.32       | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.74e-03      |      9.52e-03      |      7.70e-03       |  1.70e+07  |       0.37%        |       0.95%        |        0.77%        |   728.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 64], [1, 128, 1, 64], [1, 128, 1, 64]]         |  bf16  |       5.36       |       5.39        |       5.44       |       3.61        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.36e-04      |      6.01e-04      |      4.86e-04       |  1.07e+06  |       0.02%        |       0.06%        |        0.05%        |    46.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 64], [2, 128, 1, 64], [2, 128, 1, 64]]         |  bf16  |       5.40       |       5.44        |       5.48       |       5.13        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.69e-04      |      1.19e-03      |      9.65e-04       |  2.13e+06  |       0.05%        |       0.12%        |        0.10%        |    91.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 64], [4, 128, 1, 64], [4, 128, 1, 64]]         |  bf16  |       5.44       |       5.46        |       5.49       |       8.16        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.31e-04      |      2.37e-03      |      1.92e-03       |  4.24e+06  |       0.09%        |       0.24%        |        0.19%        |   180.41%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 64], [8, 128, 1, 64], [8, 128, 1, 64]]         |  bf16  |       5.44       |       5.49        |       5.54       |       14.23       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.86e-03      |      4.74e-03      |      3.83e-03       |  8.47e+06  |       0.19%        |       0.47%        |        0.38%        |   360.22%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 64], [16, 128, 1, 64], [16, 128, 1, 64]]       |  bf16  |       5.51       |       5.52        |       5.54       |       26.37       | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.68e-03      |      9.37e-03      |      7.58e-03       |  1.69e+07  |       0.37%        |       0.94%        |        0.76%        |   711.59%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 64], [32, 128, 1, 64], [32, 128, 1, 64]]       |  bf16  |       5.52       |       5.54        |       5.56       |       50.64       | [917504]  |  [16777216, 16777216]  | [131072]  |      7.34e-03      |      1.87e-02      |      1.51e-02       |  3.38e+07  |       0.73%        |       1.87%        |        1.51%        |   1417.55%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 64], [1, 256, 1, 64], [1, 256, 1, 64]]         |  bf16  |       7.65       |       7.66        |       7.69       |       5.22        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      3.32e-04      |      8.43e-04      |      6.82e-04       |  2.14e+06  |       0.03%        |       0.08%        |        0.07%        |    64.73%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 64], [2, 256, 1, 64], [2, 256, 1, 64]]         |  bf16  |       7.70       |       7.75        |       7.79       |       8.26        | [114688]  |   [2097152, 2097152]   |  [16384]  |      6.58e-04      |      1.67e-03      |      1.35e-03       |  4.24e+06  |       0.07%        |       0.17%        |        0.14%        |   127.50%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 64], [4, 256, 1, 64], [4, 256, 1, 64]]         |  bf16  |       7.76       |       7.80        |       7.85       |       14.33       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.31e-03      |      3.32e-03      |      2.69e-03       |  8.45e+06  |       0.13%        |       0.33%        |        0.27%        |   252.24%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 64], [8, 256, 1, 64], [8, 256, 1, 64]]         |  bf16  |       7.76       |       7.80        |       7.85       |       26.46       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.61e-03      |      6.64e-03      |      5.37e-03       |  1.69e+07  |       0.26%        |       0.66%        |        0.54%        |   503.19%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 64], [16, 256, 1, 64], [16, 256, 1, 64]]       |  bf16  |       7.80       |       7.83        |       7.87       |       50.73       | [917504]  |  [16777216, 16777216]  | [131072]  |      5.20e-03      |      1.32e-02      |      1.07e-02       |  3.37e+07  |       0.52%        |       1.32%        |        1.07%        |   1000.46%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 64], [32, 256, 1, 64], [32, 256, 1, 64]]       |  bf16  |       7.87       |       7.89        |       7.91       |       99.28       | [1835008] |  [33554432, 33554432]  | [262144]  |      1.03e-02      |      2.62e-02      |      2.12e-02       |  6.74e+07  |       1.03%        |       2.62%        |        2.12%        |   1982.05%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 1, 32, 64], [1, 512, 1, 64], [1, 512, 1, 64]]         |  bf16  |       7.54       |       7.55        |       7.57       |       8.45        | [114688]  |   [2097152, 2097152]   |  [16384]  |      6.72e-04      |      1.71e-03      |      1.38e-03       |  4.27e+06  |       0.07%        |       0.17%        |        0.14%        |   130.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 1, 32, 64], [2, 512, 1, 64], [2, 512, 1, 64]]         |  bf16  |       7.56       |       7.58        |       7.60       |       14.52       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.34e-03      |      3.41e-03      |      2.76e-03       |  8.47e+06  |       0.13%        |       0.34%        |        0.28%        |   259.53%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 1, 32, 64], [4, 512, 1, 64], [4, 512, 1, 64]]         |  bf16  |       7.55       |       7.58        |       7.62       |       26.65       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.69e-03      |      6.83e-03      |      5.53e-03       |  1.69e+07  |       0.27%        |       0.68%        |        0.55%        |   517.70%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 1, 32, 64], [8, 512, 1, 64], [8, 512, 1, 64]]         |  bf16  |       7.60       |       7.61        |       7.62       |       50.92       | [917504]  |  [16777216, 16777216]  | [131072]  |      5.34e-03      |      1.36e-02      |      1.10e-02       |  3.37e+07  |       0.53%        |       1.36%        |        1.10%        |   1026.64%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[16, 1, 32, 64], [16, 512, 1, 64], [16, 512, 1, 64]]       |  bf16  |       7.68       |       7.71        |       7.73       |       99.47       | [1835008] |  [33554432, 33554432]  | [262144]  |      1.06e-02      |      2.69e-02      |      2.17e-02       |  6.73e+07  |       1.06%        |       2.69%        |        2.17%        |   2028.22%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[32, 1, 32, 64], [32, 512, 1, 64], [32, 512, 1, 64]]       |  bf16  |       8.03       |       8.04        |       8.06       |      196.56       | [3670016] |  [67108864, 67108864]  | [524288]  |      2.02e-02      |      5.14e-02      |      4.16e-02       |  1.35e+08  |       2.02%        |       5.14%        |        4.16%        |   3879.13%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[1, 1, 32, 64], [1, 1024, 1, 64], [1, 1024, 1, 64]]        |  bf16  |       7.84       |       7.86        |       7.88       |       14.89       | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.29e-03      |      3.29e-03      |      2.66e-03       |  8.53e+06  |       0.13%        |       0.33%        |        0.27%        |   251.84%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[2, 1, 32, 64], [2, 1024, 1, 64], [2, 1024, 1, 64]]        |  bf16  |       7.87       |       7.89        |       7.96       |       27.03       | [458752]  |   [8388608, 8388608]   |  [65536]  |      2.58e-03      |      6.55e-03      |      5.30e-03       |  1.69e+07  |       0.26%        |       0.66%        |        0.53%        |   497.99%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[4, 1, 32, 64], [4, 1024, 1, 64], [4, 1024, 1, 64]]        |  bf16  |       7.87       |       7.91        |       7.95       |       51.30       | [917504]  |  [16777216, 16777216]  | [131072]  |      5.15e-03      |      1.31e-02      |      1.06e-02       |  3.37e+07  |       0.52%        |       1.31%        |        1.06%        |   991.31%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |       [[8, 1, 32, 64], [8, 1024, 1, 64], [8, 1024, 1, 64]]        |  bf16  |       7.94       |       7.96        |       7.99       |       99.85       | [1835008] |  [33554432, 33554432]  | [262144]  |      1.02e-02      |      2.60e-02      |      2.10e-02       |  6.73e+07  |       1.02%        |       2.60%        |        2.10%        |   1962.81%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 1, 32, 64], [16, 1024, 1, 64], [16, 1024, 1, 64]]      |  bf16  |       8.24       |       8.26        |       8.29       |      196.94       | [3670016] |  [67108864, 67108864]  | [524288]  |      1.97e-02      |      5.00e-02      |      4.05e-02       |  1.34e+08  |       1.97%        |       5.00%        |        4.05%        |   3776.40%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 1, 32, 64], [32, 1024, 1, 64], [32, 1024, 1, 64]]      |  bf16  |       9.01       |       9.02        |       9.04       |      391.12       | [7340032] | [134217728, 134217728] | [1048576] |      3.60e-02      |      9.15e-02      |      7.41e-02       |  2.69e+08  |       3.60%        |       9.15%        |        7.41%        |   6904.50%   |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 4, 64], [1, 1, 4, 64], [1, 1, 4, 64]]           |  bf16  |       5.10       |       5.13        |       5.14       |       2.02        |   [28]    |       [512, 512]       |    [4]    |      2.43e-07      |      6.17e-07      |      4.99e-07       |  2.18e+03  |       0.00%        |       0.00%        |        0.00%        |    0.10%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 4, 64], [2, 1, 4, 64], [2, 1, 4, 64]]           |  bf16  |       5.13       |       5.14        |       5.16       |       2.05        |   [56]    |      [1024, 1024]      |    [8]    |      4.83e-07      |      1.23e-06      |      9.94e-07       |  4.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.19%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 4, 64], [4, 1, 4, 64], [4, 1, 4, 64]]           |  bf16  |       5.12       |       5.14        |       5.17       |       2.10        |   [112]   |      [2048, 2048]      |   [16]    |      9.66e-07      |      2.46e-06      |      1.99e-06       |  8.32e+03  |       0.00%        |       0.00%        |        0.00%        |    0.38%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 4, 64], [8, 1, 4, 64], [8, 1, 4, 64]]           |  bf16  |       5.12       |       5.15        |       5.19       |       2.19        |   [224]   |      [4096, 4096]      |   [32]    |      1.93e-06      |      4.91e-06      |      3.98e-06       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.75%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 4, 64], [16, 1, 4, 64], [16, 1, 4, 64]]          |  bf16  |       5.22       |       5.24        |       5.26       |       2.38        |   [448]   |      [8192, 8192]      |   [64]    |      3.79e-06      |      9.65e-06      |      7.80e-06       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    1.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 4, 64], [32, 1, 4, 64], [32, 1, 4, 64]]          |  bf16  |       5.37       |       5.39        |       5.42       |       2.76        |   [896]   |     [16384, 16384]     |   [128]   |      7.38e-06      |      1.88e-05      |      1.52e-05       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    2.83%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 4, 64], [1, 4, 4, 64], [1, 4, 4, 64]]           |  bf16  |       5.12       |       5.14        |       5.18       |       2.10        |   [112]   |      [2048, 2048]      |   [16]    |      9.67e-07      |      2.46e-06      |      1.99e-06       |  5.63e+03  |       0.00%        |       0.00%        |        0.00%        |    0.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 4, 64], [2, 4, 4, 64], [2, 4, 4, 64]]           |  bf16  |       5.14       |       5.16        |       5.20       |       2.19        |   [224]   |      [4096, 4096]      |   [32]    |      1.93e-06      |      4.90e-06      |      3.97e-06       |  1.08e+04  |       0.00%        |       0.00%        |        0.00%        |    0.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 1, 4, 64], [4, 4, 4, 64], [4, 4, 4, 64]]           |  bf16  |       5.15       |       5.16        |       5.19       |       2.38        |   [448]   |      [8192, 8192]      |   [64]    |      3.85e-06      |      9.79e-06      |      7.92e-06       |  2.10e+04  |       0.00%        |       0.00%        |        0.00%        |    0.94%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 4, 64], [8, 4, 4, 64], [8, 4, 4, 64]]           |  bf16  |       5.14       |       5.16        |       5.20       |       2.76        |   [896]   |     [16384, 16384]     |   [128]   |      7.71e-06      |      1.96e-05      |      1.59e-05       |  4.15e+04  |       0.00%        |       0.00%        |        0.00%        |    1.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 4, 64], [16, 4, 4, 64], [16, 4, 4, 64]]          |  bf16  |       5.20       |       5.25        |       5.28       |       3.52        |  [1792]   |     [32768, 32768]     |   [256]   |      1.52e-05      |      3.87e-05      |      3.13e-05       |  8.24e+04  |       0.00%        |       0.00%        |        0.00%        |    3.67%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 4, 64], [32, 4, 4, 64], [32, 4, 4, 64]]          |  bf16  |       5.39       |       5.42        |       5.45       |       5.04        |  [3584]   |     [65536, 65536]     |   [512]   |      2.94e-05      |      7.47e-05      |      6.05e-05       |  1.64e+05  |       0.00%        |       0.01%        |        0.01%        |    7.06%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 1, 4, 64], [1, 8, 4, 64], [1, 8, 4, 64]]           |  bf16  |       5.13       |       5.15        |       5.17       |       2.20        |   [224]   |      [4096, 4096]      |   [32]    |      1.93e-06      |      4.91e-06      |      3.97e-06       |  1.02e+04  |       0.00%        |       0.00%        |        0.00%        |    0.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 1, 4, 64], [2, 8, 4, 64], [2, 8, 4, 64]]           |  bf16  |       5.13       |       5.15        |       5.21       |       2.39        |   [448]   |      [8192, 8192]      |   [64]    |      3.86e-06      |      9.82e-06      |      7.95e-06       |  1.95e+04  |       0.00%        |       0.00%        |        0.00%        |    0.88%     |
